gene_name,padj
AL121827.1,0.50853807
RPL7AP60,1.0
TTC39A,1.0
ZNF621,0.508661172
JAG2,0.508802027
LINGO3,0.508859349
HLA-F,0.508859349
SRD5A1,0.509308077
AC011447.7,0.509428115
FTO,0.509428115
TFAP4,0.509428115
LMNB2,0.509428115
FCHO2,0.509428115
EMB,0.509428115
MYO1F,0.509542991
ZNF793-AS1,0.509586289
AL449106.1,1.0
VRK1,0.509633576
HOXB9,0.509633576
AL354733.3,0.509633576
HMBS,0.509633576
AC026150.3,1.0
BMPER,0.509633576
NELL2,0.51000939
AC068587.2,0.51000939
LMO7,0.51000939
ZNF8,0.51000939
PCDHB7,0.51000939
LEF1-AS1,0.51000939
ARFGAP3,0.51000939
NAAA,0.51043915
TP53I3,0.51043915
MICALL1,0.510902312
SNRPA1,0.510902312
OSBPL7,0.511103322
ZNF473,0.511451384
SYTL3,0.511451384
DLG5-AS1,0.511550454
HIST2H4B,1.0
EAPP,0.511550454
ARHGAP24,0.511550454
PTPRS,0.511550454
ENTPD7,0.511550454
AC003965.1,1.0
SAMD5,0.511550454
CARD8-AS1,0.511550454
RHBDL2,1.0
PCDHB3,0.511775605
INSIG2,0.511775605
TRIM7,0.511775605
AP001979.2,1.0
FEM1A,0.512769576
ALKAL2,0.512811381
RPSAP69,1.0
SGPL1,0.512915528
SSH1,0.512915528
RNF215,0.512915528
BX284668.2,1.0
IGIP,0.51373441
FUCA2,0.51373441
BLACAT1,0.51373441
RELN,0.51373441
AC234917.2,0.51373441
RPL26P30,0.51373441
EPPK1,0.51373441
PLCD3,0.51373441
MAP1LC3A,0.51373441
XBP1,0.51373441
VDAC2,0.51373441
TKFC,0.51373441
AC004908.1,1.0
PKD1P6-NPIPP1,0.51373441
RIPK1,0.51373441
AIFM2,0.51373441
AL157911.1,1.0
DCT,0.513990973
SEPT5-GP1BB,0.513990973
CSDE1,0.513990973
UBQLN4P1,0.513990973
RFX3,0.514305124
CENPF,0.514629018
TP53RK,0.51467728
SHISA3,0.51467728
LINC01517,1.0
WIF1,0.514755706
NDUFAF2,0.514755706
WNT5B,0.514755706
CIB2,0.514891217
AC006012.1,0.514957768
GIMAP8,0.514957768
PRDM8,0.514957768
COA7,0.514957768
TFCP2L1,1.0
YES1P1,0.514981785
VKORC1,0.514981785
COX7A2L,0.514981785
FTX,0.514981785
ALG9,0.515639206
NFE2L3,0.515824721
MLYCD,0.515849175
TBC1D26,0.515849175
AC010889.1,1.0
CXCL13,0.515849175
ASRGL1,0.515849175
PLPP7,0.515849175
PLRG1,0.515849175
KRT10,0.515849175
HJURP,0.515849175
NBEA,0.515849175
DNAH2,0.515849175
AC018738.1,0.515849175
SLC25A16,0.515849175
AC022400.7,0.515877976
DNM1L,0.51604024
FP565260.3,0.51604024
SNAP91,0.516279251
AIG1,0.516289117
ATF7,0.516364575
UNC5D,0.516364575
CEACAMP3,1.0
PDCD5,0.516364575
CCDC102A,0.516364575
WISP3,1.0
CIDEA,1.0
TMEM185A,0.516364575
LINC01011,0.516364575
USP15,0.516364575
IGSF3,0.516364575
SLC26A6,0.516364575
AC022034.1,0.516364575
HNF1A-AS1,1.0
RPL38,0.516364575
AC007342.5,1.0
TMEM165,0.516364575
NEUROG2,0.516364575
AL357556.1,1.0
CSGALNACT2,0.516364575
AL139352.1,0.516364575
NCKAP5L,0.516364575
SLC6A13,0.516364575
GPRIN1,0.516942259
PYHIN1,0.517284508
HMGN5,0.517284508
AC009902.3,0.517284508
PCMTD2,0.517543466
C14orf28,0.51760359
CEBPB,0.517689972
PIK3C2A,0.517689972
KDM8,0.517689972
OVCH1-AS1,0.517689972
PPM1A,0.517689972
S100P,1.0
ARFIP1,0.517991812
PCDH10,0.517991812
AL136295.2,0.518034028
RNU6-446P,1.0
NRIP3,0.518975752
ASCC2,0.519185865
AC107464.1,0.519282727
ANLN,0.519332681
AL021368.3,0.519349449
MEIS3,0.519361778
ABCA7,0.519361778
MT-TS1,0.519361778
SUCLA2-AS1,1.0
TMEM107,0.520019346
HSPB2,1.0
STAG2,0.520174104
C5orf47,1.0
HERPUD2,0.520174104
PIP5K1A,0.520174104
ISG15,0.520293022
LAMTOR4,0.520293022
POGLUT1,0.520293022
SLC6A11,0.520293022
CMC2,0.520293022
FRMPD1,0.520293022
TBX3,0.520530066
ZNF48,0.520601119
TBX15,0.520700816
GAL,0.520700816
DRAP1,0.520700816
TRAPPC9,0.520700816
EIF4E1B,0.520700816
AC067930.5,0.520700816
GDNF-AS1,0.520700816
HECTD2,0.520700816
SMPX,1.0
AL122035.2,0.520762896
RF00019,1.0
AL390879.1,0.521401966
AC092118.2,0.521401966
CYP46A1,0.521401966
ZDHHC17,0.521461628
SPCS3,0.521461628
SEMA6B,0.521461628
MIR99B,1.0
AL606491.1,1.0
AL122035.1,0.521461628
DYRK3,0.521557443
CCDC103,1.0
TNN,0.521557443
AL031282.1,0.521854317
TBC1D9,0.521866308
AP003392.4,0.521866308
AC013726.1,1.0
MRPL39,0.522064267
PDZD7,0.522064267
BET1L,0.522064267
ADIRF-AS1,0.522064267
EMX1,0.522064267
FBXW4,0.522064267
ABCG5,1.0
AC019131.2,0.522064267
AC026979.3,0.522064267
AL162274.1,0.522064267
RAD9A,0.522064267
UFL1,0.522064267
ATP8B1,1.0
NDUFA4,0.522064267
ELMO3,0.522064267
RNF152,0.522064267
KIAA0556,0.522064267
LGALS14,1.0
ATAT1,0.522064267
AC104564.5,1.0
HMGA2,0.522064267
CSAG3,1.0
ZSWIM5,0.522064267
LPAR2,0.522064267
AC087783.2,0.522064267
CCNJL,0.522064267
RN7SL269P,0.522064267
FRMD1,1.0
SNX25,0.522064267
BRSK2,0.522064267
GRHL3,0.522064267
KLKP1,0.522064267
PRRT1,0.522145924
CDK12,0.522145924
C11orf24,0.522168288
AC090360.1,0.522194358
TNKS2,0.522194358
AC104446.1,1.0
OR2W6P,1.0
DAAM1,0.52245041
SLC18A3,0.522459652
ITGA5,0.522693691
AC004895.1,1.0
AC100854.1,1.0
POLR2KP1,1.0
SLC30A7,0.523523079
PXN-AS1,0.523523079
CDC42,0.523523079
SNX29,0.523523079
MMS22L,0.523523079
MT-ND3,0.523523079
TOP2A,0.523523079
LTN1,0.523523079
UTP20,0.523523079
SPPL2B,0.523523079
AC092053.3,1.0
FNBP1,0.523731382
ZNF257,0.523731382
TANGO2,0.524042499
NCF2,0.524042499
EPHA2,0.524042499
MIR7-2,1.0
GDF7,0.524206881
SUGT1P1,0.524206881
G2E3,0.524273472
GDPD1,0.524547682
BNC2-AS1,1.0
AL133216.2,0.525017637
EPB41L4A-AS1,0.525040051
AL049780.2,1.0
CNOT8,0.525040051
AFAP1L2,0.525040051
WDR1,0.525040051
MIR6126,1.0
DCC,0.525132586
GNG12,0.525185748
AC092957.1,0.525477292
APPL2,0.525477292
AF001548.2,0.525591008
AL513523.3,1.0
NHEJ1,1.0
SBDS,0.526336129
RPS28P7,0.526336129
RNU6-147P,1.0
ARPC2,0.526336129
AC009084.3,0.526336129
KIF25,1.0
BDKRB2,0.526590296
CYP3A4,1.0
CCDC112,0.526998206
TEX30,0.527149592
CYP4F3,0.527149592
LYN,0.527465327
MIIP,0.527465327
UMPS,0.527633766
KIAA1671,0.52776652
NCSTN,0.527821057
AC011374.2,1.0
AC079942.1,1.0
MPLKIP,0.528341699
AC084876.2,1.0
TAP1,0.528341699
AP001636.3,0.528341699
PUS7L,0.528341699
CIART,0.528341699
ASPHD2,0.528348486
SLC13A3,0.528827193
MBTD1,0.529100473
RBMX2,0.529112184
CMKLR1,0.529564145
OPN3,0.529569483
DIRC3-AS1,1.0
RPL39P3,0.529909773
FKBP1A,0.529909773
EML4,0.529909773
IDH3B,0.529909773
SLC2A14,1.0
PBXIP1,0.529909773
TCAF1,0.529909773
PSRC1,0.529909773
CCDC40,0.529934291
AC133555.5,1.0
LINGO1,0.529934291
ATP8A2P3,1.0
TRIM23,0.529934291
TUBA1A,0.529934291
CASC4,0.529934291
AC091948.1,0.529934291
AL845472.1,0.529934291
ITPR1-DT,0.529934291
SHISA9,0.529934291
B3GAT3P1,1.0
NUDT4,0.53019438
LINC02223,0.53019438
NRK,1.0
AVPR1B,0.53019438
DNAJB11,0.53019438
AEBP2,0.53019438
FBXO44,0.53019438
TBCCD1,0.53019438
BLMH,0.53019438
AC068473.3,1.0
PIGQ,0.53019438
FPGT-TNNI3K,0.53019438
PIK3IP1-AS1,0.53019438
ARF1,0.53019438
PLCG1,0.530318757
YEATS4,0.530318757
AL096711.2,0.530318757
SLC10A5,0.530341142
AC006042.1,1.0
WFDC3,0.530341142
AL513327.3,1.0
RAB6B,0.530341142
ZNF92,0.530341142
SLC9A1,0.530341142
LINC01690,1.0
CHSY1,0.530341142
MTERF4,0.530341142
MDC1-AS1,0.530341142
AC008498.1,1.0
KIF14,0.530660188
LINC01058,1.0
EID2B,0.530660188
TAF1D,0.530660188
B4GALT1-AS1,1.0
TTC31,0.530660188
JSRP1,0.530710801
SLC17A6,0.530710801
AC097641.2,0.530710801
ECHS1,0.530710801
AC138207.6,1.0
IL12A-AS1,1.0
HNRNPA3P10,0.530739737
AC138866.2,0.530739737
ADGRB1,0.530739737
AL357079.1,0.530739737
PPP3R1,0.530739737
ETHE1,0.530739737
AP001528.1,1.0
ADPRM,0.530871414
TXNRD1,0.530871414
AC138150.1,0.530918333
TIMM23,0.531170936
HIST2H2BD,0.531212351
PLCE1-AS1,1.0
ENO1,0.531212351
AL096803.1,0.531217147
PARD6A,0.531217147
NREP,0.531217147
HOXA9,1.0
PCOLCE,0.531217147
AL359752.1,0.531217147
FAM86B1,0.531217147
KBTBD11,0.531217147
UAP1L1,0.531217147
OR2H2,1.0
KLHDC8A,0.531918038
RDH10,0.532112719
GOLGA6L9,0.532112719
C17orf97,0.532112719
ASPHD1,0.532112719
KNTC1,0.532238624
TRAT1,0.532238624
TSPOAP1,0.532238624
8-Sep,0.532238624
GALNT12,0.532609002
ABHD11,0.532609002
AC090152.1,0.532609002
AC010168.2,0.532719146
AC005052.1,1.0
DOP1B,0.532719146
AL359881.1,0.532816431
AC092127.2,1.0
GNL2,0.532816431
AC027237.3,1.0
SLC25A11,0.532914084
TM9SF4,0.53326455
DTNBP1,0.533386021
PNPLA4,0.533386021
CAMLG,0.533386021
AL512353.1,1.0
SLC25A15,0.533386021
STPG3,1.0
RPL22L1,0.533386021
LRRC6,0.533632771
USP44,0.534042905
PGM5P3-AS1,1.0
B4GALNT3,0.534042905
CFAP43,0.534042905
ABHD14A,0.534042905
ACOX3,0.534042905
TMEM206,0.534042905
RNU6-638P,1.0
DHCR24,0.534042905
CISD3,0.534042905
CCDC186,0.534042905
AC092611.2,1.0
SP2,0.534042905
FER1L4,0.534042905
P2RX6,1.0
AC245060.5,0.534042905
EIF3J-DT,0.534042905
NINJ2,1.0
NRROS,0.534169094
INCENP,0.534169094
SOHLH2,0.534232285
AL391121.1,0.534232285
INVS,0.534239069
AC007250.1,1.0
NGF,0.53431841
ASH1L-AS1,0.534484489
XYLT1,0.534484489
SIX3,0.534484489
HOXC4,0.534512802
XRCC3,0.534532137
TFDP2,0.534653727
MTFR1,0.534688769
HUWE1,0.535196006
AC022075.1,1.0
PTH2,0.535405384
ZNF121,0.535405384
LPIN3,0.535405384
AL138828.1,1.0
ACTRT3,1.0
RARB,0.535471989
LY75,0.535471989
AC003002.2,0.535675247
PDLIM2,0.535675247
SNAI2,0.535701725
NDFIP1,0.535701725
LINC00173,0.535711944
AC012066.1,1.0
TMEM171,1.0
AC063960.2,1.0
HOXA4,0.536065476
PP7080,1.0
LINC00346,0.536102392
TRGV5,1.0
RPLP1,0.536408256
PCIF1,0.536450803
HAGHL,0.536556762
AKR1C1,0.536946193
ACIN1,0.537097602
AC004233.3,1.0
AWAT2,1.0
NDUFB11,0.537522501
ZFP64,0.537628188
RPS26P47,1.0
MRPL9P1,1.0
LMO7-AS1,1.0
MEGF8,0.537628188
NDUFAF5,0.537628188
BST2,0.537628188
TFPI,0.537628188
DPY19L2P3,0.537628188
ADAM12,0.537628188
SOX5-AS1,0.537628188
G3BP2,0.537794061
AC091057.1,0.53780163
SNRPEP9,1.0
TIMD4,1.0
RASSF9,0.538390612
APBA3,0.538950262
GNRH1,0.538950262
AK5,0.538950262
DELE1,0.538950262
OXCT2,1.0
FAM166A,0.539020764
IQCC,0.539057747
EGFL6,0.539095545
AC024075.3,0.539095545
PEF1,0.539095545
MRAP2,0.539095545
HMGN2,0.539095545
AL354813.1,0.539095545
SULT1E1,0.539095545
CATIP,1.0
WIPF3,0.539095545
CHMP2A,0.539095545
AMOT,0.539398394
PLPPR1,0.539417493
DINOL,1.0
EGLN1,0.539959913
DHFRP1,0.540153821
GDF5,0.540153821
CALCRL,0.540153821
CD52,0.540153821
TPM3P6,1.0
PLEKHG1,0.540153821
EMID1,0.540153821
RF00564,1.0
MEI1,0.540153821
DIS3,0.540153821
ICOS,0.540153821
WNT2,1.0
SLC4A11,0.540153821
SALL2,0.540153821
AF127577.4,0.540153821
AC004232.3,0.540332291
LINC02356,1.0
C2orf68,0.540332291
AC000095.1,1.0
POLK,0.540705171
RECK,0.540705171
FAM86C1,0.540705171
TPRXL,1.0
AL157396.1,0.540705171
AGPAT4,0.540705171
AC009065.6,0.540705171
E2F1,0.540705171
GLOD4,0.540935739
CCAR1,0.541067928
FAM20A,0.541255255
AC008649.1,1.0
CYP20A1,0.541255255
SSTR1,0.541255255
AL603750.1,1.0
LRRC3B,0.541323464
CCSAP,0.541335176
SFTA1P,1.0
BMP6,0.541826945
HYPK,0.542037211
ASMTL,0.542169144
TRNP1,0.542169144
AP000753.2,1.0
KRT15,1.0
APBB3,0.542309283
AL441992.1,0.542309283
C9orf139,0.542309283
AP000907.2,1.0
NADSYN1,0.542309283
LMNTD2,0.542309283
AL442125.2,0.542309283
LINC01322,0.542309283
MAFA,1.0
RASA4B,0.542309283
ZNF192P1,0.542309283
CT62,1.0
AC026427.1,1.0
SSBP4,0.542309283
AL355075.3,1.0
A1BG-AS1,0.542309283
ODF2,0.542309283
LRRC37A5P,0.542309283
DUSP14,0.542309283
GPRASP1,0.542309283
CHRNB1,0.542309283
TMEM74,0.542309283
NTN1,0.542309283
FBXO41,0.542309283
MSRA,0.542309283
C19orf73,0.542309283
MXRA5,0.542309283
COPZ1,0.542309283
SSR4,0.542309283
SLC20A1,0.542309283
NKRF,0.542309283
FANCL,0.542333763
MICB,0.542333763
AC017002.3,1.0
EHD2,0.542412343
DUSP8P3,0.542412343
MYO3A,0.542412343
RIPOR2,0.542412343
NRARP,0.542464852
GRWD1,0.542464852
CYP2D8P,0.542464852
AL354892.1,0.542647491
CHODL,0.542647491
PRSS36,1.0
C6orf141,0.542647491
INPPL1,0.542919554
RNF113A,0.542919554
ZNF229,0.542919554
CEP83,0.543020499
LINC00578,1.0
AC013400.1,1.0
AC025257.1,0.543210112
AC046185.3,0.543210112
MFSD2B,0.543210112
RPS15AP36,0.543251152
PARP12,0.543395049
HCG22,0.543445157
TNNI2,1.0
PLD6,0.543485766
LINC00649,0.543485802
AC136475.2,0.543550044
UBR2,0.543657121
AP000255.1,1.0
SEL1L,0.543657121
LINC01337,1.0
AC090825.1,0.543657121
LRP1B,0.543657121
TRBV25-1,1.0
CHEK1,0.54389457
UVRAG,0.543988203
ITCH,0.543988203
ENDOD1,0.544142466
AC090616.2,1.0
AC083799.1,0.544367874
AC009121.2,1.0
MRPL28,0.545005382
TBC1D23,0.545005382
ALX3,0.545005382
SENP5,0.545343154
LINC00461,0.545343154
KCNK2,0.545343154
TRIM25,0.545343154
AC013652.1,1.0
AC092329.2,1.0
PSMD13,0.546406831
AC092718.4,0.546406831
CASP6,0.546406831
NBPF14,0.546406831
FTSJ1,0.546406831
C1orf158,1.0
IGFN1,1.0
BATF,0.546710732
AC002310.1,0.547229042
LOXHD1,1.0
ST6GALNAC4P1,0.547229042
MYBPC1,1.0
ATP5PF,0.547229042
AC078785.1,0.547229042
CAPRIN1,0.547229042
FHIT,0.547229042
PTK2B,0.547229042
AC025678.3,0.547229042
AUTS2,0.547267983
CIAPIN1,0.547267983
LTK,1.0
AC092164.1,1.0
AC010342.1,1.0
MAP3K10,0.548097579
AC087752.3,0.548097579
AL021368.2,0.548118405
CNTLN,0.548118405
AC090616.6,0.548118405
ADGRD1,0.548118405
GABRG3,0.5486798
LINC00900,1.0
LOXL2,0.548706597
C19orf38,0.548706597
RPS19P3,1.0
ZNF185,0.548706597
MTSS1,0.548706597
IPO9,0.548706597
FAM110A,0.548706597
TBC1D10B,0.548706597
ATG2A,0.548706597
SLK,0.548706597
NAA10,0.548706597
SPNS2,0.548706597
AC018730.2,0.548706597
CERS5,0.548706597
NT5C3A,0.548706597
AC016757.1,0.548706597
DLG3,0.548706597
DIRC3,0.548706597
MLLT11,0.548706597
TMEM229A,1.0
AC005520.2,0.548706597
JAM2,0.548706597
ZBTB39,0.548706597
C1RL,0.548706597
CAPZB,0.548706597
DENND3,0.548706597
DENND1C,0.54879985
AL445309.1,0.54879985
PCDHB18P,0.548807307
AC006254.1,0.548811995
AKT1S1,0.548811995
NSDHL,0.548811995
KCNG1,0.548811995
CHD6,0.548811995
HKDC1,0.548811995
ENKUR,0.548811995
MFAP1,0.548811995
NIPSNAP3B,0.548811995
ARSE,0.548888952
AL162258.2,1.0
DHX37,0.549052531
PHYKPL,0.549052531
FLVCR1,0.549052531
NCOA5,0.549052531
HIST2H2BA,0.549222722
ZNF791,0.549222722
AC092119.2,0.549222722
ARL6IP1,0.549222722
PHOX2A,0.549222722
CR769775.4,0.549444861
LRRC71,1.0
HNRNPA1P4,1.0
POLR2C,0.550889612
RNF135,0.551527407
POU6F1,0.552375227
DNAJC30,0.552524605
ZNF260,0.553227119
MAMDC2,0.553227119
AC010435.1,1.0
B2M,0.553285647
MRPS36,0.553618132
TMEM167B,0.553646288
AC002347.2,1.0
ITFG1,0.554109181
MAPK6,0.554193375
CD48,0.554240057
SLC35A4,0.554320171
AC007610.1,1.0
LAMTOR5-AS1,0.554772132
COL21A1,0.554772132
LMNA,0.554772132
CHI3L2,0.554772132
ZFP82,0.554772132
OR7E14P,0.554772132
HEATR5B,0.554772132
H3F3B,0.554772132
CDK2AP1,0.554772132
GOLGA7B,0.554772132
ANKRD20A4,0.554772132
TMCC1-AS1,0.554772132
MOB3B,0.554772132
NFXL1,0.554772132
GRIN3B,0.554772132
TRGV9,1.0
CCDC194,0.554812341
GFOD1,0.554812341
VGLL3,0.554812341
EOMES,0.554886033
RAB24,0.554886033
AL022157.1,0.554886033
EXOC4,0.554886033
AL136295.5,0.554886033
SEMA3D,0.554951772
MYC,0.55503855
NDUFV2,0.555261259
CCDC174,0.555261259
IL17C,1.0
VWA8,0.555283347
AP001999.4,1.0
TMPO,0.555387615
FABP3,0.555387615
TRAV19,0.555387615
WDPCP,0.555387615
AC004039.1,1.0
HLA-DRB1,0.555387615
C12orf10,0.555387615
HMGN4,0.555387615
MRPL42,0.555387615
GLYR1,0.555387615
RSBN1L,0.555387615
CYR61,0.555387615
MIPOL1,0.555387615
SLC25A44,0.555470723
NBPF25P,0.555470723
HSPE1P4,1.0
TJAP1,0.556072914
ATP9B,0.556072914
AC068733.3,1.0
UBE2D3,0.556072914
KBTBD6,0.556072914
EBF4,0.556626057
MED1,0.556626057
ARL4A,0.556626057
DUSP15,0.556626057
TMEM71,0.556626057
RN7SL726P,1.0
MORC2-AS1,0.556626057
ZNF556,0.556626057
AC136604.3,0.556626057
AC005229.4,0.556641913
FGF14-AS2,0.556641913
ACCS,0.557316468
RN7SL736P,1.0
AC025171.5,1.0
IFITM10,0.558307727
BCAR3,0.558307727
MINDY2,0.558307727
SND1-IT1,1.0
SPATA17,0.558826298
AL133243.4,0.558826298
VIRMA,0.558826298
HNMT,1.0
MYH15,0.558838726
TMEM80,0.558838726
UNC5B,0.558838726
HIST2H2BF,0.558838726
DDIT4-AS1,0.558838726
ERP44,0.559267515
RAP2A,0.559267515
PRIM2,0.559351097
ETFBKMT,0.5594801
SORL1,0.55966826
UBE2C,0.559838078
RPS6KL1,0.559838078
ZNF17,0.559838078
REG3G,1.0
AC244517.12,1.0
FAM19A5,0.560475905
KCP,0.560475905
ABI1,0.560475905
USP4,0.560475905
MT-TN,0.560475905
CNPY3,0.560475905
METTL6,0.560719893
AC004943.2,0.560874127
ZNF726,0.560984179
PXK,0.560984179
MARVELD2,1.0
AL357500.1,1.0
PDE1C,0.561472917
TMEM151B,0.561472917
AL356019.2,0.561472917
CCDC170,0.561472917
GABBR1,0.561472917
WDR47,0.561472917
ALDH4A1,0.561472917
AL136382.1,0.561472917
SNORA33,0.561472917
GINS3,0.561472917
AC027801.4,1.0
KIF26A,0.561472917
COL24A1,0.561472917
LINC02273,0.561472917
RFFL,0.561472917
TLE1,0.561472917
AL512343.2,0.561472917
EFHC1,0.561472917
ALPK1,0.561472917
ERO1A,0.561472917
AC073195.1,0.561472917
KIAA0513,0.561472917
SLC9A5,0.561472917
CHRDL1,0.561472917
VPS33A,0.561486438
RTL8B,0.561692664
CHCHD2P6,1.0
SNORD63,1.0
TMEM164,0.561781802
SHOX,0.561781802
RF00019,0.561781802
SLC46A1,0.561781802
TCF19,0.561781802
IFT20,0.56187045
AC008522.1,0.562023632
RNU6-540P,1.0
ZHX1,0.56244201
GSTK1,0.56244201
AC108010.1,0.562600185
ARMC4,0.562788859
AC100832.2,1.0
PALMD,0.563119377
AC079140.3,0.563119377
FEZF1-AS1,0.563119377
ZNF236-DT,0.563291311
VRK3,0.563291311
TCTA,0.5634682
NRXN1,0.5634682
ZNF558,0.5634682
MCAM,0.56349182
CARD11,0.563628075
AC135178.3,1.0
KRT18P61,1.0
GNAQ,0.563673819
AQP4,0.563673819
AL160291.1,1.0
RRP8,0.563673819
MMP14,0.563673819
LINC01816,0.563673819
DKK3,0.563673819
GAPDHP22,1.0
AC092667.1,1.0
AL356055.1,0.563673819
AC135584.1,1.0
TNFRSF14-AS1,0.563673819
LGALS4,0.563673819
AC092821.1,0.563673819
MRPS5,0.563673819
DSP,0.563673819
IDH2,0.56370235
AC008750.2,0.56370235
GAD2,0.56370235
KRT8,0.56370235
BUD31,0.56372243
HMGN1P8,1.0
AL158196.1,0.563749841
SPG11,0.563803437
SCARNA21,1.0
C5orf56,0.564475196
DDX28,0.564475196
ZNF492,0.564655237
ZNF202,0.564831797
VARS,0.564872889
LINC01572,0.564872889
AL356863.1,1.0
CPED1,0.564872889
ZNF622,0.564872889
VCPIP1,0.564872889
RBBP6,0.564872889
AC007278.1,1.0
AC098864.1,0.565009711
PBX4,0.565009711
ACVR2B,0.565009711
SUGCT,0.565009711
MIR219A1,1.0
AL132780.4,0.565009711
DNM2,0.565009711
ZNF629,0.565009711
SEC24D,0.565009711
EXOC3-AS1,0.565136683
TSC2,0.565136683
NENFP1,1.0
AC009951.1,1.0
AC023593.1,0.565422779
FLJ42102,1.0
EPB41L5,0.5654379
SHARPIN,0.5654379
TMEM104,0.566117136
TRMU,0.566117136
AC124856.1,1.0
TSEN34,0.566725084
AP002414.1,1.0
SYMPK,0.566725084
MDN1,0.566840241
LINC01798,1.0
SOCS4,0.566884261
FOXP4,0.567158956
AC009302.1,0.567300248
TSSK4,0.567524934
NEDD9,0.567546357
SGSM1,0.567546357
BX324167.2,0.567546357
TADA2A,0.567546357
KCTD12,0.567546357
POLN,0.567546357
AC010271.2,1.0
AC010999.1,1.0
RF00275,1.0
MRPL48,0.567968995
AC010894.2,0.568126366
AC234582.1,0.568126366
ASAP3,0.568126366
DNAJC15,0.568126366
SERINC4,0.568126366
PPID,0.568126366
HLA-DOB,0.568126366
PRKAA2,0.568126366
CDK8,0.568126366
HSPA4L,0.568126366
MFSD1,0.568126366
ZNF449,0.568149084
MT-ND5,0.568190093
IFIT5,0.568190093
MEIG1,0.568190093
CNTN2,0.568190093
KCNJ4,0.568520694
BARX1,0.568636373
AC091305.1,0.568636373
SGF29,0.568845884
LTBP2,0.568845884
DKFZP434H168,0.568946506
SLN,1.0
RABEPK,0.568946506
FKBP9,0.568946506
DENND5B,0.568946506
GNG11,0.568946506
CD37,0.568946506
PDIA4,0.568946506
LMO3,0.568946506
AL139099.1,0.568946506
CDK7,0.568946506
SREBF2-AS1,0.568946506
AC104596.1,0.568946506
AC005838.2,0.568946506
TRAV41,1.0
AC009021.1,1.0
KIRREL1,0.568946506
CHST14,0.568946506
AC005548.1,1.0
MAPK4,0.568946506
ARHGDIA,0.569134121
LMAN1,0.569134121
SCN4B,0.569134121
NRG4,0.569134121
AC013264.1,1.0
ZSCAN12,0.569134121
IRGM,0.569134121
DGCR6L,0.569134121
AP000843.1,1.0
PRR22,0.569134121
CACNB2,0.569134121
AC022966.1,0.569134121
GALNT9,0.569134121
TMEM229B,0.569134121
GALK2,0.569134121
TIMM17B,0.569134121
DDX39A,0.569134121
VWA5A,0.569134121
TTC3,0.569134121
TTC3P1,0.569134121
RF00003,1.0
SYCE1L,0.569134121
FAM120A,0.569134121
ING4,0.569134121
CREB5,0.569134121
ISCA1,0.569134121
AP001273.1,0.569134121
POM121L2,1.0
EXOC3L1,0.569134121
HMGCLL1,0.569134121
SNX24,0.569134121
AC104009.1,0.569134121
SLC39A14,0.569134121
ZBED8,0.569134121
NPTX1,0.569134121
HDAC1,0.569134121
LINC01909,1.0
CALU,0.569134121
SLC6A17,0.569134121
ADORA2A-AS1,1.0
AC027097.2,0.569134121
IRF5,0.569134121
FGF11,0.569134121
DLG1,0.569134121
PHB,0.569134121
HEPACAM,1.0
SIRPA,0.569134121
SEPT7P9,1.0
FAM155B,0.569142668
CDR2L,0.569142668
GIMAP7,0.569142668
XPA,0.569142668
EPB41L4A,0.569142668
RASGRP4,0.569240629
RPL5P17,1.0
SIT1,0.569255121
LINC02398,1.0
SLC36A1,0.569462588
AC022726.2,1.0
CENPVL1,1.0
SPX,0.569655079
TTPAL,0.569655079
TM9SF2,0.569655079
GNAL,0.569655079
SGMS2,0.569655079
TBC1D13,0.569655079
AC091826.2,0.569655079
PIM1,0.569655079
KANSL1L,0.569655079
OAF,0.569655079
UQCRC2,0.569655079
ARHGEF25,0.569655079
ROR2,0.569655079
PDE4DIP,0.569655079
IL10RB,0.569655079
AL392083.1,0.569655079
SBDSP1,0.569655079
BAHCC1,0.569655079
LINC00472,0.569655079
DGCR5,0.569655079
TPM3P9,0.569655079
SMCHD1,0.569655079
ZNF219,0.569655079
TRIM14,0.569690918
AC009487.3,0.569895078
ADAT1,0.569917875
MBL3P,1.0
FAM208A,0.569917875
AF067845.4,1.0
CMTM3,0.569917875
TFDP1,0.569917875
EWSAT1,0.569917875
NVL,0.569917875
MIR548AH,1.0
DIO3OS,0.569917875
RAPGEF5,0.569917875
SARNP,0.569917875
AC145285.6,0.569917875
ZC3H12B,0.569917875
RTCA,0.569917875
ANGPT2,0.569917875
EIF2B2,0.570104218
AL121895.1,1.0
BNC2,0.570104218
ILVBL,0.570104218
RNA5SP372,1.0
FAM8A1,0.570104218
MED18,0.570104218
AL445253.1,1.0
CASP4,0.570104218
LCMT2,0.570104218
AC137630.3,0.570104218
AL137145.2,0.570104218
ABHD17C,0.570104218
AL162731.1,0.570104218
TPT1-AS1,0.570104218
AC026367.1,1.0
AC021054.1,0.570104218
AC083862.2,0.570104218
AP1B1,0.570104218
UPF2,0.570104218
AC069499.1,0.570104218
MFF,0.570104218
FUT10,0.570104218
NUDT3,0.570104218
DCBLD1,0.570104218
CDH2,0.570104218
CRYZL2P,1.0
LINC00641,0.570104218
C1orf94,0.570104218
TRAPPC2,0.570104218
CFAP53,0.570104218
SMARCE1,0.570104218
FAM86C2P,0.570104218
VAMP8,0.570104218
HIC2,0.570104218
FBXO32,0.570104218
