gene_name,padj
AC004453.1,0.553582788
TRAF3IP2-AS1,0.553582788
ARFGEF3,0.553582788
AC068831.7,0.553592795
EPM2AIP1,0.553653592
POU6F2,0.553944481
ZFP3,0.554013598
MKRN2OS,0.554161045
UBL7,0.554161045
ASTE1,0.554161045
AL161908.1,1.0
DTWD2,0.554161045
SPANXA2-OT1,0.554441136
LINC01232,0.554441136
DUSP8,0.554441136
PXYLP1,0.554441136
THUMPD1,0.554441136
ICA1L,0.554441136
DMRT2,1.0
MED24,0.554639077
NALCN,0.554677365
SFSWAP,0.554742065
HEMGN,1.0
AC023796.2,1.0
AL159978.1,0.555462219
ZNF423,0.555840125
SLC39A6,0.555840125
HRASLS,0.556058054
ZNF207,0.556238443
LINC02024,1.0
HIST1H2BE,0.556534162
ITGA6-AS1,0.556534162
AL139011.2,1.0
MPG,0.556824119
PEX16,0.556824119
AL355472.1,0.557251606
TRHDE-AS1,0.557329203
LY6G5C,0.557553016
AL021997.1,1.0
AL157996.1,0.557553016
CFAP69,0.557553016
BEX4,0.557553016
CACNG4,0.557553016
AC005332.2,0.557653297
TMEM184B,0.557698404
AC040160.1,0.558227586
AC091965.5,1.0
DNAI2,0.558379932
AL157911.1,1.0
IAH1,0.558379932
CD320,0.558379932
AC005005.3,0.558379932
RCC2,0.558379932
SLC39A14,0.558491309
SERTM2,1.0
CLASP1,0.558522965
DLEU2L,0.558522965
TRPC6,0.558522965
ABCB4,0.558522965
ZNF35,0.558522965
LEMD3,0.558678027
C7orf61,0.558742907
AL359715.2,0.558742907
AL133230.1,0.558856487
SLC25A37,0.558931125
SNX18P9,0.558931125
AL731563.2,0.559293741
NPAS1,0.559293741
SPTSSA,0.559293741
FITM1,0.559293741
AK4P1,0.559331682
CCDC66,0.559331682
USP24,0.559331682
AC104534.1,1.0
RPSAP36,0.559411512
RPH3A,0.559418848
AC093278.2,1.0
AC084125.1,0.559548905
THAP12P8,1.0
AL157813.1,1.0
MIR3146,1.0
AGPAT5,0.559983127
ZNF605,0.560202785
AC116667.1,0.560282855
IGF2-AS,0.560282855
PNMA1,0.56028687
LINC01210,0.56028687
TDRD6,0.56028687
NLRP1,0.560310953
KNSTRN,0.560310953
LINC01285,1.0
AC055811.2,0.560310953
RSF1,0.560310953
FTCDNL1,1.0
RNU6-125P,0.560310953
SLC9A1,0.560344574
PLEKHH1,0.560363507
ELP2,0.560484477
DIAPH2,0.560484477
ENTPD4,0.560484477
DCTN1,0.560598057
ILDR2,0.560961634
AC118754.2,1.0
AC073896.4,0.561217632
DGKQ,0.56136715
FBXO31,0.56136715
FKBP14,0.561529167
SMIM1,0.561611519
MIR4512,1.0
TFIP11,0.561611519
GLYCTK-AS1,0.561611519
OIP5-AS1,0.561611519
GPR21,1.0
AP003774.4,1.0
NCAPH,0.561747938
RN7SL754P,1.0
RASIP1,0.562005224
AC092118.2,0.562005224
PLEKHB1,0.562062794
AC007560.1,1.0
TLR4,0.562217342
ZNF732,0.562217342
YIPF5,0.562217342
ST13,0.562217342
ARL5AP3,1.0
AL031282.2,0.562412693
AC020904.3,1.0
YME1L1,0.562412693
OGA,0.562412693
RPL39P36,0.562412693
HSBP1,0.562412693
PPEF1,0.562412693
AC090114.3,0.562412693
HIST1H2BM,0.562412693
CCNYL1,0.562412693
ABCA8,0.562412693
TCAF1P1,0.562412693
TTC19,0.562412693
GRIN3B,0.562412693
ZNF511,0.562412693
RAB3D,0.562412693
DCUN1D2,0.562412693
RSPH1,0.562412693
UBE3B,0.562660052
MIR570,0.562932705
MAU2,0.562932705
GAS2L1,0.56298725
MRPL9P1,0.563001861
AP002907.1,0.563001861
MCCD1P2,1.0
PRSS35,0.563001861
SLC5A10,1.0
AC135803.1,0.563001861
LIX1,0.563001861
LRRC37A6P,0.563005582
AC008147.4,1.0
C19orf67,1.0
USP21,0.563461906
AC005006.1,1.0
RNU6-1156P,1.0
TM9SF3,0.563888356
FDFT1,0.563888356
EIF1AD,0.563888356
AC025809.2,0.563888356
MAPKAPK3,0.563888356
LRRC63,0.563910335
MIR589,1.0
JTB,0.564057108
AC008895.1,0.564107026
TBC1D1,0.564107026
AC148477.5,1.0
RHOA-IT1,0.564154022
COMMD10,0.564237742
SULF1,0.564237742
MESP1,0.564237742
PLEKHM2,0.564237742
BX324167.2,0.564237742
IQGAP3,0.564237742
KCNC1,0.564237742
ABO,0.564237742
ENTPD6,0.564237742
TMSB4X,0.564237742
AC025682.1,0.564237742
AC007686.4,0.564398497
DDX31,0.564405763
NCOA3,0.564405763
GMDS-DT,0.564405763
FAAH,0.564412655
YAP1,0.564412655
MRNIP,0.564479668
FST,0.564479668
ANO7,0.564479668
CUL1,0.564479668
APEH,0.564479668
AL591441.1,0.564479668
HADH,0.56462158
ID3,0.56462158
ZNF815P,0.56462158
SPAG8,0.56462158
NDUFAF5,0.56462158
E2F2,0.56462158
MARK1,0.56462158
DOC2B,0.56462158
DEPDC4,0.56462158
PCDHB3,0.56462158
PELP1,0.56462158
LAMB3,0.56462158
CLCN4,0.56462158
OSTM1-AS1,0.56462158
SH3GL1,0.56462158
MISP,0.56462158
PITPNA-AS1,0.56462158
FLT3LG,0.564761901
GCNT4,0.564880425
LACTB2,0.56492906
MEA1,0.56492906
LINC00689,1.0
LCN9,0.565063609
CYFIP2,0.565122634
C22orf15,0.565122634
SLC25A18,0.565187512
ST6GALNAC1,1.0
ATRX,0.565776656
MIR6859-1,0.565776656
AC106820.5,0.56611518
KCTD5,0.566116594
TRIM8,0.566259506
NT5C3B,0.56640648
PTPRU,0.56640648
BLK,1.0
MAML1,0.56664684
RAB3A,0.56687974
MYLK2,0.567145937
LANCL2,0.567145937
PACS1,0.567552566
AC093908.1,0.567552566
PLAG1,0.567552566
FBXO11,0.567698359
CFAP52,0.567703519
KIAA1024L,1.0
RALGAPA2,0.567862714
AC093218.1,0.567901099
DCDC2B,0.567901099
VN1R108P,0.568229885
ST14,1.0
AC016727.3,1.0
HNRNPK,0.568229885
PDE11A,0.568229885
AL158050.1,1.0
EFHC1,0.568262153
MYOZ2,1.0
AL663070.1,0.568262153
TAF11,0.568262153
GTF2IP13,0.568262153
CBR3,0.568262153
AP000523.1,1.0
PLEKHA5,0.568262153
DUS1L,0.568262153
CLEC16A,0.568262153
STPG4,1.0
AC106037.1,1.0
AC009065.7,0.568262153
MIF,0.568262153
AL591135.1,0.568262153
LENG9,0.568262153
DTNBP1,0.568262153
AL031963.3,0.568262153
SNHG18,0.568262153
FBXO48,0.568262153
AC020915.2,0.568262153
MYBPC1,0.568262153
SRC,0.568262153
LRRC45,0.568262153
C20orf204,0.568262153
BAK1,0.568405857
SH3RF1,0.568405857
HSPA8,0.568503351
TAX1BP1,0.568503351
AC010327.3,1.0
AC117503.4,1.0
MBNL2,0.5688478
MAP10,0.569053864
AC010327.5,0.569151222
NUTF2,0.569151222
STAG3L5P-PVRIG2P-PILRB,0.569151222
MMRN1,0.569151222
LRRC71,0.569151222
ACTR2,0.569151222
ETV3,0.569179934
COL4A5,0.569580436
ZNF876P,0.569820554
AC069224.1,0.569820554
AGK,0.569820554
CARD14,0.569954188
CYBB,0.569954188
GLRX2,0.569954188
ZNF560,0.57001927
AC099328.1,1.0
ANKH,0.570234494
ORC5,0.570314461
DHX40P1,1.0
ZNF157,0.570383664
AC105402.3,1.0
RNU6-118P,0.570398975
SOX3,0.570493309
TARS2,0.570493309
TAF1,0.570493309
AL133243.3,0.570611362
AC116348.2,1.0
CHCHD10,0.570668653
KANSL1L,0.570668653
BEST2,0.570675945
WDR37,0.570829654
NUDT18,0.570861739
AC106028.5,1.0
AC107464.1,0.570946986
AC103760.1,1.0
SNAI2,0.570977274
KLHL21,0.571397359
AC004383.1,0.571397359
KRBA2,0.57140099
AC254562.1,0.571669688
NOP58,0.57169943
DPH5,0.572063538
HDDC3,0.572063538
RFWD3,0.572138562
DNASE1L1,0.572138562
AC245052.4,0.572410771
GBX1,1.0
ANKS6,0.572410771
CACNB1,0.572410771
JUND,0.572717049
SHISA2,0.572717049
CAMKK1,0.572717049
KLHDC10,0.572771494
DIAPH3,0.572774071
RPUSD2,0.572847061
AC019127.1,0.572847061
ACOT2,0.573093062
PLA2G4C-AS1,1.0
MT1L,1.0
HMGB3,0.573368733
SCNN1G,0.573368733
METTL21AP1,1.0
SNHG11,0.5735372
AC022150.4,0.573555488
CXCL12,0.573555488
RNU6-126P,1.0
SAMD13,0.57363242
GACAT3,1.0
POLR1B,0.57363242
CABYR,0.573742644
LRRC37A11P,1.0
ACP2,0.573853094
AC048382.1,1.0
LUZP1,0.573972112
C19orf18,0.574331074
RF00588,1.0
AC012085.1,0.574544876
NRP1,0.574544876
AC048341.2,0.574544876
EYA3,0.574544876
KCNMB4,0.574544876
AC021491.2,1.0
PHTF1,0.574855242
NUDT16,0.574855242
EXOC3L2,1.0
IFI27,0.574926981
DOCK6,0.574926981
KPNA3,0.574926981
ACAP2,0.574926981
RPSAP8,1.0
C6orf132,1.0
TLCD1,0.575035604
AC008708.1,1.0
UBQLNL,1.0
ZSCAN31,0.57550311
SLC23A1,1.0
IGDCC3,0.57550311
RING1,0.57550311
PPP1R15A,0.57550311
TWNK,0.57550311
ACBD3,0.57550311
AL359694.2,0.57550311
CLDND1,0.57550311
CLMN,0.57550311
HSPB2,0.57550311
AC010207.1,0.57550311
GLDCP1,1.0
DDX50,0.57550311
MAPRE2,0.57550311
NDUFC2,0.57550311
PRR13P5,0.57550311
TMEM170A,0.57550311
AC021016.2,0.57550311
MFF,0.57550311
RNU4-21P,1.0
AC022679.1,1.0
RNY4P3,1.0
GJA6P,1.0
DLX6,0.57550311
AC093510.1,1.0
AC020978.5,0.575836077
TCP11L2,0.575836077
MAPK7,0.575836077
LIPJ,0.575877236
TOP2B,0.576078688
VIT,0.576078688
FAM111B,0.576279666
DVL2,0.576286044
AL139415.1,1.0
ZBED1,0.576600792
TNRC6B,0.576620785
HPS1,0.576620785
SKA1,0.576715893
AC010487.1,0.57673333
AC090589.2,1.0
C19orf12,0.576751291
PRR14,0.576759163
AC087343.1,0.577243424
LAMC2,0.577243424
AC104116.1,0.577265145
DNMBP-AS1,1.0
GHRHR,0.577572052
RF00019,1.0
MYH6,0.577795429
SPART-AS1,1.0
SIRT2,0.577795429
ITIH2,0.577795429
TMEM38A,0.577912759
REX1BD,0.577912759
KNOP1,0.577912759
AL139398.1,1.0
CTXN2,0.577988254
EIF4HP1,0.577988254
C1orf52,0.577988254
AC084018.2,0.577988254
UBE2E2,0.577988254
AC080038.3,0.578084926
TMEM98,0.578351701
ZNF579,0.578461263
AC002553.2,0.578461263
HMGB1P41,0.578480479
STAC2,0.578704099
AC016738.2,1.0
CACNA2D4,0.578886579
AC022968.1,1.0
AC019131.2,0.578993475
RPL39P3,0.578993475
UBP1,0.579034229
ADAMTSL3,0.579096245
HECA,0.579272112
ERVMER61-1,1.0
CLIP4,0.579272112
AL445183.3,0.579272112
AL359715.1,0.579276061
SEMA3G,0.579355696
ACTG1P24,1.0
ZCCHC7,0.579443001
OR2H2,1.0
LRRC9,0.579763107
AC006012.1,0.579763107
LRRTM4,0.579763107
TUSC3,0.579763107
STX8,0.579763107
PNP,0.579763107
ATF6,0.579886708
ZRANB2-AS1,0.580118669
MCF2L-AS1,0.580519231
HTRA3,0.580827937
LINC02195,1.0
STAB1,0.580892962
GLE1,0.580892962
TUG1,0.580892962
ARID2,0.580892962
5-Mar,0.580892962
CARD8,0.580892962
MXI1,0.581007764
MGAT3,0.581007764
AC093732.2,1.0
CDC25B,0.581312156
AC026367.3,0.581312156
ZNF275,0.581344591
CNOT6,0.581344591
NGEF,0.581344591
ZNF48,0.581344591
ABCA13,0.581344591
AC091152.4,1.0
GJB7,1.0
PHLPP2,0.581722079
ABCC9,0.581722079
AC090001.1,1.0
AL031846.2,0.581722079
STX7,0.581722079
KLHL35,0.581722079
WDR35,0.581749103
AC016747.4,0.581749103
STX2,0.581809429
AC007250.1,1.0
FANCL,0.582172935
AL356299.2,1.0
GTPBP10,0.582248015
CDC42,0.582248015
RAP2B,0.582308687
NAV2-AS1,0.58242872
CD300C,1.0
AL691447.2,1.0
AC087362.1,0.58242872
ATXN2L,0.58242872
SMIM3,0.582736622
PP7080,1.0
ACADS,0.582882852
HPCAL4,0.582882852
MAST1,0.583006272
WASHC5-AS1,1.0
TINF2,0.58312982
SPIRE1,0.58312982
GLUD1P8,0.58331998
SNORD117,0.583476275
ICOSLG,1.0
AL354707.3,0.583669024
PRR36,0.583702226
LINC01630,1.0
AFAP1L2,0.584082657
PREX2,0.584292269
NXPH2,0.58431212
ZBTB16,0.58431212
AL033543.1,1.0
TRAV25,1.0
CMKLR1,0.584556629
TSSK2,1.0
YBX2,0.584647404
AL035425.3,0.584731894
LINC01562,1.0
DPY19L1P1,0.584985058
AC113382.1,0.584985058
AL512633.1,1.0
OTX2-AS1,0.585225194
XRCC1,0.585260632
CD33,1.0
NUBP1,0.585260632
AL158070.2,1.0
ZNF660,0.585268699
LINC01238,0.585305885
EPN2,0.585305885
AC025283.2,0.585305885
AC023644.1,1.0
AC100861.1,0.585947148
MIATNB,0.585949958
ATG3,0.586075203
RWDD4P2,0.586075203
EIF2A,0.586075203
AC120498.10,0.586075203
GPR108,0.586221743
AL158071.2,1.0
XYLT1,0.586505635
AC092143.2,0.586505635
NSUN2,0.586538842
TTLL6,1.0
AL139184.1,1.0
AC092647.5,0.58714066
KCNJ11,0.587267435
AGBL3,0.587299142
AL031056.1,1.0
TRAPPC2L,0.587299142
SBNO1,0.587299142
NRL,0.587299142
UBE2E1,0.587299142
HECW2,0.587418828
PRTFDC1,0.587554834
TMEM59,0.587554834
SDCBP2P1,1.0
AC022916.1,0.587674595
FER1L6,0.587693696
GPR22,0.588007574
SF3B5,0.588007574
NEK11,0.588007574
LINC01456,0.588007574
AL121894.2,0.588007574
AL135905.2,0.588007574
SNX27,0.588007574
HIST1H4E,0.588007574
WNT8B,0.588007574
AC092849.1,0.588007574
FBXO15,0.588007574
NAA10,0.588007574
MED15,0.588007574
CHAF1B,0.588007574
AC078883.1,0.588007574
PXN-AS1,0.588007574
LY6G5B,0.588007574
BTD,0.588007574
AC063960.2,1.0
ABHD17B,0.588007574
EDRF1-AS1,0.588007574
NPC1,0.588007574
TNRC6A,0.588007574
AC006974.2,0.588349273
USF1,0.588355144
AC015982.1,0.588355144
UBE2SP2,0.588355144
XIST,0.588355144
PDCD6IP,0.588355144
ASPN,0.588355144
FAM85B,0.58857298
TPM1-AS,0.5888861
KRCC1,0.5888861
DMD,0.5888861
ALDOC,0.588903177
ZNF443,0.5889598
NRK,1.0
KBTBD8,0.589136646
VTN,0.589136646
TET1,0.589136646
AC015802.4,0.589348993
DCST2,0.589348993
NBPF26,0.589348993
PNN,0.589348993
TRPC5,0.589348993
MOV10,0.589348993
KCTD6,0.589539717
TIAF1,0.589539717
TRAV38-1,1.0
MT-TD,0.589903347
PGAM1P8,0.589903347
WNT9B,1.0
ZNF71,0.589999249
TULP4,0.589999249
CCL25,0.589999249
KRT17P8,1.0
DMWD,0.589999249
LINC01535,0.589999249
SC5D,0.590139834
RPL7P26,1.0
CALHM6,0.590318883
AL589843.1,1.0
AL596202.1,0.59033736
CCDC73,0.59033736
PPIAP41,0.59033736
FRMD4B,0.59033736
NME4,0.59033736
NUDT4,0.59033736
NCKIPSD,0.590417927
CCSER2,0.590513098
LRRC37A16P,0.590534698
BCL2L14,0.590534698
SLC27A4,0.590534698
NUB1,0.590534698
PXK,0.590534698
KRT8P15,1.0
GADD45G,0.590826369
TMEM165,0.590826369
AL137013.1,0.590826369
ETS2,0.591116316
HIST1H2BD,0.591205798
LINC01551,0.591304826
AL772363.1,1.0
DCUN1D5,0.591304826
MIR29B2CHG,0.591360784
AC131392.1,0.59141218
CR559946.1,1.0
TTC22,0.5917428
GRK1,0.5917428
AC004706.1,0.5917428
SIRPA,0.591843892
LINC00847,0.591903242
BAIAP2-DT,0.591905269
AC097724.1,1.0
BCL11B,0.591905269
EDA,0.591905269
BX571818.1,1.0
UFC1,0.592047952
YEATS2-AS1,0.592047952
NCBP3,0.592047952
LINC01341,0.592047952
ERCC1,0.592047952
NR1D1,0.592097487
ST3GAL6-AS1,1.0
CNRIP1,0.592102131
HSD11B2,0.592278912
LRRN3,0.592328087
PRR13P2,1.0
NFYB,0.592797661
BICD2,0.592797661
AP005018.2,0.59283585
GLIPR1L2,0.593152182
AL596223.2,0.593152182
LINC00402,1.0
AC107308.1,0.593152182
GTSE1-DT,0.593152182
7-Sep,0.593152182
LRRC6,0.593946583
OSBPL7,0.593956957
XKRX,0.593962404
SFTA1P,1.0
RGPD1,0.594157935
PWAR5,0.59417297
ZNF419,0.59417297
NSG1,0.594380098
DPY19L2,0.59457814
TEDC2,0.59457814
TP53TG1,0.594583686
AC015923.1,0.594685972
ZNF564,0.594846693
SIRT6,0.594888351
IFT172,0.594888351
DCAF11,0.594888351
AC109927.1,1.0
C9orf129,0.594983051
AC135048.2,1.0
AC006116.9,1.0
GART,0.595469103
HOXA7,1.0
GPR89B,0.59559611
JAKMIP3,0.595618695
AC003043.2,1.0
DHFR,0.595643381
SPATA6L,0.595643381
AC090517.2,0.595693165
TMEM225B,0.59630381
WDR70,0.596498013
BCL2L13,0.596773538
SPNS2,0.596773538
AC087203.3,0.596773538
IER3-AS1,0.596773538
PADI4,1.0
ART5,0.596773538
GPR6,0.596773538
DDX23,0.596773538
NUS1P1,0.596773538
SH3GL1P1,0.596773538
AC012507.2,0.596773538
AC090181.3,0.596773538
NUP54,0.596773538
AC026202.3,0.596773538
BMP2K,0.596773538
RPS27AP6,1.0
SLC30A3,0.596800191
API5P1,1.0
RADIL,0.597081583
RGS16,0.597081583
HNRNPA1,0.597162542
PDCD4-AS1,0.597493099
AL365259.1,1.0
HCN4,0.597561816
RF00410,0.597561816
PYURF,0.597561816
ASB8,0.597561816
CAMK1,0.597695455
SNRNP200,0.597695455
EBAG9P1,0.597695455
PSMA6,0.597909091
PRX,0.597935385
NRDE2,0.598060368
G3BP2,0.598060368
DEFB131E,1.0
AC107294.1,0.598060368
AL445584.2,1.0
ORMDL3,0.598060368
ZNF655,0.598060368
ATXN2,0.598060368
SNX18,0.598060368
ITGA3,0.598060368
AC087190.1,0.598060368
MOGS,0.598060368
PASK,0.598060368
ZNF543,0.598060368
EGFL7,0.598060368
RPS5,0.598137486
AC139100.2,0.598137828
SPINT1,0.598242826
ANKRD23,0.598242826
ELL3,0.598242826
AL356441.1,1.0
AL365273.1,0.598333729
AC064807.4,1.0
AC073594.1,1.0
HCFC1,0.598498844
AGBL5-AS1,0.598498844
CCDC154,0.598608036
AC092681.1,1.0
OSGEPL1,0.598736298
RBM48,0.598760636
RGS2,0.5990574
H3F3C,0.5990574
AC068338.2,0.5990574
C5AR2,1.0
RRAGB,0.5990574
PPP1R3F,0.5990574
AC012170.1,1.0
CMBL,0.599182892
NPRL3,0.599182892
RNU6-808P,1.0
FAM47E,0.599850993
PARK7,0.599850993
BABAM2,0.599850993
TTLL10,0.599850993
FTL,0.599850993
SHC3,0.599870254
GATAD1,0.600029275
MEF2C-AS1,0.600029275
SLC32A1,0.600405196
C16orf96,0.600602545
GPM6B,0.601063906
GIPC3,0.601238452
AC010547.1,0.6013276
LRRC39,0.6013276
MED1,0.601608921
AC097382.2,0.601608921
EIF1AX,0.601613817
AC018362.1,0.601661727
LPAL2,0.601661727
NPIPP1,0.601661727
NVL,0.601661727
AL356356.1,0.601706283
LAMP5,0.601764721
BBOX1,0.601764721
SAMD14,0.601770236
AL845472.2,0.601770236
ERMARD,0.601927456
ANAPC11,0.602003507
CEBPZOS,0.602003507
AL161785.2,1.0
CAHM,0.602131887
WASF3,0.6022744
HAS1,0.6022744
ACSBG2,1.0
SRSF1,0.603169165
UGCG,0.603204313
PDCD2L,0.603221298
TSNARE1,0.603293222
RLIM,0.603340243
RPL37A,0.60334257
AC006511.2,1.0
SLX4,0.603409436
BX649567.1,1.0
NXPH1,0.603421927
AP001107.1,0.603616486
KLK1,1.0
NR2F6,0.603616486
AC245297.3,0.603622414
PIK3C2A,0.603746784
AC105942.1,0.603746784
SEL1L3,0.603746784
N4BP2L2-IT2,0.603746784
AC010642.2,0.603746784
RPIA,0.603746784
PRSS36,0.603746784
ARMC10,0.60388031
NWD2,0.60388031
ANKRD6,0.603998326
POGZ,0.603998326
AC011462.4,0.603998326
ACSL4,0.604270916
B3GALT6,0.604270916
AC063926.2,0.604525534
APTX,0.604525534
ARNT,0.604525534
XPNPEP1,0.604525534
ATG9A,0.604525534
RPP38,0.604525534
Z95114.3,1.0
RLN2,0.604841488
PCDHGC3,0.604841488
LINC01305,1.0
KCNE1,0.605194675
SNAPC5,0.605194675
CASP8AP2,0.605257298
CCDC113,0.605257298
CROCC2,1.0
FLNB,0.605386966
CXorf38,0.606192826
PNMA5,0.606192826
CSPP1,0.606194645
SFRP1,0.606194645
MDS2,1.0
TMEM119,0.606196852
AC008591.1,0.606196852
PLXDC1,0.606196852
AL159169.2,0.606196852
SCRIB,0.606218698
ZNF254,0.606246643
IRGQ,0.606246643
ENDOD1,0.606246643
YIPF2,0.606246643
LINC01891,1.0
AC026356.1,0.606519921
P2RX4,0.606588326
GNL2,0.606609283
AL445524.1,0.606683042
GABRA2,0.606926388
HAAO,1.0
ATP5MC1,0.607275666
AC114296.1,0.607284942
AL596244.1,0.607314985
SMPX,1.0
ATP6V0A2,0.607491997
UBE2FP1,0.607491997
EARS2,0.607491997
TMEM161B,0.607491997
ADGRE1,1.0
CCK,0.607491997
LINC02133,1.0
RF00003,1.0
ALG5,0.607491997
PROCA1,0.607491997
CDKL3,0.607491997
H6PD,0.607491997
CRIP1,0.607617629
MIR553,1.0
DRAXIN,0.607617629
AC016949.1,0.60775277
PCDHB19P,0.607755625
HYDIN,0.607755625
CBLC,1.0
FOXB1,0.607812412
TSPEAR-AS1,0.607970546
AC244021.1,0.608002155
SHISA8,0.608103485
NDUFA1,0.608103485
MYCL,0.608103485
GMPS,0.608103485
TIE1,0.608150248
PFN2,0.608315978
AC073429.2,1.0
CTBP2,0.608404869
AC091948.1,0.608404869
BX322562.1,0.608404869
AC087276.1,0.608404869
UBC,0.608404869
AL159972.1,1.0
GIT1,0.608529897
PDGFB,0.60853246
AC009962.1,1.0
AC073335.2,0.608546157
NDST1-AS1,0.608551865
AP001453.1,0.608551865
TTC14,0.608678051
SNCG,0.608678051
STPG2,1.0
RAMP2,0.608678051
NTHL1,0.608744092
POLH,0.608800721
MAK,0.608800721
EIF3M,0.608825422
THAP8,0.609166605
SUN1,0.609470008
NAALADL2,0.609508145
LIPT1,0.609508145
AC109992.1,0.609579373
LINC02407,1.0
AC009802.1,0.60988308
ZNF382,0.60988308
AF196972.1,1.0
NECTIN2,0.610219171
HIST1H1C,0.610302603
FRMD1,0.610302603
GNAS-AS1,0.610302603
AC012100.3,1.0
ZSCAN25,0.610302603
AC007969.1,0.610432754
ZNF45,0.610432754
CACNB4,0.610432754
ST13P3,0.610432754
MRAP2,0.610432754
AC016590.3,0.610432754
RNU1-134P,1.0
ZNF253,0.610432754
RTTN,0.610432754
EPS8,0.610432754
AC104695.3,1.0
FIGNL2,0.610499341
ARL1,0.610649768
VEZT,0.610649768
GP5,0.610718426
UBE2D3P1,0.610718426
ALG9,0.610731153
ARHGAP12,0.610785655
AC004112.1,1.0
CLEC18B,0.610818582
NEIL3,0.610818582
LINC01280,1.0
AC087276.2,0.610818582
CCDC180,0.610818582
AC079610.1,1.0
AL137784.2,0.610818582
HMGXB3,0.610818582
STARD7,0.610818582
GTF2IRD2B,0.610818582
GNPDA2,0.610818582
SCNN1A,0.610818582
WNK1,0.610818582
UBE2G1,0.611110693
NUP107,0.611307361
COQ5,0.611307361
BACH1-IT2,0.611307361
DIO3,0.611357954
BCAP29,0.611406005
MIR3122,1.0
ARHGEF35,1.0
AC005332.7,0.611438776
ASAP3,0.611438776
PDS5B,0.611438776
ANKRD55,0.611438776
ATP5MF,0.611438776
AP001350.2,0.611440361
AC080112.1,0.611492065
FKBP1A,0.611492065
XPO5,0.611492065
GSTM5,0.611492065
FBXW2,0.611492065
ODF3L1,0.611492065
TRIM9,0.611492065
POC5,0.611492065
MRPS36,0.611679997
GPR78,0.611711101
AC009021.1,1.0
KCNN3,0.611711101
AL022311.1,0.611711101
KLHDC2,0.611711101
PAQR8,0.611711101
RELL2,0.611711101
C19orf70,0.611711101
AC016590.2,0.611711101
MRPS33,0.611711101
AC133041.1,1.0
AL606534.2,0.611759475
TFG,0.611759475
PROSER2,0.611924684
RFPL4A,1.0
MVP,0.612134038
SORBS2,0.6121803
RPS20P33,0.61225912
IL17RD,0.61225912
GABARAPL2,0.6123693
RAB39B,0.61248855
AC011767.1,1.0
SLC2A14,0.612663439
SAG,1.0
SLC35E2A,0.612800224
MTG1,0.612800224
KIRREL1,0.612800224
GUF1,0.613105866
HFM1,0.613105866
CDR1,0.613105866
ERICH5,0.613105866
NOMO2,0.613105866
AC119428.2,1.0
BEGAIN,0.613123566
KCNJ14,0.613123566
DHX37,0.613315157
AC138956.2,1.0
NPR1,0.614094482
AC009303.1,1.0
DANCR,0.614414811
AL133516.1,1.0
CCP110,0.614492349
AC083837.2,0.614492349
SPSB4,0.614492349
AL355312.2,0.614492349
CIDEA,1.0
OR2L2,0.614492349
CHRNA2,0.614629679
ZNRF3,0.614643567
WASH4P,0.614649582
CBX6,0.614920852
JMJD6,0.614920852
PLK4,0.614920852
CRISPLD1,0.614920852
KCTD11,0.614920852
ZMYND15,0.614920852
S100A16,0.614920852
PINK1,0.615117801
LINC01881,0.615219394
AC004852.2,0.615219394
BACH1,0.615332687
AC117402.1,0.615341394
TRGV9,1.0
RAB11FIP2,0.615358977
AC005519.1,0.615358977
MYL4,0.615358977
ANKRD9,0.615358977
OCRL,0.615358977
AP000721.2,0.615358977
USH2A,1.0
AC012470.1,1.0
MRPL57,0.61564129
YIPF6,0.615674976
CNIH3,0.615674976
AL157902.2,0.615674976
ANKRD33,0.615748446
LINC00866,1.0
COG5,0.615915894
OPRK1,0.615915894
AF064860.2,1.0
AC105129.2,1.0
LINC00907,0.615920124
LBH,0.615920124
AL031777.3,0.615920124
AC132872.3,0.615979375
AL132656.3,1.0
AC009090.6,0.616178195
ATP6V1D,0.616178195
LARS2,0.616213052
VPS4B,0.616290421
AL391095.3,0.616290421
AP005019.1,0.616290421
AL645608.8,1.0
ZNF652,0.616959208
GALNT10,0.616959208
AL445435.1,1.0
APCDD1,0.617095577
TDRD7,0.617235375
TOMM20L,1.0
GUCA1A,0.617367585
TANC1,0.617367585
CNOT10,0.617367585
IL33,0.617367585
CLCN3,0.617367585
MTCH1,0.617367585
SPRY2,0.617367585
BRK1,0.617485229
EXOSC3,0.617485229
TRIM28,0.617532721
TRAV10,1.0
DLG5,0.617678495
TMEM229B,0.617678495
AC067747.1,0.617678495
COQ8B,0.617688552
EEF1A1P6,0.617688552
CYP51A1P2,0.617688552
AC022395.1,0.617688552
PHLDA2,0.617688552
AC113615.1,1.0
CD46,0.61782043
AL606970.3,1.0
RINT1,0.617853583
AL031123.2,1.0
AP002360.2,0.617911437
EPHB3,0.617911437
CABP4,0.618170898
ADAM15,0.618432926
PPP2R1A,0.618432926
HVCN1,0.618646183
DUSP26,0.618646183
RPUSD1,0.618646183
PTCHD4,0.618775346
LINC00944,1.0
AC007000.2,1.0
PPP2R5E,0.618851638
AC242988.2,0.618851638
AL031587.5,0.618851638
DLEU1,0.618851638
SAMD3,0.618851638
AC008687.3,1.0
AC008752.1,1.0
ZNF75A,0.619150036
IRAK1BP1,0.619164164
NCR1,1.0
AP005328.1,1.0
ATXN7,0.619407085
ROPN1L,0.619407085
PLCL2-AS1,0.619407085
