gene_name,padj
AC100812.1,1.0
CELF4,0.170259989
AC104072.1,0.170283479
ATXN2L,0.170283479
PRRT2,0.170309773
CCDC6,0.170309773
GAB2,0.170563469
AC087885.1,0.170563469
AC006547.2,0.170563469
NAP1L1,0.170563469
POLR3D,0.170798429
GABRA5,0.171010459
VPS35L,0.171272599
AC016734.1,0.171326176
HCG11,0.171326176
KAT8,0.171476492
SNORD14A,0.171480698
AC016757.1,0.171480698
FOXO3,0.171573935
RNF219-AS1,0.171709926
VPS36,0.171765885
CSRP1,0.171791411
AC005052.1,0.171841539
ADAM10,0.171985494
SMAD7,0.172075102
FBXO24,0.172278819
SLC25A21-AS1,0.172278819
BBS4,0.172278819
MNT,0.172377271
CDK2AP1,0.172480826
SYNGR4,0.172693295
NSG2,0.17271102
AC106774.4,1.0
RMC1,0.172757229
DLL4,0.172757229
GLS,0.173098899
GSTM3,0.17320918
PRKG2,0.17320918
AC090616.6,0.17320918
FAT3,0.173275128
CASC2,0.173278609
ATP9A,0.173278609
AFG3L1P,0.173278609
ALOXE3,0.173278609
AL121790.1,0.173278609
AC121761.1,0.173348509
TRBV11-2,0.173382216
BTN1A1,0.173474551
SUFU,0.173495387
KNSTRN,0.173495387
DAPK1,0.173495387
MGP,0.173660306
HRH1,0.173754083
POLR2C,0.173754083
MCEE,0.174152623
CA5BP1,0.17433083
AL110292.1,1.0
SECISBP2,0.17448708
CTCFL,1.0
KCNV1,0.174496748
AL450311.2,0.174666464
AC005165.1,0.174750146
UNC93A,1.0
NCAPD3,0.17532077
ACTRT3,0.17532077
DNAJB12,0.175453935
TMEM214,0.175512702
CCSER2,0.175512702
MEG8,0.175565001
TMEM266,0.175654398
PPIF,0.175763379
HIST1H2BJ,0.175763379
FP565260.3,0.175801547
CNTN5,0.175879104
HOXB-AS1,0.175953772
PKP4,0.176233503
LINC01943,0.176233503
DOCK5,0.176295332
LTBP4,0.176393235
HMGCL,0.176692688
CPSF2,0.176692688
SERP1,0.176744178
LAIR2,0.176744178
SLC35D2,0.176744178
LPIN2,0.177024855
AC034228.3,0.177040807
AL031123.2,0.177170035
SNTB1,0.177192127
PDE8A,0.177351073
AC240565.2,0.177351073
LINC00886,0.17772757
SPEM2,1.0
KLHL17,0.177765068
AL034399.2,1.0
ATG4B,0.177921282
NDUFAF4,0.177921282
AC063952.2,1.0
CD109,0.178852242
EHBP1L1,0.178852242
Z99129.3,0.178856119
LINC02352,0.179104642
ZFHX2-AS1,0.17913549
TRPV1,0.179447992
SCRIB,0.179543138
PREX2,0.179551015
ERVMER61-1,0.179691882
JMJD7-PLA2G4B,0.179805961
AC244453.2,1.0
ABCA17P,0.179856296
AC010618.3,0.179862945
EIF1AXP1,0.179923408
NDUFS6,0.180005949
BNC2,0.180161071
LINC00923,0.180276729
DBF4,0.180333533
YBX1,0.180788499
BRSK1,0.181221327
MTOR,0.181314106
AC036176.1,0.181314106
POU6F2-AS2,0.181766836
ETV3L,0.181913966
DPY19L2P2,0.182026932
KDR,0.182027284
JARID2,0.182029804
SLC25A39,0.182029804
RTN4R,0.1822823
RASAL2,0.182348458
AC090983.1,0.182348458
PROS1,0.182396372
AC011939.1,0.182481332
LIX1,0.182564172
PKD1,0.182564172
PCDHGB2,0.182564172
AEBP1,0.182654976
AC243829.4,1.0
TRAV26-2,1.0
LRP12,0.182659456
LIMK1,0.182868147
RAD52,0.182868147
ZNF454,0.182868147
SSBP3-AS1,0.183041005
AL390957.1,0.18308911
AL591848.4,0.183143181
DNAJC17,0.183241657
BLCAP,0.183241657
HDC,0.183279895
GNAI2,0.183565109
ACVR1,0.183565109
PRKAR1A,0.1836448
ZNF540,0.183703546
CPEB3,0.183703546
SYNGR2,0.183703546
AP003559.1,0.183703546
AL138694.1,1.0
C5orf17,0.183926374
AC119396.1,0.184052182
RAB19,1.0
ELMOD2,0.184055164
DHRS11,0.18416769
AC020978.6,1.0
HIST1H2AH,0.184274795
MAGED1,0.184388898
CLCN3P1,0.184414938
SLC35F3,0.184417122
PTGER3,0.184939555
PARD3,0.184939555
AC007278.1,0.184939555
ADAMTSL1,0.184939555
MRPL35,0.185257778
SYNPR,0.185291912
RPS13,0.185417876
AC074141.1,0.185418877
MEF2C,0.185499832
EGLN3,0.185499832
AC104791.2,1.0
AFDN-DT,0.185797152
GPR50,0.185836459
LINC01356,0.186073761
DCAF4,0.186073761
MXRA8,0.186073761
TUT7,0.186322453
PPP1R12B,0.186432351
KIAA1024,0.186561117
CHD1,0.186678986
TMEM63C,0.186706317
BIK,0.186795831
PRPF3,0.186795831
PCBD2,0.186795831
EYS,0.18700677
MRPL18,0.187047832
KRT1,1.0
ZC3H12A,0.187288143
CD99,0.187338563
RAB23,0.187338563
TXNRD1,0.187353483
SEZ6L,0.187743902
ACVR2B,0.187776692
AHI1,0.187814743
KIRREL2,0.187814743
NUSAP1,0.187908481
USP9X,0.187945059
LRRN2,0.188458056
CENPO,0.188458056
NELL1,0.188458056
TPM3,0.188458056
AKAP9,0.188465832
KCNH7,0.188525655
AC126177.6,0.188575889
EMD,0.188677589
SMARCD2,0.188810418
AP000692.1,0.188810418
AL137145.2,0.188810418
KLHL24,0.188922895
TMEM117,0.189114069
AC019205.1,0.189114069
LINC01210,0.189200069
TMEM240,0.189434606
LINC00960,0.189539991
BCL2L1,0.189657931
UBE2G1,0.189871678
CCSAP,0.189871678
SNN,0.189871678
PDCD4-AS1,0.190005568
KCNIP1,0.190387273
RFX2,0.190387273
ATG12,0.190501706
PSMB7,0.190501706
ADRB1,0.190665155
AL021368.3,0.190775597
PAMR1,0.190904789
DOK1,0.190904789
WDR66,0.190904789
ATP13A2,0.191322418
GOLGA2P5,0.191322418
CCR12P,0.191349973
AC009403.2,0.191478178
DARS-AS1,0.191724443
SMPD1,0.191732629
FAM131C,0.191826902
AC008393.1,0.191826902
C19orf54,0.191826902
MB21D2,0.191826902
TLN1,0.191826902
KLHL25,0.191826902
TMEM161B,0.191826902
TDRKH-AS1,0.191826902
AC140725.1,0.191826902
CCNH,0.191829715
MDFI,0.191829715
LINC01238,0.191901602
JCAD,0.191901602
DPYD,0.191941158
CDC42EP5,0.192028528
USP27X,0.192235696
FYTTD1,0.192235696
AC012640.2,0.192640369
MAST1,0.192640369
PEX5,0.192640369
LINC01484,1.0
UGT2B4,1.0
AP000962.2,1.0
AP001412.1,0.192932903
TARDBPP2,0.192932903
AGMAT,0.192932903
SLC22A18,0.193325335
AC006064.2,0.193379451
IGF1,0.19345695
PLK4,0.19349969
AC006116.1,0.193543738
CAMK2N2,0.193599861
ADAM22,0.193633678
SPSB2,0.193740917
SNORA22B,1.0
RSU1,0.193934829
LINC00513,1.0
IRS4,0.194426985
AL807742.1,1.0
FRZB,0.194554225
NOVA2,0.194591605
CBLB,0.194591605
EPHX4,0.194591605
AC096773.1,0.195079995
TSNAX-DISC1,1.0
PIP5K1A,0.195309827
HTR7P1,0.195332716
AMZ2P1,0.195332716
IVD,0.195332716
CD200R1,0.195400635
INAFM1,0.195449017
STAT1,0.195569755
MICALL2,0.195865005
MED26,0.195865005
ZNF667-AS1,0.195897692
LIAS,0.195923852
CCDC181,0.19611453
PAK5,0.196179958
CREG1,0.19618978
CHORDC1,0.196215504
C10orf90,0.196224166
DHRS3,0.196298564
ST6GALNAC3,0.196456945
TRIM2,0.196674405
WDR27,0.196674405
HILPDA,0.196674405
GLRA3,0.196674405
POTEI,0.196754957
LCN9,0.196760915
AC116565.1,0.196767399
RRP7BP,0.196767399
LINC01971,0.196837778
VDAC3,0.196958338
MTHFS,0.197179236
ADAM11,0.19729502
AC015912.3,0.19729895
AC011270.2,0.197341547
MSTN,0.197432662
AC087164.1,0.197753917
ASXL2,0.197800349
MYOC,1.0
PLPP5,0.197998517
COL25A1,0.198065441
MPDU1,0.198065441
PABPC4L,0.198065441
AC073439.1,0.198065441
THBS2,0.198065441
LINC01801,0.198080322
RCBTB1,0.198080322
SNORA5C,0.198080322
ORMDL1,0.198099419
KLRK1,0.198164899
ABTB1,0.198197591
LINC01586,0.198211239
HDHD2,0.198211239
RPS2P46,0.198211239
H2AFV,0.198211239
CHEK1,0.198355476
FGF11,0.198502927
PBX2,0.198523584
C5orf56,0.198549764
TMF1,0.198700784
ZNF561,0.198720843
MALT1,0.198989822
CCDC102A,0.199180242
FBLN5,0.199393285
PEX1,0.199725238
SNORA31,0.199725238
PVT1,0.199730011
MOAP1,0.19975832
TRIM49,0.19975832
PARP8,0.200359207
TPM4,0.200408769
EPRS,0.200467501
AC064836.3,0.200600209
ADGRG2,0.200950194
LINC01173,0.201073197
CORO1C,0.201073197
ZNF461,0.201137856
FAM111A,0.201204546
TEF,0.201225521
DGUOK,0.201270665
TNNI3,0.20129057
SVIL,0.201324107
SOBP,0.201352113
PPY,0.201399226
SCRT1,0.201399226
CROCC,0.201416257
SEZ6L2,0.201427507
HBP1,0.201542767
RWDD4,0.201542767
AC080038.2,1.0
AC243960.3,1.0
LINC02567,1.0
KCNK18,1.0
AL807752.7,1.0
BEAN1-AS1,0.201589675
GRIA4,0.201641094
OCLN,0.201973948
ZNF267,0.202071623
BRICD5,0.202394915
TMEM38B,0.202493361
MAGEC3,0.202519288
KDM1B,0.202529285
NKX2-2-AS1,0.202802161
LDB3,0.202802161
FAM86FP,0.202861164
CAPS,0.202868976
ATP1A3,0.203005656
CDH24,0.203064641
FCF1P1,1.0
TRAV8-3,0.203147607
AP000894.2,0.2034534
RHNO1,0.203492512
CYP4F60P,0.203934253
AFF2,0.204108797
FAM98C,0.204241182
EPC1,0.204241182
METRNL,0.204310608
AL391425.1,0.204468733
FAM221A,0.204715873
SLC16A9,0.204715873
CLP1,0.204715873
TRAPPC1,0.204715873
NME5,0.204873992
FTH1P22,0.204873992
FGFR1OP2,0.204898036
AC104073.2,1.0
B3GNT4,0.205271253
AL022313.4,0.205344756
PHF21A,0.205395448
GUCD1,0.205395448
TNRC6B,0.205442713
SWAP70,0.205442713
FLYWCH1,0.205442713
PAXBP1-AS1,0.205442713
PKP3,0.205652976
ELK3,0.205844949
NUDT18,0.206026824
CD22,0.206026824
TRIB2,0.206097187
NKX6-1,0.206239083
TRBJ1-2,1.0
AP005212.4,0.206447071
DDX12P,0.20646563
RHOU,0.206587523
COLEC12,0.206888363
P3H1,0.206888363
TRIP12,0.206888363
NLGN4Y,0.207014812
IGLVIVOR22-1,1.0
AC013565.3,1.0
WSCD2,0.207324087
NOMO1,0.207386317
RND2,0.207514151
ASAH1,0.207538159
DNAI1,0.207538159
C19orf38,0.207538159
GPR157,0.207538159
MYO9B,0.208043707
TUSC3,0.208043707
TNNI1,0.20820066
FGFBP3,0.208328866
RIT2,0.208385503
AL391244.1,0.208385503
KLF3,0.208438521
HINT1,0.208508356
SLC9A4,1.0
AL591846.1,1.0
C20orf204,0.20901959
PTGFR,0.20908232
AC007091.1,0.209184874
LINC01002,0.209217158
TARBP1,0.209260518
AC016588.2,0.209438617
FGF7P6,0.209438617
HAUS6,0.209539192
AC007240.2,0.209539192
EEF1AKMT1,0.2096452
RABGAP1,0.20964536
ZNF678,0.209738018
IFNAR2,0.209961336
OSBP,0.210255017
MAP7D1,0.210343061
OR2I1P,0.210380669
COL4A3BP,0.210604554
SREBF2-AS1,0.210604554
TBC1D26,0.210645113
GREB1,0.210889461
BX323046.1,0.210933697
POLR3C,0.210933697
ST8SIA5,0.210933697
FLT1,0.210933697
ZNF37BP,0.210933697
FOSL1,0.211056696
AC099063.4,1.0
PHRF1,0.211056696
XPO4,0.21117277
CACNG2,0.211206197
SLC2A3,0.211304811
SEC14L6,0.211682148
PEAK1,0.211800906
GEMIN7,0.2119125
ABCB4,0.2119125
PIGF,0.211953429
RDX,0.212171152
NPIPB6,0.212171152
LMNB1,0.212171152
SERPIND1,0.212171152
NGDN,0.212171152
FER,0.212171152
LINC01091,0.21218971
NEMF,0.212279903
AC097641.2,0.212280181
MAML2,0.212280181
MELTF,0.212280181
GPD2,0.212280181
AL158211.5,0.212280181
PSRC1,0.21245339
ALCAM,0.21245339
SURF1,0.21245339
CEP135,0.21245339
NR0B1,0.21245339
KCNJ2,0.21245339
FGF7,0.21245339
AL161910.1,0.212658735
BRK1,0.212836816
AP005329.3,0.213096953
GEMIN7-AS1,0.213096953
SSH3,0.213096953
S100A10,0.213096953
AK4P1,0.213154339
AP003774.4,0.213371751
EML5,0.213371751
DET1,0.213523999
AC021188.1,0.213601727
PLXNA1,0.213601727
GREB1L,0.213842677
AL008723.1,0.213842677
AP1S1,0.214312607
HMGN1P15,0.214312607
CLUL1,0.214370072
THOC3,0.214370072
AC074387.1,1.0
TCAF1P1,0.21438446
AC131532.1,0.214511547
POC1A,0.214511547
TTC6,0.214511547
MSI2,0.214511809
RASA4DP,0.21453363
TRAV8-1,1.0
AC073569.3,0.214909855
GSR,0.215209361
PTPN3,0.215209361
CEP78,0.215209361
INKA1,0.215209361
C2orf50,0.215240669
TNFRSF10D,0.215576628
PDE12,0.215876396
KCTD21-AS1,0.215964388
HEPH,0.215964388
PRKCA,0.216022517
THAP7-AS1,0.21619545
AC022966.1,0.216240123
CALN1,0.216623615
L3MBTL4,0.216760776
LDLR,0.217018439
COL14A1,0.217018439
MARVELD1,0.217018439
LEF1,0.217175202
CDKN2A,0.217175202
AXDND1,0.217175202
RASGRP3,0.217175202
FCHO2,0.217211717
C6orf141,0.217321519
AL034550.2,0.217321519
AC120114.1,0.2174061
SLC35F2,0.217408356
NCDN,0.217408356
PHLDA2,0.217408356
ERP44,0.217408356
UTP6,0.217408356
NUDT19,0.21743295
STK24,0.21743295
PERP,0.21743295
OSBPL6,0.217666859
CALCOCO2,0.217666859
AC007566.1,0.217730698
CDK4,0.217730698
VSX1,0.218133471
TSPAN17,0.21815226
AGAP2-AS1,0.21815226
IL18BP,0.218325552
CACNB2,0.218367551
TRAV13-1,0.218618156
MEX3B,0.218673611
CTDSP2,0.218695392
ACP2,0.218963702
TRBJ1-5,0.219214338
NDUFB1P2,0.219235695
AC011700.1,0.219278866
LRRC6,0.219278866
CAPN3,0.219278866
PALD1,0.219905532
BDNF,0.219905532
ST3GAL1,0.220010043
SHF,0.220165493
CCNDBP1,0.220278524
PBXIP1,0.220333076
HSD17B11,0.221016489
SYT11,0.221028234
AC115522.1,0.221028234
AC139795.3,0.221028234
AC012569.1,0.221063971
FNDC7,0.221072311
AGAP12P,0.221072311
GPHB5,0.221270754
AC011228.1,1.0
MAP3K19,0.221719239
HEXA-AS1,0.221719239
AC105345.1,0.221719239
AC091100.1,1.0
ABHD14B,0.221728314
AC010326.4,0.222071836
TRAV8-6,0.222436507
AC136628.3,1.0
SALL4,0.222486131
RNF217,0.223010082
NDFIP2,0.223010082
RETREG1,0.223010082
UBTF,0.223308919
AC015656.1,0.223778367
FRG1JP,1.0
GPN2,0.223801161
BRCA2,0.223801161
ZNF767P,0.22396659
CERCAM,0.223970065
CREB3L4,0.223970065
CALB2,0.223970065
SCFD2,0.223970065
GABRQ,0.224399646
ZMYM2,0.224478707
SGIP1,0.224478707
PAG1,0.224530612
GSTO2,0.224571484
ARNTL2,0.224661261
KRT8P33,0.224672607
HAUS1,0.224689099
L3MBTL1,0.224877049
KLKP1,0.224877909
TUBA1B,0.224877909
KIF17,0.225024962
AC017104.4,0.225137539
WDR35,0.22529763
MED6,0.225359973
AC008050.1,1.0
TBC1D17,0.225527365
NT5C3B,0.225576364
NSG1,0.225576364
SMURF1,0.226231035
RN7SL390P,1.0
GTF2IP12,0.226535504
C1S,0.226625854
ZFP36L1,0.226625854
C6orf223,0.226625854
ARL2BP,0.226661268
MVK,0.22693626
CTHRC1,0.226951916
TUBB2A,0.226951916
NT5DC2,0.227059786
SKAP2,0.227059786
ATMIN,0.227139997
FRG2C,1.0
AC093591.3,0.227331176
VXN,0.227373345
CSPP1,0.227373345
VANGL2,0.227373345
ACOT12,0.227373345
AC063926.3,1.0
STAG1,0.227551812
AMDHD2,0.227791447
LRFN1,0.227791447
NT5C1A,0.227791447
SDR42E1,0.227821416
ANKHD1,0.227821416
PCBP2-OT1,0.227821416
FUT11,0.227825019
AHDC1,0.227825019
RFPL4A,0.227825019
AC119428.2,1.0
AP002383.3,1.0
AL592182.3,1.0
AL355607.1,1.0
MIR218-2,1.0
LINC02060,0.227833775
PYGL,0.227834266
STAT6,0.227834266
CLDN7,0.227834266
ANTXR1,0.227834266
CXCL6,0.228009761
AL035701.1,0.228036462
RPL13AP5,0.228036462
PTGES3P1,0.228153062
APLP1,0.228190751
ZNF626,0.228203287
CA3-AS1,0.228306708
MYOM1,0.228494508
MATN4,0.228546506
ALG1L13P,0.228576275
MEP1B,0.228576275
BABAM2,0.228589683
TBC1D3L,0.228589683
EFNB3,0.228589683
DCK,0.228589683
ACVR2A,0.228589683
GPRC5D-AS1,0.228589683
MSL3,0.228757792
SPRY3,0.228845417
YBX1P1,0.228845417
FAM107B,0.228974257
AC053503.2,0.228974257
CLN8,0.228974257
SNRNP35,0.228974257
ZG16B,0.228974257
SEMA4G,0.22917341
CRYGS,0.22917341
NAA25,0.229205779
AL354707.1,0.229283669
COMMD9,0.229359087
AC096586.2,0.229508204
NUDT21,0.229566146
ASTN2,0.229628743
TP53BP2,0.229674276
EGLN1,0.229674276
SMAD9,0.230061884
TDRD7,0.230295013
CYB561D1,0.230295013
KIF3B,0.230559528
MYO18B,0.230585068
COQ10A,0.230686662
CHN2,0.230686662
CHPF,0.230904062
HSD17B7,0.230904062
PAK2,0.230935742
NAV3,0.230935742
SYNGR3,0.231240015
AL079301.1,0.23135406
INTS11,0.23135406
GABRA6,0.23135406
CAPN15,0.231392884
AC103724.3,1.0
LINC00476,0.231775699
PIGK,0.231775699
AOC3,0.232163501
HSD11B2,0.232163501
AP003071.5,0.232163501
SULT1E1,0.232198647
TRPT1,0.232198647
SLC22A3,0.232239137
C13orf46,0.232239137
LINC02384,0.232456303
NCKAP5,0.232456303
DNMT3B,0.232456303
AC006372.3,0.232456303
PRR12,0.23255582
GFRA3,0.232819308
AC092384.3,0.232891148
HSFX2,0.232905348
AC026471.6,0.23304623
CLEC4GP1,0.23304623
REM2,0.233050855
AP003469.2,0.233050855
GLS2,0.233050855
RABGAP1L,0.233050855
VCAN-AS1,0.233050855
RABEP2,0.233050855
PTPRN2,0.233050855
TGIF2,0.233291768
C21orf58,0.233325678
ZNF780B,0.233325678
SOHLH2,0.233454773
LLGL2,0.233568556
RN7SL388P,0.233593112
HSPA12A,0.233704905
BOLA3,0.233704905
AL845331.2,0.233771304
EPHA10,0.233771304
ZNF534,0.233771304
B4GALT5,0.233813118
C3orf58,0.234201931
MIR298,1.0
SETD5,0.234208832
EIF2S1,0.234208832
RBM43,0.234254582
LINGO3,0.234270905
DWORF,0.234528256
AC084033.3,0.234555971
SNHG3,0.234636672
HMGA1,0.234727546
LINC01204,0.234799992
STRCP1,0.234799992
TRPV4,0.234799992
PIM3,0.234799992
ZNF385C,0.234799992
MAP3K2,0.234841288
STOX1,0.23490711
HECTD3,0.23490711
TMEM131L,0.23490711
ARL6IP5,0.235173354
SETBP1,0.235248265
INHBC,0.235265176
ZNF865,0.235342632
ANK3,0.235370893
KAT6B,0.235370893
NETO1,0.235370893
ARHGAP32,0.23556071
RN7SL49P,0.235633389
AL096855.1,1.0
MDC1,0.236081111
METTL17,0.236081111
CORO2B,0.236081988
PSMD2,0.236271084
ODF3L2,1.0
NAGA,0.236597264
POU2AF1,0.236738888
LRRC37A17P,0.23692857
AC091948.1,0.237009044
SRPK3,0.237443838
CLEC18B,0.237488059
EXT1,0.237511994
UFM1,0.23758206
TOM1L2,0.237686655
PRG4,0.237956234
CIDECP,0.237987377
ADK,0.238013956
QRFP,1.0
SQOR,0.238138255
HIST1H1E,0.238138255
GAK,0.238138255
TRBV6-2,0.238138255
AC007773.1,0.238155175
P4HTM,0.238189941
HACD4,0.238202746
AC093591.2,0.238202746
NAA35,0.238349747
DLGAP2,0.238349747
IRF2BPL,0.238394875
RNU6-343P,1.0
AL512283.1,1.0
MYO15A,0.238753117
ATIC,0.238853616
MCM4,0.238881351
CRTC1,0.238984174
CUL4A,0.239079302
DOCK3,0.239141772
UBE2L3,0.239179036
PRKAB2,0.239334946
WWC1,0.239422818
RPL23AP25,0.239476672
PDE10A,0.239604151
DNAJB1,0.239604151
TAF4B,0.239604151
AC026124.2,0.239604151
HERC2P7,0.239669928
LRRC59,0.239688148
HMBOX1,0.239688154
ATAT1,0.239842292
GRID2IP,0.239922969
PALM,0.239989967
KMT2A,0.24023924
AC018638.4,0.24023924
EYA4,0.24023924
ST8SIA6,0.240300491
AL731533.2,0.240300491
MLLT3,0.240326931
ATP6V1FNB,0.240588246
AFF4,0.240602877
CD151,0.240863528
CLIP3,0.240863528
RECK,0.240863528
NPHS1,0.241042812
HPX,0.241112784
XRCC1,0.241178756
HIST1H4D,0.241419325
LINC00320,1.0
TRIM8,0.24142251
AC105052.2,0.24142251
MTIF2,0.241518927
AL360270.2,0.241564086
TRAPPC12,0.241574045
RASSF8,0.241961539
AC140481.1,1.0
FAM217B,0.242175107
FCGRT,0.242175107
NCAM1,0.242994126
TEAD1,0.242994126
AC083837.2,0.242994126
TOMM40,0.243045222
RAB30-AS1,0.243567098
TMEM42,0.243638454
LAT,0.243638454
MTFR2,0.243638454
OSR1,0.243752646
TAF11L12,1.0
TP53I13,0.243943728
IL17RB,0.243943728
AC034231.1,0.244101993
ANKRA2,0.244196747
AC004947.2,0.244196747
Z95331.1,0.244205121
KCNK3,0.244205121
SLC7A11,0.244375183
AC069281.1,0.244488511
AUNIP,0.244534236
ZBBX,0.24464932
AC008040.5,0.24464932
TRPM3,0.244986743
AL021707.2,0.244986743
TBPL1,0.244986743
MANF,0.244986743
B3GAT3,0.245067912
LDLRAD3,0.245067912
NCOA7,0.245067912
MCUR1,0.245067912
PLA2G6,0.245087449
TMEM132A,0.245134971
MSH3,0.245134971
MIR5006,1.0
TMEM120B,0.245248644
PKD2,0.245308912
AC104794.2,0.245409666
CAPRIN2,0.245507074
NEIL1,0.245507074
2-Sep,0.245650443
GNL3,0.245894707
GOLGA7B,0.245894707
AC126773.4,0.246974005
USP30-AS1,0.247225662
CCDC149,0.247350266
WSB1,0.247350266
KTN1,0.247350266
PIKFYVE,0.247350266
DECR1,0.247350266
SNORA22,0.247350266
ZIC1,0.247350266
ELMO3,0.247474856
AKT3,0.247474856
PRR29,0.247474856
HNRNPC,0.247474856
AC116366.3,1.0
GPR21,1.0
PQLC3,0.247502952
CAP2P1,1.0
KCNQ1,0.247502952
AC091965.5,0.247502952
AC105206.3,1.0
AC140125.2,1.0
AC123912.4,1.0
TRIM53AP,1.0
SLC10A3,0.247728385
RBM38,0.247728385
GINS4,0.247904333
AC009271.1,1.0
SAV1,0.248313523
PANX2,0.248441349
SNED1,0.248555806
PARS2,0.248833151
ZNRF2,0.248893345
EIF4A1,0.248946176
PTPN1,0.248955395
TMEM121,0.248955395
PABPC1L,0.248991455
ITGB3,0.249228128
POTEF,1.0
HPS4,0.249462454
LGR4,0.249573344
LIMD1-AS1,0.249573344
ANKZF1,0.249762753
CENPVL3,0.249762753
AC008537.4,0.250162248
KIF1A,0.250196296
PON2,0.250196296
GTF2IRD1P1,0.250196296
ZNF334,0.250196296
MGMT,0.250196296
FAM71F2,0.250196296
NPIPB4,0.250462963
AC067750.1,0.250520582
ZNF692,0.250786513
DHRS4,0.251015556
CTSH,0.251303276
AL157935.2,0.251303276
SETDB1,0.251303276
MST1L,0.251460869
FBXO34,0.251530498
DCTN1,0.251530498
LINC00539,0.251664526
NME2,0.251670661
PAPOLG,0.251768541
KNOP1,0.251796332
SIGMAR1,0.251796332
CEP44,0.251808784
RPL23AP97,0.251808784
GFY,0.25186565
SEMA3A,0.251894275
ETFA,0.252088701
PPFIA2,0.252088701
AC103739.1,1.0
CLK4,0.252203252
ANAPC1P1,0.252250583
GDNF,0.252250583
RSPH10B2,0.252310163
SCPEP1,0.252408421
AC073335.2,0.252502745
KLHL26,0.252627434
AL353150.1,0.25318645
COL6A6,1.0
AC119403.2,1.0
ARPC2,0.253321849
TBC1D12,0.253321849
ZNF445,0.253321849
STMP1,0.253321849
PHKA2-AS1,0.253321849
AL035658.1,1.0
AC005480.1,0.253494887
AC020634.1,0.253494887
AL592293.1,0.253494887
TRBV7-6,1.0
AC093698.1,1.0
AC087203.2,1.0
RRM1,0.253531143
SOCS3,0.253641878
LRIG2,0.253641878
ZNF627,0.253641878
TTC4,0.253774189
EMSY,0.253897108
FBXL19,0.253897108
ADGB,0.253920151
CDC20B,0.253928359
SPECC1,0.254209932
MUPP,0.254382039
DHRS12,0.254393604
LMF1,0.254572898
ZNF668,0.254572898
CASKIN1,0.254815954
SHPRH,0.254967718
SNHG4,0.255199917
UPRT,0.255229027
TOMM20,0.255382075
RIMS4,0.255429143
SSPN,0.255429143
ANKRD55,0.255788388
AL512625.2,0.255797056
BLMH,0.256188967
SRI,0.256188967
NCK2,0.256188967
CYP21A2,0.256188967
TMEM145,0.256188967
FOXP1,0.256471264
INPP5D,0.256471653
C22orf39,0.256722949
ZNF710,0.256848465
SERBP1P1,0.256890122
ELMO1,0.257075089
DDHD2,0.257462482
TCF7L1,0.257462482
AL049543.1,0.257462482
TMEM56,0.257462482
CDS2,0.257462482
SLC39A5,0.257523429
RBM5,0.258703846
WFDC2,0.258753997
CHMP2A,0.259080623
NRL,0.259152112
E2F7,0.259287099
TMEM183A,0.259444442
LBHD1,0.259448777
DGUOK-AS1,0.259593947
PIANP,0.259593947
HTD2,0.259593947
FAM98B,0.259652849
MSL2,0.259652849
ZSWIM8-AS1,0.259652849
FEM1C,0.259652849
SLIT1,0.259652849
GBAP1,0.259697847
NCEH1,0.259994416
PAPSS2,0.260152465
SLC35E2B,0.260152465
AP002840.2,0.260391994
CARMN,1.0
CFAP299,1.0
ACRBP,0.260701869
DMRTA2,0.260701869
ADGRB1,0.260761542
ACSBG1,0.260761542
ANKRD9,0.260793096
PWAR5,0.260839405
RECQL5,0.260839405
AL590004.3,0.260839405
SNORA73B,0.260839405
AC104758.3,0.260969572
LMCD1,0.260969572
AL365259.1,0.260969572
RNFT2,0.260969572
AC026367.2,0.261288385
PIAS2,0.261366598
HYLS1,0.261366598
GPATCH8,0.261523605
IFI27L1,0.261820663
EPB41L4A,0.262001797
ITGB1BP2,0.262077365
AC079354.1,1.0
STK19B,0.262481763
SNHG6,0.262752235
TRAV41,1.0
AC004923.4,0.262950151
AP003064.1,0.262965158
GDPD5,0.262965158
ADAMTS18,0.263066061
SYNJ1,0.263066061
RBFOX2,0.263066061
PSKH1,0.263111442
FN1,0.263224976
SDR39U1,0.263375155
MTUS2,0.263428063
PPM1M,0.263428063
NR1D2,0.263566301
KDM3A,0.263963306
RIPPLY3,0.264148541
FECH,0.264285214
MPZL1,0.26444476
GALNTL6,0.26444476
MAOA,0.264626777
SLC27A5,0.264638947
KRBOX4,0.265018244
TSGA10,0.265018244
CYB5A,0.265018244
DIS3L,0.265253548
LOXL1,0.265253548
GAS2L2,0.26530504
FTH1P23,0.265431882
4-Mar,0.265568879
TSSC2,0.265607192
SPTY2D1OS,0.266019612
BCL7A,0.266218286
AL353625.1,0.266398954
NRK,0.266398954
NEDD9,0.266398954
CIITA,0.266398954
ASCL4,1.0
WDR36,0.266426361
SLC36A1,0.266474474
STAT5B,0.266579697
RPF1,0.266579697
MIR6859-1,0.266579697
SCN3B,0.266579697
JADE1,0.266698665
GFRA1,0.266973487
SIRPB1,0.267102509
ANAPC2,0.267102509
TOP2B,0.267354783
DCTD,0.267354783
RAD54L,0.267475339
LSMEM1,0.267520388
GOLGA4,0.2677128
FO393400.1,0.267920108
SYVN1,0.267920108
FLJ20021,0.267920108
TBC1D5,0.267974051
DDX58,0.268213452
