,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
LDHA,1.0,,1.0
LDLRAD3,1.0,,1.0
LDLRAP1,,0.1837574190515367,0.11049469262725746
LEF1,0.04664053894823125,,
LENG8,,,1.0
LGALS1,0.04159255378767574,,0.0366905821451276
LGALS3,0.13268429183548547,,0.095653581892114
LGALS3BP,0.32153704880977607,,0.3457664579909069
LGALS8,0.04159255378767574,,0.03527940590877654
LGALS9,0.04664053894823125,,0.04473359153162109
LGI1,,0.050520907663764804,
LHX2,0.037895437895437895,,0.03290188072796769
LHX6,,,0.03967942170189361
LIG1,1.0,,
LIMS2,,,0.5323297392262909
LIN7A,,,0.47290812943764643
LIPG,,,0.36851820054945056
LMAN1,,,0.9751618643746923
LMBR1L,,,0.7767504657084751
LMO2,1.0,,1.0
LMO4,0.32153704880977607,,0.2626440804314991
LOXL2,,,0.1685783503965322
LPAR6,0.6478315335458192,,0.6033664827634677
LPIN2,1.0,,1.0
LPXN,0.43597136808145986,,0.42891565363475476
LRIG1,0.037895437895437895,0.050520907663764804,
LRMP,0.19259799024504906,,0.18605507967210094
LRP1,,0.08288586413586414,0.03967942170189361
LRP10,0.17907629363476618,,0.1673326673326673
LRP1B,0.15309378900401344,,
LRP4,,0.4408468244084683,
LRP8,,,0.049328449328449334
LRRC15,,,1.0
LRRC32,,,0.03967942170189361
LRRC4,0.04421134421134421,,
LRRC7,,,0.1685783503965322
LRRC8B,,,0.7797457565618308
LRRC8C,0.4435015533916633,,0.43296255982823145
LRRN1,0.0977557474372761,,
LRRN4CL,,0.050520907663764804,
LRRTM2,0.3724580181723039,0.4273226773226773,
LSS,,,0.6003072557694407
LST1,0.04895582886013508,,0.04226140351794802
LTB,0.04421134421134421,,0.03527940590877654
LTBP2,,,0.03290188072796769
LUC7L,,,1.0
LUC7L3,,,1.0
LY6E,0.037895437895437895,,0.03290188072796769
LY6H,0.6860076160231681,,
LYSMD2,0.5354508972256413,,0.46526710179513064
MAFF,0.10811666719447699,,0.08703756307590173
MAL,0.10583410583410584,,0.09342509342509343
MAL2,0.07797978195090108,,
MAN1A1,0.36658926486181764,,0.36419202099675474
MAN1C1,0.39106382339465046,,0.38178038178038176
MAN2A2,,,0.16224981049101653
MAN2B2,,,0.4901835752899582
MAP1LC3B,1.0,,
MAP4K1,0.18768966882174432,,0.17632852584308897
MAPK11,,,0.1407276933592723
MAPK15,0.7770535556568245,,0.7571392500748858
MASP1,0.04421134421134421,,
MAST2,,,0.48654192782306654
MAT2A,1.0,,
MATK,0.09227785201811177,,
MBNL1,1.0,,1.0
MBP,0.04159255378767574,,0.03967942170189361
MCL1,0.32153704880977607,,0.35364635364635366
MCM4,1.0,,
MCUB,1.0,,1.0
MDM2,1.0,,
MDM4,1.0,,1.0
ME3,1.0,,
MED10,,1.0,
MEGF10,0.8700318174002384,,0.8382855814879985
MEGF11,0.32384746727376207,,0.32468549780158745
MEI1,1.0,,1.0
MEIS2,0.04089435744112003,,
MFAP3,,,0.0366905821451276
MFGE8,0.07635647934155398,,
MFSD14A,0.6767888361638361,,
MGAT4C,0.25971442350752694,,0.24560965350439035
MGLL,1.0,,
MGP,,,0.04473359153162109
MICAL2,0.5472358150324251,,0.49561354138818925
MID1,0.13036030636030638,0.20897284533648167,
MITF,0.07797978195090108,,
MKNK2,,,0.5668105160490947
MLKL,0.2035778175313059,,0.18454229855655035
MMP2,,,0.03967942170189361
MMP25,0.09978735997544776,,0.08153462698917245
MMP9,,,0.04692981437167484
MOB3A,,,0.8016216911922434
MOB3B,,,1.0
MOB3C,0.8072893431604998,,0.7774705914240798
MPDZ,0.2496156017895148,,
MPPED1,1.0,,
MR1,0.04664053894823125,,0.04692981437167484
MRC2,0.17678493755048777,,0.15701135599094782
MRPL17,1.0,,
MRPL42,,,1.0
MSN,0.36203020280690185,,0.33158373884180337
MSRB3,,1.0,
MT-CO3,0.7556293330729421,,0.7040226654374564
MT-ND2,,0.33625391002440186,0.22114871429939922
MT-ND6,,,1.0
MT1E,0.8188709840883754,,0.7595065341544215
MT1F,,,0.644495077992615
MT2A,0.38965930491354217,,0.36419202099675474
MT3,0.5904353710805323,,
MTAP,1.0,,
MTMR10,,1.0,
MTO1,1.0,,
MTPAP,1.0,,1.0
MTUS2,1.0,,1.0
MUTYH,1.0,,
MX1,0.07376592872776079,,0.049328449328449334
MX2,0.04421134421134421,,0.03527940590877654
MXRA5,,,0.049328449328449334
MYADM,0.5422856530181914,,0.5123919558702168
MYD88,0.04089435744112003,,0.03290188072796769
MYH10,1.0,,
MYH9,0.5759854763177022,,0.5106586258418719
MYL12B,1.0,,1.0
MYL6,1.0,,
MYL9,,,0.24446918720046473
MYO10,1.0,1.0,
MYO16,0.08176070504837629,,
MYO19,,,1.0
MYO1F,0.17678493755048777,,0.1460038669340995
MYO1G,0.9803270443047911,,0.9023863041720184
MYO5C,1.0,1.0,
MYOF,,,0.10915984600195125
MZF1,0.2732374921216123,,
N6AMT1,1.0,,
NACC1,,1.0,
NAE1,1.0,,1.0
NAMPT,0.0844965844965845,,0.06546888226277539
NAPB,,1.0,
NASP,1.0,,
NAT1,1.0,,
NBL1,,,0.03967942170189361
NCAM2,0.037895437895437895,,0.03290188072796769
NCKAP1L,0.06158008658008658,,0.049328449328449334
NDNF,,0.11114599686028258,
NDRG1,1.0,,
NDUFA1,1.0,,
NECAB2,,,1.0
NEDD9,,,0.18454229855655035
NEGR1,0.037895437895437895,,
NEK6,1.0,,1.0
NES,0.8239800545276048,,
NEURL1,,0.13663609118154574,
NFATC1,1.0,,1.0
NFIC,,0.5906258689763845,
NFKB1,0.12000222000222,,0.12921683221410743
NFKB2,1.0,,1.0
NFKBIZ,0.18362634989713375,,0.19756467308914863
NGEF,1.0,,
NGLY1,1.0,,
NHLRC2,,,1.0
NHSL1,0.5265060839674905,,
NINL,,,1.0
NKTR,,,0.4784164142452912
NLGN1,,,0.03290188072796769
NLGN4X,0.13654230886606863,,0.12085407628583117
NLN,,,1.0
NLRC5,0.36658926486181764,,0.3457664579909069
NLRX1,,,0.558456823312511
NMI,0.07797978195090108,,0.057189773788964074
NMRK1,1.0,,
NOD1,0.06522985211509802,,0.05982160132357761
NOG,0.037895437895437895,,
NOTCH2,0.13036030636030638,0.16503496503496504,
NOTCH3,0.12000222000222,0.11788211788211789,
NOV,0.13654230886606863,,
NPAS2,0.24845353322174513,,
NPNT,0.4307891738575657,,
NPTX1,,,0.04473359153162109
NR1D2,,,0.4509044069483629
NR3C1,,,0.9797024455950435
NRARP,0.3020535949406242,,
NRBP2,,,0.41389612278081084
NRCAM,0.037895437895437895,,
NRG3,,,0.23595558116716245
NRN1,0.10668510375255243,,
NSD2,1.0,,
NT5DC2,0.3111168666724222,,
NT5DC3,0.5868871388351908,,
NT5E,,,0.22702297702297702
NTRK3,0.04664053894823125,,0.03290188072796769
NUCB1,0.4912371579038246,,0.4180377061732994
NUP188,,1.0,
NXPH3,0.49237382335973884,,
OAS1,0.037895437895437895,,0.03527940590877654
OAS2,0.04895582886013508,,0.04226140351794802
OAS3,0.04664053894823125,,0.03527940590877654
OASL,0.05830067368528907,,0.06233149090291947
ODC1,1.0,,1.0
OGDH,,,1.0
OGFR,1.0,,
OLFM1,0.0977557474372761,,
OLFM3,0.1624090195518767,,0.1437681489494961
OLFML2A,,0.45136442504863555,
OLFML2B,,,0.17834465776354397
OLFML3,,,0.2013299925132872
OPHN1,0.14853488220322394,,
OPTN,0.9925991250129181,,
ORAI1,0.5569481024026478,,0.49561354138818925
ORC6,1.0,,1.0
OST4,,,0.5357014119900718
OSTF1,1.0,1.0,1.0
OTP,,,0.03290188072796769
OXCT1,1.0,,1.0
P2RY1,0.037895437895437895,,
P4HA1,1.0,,0.9885187276491624
P4HA2,1.0,,1.0
P4HB,,,1.0
PAG1,,,0.14784701160022495
PAGR1,0.2769282000051231,,
PAK3,,,0.44988039483452325
PALD1,,,0.5323297392262909
PARD3B,0.07797978195090108,,
PARM1,,0.8680410498592317,
PARP10,1.0,,1.0
PARP12,0.06794002809939066,,0.05982160132357761
PARP14,0.99906154451609,,0.9103341103341104
PARP8,0.8322880557837579,,
PARP9,1.0,,1.0
PARVA,,0.40233679364114144,
PAWR,1.0,,
PBXIP1,1.0,,1.0
PC,1.0,,
PCDH17,,,0.03290188072796769
PCGF5,1.0,,
PCIF1,,,1.0
PCMTD2,0.45185667327228124,,
PCSK6,,,0.03290188072796769
PDE1A,1.0,,
PDE3B,0.38830239968759894,,0.3308836912075778
PDE4D,1.0,,
PDGFRB,0.037895437895437895,0.050520907663764804,
PDIA3,,,0.7778289821633474
PDK1,0.04895582886013508,,
PDK3,,,1.0
PDLIM1,0.11107283521076625,,0.10510323010323011
PDLIM3,1.0,,
PDP1,1.0,,1.0
PDPN,0.16000296000296002,,0.13917117365393228
PEAR1,,0.4159080356263455,
PECAM1,0.04421134421134421,,0.04692981437167484
PER2,0.5759854763177022,,
PER3,1.0,,1.0
PERP,,,0.44988039483452325
PEX12,1.0,,
PFAS,1.0,1.0,
PFKFB3,1.0,,1.0
PFKFB4,1.0,,
PFN1,0.5759854763177022,,0.5289347330869822
PGAM1,0.578766687857597,,
PGGHG,1.0,,1.0
PGK1,1.0,,1.0
PHF1,,1.0,
PHF11,0.32384746727376207,,0.3497299513235768
PHF19,,,0.03527940590877654
PHGDH,0.32546380061290603,,
PHKA1,1.0,,
PHKA2,1.0,,
PHLDB2,,,1.0
PHLPP1,0.9923998653280423,,0.9317192380520805
PHYKPL,,,1.0
PI4KB,1.0,,
PICK1,,,0.07130678508770381
PIDD1,0.10668510375255243,,
PIEZO1,1.0,,1.0
PIK3AP1,0.38965930491354217,,
PIK3CD,0.1510118953727976,,0.13598261576698234
PIK3CG,0.24931209141735458,,0.22114871429939922
PIK3IP1,1.0,,1.0
PIK3R5,0.04089435744112003,,0.03527940590877654
PIM1,0.7556190033531422,,
PIM2,1.0,,1.0
PIM3,1.0,,
PIP4K2A,1.0,,1.0
PIR,1.0,,1.0
PITPNM3,,,0.32746158506807593
PKM,1.0,,
PKP4,,,0.7816566149899483
PLA2G16,1.0,,1.0
PLA2G4C,,0.4737114737114737,
PLAC8,0.3605227457367535,,0.3260763626617285
PLAGL1,1.0,1.0,
PLBD1,,,0.36798495622025035
PLCB1,0.31281244422928195,,0.31270382510051936
PLCE1,0.10668510375255243,,0.11049469262725746
PLCG1,0.04421134421134421,,
PLCG2,0.05533404648448896,,
PLCH1,0.1749020210558672,,0.17472771131307716
PLD1,0.10583410583410584,0.12336500708593733,0.11211011211011211
PLEK,0.0844965844965845,,0.05420199635075669
PLEKHA2,0.39459602311384673,,0.37861558171035925
PLEKHF1,1.0,,1.0
PLEKHG5,1.0,,1.0
PLIN2,1.0,,1.0
PLIN5,0.2974072341160949,,
PLOD1,,,1.0
PLOD2,,,0.7135584415584415
PLP2,0.07977986925355346,,0.06726606726606726
PLS3,1.0,1.0,
PLSCR1,0.06158008658008658,,0.06233149090291947
PLSCR4,,,1.0
PLVAP,0.2107229155284075,,0.20691290276543733
PLXDC1,0.10113199683751832,,
PLXDC2,0.04089435744112003,,
PLXNA1,,,0.03290188072796769
PLXNA3,0.04895582886013508,,0.03290188072796769
PLXNB1,0.04159255378767574,0.058941058941058944,
PMCH,0.04089435744112003,0.050520907663764804,
PML,1.0,,
PMP2,0.7770535556568245,,
PNRC1,0.34016377323463937,,0.3349768943330311
PODXL,0.5472358150324251,0.4857779583054308,
POLE,1.0,,1.0
POU2F1,,,0.03290188072796769
PPFIA2,,0.4857779583054308,
PPIB,,,0.9055431938047094
PPM1M,0.7770535556568245,,0.7547444631438293
PPP1CA,,,1.0
PPP1R16B,0.32384746727376207,,0.30708422012769837
PPP1R1B,0.32384746727376207,,0.2904028744364879
PPP1R2,1.0,,
PPP1R3E,,,1.0
PPP2R5A,1.0,,
PRDM1,0.42737632737632736,,0.4150189433208301
PRF1,0.052390006307056994,,0.049328449328449334
PRICKLE2,0.3325212337070044,,0.31841109709962173
PRKAA2,1.0,,
PRKACB,0.5471637206331083,,
PRKCE,0.7926135902502225,,
PRKCH,0.7207677468014374,,0.7130849919311458
PRKCQ,0.13036030636030638,,0.13398525593647545
PRKG2,0.4571945110544751,,
PRKX,1.0,,1.0
PRPH,0.6214364413721326,,0.5357014119900718
PRR13,0.8072893431604998,,
PRSS23,,,0.441784560522965
PSAT1,1.0,1.0,
PSKH1,,1.0,
PSMB10,1.0,,1.0
PSMB9,0.05830067368528907,,0.03290188072796769
PSME1,0.7556190033531422,,
PSME2,0.10811666719447699,,
PSRC1,1.0,,1.0
PTAR1,1.0,,
PTBP2,,,1.0
PTGDR2,1.0,,
PTH1R,,,0.1673326673326673
PTK2,0.04895582886013508,,
PTK2B,0.04089435744112003,,0.03527940590877654
PTP4A1,,,1.0
PTP4A3,1.0,,1.0
PTPN12,,,0.06726606726606726
PTPN13,,0.4633214886379443,
PTPN6,0.04089435744112003,,0.03290188072796769
PTPN7,0.13036030636030638,,0.12786111959665677
PTPRC,0.04159255378767574,,0.03290188072796769
PTPRG,0.0868699406905387,,0.08352574577740142
PTPRJ,0.037895437895437895,,
PTPRS,0.04089435744112003,,
PTPRZ1,,,0.03527940590877654
PXDC1,,,1.0
PXMP4,,,1.0
PYCR1,1.0,1.0,
QSER1,1.0,,
RAB27A,1.0,,1.0
RAB36,,1.0,
RAB37,1.0,,1.0
RAB3B,1.0,,1.0
RAC2,1.0,,1.0
RAD52,1.0,,1.0
RALYL,1.0,,
RAP1A,1.0,,
RAP1GAP,1.0,,
RAP2A,1.0,,
RARB,,,0.04692981437167484
RARRES3,0.12000222000222,,0.11211011211011211
RASAL3,1.0,,1.0
RASGRP1,0.9359588518073793,,
RASGRP2,0.32153704880977607,,
RASSF1,1.0,,1.0
RASSF3,1.0,,1.0
RASSF5,1.0,,1.0
RBBP8,1.0,,
RBL2,1.0,,
RBM15,0.3724206827655103,,
RBM28,1.0,,
RBM47,,1.0,
RBMS1,,,1.0
RBMS2,1.0,,
RBP1,,,1.0
RBPJ,1.0,,
RCAN1,0.4596262413793719,,0.41914852065228003
RCC2,1.0,,
RCN2,1.0,,1.0
RCSD1,1.0,,1.0
RECQL,1.0,,1.0
RELB,0.2908254536161513,,0.2626440804314991
REPS1,1.0,,
REV3L,1.0,,1.0
RFLNB,1.0,,1.0
RFTN1,0.5050524388503482,,
RGCC,0.8153595675461565,,0.7563460161885358
RGL1,1.0,,1.0
RGS1,0.9994401203192411,,0.9797024455950435
RGS10,1.0,,1.0
RGS14,1.0,,1.0
RGS19,0.8214329023577578,,0.7767504657084751
RGS2,0.17066710529180262,,
RGS4,1.0,,
RHOD,1.0,,1.0
RHOF,1.0,,1.0
RHOG,1.0,,1.0
RIN3,1.0,,1.0
RIPK1,,,0.17268794774907245
RIPOR2,0.48607929173300196,,0.441784560522965
RNASEH2B,1.0,,
RNF113A,0.38965930491354217,,
RNF125,1.0,,1.0
RNF19A,1.0,,
RNF19B,1.0,,
RNF213,1.0,,1.0
RNF220,,,1.0
RORB,,0.17306098157161987,
RORC,0.12735352079614373,,
RPL6,,,1.0
RPS4Y1,1.0,,1.0
RPS6KA1,0.5265060839674905,,0.4937994867323489
RPS6KA6,,,0.27181869854283647
RPS7,,,1.0
RRAS,,,1.0
RRBP1,,,0.7598963536463537
RRM2,,,1.0
RSAD2,0.04089435744112003,,0.0366905821451276
RTP1,0.33635004049205236,,
RUFY2,,,1.0
RYBP,1.0,,
S100A10,0.4986241828347091,,0.44988039483452325
S100A11,0.3293294007579722,,0.33158373884180337
S100A4,0.21004399757286596,,0.202730295109048
S100A6,1.0,,1.0
S100B,,,0.3198233259582953
S1PR4,0.04089435744112003,,0.03527940590877654
SAAL1,,0.4857779583054308,
SAMD4A,1.0,,1.0
SAMD5,0.8934783526332821,,
SAMD9L,1.0,,1.0
SAMHD1,0.45638990304451427,,0.43188587113820753
SARAF,0.38830239968759894,,
SARDH,,1.0,
SASH1,,1.0,
SASH3,0.3309284774631309,,0.2963911088911089
SCAI,,1.0,1.0
SCARA3,,0.7293956043956044,0.688468743574092
SCG2,,,0.6057320605815589
SCN1A,0.14102859166150306,0.16529123050862182,0.12921683221410743
SCN3A,,0.4857779583054308,
SCRIB,0.7556190033531422,,
SDC2,,0.12336500708593733,0.08703756307590173
SDC4,,,0.06546888226277539
SDF4,,,0.7322024068435552
SDK2,0.04089435744112003,0.050520907663764804,
SEC61G,1.0,,
SELENBP1,,1.0,
SELENOM,,,1.0
SELL,0.037895437895437895,,0.03290188072796769
SELPLG,0.05830067368528907,,0.04692981437167484
SEMA5A,0.04895582886013508,0.054407131330208254,0.03527940590877654
SEPHS2,1.0,,
SERPINB6,0.0950432204451497,,0.05420199635075669
SERPINB9,0.09978735997544776,,0.09813894312374555
SERPINE2,,,0.06726606726606726
SERPINF1,,0.10716556171101625,
SERPING1,0.06794002809939066,,0.04226140351794802
SETD6,1.0,,1.0
SEZ6L,0.07977986925355346,,0.06726606726606726
SFPQ,1.0,,
SFRP2,0.037895437895437895,,
SGK494,,,0.9587630524672984
SH2D2A,0.06794002809939066,,0.07893467077140547
SH2D3A,0.10113199683751832,,0.10510323010323011
SH2D3C,0.17066710529180262,,
SH3BGRL3,0.2854252130847876,,0.265868041246011
SH3KBP1,1.0,,
SH3PXD2A,,1.0,
SH3PXD2B,,0.45136442504863555,
SH3TC1,0.6540115985440865,,0.6572478258239306
SHISA5,0.8158275494520035,,0.8019392552317514
SHOX2,,,0.03527940590877654
SHROOM3,0.3605227457367535,0.3618074233458849,
SIAE,0.037895437895437895,,0.03290188072796769
SIAH2,0.7177430864066808,,
SIGIRR,0.037895437895437895,,0.03527940590877654
SIPA1L1,0.9637931900501733,,0.9134652329918601
SIX2,,0.063151134579706,
SKAP1,0.8899281254711437,,0.8476741960904857
SKAP2,0.5805655756394673,,
SKP2,1.0,,
SLA,0.04159255378767574,,
SLAMF1,0.04895582886013508,,0.04226140351794802
SLAMF6,0.037895437895437895,,0.03290188072796769
SLC13A4,1.0,1.0,
SLC14A1,,,1.0
SLC15A2,0.43597136808145986,,
SLC16A3,1.0,,1.0
SLC16A7,1.0,1.0,
SLC16A9,1.0,,
SLC17A9,1.0,,1.0
SLC19A1,0.43597136808145986,0.485731136333546,
SLC1A5,,1.0,
SLC22A23,,1.0,
SLC25A27,,,1.0
SLC25A29,,,1.0
SLC25A37,1.0,,
SLC26A10,0.14853488220322394,,0.15837327229732293
SLC29A2,,,1.0
SLC2A3,0.06522985211509802,,0.0684672470386756
SLC35G1,1.0,,1.0
SLC37A4,0.09227785201811177,,
SLC38A10,,,0.6954076519293911
SLC38A5,1.0,,1.0
SLC39A8,1.0,,1.0
SLC4A8,0.6285541381695228,,
SLC5A6,0.605960866830432,,
SLC6A1,1.0,,
SLC7A1,0.6979810886787631,,
SLC7A11,0.662424189983245,,
SLC7A3,0.2365285720990419,,
SLC7A5,0.8184094570161333,0.8468045715752138,
SLC8A3,1.0,,
SLC9A3R1,0.31005358278085554,,0.2769358301273195
SLC9A5,,,1.0
SLC9A9,0.6792801582193158,,0.6699173583349767
SLFN5,0.7035217868551201,,0.6398072126548947
SLITRK5,0.04159255378767574,,
SLITRK6,0.07376592872776079,,
SLK,0.5324794863256401,,0.4680698363008832
SMAD6,,,0.06726606726606726
SMAD7,,,0.05420199635075669
SMAP2,1.0,,
SMARCC1,1.0,,
SMCO4,0.4809031676288313,,
SMG9,,,1.0
SMO,0.04089435744112003,0.050520907663764804,
SMOC2,0.7388745196964375,,0.6927644245899497
SNCAIP,1.0,,
SNTB1,,,0.13160752291187075
SNX20,1.0,,1.0
SOAT1,,,1.0
SOBP,,,1.0
SOCS3,0.04089435744112003,,0.0366905821451276
SOD3,,,1.0
SORCS1,0.11594071650728877,,0.08703756307590173
SORCS2,0.10366533162885747,,0.11049469262725746
SORL1,0.13036030636030638,,
SORT1,0.35151541218077426,,0.2769358301273195
SOSTDC1,,0.11114599686028258,
SOX1,0.07105394605394606,,0.06233149090291947
SOX11,,,0.0366905821451276
SOX6,0.037895437895437895,,
SP110,0.04895582886013508,,0.03527940590877654
SP8,0.0868699406905387,,
SPARCL1,,,0.13917117365393228
SPATA13,1.0,,1.0
SPATA6,1.0,,
SPN,0.17066710529180262,,0.17632852584308897
SPOCK2,0.04664053894823125,,0.03527940590877654
SPRED2,0.6434392316745259,,
SPSB1,0.7076929234094103,,
SQOR,1.0,,1.0
SRGN,0.037895437895437895,,0.03290188072796769
SRSF1,1.0,1.0,
SSH3,,,0.5819138702781198
STAMBPL1,1.0,,
STARD9,0.5896210758447387,,0.6097741990897251
STAT1,0.04421134421134421,,0.04226140351794802
STAT2,0.08176070504837629,,
STAT3,0.04089435744112003,,0.0366905821451276
STAT4,0.04089435744112003,,0.03527940590877654
STAT5A,0.04159255378767574,,0.03290188072796769
STAT6,0.04895582886013508,,0.04473359153162109
STC1,0.14641419186873733,,0.14188936063936064
STK10,0.8179465882954255,,0.796653423381534
STK17A,0.8309733432035591,,0.755146751982195
STK36,0.7781196581196582,,
STMN4,0.16997218467806702,,
STN1,1.0,,
STOM,1.0,,1.0
STON2,1.0,,1.0
STOX1,1.0,,1.0
STRADB,0.8072893431604998,,
STUM,0.5823865169200686,,0.4911018185354469
STX17,1.0,,1.0
STXBP5L,,,1.0
STXBP6,1.0,,
SUB1,1.0,,
SUCLG2,1.0,,1.0
SUGP2,,,0.8148950286354866
SULF1,,0.18683203588863964,
SULT1A1,0.17258404246356057,,0.14188936063936064
SUN2,1.0,,
SYDE1,,1.0,1.0
SYNE3,0.552080744974146,,0.4892620700791215
SYNPO2,,,0.6033664827634677
SYT11,0.10811666719447699,,
SYTL1,0.5028433105356181,,0.45745844648952505
SYTL2,0.16000296000296002,,0.12786111959665677
TAC3,0.07797978195090108,,0.06233149090291947
TACC1,1.0,,1.0
TAGAP,0.879217100180273,,0.8539954021881732
TAGLN2,1.0,,1.0
TAP1,0.04895582886013508,,0.0366905821451276
TAP2,0.5868871388351908,,0.5552028891040817
TAPBP,0.30093435975788924,,0.28003775885131815
TBC1D16,1.0,,
TBC1D2B,1.0,,1.0
TBX21,0.037895437895437895,,0.03290188072796769
TCF3,0.17066710529180262,,
TCF7,0.05533404648448896,,0.06546888226277539
TCF7L2,,,0.11049469262725746
TCHP,1.0,,
TCTN1,0.45185667327228124,,0.3997526283240569
TEAD1,0.4600141391585242,,
TENM4,0.8072893431604998,0.7523325730872901,
TES,1.0,,1.0
TESC,0.6746220812154877,,
TESPA1,1.0,,1.0
TFDP2,1.0,,
TFEB,0.10668510375255243,,0.09342509342509343
TGFB1,0.037895437895437895,,0.03290188072796769
TGFB3,,,0.03290188072796769
TGFBI,,,0.08703756307590173
TGFBR2,0.037895437895437895,,0.03527940590877654
TGFBR3,,0.054407131330208254,0.04473359153162109
TGM2,0.07977986925355346,,0.052643009164748296
THBS2,,,0.08545200727611152
THBS3,0.3724580181723039,,
THBS4,0.04089435744112003,,0.04226140351794802
THEMIS2,0.052390006307056994,,
THNSL2,,,1.0
THOC1,,,1.0
TIMELESS,1.0,,
TIMM10,0.7556293330729421,,
TIMP1,,,0.04473359153162109
TIMP3,0.09004856529609004,0.11788211788211789,
TIPARP,0.10811666719447699,,
TLN1,0.8218880686413155,,0.8380273281937426
TM4SF1,,,0.6405765287344235
TMBIM1,0.21703750794659887,,0.1894818796227247
TMC6,0.475708688474646,,0.424041249557197
TMC8,0.14102859166150306,,0.12297951356123103
TMCC2,,0.7510774939346369,
TMED10,,,1.0
TMEM100,,,1.0
TMEM109,1.0,,1.0
TMEM115,,0.5863084284136916,
TMEM132B,0.5759854763177022,,0.4965157864982119
TMEM140,0.5559701681118208,,0.47279470977855176
TMEM165,1.0,,
TMEM173,1.0,,1.0
TMEM176A,,,0.095653581892114
TMEM204,0.24053897105122052,,0.2087567604808984
TMEM237,1.0,,
TMEM263,0.07977986925355346,,
TMEM41B,1.0,,1.0
TMEM59,0.5860501651692516,,
TMEM63A,0.05533404648448896,,0.057189773788964074
TMIGD2,0.037895437895437895,,0.03290188072796769
TMPRSS3,0.10668510375255243,,0.10915984600195125
TMSB10,1.0,,
TMTC4,0.037895437895437895,,0.03527940590877654
TNC,0.037895437895437895,,
TNF,0.04089435744112003,,0.03527940590877654
TNFAIP2,0.13036030636030638,,0.09813894312374555
TNFAIP3,0.32153704880977607,,0.2858452329911103
TNFAIP6,,,0.04226140351794802
TNFAIP8L2,0.1387858894352401,,0.16565524028210596
TNFRSF10B,0.05830067368528907,,
TNFRSF12A,,,0.09087186105819646
TNFRSF14,0.052390006307056994,,0.05420199635075669
TNFRSF18,0.07105394605394606,,0.08153462698917245
TNFRSF1A,0.10113199683751832,,0.08912223423264433
TNFRSF1B,0.07105394605394606,,0.08545200727611152
TNFRSF21,,,0.052643009164748296
TNFRSF8,0.05533404648448896,,
TNFRSF9,0.12000222000222,,0.10915984600195125
TNFSF10,0.04089435744112003,,0.03290188072796769
TNFSF13B,0.04089435744112003,,0.03527940590877654
TNIP1,1.0,,
TNIP2,,,1.0
TNK2,,,0.12921683221410743
TNN,,,0.03290188072796769
TNNT3,0.31618279471040206,,0.2873708569911102
TNS3,,,0.08545200727611152
TOX3,0.3111168666724222,,
TP63,,,0.07654414550966276
TPD52L1,1.0,,
TPI1,1.0,,
TPM3,1.0,,
TPPP3,,,0.7947744563129179
TPST1,0.1136863136863137,,
TRADD,0.21703750794659887,,0.19331136153566061
TRAF1,0.3020535949406242,,0.2927969733815245
TRAF5,0.13654230886606863,,0.13598261576698234
TRAFD1,1.0,,
TRANK1,1.0,,1.0
TRIM14,0.04421134421134421,,0.03967942170189361
TRIM2,,,0.31349309127086905
TRIM21,0.24845353322174513,,0.23249680967801772
TRIM22,0.09227785201811177,,0.07408675240843074
TRIM25,1.0,,1.0
TRIM47,1.0,,1.0
TRIM56,1.0,,1.0
TRIM69,1.0,,1.0
TRMU,,,1.0
TRO,,,0.34709290709290713
TRPM2,0.5131673881673882,0.4857779583054308,
TRPM3,1.0,1.0,
TRPV2,0.4571945110544751,,0.38732860229981153
TSC22D3,0.9872758820127242,,
TSC22D4,0.04089435744112003,,
TSHZ3,0.15309378900401344,,0.15522938599861677
TSPAN4,,,0.23832679461818534
TSPYL5,0.5823865169200686,,0.5080234450863822
TTC31,1.0,,
TTC37,,,1.0
TTC8,1.0,,
TTN,,,0.0366905821451276
TTR,0.05830067368528907,0.08288586413586414,
TTYH1,0.45309762701067047,,0.39742284484158286
TUBA4A,1.0,,1.0
TUBGCP3,1.0,,
TWF2,,,0.868517709835075
TXNIP,0.578766687857597,,
TYMP,0.1136863136863137,,0.10029127499007016
UAP1L1,1.0,,
UBB,1.0,,
UBC,1.0,,
UBE2G2,1.0,,1.0
UBE2L6,0.12000222000222,,
UBE2QL1,0.34172899791760303,,
UCHL1,,,0.3885195264505609
UCHL5,,1.0,
UGT8,0.0868699406905387,,0.08545200727611152
UHRF1BP1,,1.0,
ULK1,0.4600141391585242,,0.4447034447034447
UNC119,0.8772390729837538,,
USP9Y,1.0,,1.0
UTRN,0.04664053894823125,,0.049328449328449334
UTY,1.0,,1.0
UVSSA,,,0.17268794774907245
VAMP5,1.0,,1.0
VAMP8,0.22377170340971247,,0.23249680967801772
VARS2,,,0.934800493624023
VASN,,,0.37370037370037373
VASP,0.14064286229234685,,
VAV1,0.2496156017895148,,0.24560965350439035
VEGFA,0.037895437895437895,,0.03527940590877654
VGF,0.04895582886013508,,0.0366905821451276
VIM,1.0,,1.0
VRK2,,,0.2784900874072848
VSIR,0.04089435744112003,,0.03527940590877654
VSNL1,0.2107229155284075,,
VSTM2L,0.037895437895437895,,
