,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
EML3,1.0,,1.0
EML4,,,1.0
EMP1,0.7038608712715855,,0.6289433970285034
EMP2,,0.374140145568717,
EMP3,0.0798847454796008,,0.059449271658573985
EMX2,0.04514383254540735,,0.04364180420518449
ENAH,0.8633853456188482,,0.8131536395293512
ENC1,1.0,,
ENDOD1,1.0,,
ENG,0.09867035138774269,,0.05093536600385915
ENKUR,0.6399618793174604,,
ENO1,1.0,,
ENO2,1.0,1.0,
ENO3,1.0,,1.0
ENOSF1,,0.6000222000222001,
ENPP2,,0.3927183927183927,0.28663987309520456
ENTPD1,1.0,1.0,
EP400,1.0,,1.0
EPAS1,,0.7521106344635757,0.6748277575578506
EPB41L2,,1.0,1.0
EPDR1,,0.2532566770977367,
EPHA10,,0.07264377413631146,
EPHA4,0.04718738052071385,,0.04364180420518449
EPHA7,0.04514383254540735,0.05489247594510752,0.04364180420518449
EPHA8,0.07248957938613113,,0.05093536600385915
EPHB1,,0.05489247594510752,0.04364180420518449
EPHB2,0.04718738052071385,,
EPSTI1,0.4951910069097569,,0.4002155541579822
ERBB2,,0.0604612778525822,0.0481999481999482
ERBB3,,,0.056337601792147245
ERCC2,1.0,,
ERF,,,1.0
ERLIN2,,1.0,
ERO1A,0.3433093852255529,,0.3605457866671587
ERP27,0.7665016065016065,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ESYT2,0.9132637274230195,,
ETFB,,,1.0
ETS1,0.17207122379536174,,0.11785964546700742
ETV6,0.7203661083927159,,0.6387111831086462
ETV7,0.9998412183842648,,0.9102219047920405
EVI2A,0.09229690763781674,,0.11785964546700742
EVI2B,0.04718738052071385,,0.0444416141627297
EVX1,,,0.04364180420518449
EXD3,,,1.0
EXOC3,,,0.9154229834623748
EXOG,0.8900702078457788,,0.8121602993397865
EXOSC10,1.0,,
EXOSC8,1.0,,1.0
EXT1,,0.2247977586323451,
EXTL3,,,0.6529474731367476
EYA4,,1.0,
F12,0.1624812434529034,0.21559835513323886,
F3,,0.05489247594510752,0.04364180420518449
F8,0.07618959113975725,,0.06694967082778717
FABP3,1.0,,
FABP5,1.0,1.0,1.0
FABP7,,,0.16238485222442442
FADS3,,0.3549713444450286,0.2706690368455074
FAF2,,1.0,
FAM102A,0.20316080316080315,,0.15492840492840493
FAM107A,0.09979576559211024,,0.12221443894750668
FAM111A,1.0,,1.0
FAM114A1,,1.0,1.0
FAM117A,0.7798705014432963,,0.7196674293448487
FAM117B,,1.0,
FAM120A,,,1.0
FAM126B,,1.0,
FAM129A,1.0,,1.0
FAM129B,,,1.0
FAM13C,1.0,,1.0
FAM155B,,,0.04364180420518449
FAM162A,1.0,,
FAM171B,0.09555444555444556,,0.07941053920953418
FAM174B,,,0.19391701014217574
FAM184A,1.0,1.0,
FAM193B,,,1.0
FAM210A,1.0,,
FAM210B,0.14604391241945827,,
FAM219A,1.0,,1.0
FAM219B,1.0,,1.0
FAM221A,0.2302516760348086,,0.1776653380748944
FAM222A,0.07248957938613113,,0.04364180420518449
FAM234B,0.585914684118277,0.6341790078053814,
FAM241B,,0.3615584415584416,
FAM43A,,,0.2929878144777858
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,1.0,,1.0
FAM84B,0.7372834815457766,,
FAM92A,1.0,,0.9705567800805897
FAN1,1.0,,1.0
FANCA,1.0,1.0,
FANCI,1.0,,
FAS,0.3185148185148185,,0.2845623763991111
FASLG,0.04514383254540735,,0.0444416141627297
FAT1,0.04514383254540735,0.05489247594510752,
FBLN5,0.19914454832187922,,0.18214555714555714
FBLN7,1.0,,
FBN1,,,0.04364180420518449
FBRSL1,,,1.0
FBXL2,,,1.0
FBXL3,1.0,,1.0
FBXL7,,1.0,
FBXO2,0.9710595040107933,,0.9153209279449135
FBXO22,,,0.6718390643624289
FBXO32,1.0,,1.0
FBXO33,0.12590703414232826,,
FBXO6,1.0,,1.0
FBXO7,0.7269301811749441,,
FBXW4,1.0,,1.0
FCGRT,,0.05489247594510752,0.04364180420518449
FCHO2,,,1.0
FDPS,,,0.7752472137237761
FEM1C,0.705763646809253,,0.6566244622670955
FERMT2,0.837710476052445,,
FGD3,1.0,,1.0
FGD5,,1.0,
FGF11,0.04514383254540735,,0.04364180420518449
FGF12,0.04514383254540735,,0.04364180420518449
FGF13,,,0.04364180420518449
FGF14,,,0.04364180420518449
FGF9,,,0.04364180420518449
FGFBP3,,,0.1395227661644172
FGFR1,,0.05489247594510752,
FGFR1OP,,,1.0
FGFR2,,0.05489247594510752,
FGFR3,0.04514383254540735,,0.04364180420518449
FGFRL1,,0.07725607725607726,
FGL2,0.0798847454796008,,0.056337601792147245
FGR,0.05482632121976384,,
FHIT,,,1.0
FHL1,0.7826364112078398,,0.7064355460678239
FHOD3,1.0,,
FILIP1L,0.36934661239200045,0.4013804377440741,0.33135707829585387
FJX1,0.04514383254540735,,0.04364180420518449
FKBP5,1.0,,1.0
FKTN,0.09979576559211024,,
FLII,0.4553866481577325,,
FLNB,,0.4793164282525984,
FLNC,,0.48293129464677576,0.3884064979606381
FLOT1,0.47903284051041306,,0.37662595469047083
FLOT2,,,0.5281650168013805
FLRT3,0.429929466966504,,
FLT1,,,0.04364180420518449
FLVCR1,,,0.24676379427510653
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,0.7779111913727298,,
FNBP1L,,,1.0
FNDC3B,0.10290478752017214,,0.0910068952026994
FNDC5,,1.0,
FOLH1,1.0,,1.0
FOLR1,,1.0,
FOS,0.11944305694305696,,0.08491268347037577
FOSL2,0.12590703414232826,,0.10170354809304481
FOXO1,0.8107649925831744,,0.7153445539232341
FOXP4,1.0,,1.0
FRMD5,1.0,,1.0
FRMD8,,,1.0
FRY,,,0.676051221505767
FSD1L,,0.3927183927183927,0.29986142889368694
FST,0.04514383254540735,,
FSTL3,,,0.04364180420518449
FSTL5,0.10644039504799,,0.1345663859949574
FTH1,,,0.04364180420518449
FUK,1.0,,
FURIN,0.04514383254540735,,0.04364180420518449
FUS,1.0,1.0,
FUT3,,0.05489247594510752,
FUT7,0.04514383254540735,0.05489247594510752,
FUT9,0.3033474462045891,,0.21542425828140113
FUZ,0.31047658965640035,,
FXYD5,0.5735588834009246,,0.5066480863247608
FXYD7,,0.5785359678489449,
FYB1,0.08966986093085799,,0.06337980201616565
FYN,,,0.0444416141627297
FZD5,0.04514383254540735,,0.04364180420518449
FZD6,,0.05489247594510752,
GAA,0.7814410166105081,,0.7064355460678239
GAB1,0.05482632121976384,,0.056337601792147245
GABARAPL1,1.0,,
GABRA2,,0.6507656045022593,
GABRA4,,0.7069708814675258,
GABRB2,0.2302516760348086,,0.20390577164770712
GABRG2,,0.3031851869061171,
GADD45B,0.05259877736941957,,0.0444416141627297
GAL3ST1,,,0.2967272840154196
GAL3ST4,,,0.3509221701992786
GALM,1.0,,1.0
GALNS,,0.5066997779548387,
GALNT10,,1.0,
GALNT13,1.0,,
GALNT14,1.0,,1.0
GALNT5,1.0,1.0,
GALNT6,,1.0,1.0
GALNT8,1.0,,
GANAB,,,1.0
GAPDH,1.0,,
GAS1,,0.3600054767567458,
GAS7,0.5242810287058074,,
GATA3,0.5312586784284897,,
GATD1,1.0,,
GBE1,1.0,,1.0
GBP1,0.06417835895447836,,0.05093536600385915
GBP2,0.7791205592699723,,0.7699287954440065
GCA,0.6708224055853854,0.6613873930947102,
GCDH,,1.0,
GCHFR,1.0,,1.0
GEM,,1.0,
GFAP,0.0798847454796008,,0.07588330037309629
GFRA1,0.07248957938613113,,0.0481999481999482
GFRA2,0.04514383254540735,,
GIGYF1,1.0,,1.0
GIMAP1,0.5490551372178992,,0.5569141326379634
GIMAP4,0.18756983756983756,,0.20390577164770712
GIMAP7,1.0,,1.0
GIMAP8,0.07248957938613113,,0.08790264109413046
GINS1,1.0,,
GKAP1,,1.0,
GLB1,,1.0,
GLB1L2,0.381121031049295,,0.3684346943799356
GLCE,0.04718738052071385,,0.04364180420518449
GLDC,1.0,,1.0
GLI2,,0.13210789210789212,
GLI3,,0.23006405359346532,
GLIPR1,1.0,,1.0
GLIS3,,,0.4177328843995511
GLRX,1.0,,1.0
GLS,,1.0,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,,1.0,
GNA12,,1.0,
GNA13,1.0,,
GNA15,0.31047658965640035,0.39411279964275353,0.2856071464767117
GNAI1,1.0,1.0,
GNAL,1.0,,
GNB2,1.0,,
GNB3,,,1.0
GNB4,1.0,,
GNG2,,1.0,
GNG5,1.0,,
GNL1,1.0,1.0,
GOLGA8A,,,1.0
GOLIM4,1.0,,1.0
GOLM1,1.0,,
GOLPH3,,,1.0
GOLT1B,1.0,1.0,
GON4L,,,1.0
GPC1,0.14604391241945827,,0.12221443894750668
GPC3,0.16905786521171134,,0.17569200558891282
GPD2,1.0,,1.0
GPER1,0.08334967213471887,,
GPI,1.0,,
GPM6A,0.23847776155468464,,
GPR15,0.04514383254540735,,0.04364180420518449
GPR155,1.0,,1.0
GPR173,,,0.363056340775869
GPR22,0.0485047946976881,,
GPR68,0.0868676777767687,,0.07588330037309629
GPR85,,0.7674589561382014,
GPR88,1.0,,1.0
GPRC5B,0.4290736811397969,,0.38978175572838847
GPRC5C,0.9065421757729449,,
GPSM3,0.15109036262882417,,0.12684196894723213
GPX7,,1.0,
GRAMD1C,0.04718738052071385,,0.0444416141627297
GRAMD2B,,1.0,1.0
GRAMD4,1.0,,
GRB10,0.08966986093085799,,0.12043017711033904
GREM1,0.04514383254540735,,0.04364180420518449
GRIA2,,0.15857826384142176,
GRIA3,1.0,,
GRIK2,0.585914684118277,0.6454620648169036,
GRIK3,0.24773374773374776,,0.2085574681728528
GRIN2B,,,0.07588330037309629
GRIN2D,0.20316080316080315,,
GRK2,0.2501089514512333,,0.21563702754925324
GRK5,1.0,,1.0
GRM1,0.40290763367686444,0.46947923871000796,
GRM4,,,0.810167948131792
GRM5,0.32628347262493607,0.3600054767567458,
GRM8,0.27346173563278825,,
GRN,,0.10271546635182999,0.07034587034587035
GSAP,1.0,,0.9154229834623748
GSE1,1.0,,1.0
GSTK1,1.0,,1.0
GSTM2,1.0,,
GSTM3,0.3180194610987768,0.36486285991236483,
GTF2IRD1,1.0,,1.0
GTPBP1,0.8749563689322726,,
GTPBP6,1.0,,
GTSE1,1.0,1.0,
GTSF1,1.0,,1.0
GUCA1A,0.05259877736941957,,
GUCA1B,0.31047658965640035,,0.2856071464767117
GUCY1A1,0.29965874125874126,,0.2911585540895886
GUCY1A2,0.2626165225502974,,
GUCY1B1,0.24376134070011624,0.3600054767567458,
GUK1,0.6594449818059352,,0.6635643232937717
GXYLT2,,1.0,0.9746156926773667
GYPC,1.0,,1.0
H2AFY2,1.0,,
HACD4,0.24092091894476902,,0.20390577164770712
HACE1,,1.0,
HADH,1.0,,
HAPLN3,0.04514383254540735,,0.05093536600385915
HAUS5,0.8749563689322726,,0.8433394064191837
HAVCR2,0.0485047946976881,,0.0444416141627297
HCK,,,0.04364180420518449
HCLS1,0.11596413295442422,,0.09316879020751459
HCN3,,0.718404519068971,0.6334850334850335
HCRTR2,0.05259877736941957,,
HCST,0.16905786521171134,,0.12221443894750668
HDAC8,,,1.0
HDAC9,,,1.0
HDGFL3,,,1.0
HDLBP,,1.0,
HECA,1.0,,
HEG1,,0.4933489746767755,
HENMT1,0.5323233855228837,,0.5472976461740507
HERC2,1.0,,
HERC3,1.0,,
HERC5,0.09979576559211024,,0.0910068952026994
HERC6,0.16905786521171134,,
HES1,,,0.07338713917661287
HES4,,0.36649065220493793,0.30770203371037863
HES5,0.08334967213471887,,0.08491268347037577
HEXIM1,1.0,,1.0
HEY2,0.11269320360229451,,
HGSNAT,1.0,,
HIBADH,,,1.0
HIF3A,0.9601340062435162,,0.9154229834623748
HIGD2A,1.0,,
HILPDA,0.05259877736941957,,0.04364180420518449
HIP1R,1.0,,1.0
HIPK2,0.3175163394599131,0.3549713444450286,
HIPK3,0.8471837440909605,,0.777360066833751
HIST1H1C,,1.0,
HIST1H2AC,1.0,1.0,
HIST2H2BE,1.0,1.0,
HIST3H2A,,1.0,
HIVEP2,0.255237250228903,,
HK1,0.3309867843000373,0.38845661380872654,0.3217743794666872
HLA-A,0.08966986093085799,,0.08790264109413046
HLA-B,0.06825317539603254,,0.059449271658573985
HLA-C,0.29282813960233317,,0.24544044726138808
HLA-DMA,0.1750615796417323,,0.1577249465336108
HLA-DMB,0.06417835895447836,,0.056337601792147245
HLA-DOA,0.0485047946976881,,0.04364180420518449
HLA-DPA1,0.04514383254540735,,0.04364180420518449
HLA-DPB1,0.04718738052071385,,0.04364180420518449
HLA-DQB1,0.07618959113975725,,0.05362906324444786
HLA-DRA,0.04514383254540735,,0.04364180420518449
HLA-E,0.08334967213471887,,0.04364180420518449
HLA-F,0.0485047946976881,,0.04364180420518449
HMGA2,1.0,,1.0
HMGCLL1,1.0,,
HMGCR,,0.758106409719313,0.582381473947739
HMGCS1,,1.0,1.0
HMGN4,0.9683337694809969,,0.8801976411866523
HMGN5,1.0,,1.0
HMOX2,0.3503188316899196,,0.31114252276078
HNRNPM,,1.0,
HOMER1,,,0.24881734806546835
HOOK3,,,1.0
HOPX,0.2788310050605132,,0.2667702120364842
HOXB4,,,0.04364180420518449
HOXB5,,0.06559478257591465,0.04364180420518449
HOXC4,,,0.04364180420518449
HPCA,0.31550996173637685,,
HPCAL4,,0.6000222000222001,
HPS3,0.4586613386613386,,0.42746669389005154
HPS6,1.0,,1.0
HR,,1.0,
HS3ST2,0.06825317539603254,,0.05362906324444786
HS3ST4,0.04718738052071385,0.09327258107745914,
HS3ST5,,,0.07588330037309629
HSBP1L1,,,0.7565414783236565
HSD11B1,0.7814410166105081,,
HSD17B11,1.0,,
HSD17B7,,1.0,1.0
HSF2,,1.0,1.0
HSP90AA1,1.0,,
HSPA4L,0.0868676777767687,,0.0910068952026994
HSPA5,,,1.0
HSPB1,1.0,,1.0
HTATIP2,1.0,,1.0
HTR2A,,0.05489247594510752,
HTR2C,0.0485047946976881,0.07264377413631146,
HUNK,,1.0,
IARS,1.0,1.0,
ICA1L,1.0,,
ICAM1,0.04514383254540735,,0.0444416141627297
ICAM2,0.0868676777767687,,0.07338713917661287
ICAM5,0.04514383254540735,0.06559478257591465,
ID1,,0.2781218781218781,
ID2,0.16402559516331974,,0.13228502266963804
ID3,,0.3615584415584416,
ID4,0.41846716742114226,,
IDI1,,1.0,
IDS,0.16618164444251401,,
IER2,1.0,,
IER3,,,0.04364180420518449
IFFO2,0.10290478752017214,,0.08491268347037577
IFI16,1.0,1.0,1.0
IFI27,0.04514383254540735,,
IFI35,0.04718738052071385,,0.04364180420518449
IFI44,0.04514383254540735,,
IFI44L,0.04514383254540735,,
IFI6,0.05482632121976384,,0.04364180420518449
IFIT1,0.0798847454796008,,
IFIT2,0.3185148185148185,,0.3132806420099237
IFIT3,0.0485047946976881,,0.04364180420518449
IFITM1,0.04718738052071385,,0.04364180420518449
IFITM2,0.20043970496050065,,0.19115544488678815
IFITM3,0.08334967213471887,,0.0444416141627297
IFNAR2,0.04514383254540735,,0.04364180420518449
IFRD1,,,0.3238832498091757
IFT22,1.0,1.0,
IFT81,1.0,,
IGDCC4,,0.21351876469986705,0.1776653380748944
IGF2,,0.2247977586323451,0.1395227661644172
IGF2BP2,1.0,1.0,1.0
IGF2R,,0.3789575353556396,
IGFBP2,0.05902977331548761,,
IGFBP5,0.06825317539603254,,0.0444416141627297
IGFBP6,,,0.04364180420518449
IGFBP7,,0.05489247594510752,
IKBKE,1.0,,1.0
IKZF1,0.0868676777767687,,0.07941053920953418
IL10RA,0.04514383254540735,,0.04364180420518449
IL13RA1,0.07618959113975725,,0.056337601792147245
IL16,0.04514383254540735,,0.04364180420518449
IL17RC,0.09867035138774269,,0.07941053920953418
IL17RD,0.04514383254540735,,
IL18BP,0.04514383254540735,,0.04364180420518449
IL1R1,,,0.04364180420518449
IL27RA,0.04514383254540735,,0.04364180420518449
IL2RA,0.04718738052071385,,0.04364180420518449
IL2RB,0.04514383254540735,,0.04364180420518449
IL2RG,0.04514383254540735,,0.04364180420518449
IL6R,0.04514383254540735,,0.04364180420518449
IL6ST,0.04514383254540735,,0.04364180420518449
IL7R,0.07248957938613113,,0.0481999481999482
IL9R,0.22853576233125628,,0.18964480335717793
ILDR2,0.04514383254540735,,
ILF3,1.0,1.0,1.0
IMP3,1.0,1.0,
INA,,,0.21563702754925324
ING1,1.0,,
INO80C,1.0,,
INSIG1,,1.0,
INSIG2,1.0,,
INSM1,0.09979576559211024,,
INTS11,1.0,,1.0
INTS2,,,1.0
INTS5,,,1.0
INTS6L,,,0.7328408802832072
INTU,1.0,,1.0
IPO5,1.0,,1.0
IPO7,,,1.0
IPO9,1.0,,
IQGAP1,1.0,,1.0
IQGAP3,1.0,,
IRAK4,0.07248957938613113,,0.07588330037309629
IRF1,0.05482632121976384,,0.04364180420518449
IRF2,0.16763937816569394,,0.14776905165075221
IRF2BPL,1.0,,1.0
IRF3,0.04514383254540735,,0.04364180420518449
IRF4,0.06825317539603254,,0.056337601792147245
IRF5,0.09867035138774269,,0.08283300857558284
IRF7,0.04718738052071385,,0.04364180420518449
IRF8,0.05259877736941957,,0.05093536600385915
IRF9,0.05259877736941957,,0.04364180420518449
IRS1,,0.06559478257591465,0.04364180420518449
IRS4,0.7105602499609159,0.718404519068971,
ISG15,0.07248957938613113,,0.06694967082778717
ISLR,,,0.2273562350961732
ISM2,,0.591139197880771,
ISYNA1,1.0,,1.0
ITFG1,0.1437544756128827,,
ITGA2,0.04514383254540735,,0.04364180420518449
ITGA5,0.05482632121976384,,0.05362906324444786
ITGA6,0.11944305694305696,,0.09893432509840493
ITGA9,0.1489160190458892,,0.11232309357309357
ITGAE,0.20043970496050065,,
ITGAM,0.04514383254540735,,0.04364180420518449
ITGB1,,,0.04364180420518449
ITGB2,0.04514383254540735,,0.04364180420518449
ITGB3BP,1.0,,
ITGB4,,,0.04364180420518449
ITGB5,,0.23176823176823177,0.15064861473701252
ITK,0.04514383254540735,,0.06337980201616565
ITM2A,0.11269320360229451,,0.08491268347037577
ITM2B,0.0485047946976881,,0.0444416141627297
ITPK1,0.5091317948460805,,
ITPKB,,,0.22587692681150623
ITPR2,,,0.8274486077302979
ITPRIP,,0.6536843438251889,0.5481547600381681
JADE2,1.0,,1.0
JAK1,0.04514383254540735,,0.04364180420518449
JAK2,0.0485047946976881,,
JAK3,0.0485047946976881,,0.0444416141627297
JCAD,,,1.0
JMJD6,1.0,1.0,
JPT2,0.8903292553144185,,
JRK,0.4858700621412486,,
JUN,1.0,,1.0
JUNB,0.06825317539603254,,0.06337980201616565
KANK2,,0.9952025995982041,
KANK4,,1.0,
KAT2A,1.0,,1.0
KAT2B,1.0,,
KCNAB2,1.0,1.0,1.0
KCNAB3,1.0,,1.0
KCND2,,,1.0
KCNE4,,,1.0
KCNH4,,1.0,1.0
KCNH8,1.0,,1.0
KCNIP2,1.0,,1.0
KCNIP3,0.4205460277883677,,
KCNIP4,1.0,,1.0
KCNJ4,0.9592267077816211,,
KCNJ5,,1.0,
KCNJ9,,1.0,
KCNK12,1.0,,
KCNK5,1.0,,1.0
KCNK6,1.0,,1.0
KCNK9,1.0,1.0,
KCNQ3,1.0,,
KCNQ5,1.0,,
KCNV1,1.0,1.0,1.0
KDELR3,,,0.9920830261441616
KDM3A,0.5644269945740534,,0.5236120777739934
KDM4C,1.0,,
KDM5D,1.0,,1.0
KDM7A,,0.23006405359346532,
KHDRBS2,,,1.0
KHDRBS3,1.0,,
KIAA0513,0.1489160190458892,,
KIAA0586,0.09229690763781674,,
KIAA0930,1.0,,
KIAA1217,1.0,1.0,
KIAA1549,0.5604297542947849,,
KIAA1549L,0.3033474462045891,0.3438735177865613,
KIAA1841,,,1.0
KIAA2013,,,0.6828325994992662
KIF13A,,1.0,
KIF26B,,1.0,
KIF2A,1.0,,
KIFC2,,1.0,1.0
KIFC3,1.0,,
KIZ,,0.4802316327740057,0.39164642464134847
KLC4,,1.0,
KLF10,0.16763937816569394,,0.1345663859949574
KLF13,0.17207122379536174,,0.17569200558891282
KLF15,0.8107649925831744,,
KLF2,0.12285571571285857,,0.09316879020751459
KLF4,,,0.12945661688408303
KLF5,,0.5546204767994651,0.46698798831500254
KLF6,0.16155596980339249,0.16944400137677448,0.12043017711033904
KLF9,0.09555444555444556,,0.059449271658573985
KLHL13,1.0,,1.0
KLHL2,,,1.0
KLHL32,1.0,,
KLHL4,1.0,,
KMT5C,,,1.0
KPNA4,,,1.0
KPNA5,,1.0,
KREMEN1,0.1624812434529034,,0.12221443894750668
KRT18,,,1.0
KRT8,,,0.8143634983748512
KRTCAP2,1.0,,
KSR2,,1.0,1.0
L3MBTL1,,,1.0
LAGE3,,,0.2687253749200652
LAIR1,0.04514383254540735,,0.04364180420518449
LAIR2,,,0.09316879020751459
LAMA4,,,0.056337601792147245
LAMB1,,0.09816066286654522,
LAMB2,,0.06559478257591465,0.05362906324444786
LAMC1,,0.05489247594510752,
LAMP1,,0.6536843438251889,
LAMTOR4,0.3788989592173384,,
LAP3,0.09555444555444556,,0.11232309357309357
LAPTM4B,0.05482632121976384,,0.04364180420518449
LAPTM5,0.04514383254540735,,0.04364180420518449
LARP1,1.0,,
LARS,1.0,,
LASP1,1.0,,1.0
LAT,0.11596413295442422,,
LAT2,0.05482632121976384,,0.05362906324444786
LAX1,0.25799700299700296,,0.21563702754925324
LBH,0.7308340011636715,,
LCP1,0.16618164444251401,,0.1776653380748944
LDB2,,0.06559478257591465,
LDHA,1.0,,1.0
LDLRAD3,1.0,,1.0
LDLRAD4,,,1.0
LDLRAP1,,0.23338898863374385,0.13758347913945637
LEAP2,0.27076383254307473,,0.23239260739260736
LEF1,0.0485047946976881,,0.06337980201616565
LENG8,,,1.0
LEPR,0.04718738052071385,,
LGALS1,0.0485047946976881,,0.04364180420518449
LGALS3,0.15958988819114078,,0.11232309357309357
LGALS3BP,0.4235100079975426,,0.3851417125074414
LGALS8,0.05482632121976384,,0.05093536600385915
LGALS9,0.07248957938613113,,0.05362906324444786
LGI1,,0.0604612778525822,
LHX2,0.04718738052071385,,0.04364180420518449
LHX6,0.04514383254540735,,0.04364180420518449
LIG1,1.0,,
LIG3,1.0,,
LIMA1,,,1.0
LIMS2,,,0.5927402303898496
LIN7A,,0.6427816787529018,0.5046855696507668
LIN7B,,0.6536843438251889,
LIN7C,,1.0,
LINGO2,0.04514383254540735,,
LIPG,0.48340781106180847,,0.45131317957404915
LITAF,0.545687933821432,,
LLGL1,1.0,,
LMAN1,,,1.0
LMBR1L,0.9122816160217736,,0.8680547393782687
LMCD1,,0.09816066286654522,0.059449271658573985
LMO2,1.0,,1.0
LMO3,0.5793276771537641,,0.5272506536743439
LMO4,0.3562088798775189,,0.34030034568392575
LNPEP,0.3620124369023047,,
LNPK,,1.0,
LOXL2,,,0.18964480335717793
LPAR1,,,0.11785964546700742
LPAR6,0.7347121662565255,,0.679706493300726
LPCAT4,,0.9204886023067841,
LPIN2,1.0,,1.0
LPXN,0.496386730152964,,0.497212090235346
LRCH4,,1.0,
LRIG1,0.04514383254540735,0.05489247594510752,
LRMP,0.22245479388336534,,0.2108610239600655
LRP1,,0.08691308691308691,0.07338713917661287
LRP10,0.2461741648182326,,0.19887082123710975
LRP1B,0.16763937816569394,,
LRP2BP,,0.8272450441125141,
LRP3,,,0.34890042932938375
LRP4,,0.46254175009539816,
LRP8,0.05482632121976384,,0.05093536600385915
LRRC15,1.0,,1.0
LRRC32,,,0.0444416141627297
LRRC4,0.04514383254540735,,
LRRC40,,,1.0
LRRC6,1.0,,
LRRC7,,0.2694305694305694,0.2085574681728528
LRRC8B,,,0.8141450966095517
LRRC8C,0.5216492690982487,,0.4244924794375344
LRRFIP1,1.0,,
LRRN1,0.15109036262882417,,
LRRN4CL,,0.07725607725607726,
LRRTM2,0.47903284051041306,0.5700965700965701,
LRRTM4,0.06417835895447836,,
LRTOMT,,1.0,
LSAMP,,0.05489247594510752,
LSS,0.725114487282629,,0.7087856078681768
LST1,0.04718738052071385,,0.0444416141627297
LTB,0.04718738052071385,,0.04364180420518449
LTBP2,,,0.04364180420518449
LTBP4,,,0.21563702754925324
LUC7L,1.0,,1.0
LUC7L3,,1.0,1.0
LY6E,0.04514383254540735,,0.04364180420518449
LY6G6C,,,1.0
LY6H,0.8107649925831744,,0.7503093328143029
LYN,0.09979576559211024,,
LYPD6,0.06417835895447836,,
LYSMD2,0.6048034318622554,,0.5134566239284306
LZTS3,,0.7749526015779886,
M6PR,1.0,,
MACROD1,,,1.0
MAFF,0.13804705452560984,,0.12945661688408303
MAFK,0.4214467917657932,,0.3325292593585276
MAGED1,1.0,,
MAL,0.12285571571285857,,0.1079501144017273
MAL2,0.09867035138774269,,0.09893432509840493
MAMDC4,,,0.24676379427510653
MAN1A1,0.4356349213879743,0.48293129464677576,0.42746669389005154
MAN1C1,0.4422140782086655,,0.39251140768207776
MAN2A2,,,0.19745777098718273
MAN2B1,,0.21559835513323886,
MAN2B2,,,0.5620658411356085
MAOB,0.15109036262882417,,
MAP1LC3A,1.0,,
MAP1LC3B,1.0,,
MAP2K1,0.6153212240168762,,
MAP3K14,1.0,,
MAP4,1.0,,1.0
MAP4K1,0.2302516760348086,,0.19505740161477866
MAP7,,,0.39251140768207776
MAPK11,,,0.19505740161477866
MAPK12,0.5277786526210233,,0.489820483965683
MAPK15,0.8621307409494783,,0.8153510006061991
MAPK7,0.8221663752913754,,
MAPK9,,,0.07588330037309629
MAPKAP1,,0.9891765692870667,
MAPRE2,1.0,,
MAPRE3,,,1.0
MARCKS,1.0,,
MARS,1.0,,
MARVELD1,,,1.0
MASP1,0.05259877736941957,,0.0444416141627297
MAST2,,,0.5665368734675665
MAT2A,1.0,,1.0
MATK,0.11596413295442422,,
MAVS,0.9406140734265735,,
MAX,1.0,,
MBD2,1.0,,1.0
MBIP,,,0.9816654448878617
MBNL1,1.0,,1.0
MBP,0.07618959113975725,,0.05093536600385915
MC1R,,,0.654106103320763
MCC,,1.0,
MCCC2,,1.0,
MCL1,0.4573327741776939,,0.38653056127545926
MCM2,1.0,1.0,
MCM3,1.0,,
MCM4,1.0,,
MCM7,1.0,,
MCOLN1,,0.3260468345214108,
MCUB,1.0,,1.0
MDFIC,,,0.4658892176706903
MDM2,1.0,,
MDM4,1.0,,1.0
ME3,1.0,,
MEAF6,,1.0,
MED10,1.0,1.0,
MED19,1.0,,
MED22,,1.0,
MED28,,,0.5620658411356085
MEGF10,0.9683337694809969,,0.9154229834623748
MEGF11,0.37499564389099277,,0.3325292593585276
MEI1,1.0,,1.0
MEIS2,0.04514383254540735,,0.04364180420518449
MESP1,,0.06559478257591465,
MEST,,0.8016203979506732,
METTL15,0.5737894067191888,,
METTL17,,,0.3684346943799356
METTL22,,,1.0
MEX3A,0.20043970496050065,,
MFAP1,1.0,,
MFAP3,,,0.04364180420518449
MFGE8,0.09979576559211024,,
MFHAS1,1.0,,1.0
MFSD14A,0.75698976348327,,
MFSD4B,1.0,,
MFSD5,,0.5802918885625653,
MFSD6,1.0,,
MGAT1,0.11269320360229451,,0.1046269747568449
MGAT4A,0.380014797882233,0.45149655539265926,
MGAT4B,0.415454111106285,,
MGAT4C,0.3180194610987768,,0.28663987309520456
MGLL,1.0,,1.0
MGP,,,0.05093536600385915
MIB1,,,0.41057949494674056
MIB2,,,1.0
MICAL1,,,0.14194557769976765
MICAL2,0.6039762124667785,,0.5577422577422578
MICALL1,1.0,,
MID1,0.1904036922487107,0.25068808742278126,
MIEF1,,1.0,
MIEN1,0.8674446121254631,,
