,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
PGGHG,1.0,,1.0
PGK1,0.9473859473859474,,0.7668331668331667
PHF1,,1.0,
PHF11,1.0,,1.0
PHF19,,,1.0
PHGDH,1.0,,
PHKA1,1.0,,
PHKA2,1.0,,
PHLDB2,,,1.0
PHLPP1,1.0,,1.0
PHYKPL,,,1.0
PI4KB,1.0,,
PICK1,,,1.0
PIDD1,1.0,,
PIEZO1,1.0,,1.0
PIK3AP1,1.0,,
PIK3CD,1.0,,1.0
PIK3CG,1.0,,1.0
PIK3IP1,1.0,,1.0
PIK3R5,1.0,,1.0
PIM1,1.0,,
PIM2,1.0,,1.0
PIM3,1.0,,
PIP4K2A,1.0,,1.0
PIR,1.0,,1.0
PITPNM3,,,1.0
PKM,1.0,,
PKP4,,,1.0
PLA2G16,1.0,,1.0
PLA2G4C,,1.0,
PLAC8,1.0,,1.0
PLAGL1,1.0,1.0,
PLBD1,,,1.0
PLCB1,1.0,,1.0
PLCE1,1.0,,1.0
PLCG1,1.0,,
PLCG2,1.0,,
PLCH1,1.0,,1.0
PLD1,1.0,1.0,1.0
PLEK,1.0,,1.0
PLEKHA2,1.0,,1.0
PLEKHF1,1.0,,1.0
PLEKHG5,1.0,,1.0
PLIN2,1.0,,0.9840776507443174
PLIN5,1.0,,
PLOD1,,,1.0
PLOD2,,,1.0
PLP2,1.0,,1.0
PLS3,1.0,1.0,
PLSCR1,1.0,,1.0
PLSCR4,,,1.0
PLVAP,1.0,,1.0
PLXDC1,1.0,,
PLXDC2,1.0,,
PLXNA1,,,1.0
PLXNA3,1.0,,1.0
PLXNB1,1.0,1.0,
PMCH,1.0,1.0,
PML,1.0,,
PMP2,1.0,,
PNRC1,1.0,,1.0
PODXL,1.0,1.0,
POLE,1.0,,1.0
POU2F1,,,1.0
PPFIA2,,1.0,
PPIB,,,1.0
PPM1M,1.0,,1.0
PPP1CA,,,1.0
PPP1R16B,1.0,,1.0
PPP1R1B,1.0,,1.0
PPP1R2,1.0,,
PPP1R3E,,,1.0
PPP2R5A,1.0,,
PRDM1,1.0,,1.0
PRF1,1.0,,1.0
PRICKLE2,1.0,,1.0
PRKAA2,0.6581839213418161,,
PRKACB,1.0,,
PRKCE,1.0,,
PRKCH,1.0,,1.0
PRKCQ,1.0,,1.0
PRKG2,1.0,,
PRKX,1.0,,1.0
PRPH,1.0,,1.0
PRR13,1.0,,
PRSS23,,,1.0
PSAT1,1.0,1.0,
PSKH1,,1.0,
PSMB10,1.0,,1.0
PSMB9,1.0,,1.0
PSME1,1.0,,
PSME2,1.0,,
PSRC1,1.0,,1.0
PTAR1,1.0,,
PTBP2,,,1.0
PTGDR2,1.0,,
PTH1R,,,1.0
PTK2,1.0,,
PTK2B,1.0,,1.0
PTP4A1,,,1.0
PTP4A3,1.0,,1.0
PTPN12,,,1.0
PTPN13,,1.0,
PTPN6,1.0,,1.0
PTPN7,1.0,,1.0
PTPRC,1.0,,1.0
PTPRG,1.0,,1.0
PTPRJ,1.0,,
PTPRS,1.0,,
PTPRZ1,,,1.0
PXDC1,,,1.0
PXMP4,,,1.0
PYCR1,1.0,1.0,
QSER1,1.0,,
RAB27A,1.0,,1.0
RAB36,,1.0,
RAB37,1.0,,1.0
RAB3B,1.0,,1.0
RAC2,1.0,,1.0
RAD52,1.0,,1.0
RALYL,1.0,,
RAP1A,1.0,,
RAP1GAP,1.0,,
RAP2A,1.0,,
RARB,,,1.0
RARRES3,1.0,,1.0
RASAL3,1.0,,1.0
RASGRP1,1.0,,
RASGRP2,1.0,,
RASSF1,1.0,,0.9827834503159179
RASSF3,0.5684315684315685,,0.47794310952205693
RASSF5,0.5684315684315685,,0.3603539317825032
RBBP8,1.0,,
RBL2,1.0,,
RBM15,1.0,,
RBM28,1.0,,
RBM47,,1.0,
RBMS1,,,1.0
RBMS2,1.0,,
RBP1,,,1.0
RBPJ,1.0,,
RCAN1,1.0,,1.0
RCC2,1.0,,
RCN2,0.989218573634158,,0.8625245722019915
RCSD1,1.0,,1.0
RECQL,1.0,,1.0
RELB,1.0,,1.0
REPS1,0.9789654789654789,,
REV3L,1.0,,1.0
RFLNB,1.0,,1.0
RFTN1,0.9789654789654789,,
RGCC,1.0,,1.0
RGL1,1.0,,1.0
RGS1,1.0,,1.0
RGS10,1.0,,1.0
RGS14,1.0,,1.0
RGS19,0.3248180391037534,,0.16816516816516816
RGS2,1.0,,
RGS4,1.0,,
RHOD,1.0,,1.0
RHOF,1.0,,1.0
RHOG,1.0,,1.0
RIN3,1.0,,1.0
RIPK1,,,1.0
RIPOR2,1.0,,1.0
RNASEH2B,1.0,,
RNF113A,1.0,,
RNF125,1.0,,1.0
RNF19A,1.0,,
RNF19B,0.878485151212424,,
RNF213,1.0,,1.0
RNF220,,,1.0
RORB,,1.0,
RORC,1.0,,
RPL6,,,1.0
RPS4Y1,1.0,,1.0
RPS6KA1,1.0,,1.0
RPS6KA6,,,1.0
RPS7,,,1.0
RRAS,,,1.0
RRBP1,,,1.0
RRM2,,,1.0
RSAD2,1.0,,1.0
RTP1,1.0,,
RUFY2,,,1.0
RYBP,1.0,,
S100A10,0.9652611539403992,,0.8625245722019915
S100A11,0.9652611539403992,,0.8625245722019915
S100A4,1.0,,1.0
S100A6,1.0,,1.0
S100B,,,1.0
S1PR4,1.0,,1.0
SAAL1,,1.0,
SAMD4A,1.0,,1.0
SAMD5,1.0,,
SAMD9L,1.0,,1.0
SAMHD1,1.0,,1.0
SARAF,0.9789654789654789,,
SARDH,,1.0,
SASH1,,1.0,
SASH3,1.0,,1.0
SCAI,,1.0,1.0
SCARA3,,1.0,1.0
SCG2,,,1.0
SCN1A,1.0,1.0,1.0
SCN3A,,1.0,
SCRIB,1.0,,
SDC2,,1.0,1.0
SDC4,,,1.0
SDF4,,,0.9271809271809273
SDK2,1.0,1.0,
SEC61G,1.0,,
SELENBP1,,1.0,
SELENOM,,,1.0
SELL,1.0,,1.0
SELPLG,1.0,,1.0
SEMA5A,1.0,1.0,1.0
SEPHS2,1.0,,
SERPINB6,1.0,,1.0
SERPINB9,1.0,,1.0
SERPINE2,,,1.0
SERPINF1,,1.0,
SERPING1,1.0,,1.0
SETD6,1.0,,1.0
SEZ6L,1.0,,1.0
SFPQ,1.0,,
SFRP2,1.0,,
SGK494,,,0.8625245722019915
SH2D2A,1.0,,1.0
SH2D3A,1.0,,1.0
SH2D3C,1.0,,
SH3BGRL3,1.0,,1.0
SH3KBP1,1.0,,
SH3PXD2A,,1.0,
SH3PXD2B,,1.0,
SH3TC1,1.0,,1.0
SHISA5,0.9652611539403992,,0.8625245722019915
SHOX2,,,1.0
SHROOM3,1.0,1.0,
SIAE,1.0,,1.0
SIAH2,1.0,,
SIGIRR,1.0,,1.0
SIPA1L1,1.0,,1.0
SIX2,,1.0,
SKAP1,1.0,,1.0
SKAP2,1.0,,
SKP2,1.0,,
SLA,1.0,,
SLAMF1,0.9473859473859474,,0.7847707847707848
SLAMF6,1.0,,1.0
SLC13A4,1.0,1.0,
SLC14A1,,,1.0
SLC15A2,0.9789654789654789,,
SLC16A3,1.0,,1.0
SLC16A7,1.0,1.0,
SLC16A9,1.0,,
SLC17A9,1.0,,1.0
SLC19A1,1.0,1.0,
SLC1A5,,1.0,
SLC22A23,,1.0,
SLC25A27,,,1.0
SLC25A29,,,1.0
SLC25A37,1.0,,
SLC26A10,1.0,,1.0
SLC29A2,,,1.0
SLC2A3,1.0,,1.0
SLC35G1,1.0,,1.0
SLC37A4,0.989218573634158,,
SLC38A10,,,1.0
SLC38A5,1.0,,1.0
SLC39A8,1.0,,1.0
SLC4A8,1.0,,
SLC5A6,1.0,,
SLC6A1,1.0,,
SLC7A1,1.0,,
SLC7A11,1.0,,
SLC7A3,1.0,,
SLC7A5,1.0,1.0,
SLC8A3,0.9652611539403992,,
SLC9A3R1,1.0,,1.0
SLC9A5,,,1.0
SLC9A9,0.9652611539403992,,0.8625245722019915
SLFN5,1.0,,1.0
SLITRK5,1.0,,
SLITRK6,1.0,,
SLK,1.0,,1.0
SMAD6,,,1.0
SMAD7,,,1.0
SMAP2,1.0,,
SMARCC1,1.0,,
SMCO4,0.9473859473859474,,
SMG9,,,1.0
SMO,1.0,1.0,
SMOC2,1.0,,1.0
SNCAIP,1.0,,
SNTB1,,,1.0
SNX20,1.0,,1.0
SOAT1,,,1.0
SOBP,,,1.0
SOCS3,1.0,,1.0
SOD3,,,1.0
SORCS1,1.0,,1.0
SORCS2,1.0,,1.0
SORL1,1.0,,
SORT1,0.6018687195157784,,0.40359640359640364
SOSTDC1,,1.0,
SOX1,1.0,,1.0
SOX11,,,1.0
SOX6,1.0,,
SP110,1.0,,1.0
SP8,1.0,,
SPARCL1,,,1.0
SPATA13,1.0,,1.0
SPATA6,1.0,,
SPN,1.0,,1.0
SPOCK2,1.0,,1.0
SPRED2,1.0,,
SPSB1,1.0,,
SQOR,1.0,,1.0
SRGN,1.0,,1.0
SRSF1,1.0,1.0,
SSH3,,,1.0
STAMBPL1,0.939147808713026,,
STARD9,1.0,,1.0
STAT1,1.0,,1.0
STAT2,1.0,,
STAT3,1.0,,1.0
STAT4,1.0,,1.0
STAT5A,1.0,,1.0
STAT6,1.0,,1.0
STC1,1.0,,1.0
STK10,1.0,,1.0
STK17A,1.0,,1.0
STK36,1.0,,
STMN4,1.0,,
STN1,1.0,,
STOM,1.0,,1.0
STON2,1.0,,1.0
STOX1,1.0,,1.0
STRADB,1.0,,
STUM,1.0,,1.0
STX17,0.9652611539403992,,0.8625245722019915
STXBP5L,,,0.8625245722019915
STXBP6,0.5684315684315685,,
SUB1,1.0,,
SUCLG2,0.9789654789654789,,0.9260602411287343
SUGP2,,,1.0
SULF1,,1.0,
SULT1A1,1.0,,1.0
SUN2,1.0,,
SYDE1,,1.0,1.0
SYNE3,1.0,,1.0
SYNPO2,,,0.8625245722019915
SYT11,1.0,,
SYTL1,1.0,,1.0
SYTL2,1.0,,1.0
TAC3,1.0,,1.0
TACC1,1.0,,1.0
TAGAP,1.0,,1.0
TAGLN2,0.5684315684315685,,0.3603539317825032
TAP1,1.0,,1.0
TAP2,1.0,,1.0
TAPBP,1.0,,1.0
TBC1D16,0.5684315684315685,,
TBC1D2B,0.42632367632367635,,0.25224775224775225
TBX21,1.0,,1.0
TCF3,1.0,,
TCF7,1.0,,1.0
TCF7L2,,,1.0
TCHP,1.0,,
TCTN1,1.0,,1.0
TEAD1,1.0,,
TENM4,1.0,1.0,
TES,1.0,,1.0
TESC,1.0,,
TESPA1,1.0,,1.0
TFDP2,1.0,,
TFEB,1.0,,1.0
TGFB1,1.0,,1.0
TGFB3,,,1.0
TGFBI,,,1.0
TGFBR2,1.0,,1.0
TGFBR3,,1.0,1.0
TGM2,1.0,,1.0
THBS2,,,1.0
THBS3,1.0,,
THBS4,1.0,,1.0
THEMIS2,1.0,,
THNSL2,,,1.0
THOC1,,,1.0
TIMELESS,1.0,,
TIMM10,1.0,,
TIMP1,,,1.0
TIMP3,1.0,1.0,
TIPARP,1.0,,
TLN1,1.0,,1.0
TM4SF1,,,1.0
TMBIM1,1.0,,1.0
TMC6,1.0,,1.0
TMC8,1.0,,1.0
TMCC2,,1.0,
TMED10,,,1.0
TMEM100,,,1.0
TMEM109,1.0,,1.0
TMEM115,,1.0,
TMEM132B,1.0,,1.0
TMEM140,1.0,,1.0
TMEM165,1.0,,
TMEM173,0.5684315684315685,,0.41546688605512133
TMEM176A,,,1.0
TMEM204,1.0,,1.0
TMEM237,1.0,,
TMEM263,1.0,,
TMEM41B,1.0,,1.0
TMEM59,1.0,,
TMEM63A,1.0,,1.0
TMIGD2,1.0,,1.0
TMPRSS3,1.0,,1.0
TMSB10,1.0,,
TMTC4,1.0,,1.0
TNC,1.0,,
TNF,1.0,,1.0
TNFAIP2,1.0,,1.0
TNFAIP3,1.0,,1.0
TNFAIP6,,,1.0
TNFAIP8L2,1.0,,1.0
TNFRSF10B,1.0,,
TNFRSF12A,,,1.0
TNFRSF14,1.0,,1.0
TNFRSF18,1.0,,1.0
TNFRSF1A,1.0,,1.0
TNFRSF1B,1.0,,1.0
TNFRSF21,,,0.8408258408258409
TNFRSF8,1.0,,
TNFRSF9,1.0,,1.0
TNFSF10,1.0,,1.0
TNFSF13B,1.0,,1.0
TNIP1,1.0,,
TNIP2,,,1.0
TNK2,,,1.0
TNN,,,1.0
TNNT3,1.0,,1.0
TNS3,,,1.0
TOX3,1.0,,
TP63,,,1.0
TPD52L1,1.0,,
TPI1,1.0,,
TPM3,1.0,,
TPPP3,,,1.0
TPST1,1.0,,
TRADD,1.0,,1.0
TRAF1,1.0,,1.0
TRAF5,0.9652611539403992,,0.8625245722019915
TRAFD1,1.0,,
TRANK1,1.0,,1.0
TRIM14,1.0,,1.0
TRIM2,,,1.0
TRIM21,0.9789654789654789,,0.9260602411287343
TRIM22,1.0,,1.0
TRIM25,1.0,,1.0
TRIM47,1.0,,1.0
TRIM56,1.0,,1.0
TRIM69,1.0,,1.0
TRMU,,,1.0
TRO,,,1.0
TRPM2,1.0,1.0,
TRPM3,1.0,1.0,
TRPV2,1.0,,1.0
TSC22D3,1.0,,
TSC22D4,1.0,,
TSHZ3,1.0,,1.0
TSPAN4,,,1.0
TSPYL5,1.0,,1.0
TTC31,0.9789654789654789,,
TTC37,,,0.8002342485101105
TTC8,1.0,,
TTN,,,1.0
TTR,1.0,1.0,
TTYH1,1.0,,1.0
TUBA4A,0.9789654789654789,,0.8625245722019915
TUBGCP3,1.0,,
TWF2,,,1.0
TXNIP,1.0,,
TYMP,1.0,,1.0
UAP1L1,1.0,,
UBB,1.0,,
UBC,1.0,,
UBE2G2,1.0,,1.0
UBE2L6,1.0,,
UBE2QL1,0.9789654789654789,,
UCHL1,,,1.0
UCHL5,,1.0,
UGT8,1.0,,1.0
UHRF1BP1,,1.0,
ULK1,0.22737262737262734,,0.16816516816516816
UNC119,1.0,,
USP9Y,1.0,,1.0
UTRN,1.0,,1.0
UTY,1.0,,1.0
UVSSA,,,1.0
VAMP5,0.9652611539403992,,0.8625245722019915
VAMP8,0.7958041958041957,,0.6141684402553967
VARS2,,,1.0
VASN,,,1.0
VASP,1.0,,
VAV1,1.0,,1.0
VEGFA,1.0,,1.0
VGF,1.0,,1.0
VIM,1.0,,1.0
VRK2,,,1.0
VSIR,1.0,,1.0
VSNL1,1.0,,
VSTM2L,1.0,,
VWA5A,1.0,,
WARS,0.9652611539403992,,
WAS,1.0,,1.0
WDFY1,1.0,,
WDFY2,,,1.0
WDR1,,,1.0
WDR45,,,0.16816516816516816
WDR45B,1.0,,
WDR6,0.6315906315906316,,
WDR81,,,1.0
WDR90,1.0,,1.0
WFIKKN2,1.0,,
WIPF1,1.0,,1.0
WRAP73,,,1.0
WRN,1.0,,
WWTR1,,,1.0
XAF1,1.0,,1.0
XBP1,,,1.0
XRCC2,1.0,,
YAP1,,1.0,
YBX3,,,1.0
YIPF1,1.0,,
YPEL2,1.0,1.0,
YWHAH,1.0,,
ZBED4,1.0,,
ZBTB8B,1.0,,1.0
ZC2HC1A,,,1.0
ZC3H4,,1.0,
ZC3HAV1,1.0,,1.0
ZDBF2,,,1.0
ZDHHC2,1.0,,
ZFHX2,1.0,,1.0
ZFP1,,1.0,
ZFP30,,,1.0
ZFP36,1.0,,1.0
ZGRF1,0.9473859473859474,,
ZIC3,1.0,,
ZMAT2,1.0,,
ZNF121,1.0,,1.0
ZNF219,1.0,,1.0
ZNF267,1.0,,
ZNF333,,,1.0
ZNF33B,,,1.0
ZNF362,1.0,,
ZNF395,,,1.0
ZNF423,1.0,1.0,
ZNF436,1.0,,1.0
ZNF445,,,1.0
ZNF514,1.0,,1.0
ZNF518A,,,1.0
ZNF519,,,1.0
ZNF529,,,1.0
ZNF577,,,1.0
ZNF622,1.0,,
ZNF638,,,1.0
ZNF671,1.0,,
ZNF692,,,1.0
ZNF785,1.0,,
ZNF8,1.0,,
ZNFX1,1.0,,1.0
