,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
FAM111A,0.7082629830233664,,0.7301576311477301
FAM114A1,,1.0,1.0
FAM117A,1.0,,1.0
FAM117B,,0.9928586697145648,
FAM120A,,,1.0
FAM126B,,0.6301198801198802,
FAM129A,1.0,,1.0
FAM129B,,,1.0
FAM13C,1.0,,1.0
FAM155B,,,1.0
FAM162A,0.5761370981959217,,
FAM171B,0.9859596636784965,,0.9070914860388545
FAM174B,,,0.7301576311477301
FAM184A,0.6936544936544937,0.7328887328887329,
FAM193B,,,0.6831782675156168
FAM210A,0.5761370981959217,,
FAM210B,1.0,,
FAM219A,0.8898507742257743,,0.843444095840262
FAM219B,1.0,,1.0
FAM221A,1.0,,1.0
FAM222A,1.0,,1.0
FAM234B,0.7698063061060719,0.8529070929070929,
FAM241B,,1.0,
FAM43A,,,0.8450640268822088
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,0.8754020173375011,,0.843444095840262
FAM84B,0.5761370981959217,,
FAM92A,0.5761370981959217,,0.614180462394748
FAN1,1.0,,1.0
FANCA,0.91139858651036,1.0,
FANCI,0.5761370981959217,,
FAS,1.0,,1.0
FASLG,1.0,,1.0
FAT1,0.6894909012556071,0.7512487512487512,
FBLN5,0.9108659063410196,,0.9027816563839619
FBLN7,0.6115484515484515,,
FBN1,,,0.843444095840262
FBRSL1,,,1.0
FBXL2,,,0.7301576311477301
FBXL3,0.6993477536955797,,0.7136096227005317
FBXL7,,0.6301198801198802,
FBXO2,0.6125284971438817,,0.6831782675156168
FBXO22,,,0.7393074761495814
FBXO32,0.6520185696656285,,0.7136096227005317
FBXO33,0.6894909012556071,,
FBXO6,0.7361592489143509,,0.7393074761495814
FBXO7,0.8088599996494733,,
FBXW4,1.0,,1.0
FCGRT,,0.9013209013209013,0.789498173059817
FCHO2,,,1.0
FDPS,,,1.0
FEM1C,1.0,,1.0
FERMT2,1.0,,
FGD3,1.0,,1.0
FGD5,,1.0,
FGF11,1.0,,1.0
FGF12,1.0,,1.0
FGF13,,,1.0
FGF14,,,1.0
FGF9,,,1.0
FGFBP3,,,1.0
FGFR1,,1.0,
FGFR1OP,,,1.0
FGFR2,,1.0,
FGFR3,1.0,,1.0
FGFRL1,,1.0,
FGL2,1.0,,1.0
FGR,1.0,,
FHIT,,,1.0
FHL1,0.8714296267113169,,0.8523445784984247
FHOD3,1.0,,
FILIP1L,0.8095005431249972,0.8701972873752015,0.789498173059817
FJX1,0.818516091938654,,0.8066520256602902
FKBP5,0.9108659063410196,,0.8638714668789856
FKTN,0.8513353559564281,,
FLII,0.7361592489143509,,
FLNB,,1.0,
FLNC,,1.0,1.0
FLOT1,1.0,,1.0
FLOT2,,,1.0
FLRT3,0.818516091938654,,
FLT1,,,1.0
FLVCR1,,,0.614180462394748
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,1.0,,
FNBP1L,,,1.0
FNDC3B,1.0,,0.9890058790314545
FNDC5,,1.0,
FOLH1,1.0,,1.0
FOLR1,,1.0,
FOS,0.7698063061060719,,0.7804883795449834
FOSL2,1.0,,1.0
FOXO1,0.8754020173375011,,0.843444095840262
FOXP4,1.0,,1.0
FRMD5,0.8764229401172078,,0.8353572103572103
FRMD8,,,1.0
FRY,,,1.0
FSD1L,,0.6301198801198802,0.6985211320471435
FST,0.818516091938654,,
FSTL3,,,0.7746420246420246
FSTL5,0.5761370981959217,,0.614180462394748
FTH1,,,1.0
FUK,0.5761370981959217,,
FURIN,0.5761370981959217,,0.6985211320471435
FUS,1.0,1.0,
FUT3,,0.9013209013209013,
FUT7,1.0,1.0,
FUT9,1.0,,1.0
FUZ,1.0,,
FXYD5,1.0,,1.0
FXYD7,,0.7633236328888502,
FYB1,1.0,,1.0
FYN,,,1.0
FZD5,1.0,,1.0
FZD6,,0.6301198801198802,
GAA,0.7030761880260208,,0.7301576311477301
GAB1,1.0,,1.0
GABARAPL1,1.0,,
GABRA2,,0.6301198801198802,
GABRA4,,0.6083916083916084,
GABRB2,0.5761370981959217,,0.614180462394748
GABRG2,,0.5214785214785215,
GADD45B,1.0,,1.0
GAL3ST1,,,1.0
GAL3ST4,,,1.0
GALM,0.9433113117323643,,0.8773164705117368
GALNS,,0.6739107046799355,
GALNT10,,1.0,
GALNT13,1.0,,
GALNT14,1.0,,1.0
GALNT5,1.0,1.0,
GALNT6,,1.0,1.0
GALNT8,1.0,,
GANAB,,,0.6831782675156168
GAPDH,0.9646946760489852,,
GAS1,,0.9187954902240617,
GAS7,1.0,,
GATA3,1.0,,
GATD1,0.7361592489143509,,
GBE1,1.0,,1.0
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GCA,1.0,1.0,
GCDH,,1.0,
GCHFR,1.0,,1.0
GEM,,1.0,
GFAP,0.7066727484733916,,0.7338713917661287
GFRA1,1.0,,1.0
GFRA2,0.5761370981959217,,
GIGYF1,1.0,,1.0
GIMAP1,0.8155602359424016,,0.789498173059817
GIMAP4,0.8936110186110187,,0.8930370939104564
GIMAP7,1.0,,1.0
GIMAP8,0.8708330676415784,,0.843444095840262
GINS1,1.0,,
GKAP1,,0.7633236328888502,
GLB1,,0.6301198801198802,
GLB1L2,0.5761370981959217,,0.614180462394748
GLCE,0.5761370981959217,,0.625197811038519
GLDC,1.0,,1.0
GLI2,,1.0,
GLI3,,1.0,
GLIPR1,0.6125284971438817,,0.614180462394748
GLIS3,,,0.8482884365237306
GLRX,1.0,,1.0
GLS,,1.0,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,,1.0,
GNA12,,1.0,
GNA13,1.0,,
GNA15,1.0,1.0,1.0
GNAI1,1.0,1.0,
GNAL,1.0,,
GNB2,0.6894909012556071,,
GNB3,,,1.0
GNB4,1.0,,
GNG2,,1.0,
GNG5,1.0,,
GNL1,1.0,1.0,
GOLGA8A,,,0.940891314368987
GOLIM4,0.818516091938654,,0.8192824125027516
GOLM1,0.8517191832108959,,
GOLPH3,,,0.7596489531973403
GOLT1B,1.0,1.0,
GON4L,,,1.0
GPC1,1.0,,0.9731440434565435
GPC3,1.0,,1.0
GPD2,0.6894909012556071,,0.7301576311477301
GPER1,1.0,,
GPI,1.0,,
GPM6A,0.8430223981625851,,
GPR15,1.0,,1.0
GPR155,1.0,,1.0
GPR173,,,0.7301576311477301
GPR22,1.0,,
GPR68,0.763498756145815,,0.769947224492679
GPR85,,0.7655374928102201,
GPR88,1.0,,1.0
GPRC5B,0.7040853882959146,,0.7301576311477301
GPRC5C,0.7040853882959146,,
GPSM3,1.0,,1.0
GPX7,,0.7779151541527779,
GRAMD1C,0.8754020173375011,,0.8508920546538101
GRAMD2B,,0.7633236328888502,0.7301576311477301
GRAMD4,0.6894909012556071,,
GRB10,1.0,,1.0
GREM1,0.7361592489143509,,0.7393074761495814
GRIA2,,1.0,
GRIA3,0.8754020173375011,,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN2B,,,1.0
GRIN2D,1.0,,
GRK2,1.0,,1.0
GRK5,1.0,,1.0
GRM1,1.0,1.0,
GRM4,,,1.0
GRM5,1.0,1.0,
GRM8,1.0,,
GRN,,1.0,1.0
GSAP,0.7959226128562513,,0.7950537583366957
GSE1,1.0,,1.0
GSTK1,0.8686767777676868,,0.8353572103572103
GSTM2,0.8714296267113169,,
GSTM3,0.8878287067263446,0.9928586697145648,
GTF2IRD1,1.0,,1.0
GTPBP1,1.0,,
GTPBP6,0.763498756145815,,
GTSE1,1.0,1.0,
GTSF1,1.0,,1.0
GUCA1A,1.0,,
GUCA1B,1.0,,1.0
GUCY1A1,0.5761370981959217,,0.614180462394748
GUCY1A2,0.5761370981959217,,
GUCY1B1,0.5761370981959217,0.6301198801198802,
GUK1,1.0,,1.0
GXYLT2,,1.0,1.0
GYPC,0.6894909012556071,,0.7301576311477301
H2AFY2,1.0,,
HACD4,0.8708330676415784,,0.880357877416701
HACE1,,0.6742348560530379,
HADH,1.0,,
HAPLN3,1.0,,1.0
HAUS5,1.0,,1.0
HAVCR2,1.0,,1.0
HCK,,,1.0
HCLS1,1.0,,1.0
HCN3,,1.0,1.0
HCRTR2,1.0,,
HCST,1.0,,1.0
HDAC8,,,0.6831782675156168
HDAC9,,,0.8347163041040592
HDGFL3,,,1.0
HDLBP,,0.7501971712498028,
HECA,1.0,,
HEG1,,0.8074506139022268,
HENMT1,1.0,,1.0
HERC2,1.0,,
HERC3,0.6894909012556071,,
HERC5,0.7361592489143509,,0.7393074761495814
HERC6,0.6894909012556071,,
HES1,,,0.6544175824175825
HES4,,1.0,1.0
HES5,1.0,,1.0
HEXIM1,1.0,,1.0
HEY2,0.8184705107782031,,
HGSNAT,1.0,,
HIBADH,,,1.0
HIF3A,0.9108659063410196,,0.8508920546538101
HIGD2A,0.818516091938654,,
HILPDA,1.0,,1.0
HIP1R,1.0,,1.0
HIPK2,0.8731699335147611,0.9443690637720488,
HIPK3,1.0,,1.0
HIST1H1C,,1.0,
HIST1H2AC,1.0,1.0,
HIST2H2BE,1.0,1.0,
HIST3H2A,,1.0,
HIVEP2,0.6630308467043161,,
HK1,0.5869773084058799,0.6301198801198802,0.614180462394748
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,0.9174355924725202,,0.8638714668789856
HLA-DMA,1.0,,1.0
HLA-DMB,1.0,,1.0
HLA-DOA,0.7361592489143509,,0.7549549897616196
HLA-DPA1,0.6330482017982018,,0.6831782675156168
HLA-DPB1,0.8764229401172078,,0.8508920546538101
HLA-DQB1,0.7391488918206475,,0.7587304587304587
HLA-DRA,0.9896259618848787,,0.9731440434565435
HLA-E,0.9814399692448472,,0.9257239312411727
HLA-F,1.0,,1.0
HMGA2,0.5761370981959217,,0.614180462394748
HMGCLL1,1.0,,
HMGCR,,0.6301198801198802,0.614180462394748
HMGCS1,,0.9013209013209013,0.8192824125027516
HMGN4,1.0,,1.0
HMGN5,1.0,,1.0
HMOX2,1.0,,1.0
HNRNPM,,1.0,
HOMER1,,,1.0
HOOK3,,,1.0
HOPX,1.0,,1.0
HOXB4,,,1.0
HOXB5,,1.0,1.0
HOXC4,,,1.0
HPCA,1.0,,
HPCAL4,,1.0,
HPS3,1.0,,1.0
HPS6,1.0,,1.0
HR,,1.0,
HS3ST2,0.721835440101694,,0.7301576311477301
HS3ST4,0.5761370981959217,0.6301198801198802,
HS3ST5,,,0.614180462394748
HSBP1L1,,,0.8521062271062271
HSD11B1,0.5761370981959217,,
HSD17B11,0.818516091938654,,
HSD17B7,,1.0,1.0
HSF2,,0.6301198801198802,0.614180462394748
HSP90AA1,0.7361592489143509,,
HSPA4L,0.5761370981959217,,0.614180462394748
HSPA5,,,0.7301576311477301
HSPB1,0.7361592489143509,,0.7539849039849039
HTATIP2,1.0,,1.0
HTR2A,,1.0,
HTR2C,1.0,1.0,
HUNK,,1.0,
IARS,0.8754020173375011,0.9804757454527038,
ICA1L,1.0,,
ICAM1,1.0,,1.0
ICAM2,0.8624047432711693,,0.8353572103572103
ICAM5,1.0,1.0,
ID1,,1.0,
ID2,1.0,,1.0
ID3,,1.0,
ID4,1.0,,
IDI1,,0.8529070929070929,
IDS,0.9568771535298731,,
IER2,1.0,,
IER3,,,0.9731440434565435
IFFO2,1.0,,1.0
IFI16,1.0,1.0,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI44L,1.0,,
IFI6,1.0,,1.0
IFIT1,1.0,,
IFIT2,0.9515239318885882,,0.9043031360627927
IFIT3,1.0,,1.0
IFITM1,0.8754020173375011,,0.843444095840262
IFITM2,0.6630308467043161,,0.6831782675156168
IFITM3,0.7361592489143509,,0.7478696940453314
IFNAR2,1.0,,1.0
IFRD1,,,1.0
IFT22,1.0,1.0,
IFT81,1.0,,
IGDCC4,,1.0,1.0
IGF2,,1.0,1.0
IGF2BP2,1.0,1.0,1.0
IGF2R,,1.0,
IGFBP2,0.7606324024234472,,
IGFBP5,0.8754020173375011,,0.8353572103572103
IGFBP6,,,0.789498173059817
IGFBP7,,0.8529070929070929,
IKBKE,0.818516091938654,,0.8190367137735559
IKZF1,1.0,,1.0
IL10RA,1.0,,1.0
IL13RA1,0.7586734873167034,,0.7707493511513611
IL16,0.91139858651036,,0.9230880695315842
IL17RC,0.6894909012556071,,0.6831782675156168
IL17RD,0.666658922472876,,
IL18BP,0.6115484515484515,,0.7135081135081135
IL1R1,,,0.7926247859283574
IL27RA,0.5761370981959217,,0.614180462394748
IL2RA,0.8055711105038459,,0.7404601129529497
IL2RB,1.0,,1.0
IL2RG,1.0,,1.0
IL6R,0.6630308467043161,,0.6997889750698739
IL6ST,0.8898507742257743,,0.8353572103572103
IL7R,1.0,,1.0
IL9R,0.7361592489143509,,0.7393074761495814
ILDR2,0.9859596636784965,,
ILF3,1.0,1.0,1.0
IMP3,1.0,1.0,
INA,,,1.0
ING1,1.0,,
INO80C,1.0,,
INSIG1,,0.8722913450186177,
INSIG2,0.6623660430478613,,
INSM1,1.0,,
INTS11,1.0,,1.0
INTS2,,,1.0
INTS5,,,0.614180462394748
INTS6L,,,1.0
INTU,0.818516091938654,,0.7950537583366957
IPO5,1.0,,1.0
IPO7,,,0.7393074761495814
IPO9,0.9698841404162005,,
IQGAP1,1.0,,1.0
IQGAP3,1.0,,
IRAK4,0.8030868008396098,,0.8136117461270835
IRF1,0.9060192855924565,,0.9042306330685097
IRF2,1.0,,1.0
IRF2BPL,0.8438574412600387,,0.8192824125027516
IRF3,0.9859596636784965,,0.9800122358261893
IRF4,0.9176594330779353,,0.9111890933924832
IRF5,0.818516091938654,,0.8190367137735559
IRF7,1.0,,1.0
IRF8,1.0,,1.0
IRF9,1.0,,1.0
IRS1,,1.0,1.0
IRS4,0.8754020173375011,0.9928586697145648,
ISG15,0.7959226128562513,,0.7920106799030566
ISLR,,,0.8012197008012908
ISM2,,1.0,
ISYNA1,1.0,,1.0
ITFG1,1.0,,
ITGA2,0.8620672805455413,,0.8347163041040592
ITGA5,0.9060192855924565,,0.843444095840262
ITGA6,1.0,,1.0
ITGA9,0.7361592489143509,,0.7404136561113305
ITGAE,0.692319001752964,,
ITGAM,0.8309082222125701,,0.8353572103572103
ITGB1,,,1.0
ITGB2,1.0,,1.0
ITGB3BP,1.0,,
ITGB4,,,1.0
ITGB5,,1.0,1.0
ITK,1.0,,1.0
ITM2A,0.5761370981959217,,0.614180462394748
ITM2B,0.6936544936544937,,0.7393074761495814
ITPK1,1.0,,
ITPKB,,,1.0
ITPR2,,,0.7301576311477301
ITPRIP,,0.8701972873752015,0.7950537583366957
JADE2,1.0,,1.0
JAK1,1.0,,1.0
JAK2,0.9252534209306544,,
JAK3,1.0,,0.9741801648416435
JCAD,,,1.0
JMJD6,1.0,1.0,
JPT2,1.0,,
JRK,1.0,,
JUN,1.0,,1.0
JUNB,1.0,,1.0
KANK2,,1.0,
KANK4,,1.0,
KAT2A,1.0,,1.0
KAT2B,1.0,,
KCNAB2,0.9581987456987456,1.0,0.8787667281020309
KCNAB3,0.5761370981959217,,0.614180462394748
KCND2,,,0.7301576311477301
KCNE4,,,1.0
KCNH4,,1.0,1.0
KCNH8,0.9621526467999497,,0.940891314368987
KCNIP2,1.0,,1.0
KCNIP3,1.0,,
KCNIP4,0.6630308467043161,,0.6831782675156168
KCNJ4,1.0,,
KCNJ5,,1.0,
KCNJ9,,0.9560439560439559,
KCNK12,0.7361592489143509,,
KCNK5,0.8731699335147611,,0.8508920546538101
KCNK6,0.9460567800993334,,0.9112408718042521
KCNK9,0.9252534209306544,1.0,
KCNQ3,1.0,,
KCNQ5,1.0,,
KCNV1,1.0,1.0,0.9857992715135572
KDELR3,,,0.9890058790314545
KDM3A,1.0,,1.0
KDM4C,1.0,,
KDM5D,1.0,,1.0
KDM7A,,1.0,
KHDRBS2,,,1.0
KHDRBS3,1.0,,
KIAA0513,1.0,,
KIAA0586,1.0,,
KIAA0930,1.0,,
KIAA1217,1.0,1.0,
KIAA1549,1.0,,
KIAA1549L,1.0,1.0,
KIAA1841,,,0.8373945382348743
KIAA2013,,,1.0
KIF13A,,1.0,
KIF26B,,1.0,
KIF2A,1.0,,
KIFC2,,1.0,1.0
KIFC3,1.0,,
KIZ,,0.9928586697145648,0.8773164705117368
KLC4,,1.0,
KLF10,0.818516091938654,,0.8353572103572103
KLF13,1.0,,1.0
KLF15,1.0,,
KLF2,0.5761370981959217,,0.614180462394748
KLF4,,,1.0
KLF5,,1.0,1.0
KLF6,1.0,1.0,1.0
KLF9,0.8938015830323522,,0.8653658653658653
KLHL13,0.8845956571075055,,0.8902163529900757
KLHL2,,,1.0
KLHL32,0.8598159581766139,,
KLHL4,1.0,,
KMT5C,,,1.0
KPNA4,,,0.8508920546538101
KPNA5,,1.0,
KREMEN1,0.8088599996494733,,0.7950537583366957
KRT18,,,0.8521062271062271
KRT8,,,1.0
KRTCAP2,0.6115484515484515,,
KSR2,,0.7955287955287955,0.7393074761495814
L3MBTL1,,,1.0
LAGE3,,,0.8394114246957056
LAIR1,1.0,,1.0
LAIR2,,,0.6831782675156168
LAMA4,,,1.0
LAMB1,,0.9928586697145648,
LAMB2,,1.0,0.9890058790314545
LAMC1,,1.0,
LAMP1,,1.0,
LAMTOR4,1.0,,
LAP3,1.0,,1.0
LAPTM4B,1.0,,1.0
LAPTM5,1.0,,1.0
LARP1,1.0,,
LARS,1.0,,
LASP1,1.0,,1.0
LAT,1.0,,
LAT2,1.0,,1.0
LAX1,1.0,,1.0
LBH,0.818516091938654,,
LCP1,1.0,,1.0
LDB2,,1.0,
LDHA,1.0,,1.0
LDLRAD3,0.721835440101694,,0.7393074761495814
LDLRAD4,,,0.786892177589852
LDLRAP1,,1.0,1.0
LEAP2,0.8088599996494733,,0.7720537219343903
LEF1,0.8155602359424016,,0.7843927634137425
LENG8,,,1.0
LEPR,0.5761370981959217,,
LGALS1,1.0,,1.0
LGALS3,0.6894909012556071,,0.7301576311477301
LGALS3BP,1.0,,1.0
LGALS8,0.8930322014434164,,0.8543532803074787
LGALS9,0.7959226128562513,,0.7629720928422227
LGI1,,1.0,
LHX2,1.0,,1.0
LHX6,1.0,,1.0
LIG1,1.0,,
LIG3,0.9634198219363056,,
LIMA1,,,0.9230880695315842
LIMS2,,,1.0
LIN7A,,0.8701972873752015,0.7956492659882489
LIN7B,,0.8701972873752015,
LIN7C,,0.9013209013209013,
LINGO2,0.7269172545246164,,
LIPG,0.91139858651036,,0.880357877416701
LITAF,1.0,,
LLGL1,0.5761370981959217,,
LMAN1,,,0.7301576311477301
LMBR1L,1.0,,1.0
LMCD1,,0.6301198801198802,0.6304912478825523
LMO2,1.0,,1.0
LMO3,1.0,,1.0
LMO4,1.0,,1.0
LNPEP,0.8119005177828708,,
LNPK,,0.6301198801198802,
LOXL2,,,0.8192824125027516
LPAR1,,,0.9741801648416435
LPAR6,1.0,,1.0
LPCAT4,,1.0,
LPIN2,0.5761370981959217,,0.614180462394748
LPXN,0.6630308467043161,,0.6958188010819589
LRCH4,,1.0,
LRIG1,1.0,1.0,
LRMP,1.0,,1.0
LRP1,,0.7854367854367854,0.7301576311477301
LRP10,0.6120480826363179,,0.6831782675156168
LRP1B,0.8754020173375011,,
LRP2BP,,1.0,
LRP3,,,0.8289825845795995
LRP4,,1.0,
LRP8,0.5761370981959217,,0.614180462394748
LRRC15,1.0,,1.0
LRRC32,,,1.0
LRRC4,1.0,,
LRRC40,,,1.0
LRRC6,0.8540397331606123,,
LRRC7,,1.0,1.0
LRRC8B,,,0.7301576311477301
LRRC8C,0.7361592489143509,,0.7340297243209865
LRRFIP1,1.0,,
LRRN1,1.0,,
LRRN4CL,,0.8446664446664447,
LRRTM2,1.0,1.0,
LRRTM4,1.0,,
LRTOMT,,0.6301198801198802,
LSAMP,,1.0,
LSS,1.0,,1.0
LST1,1.0,,1.0
LTB,0.721835440101694,,0.7340297243209865
LTBP2,,,0.7539849039849039
LTBP4,,,0.9071552560914263
LUC7L,1.0,,1.0
LUC7L3,,1.0,1.0
LY6E,1.0,,1.0
LY6G6C,,,1.0
LY6H,1.0,,1.0
LYN,1.0,,
LYPD6,0.6593815541183963,,
LYSMD2,1.0,,1.0
LZTS3,,1.0,
M6PR,1.0,,
MACROD1,,,1.0
MAFF,1.0,,1.0
MAFK,0.8754020173375011,,0.8353572103572103
MAGED1,0.9515126223986985,,
MAL,0.9814399692448472,,0.940891314368987
MAL2,1.0,,1.0
MAMDC4,,,0.7720537219343903
MAN1A1,0.5761370981959217,0.5562437562437562,0.614180462394748
MAN1C1,0.5761370981959217,,0.614180462394748
MAN2A2,,,0.7956492659882489
MAN2B1,,1.0,
MAN2B2,,,0.9674372933242841
MAOB,0.9634198219363056,,
MAP1LC3A,0.7361592489143509,,
MAP1LC3B,0.763498756145815,,
MAP2K1,1.0,,
MAP3K14,0.7361592489143509,,
MAP4,1.0,,1.0
MAP4K1,1.0,,1.0
MAP7,,,0.9592375709396985
MAPK11,,,1.0
MAPK12,0.8932263388785127,,0.843444095840262
MAPK15,0.818516091938654,,0.8353572103572103
MAPK7,1.0,,
MAPK9,,,0.8353572103572103
MAPKAP1,,1.0,
MAPRE2,1.0,,
MAPRE3,,,1.0
MARCKS,1.0,,
MARS,0.763498756145815,,
MARVELD1,,,1.0
MASP1,0.5761370981959217,,0.614180462394748
MAST2,,,0.8192824125027516
MAT2A,1.0,,1.0
MATK,1.0,,
MAVS,0.6974777047769748,,
MAX,1.0,,
MBD2,1.0,,1.0
MBIP,,,1.0
MBNL1,1.0,,1.0
MBP,1.0,,1.0
MC1R,,,0.7301576311477301
MCC,,1.0,
MCCC2,,1.0,
MCL1,0.8936110186110187,,0.843444095840262
MCM2,0.8617273635455454,0.9013209013209013,
MCM3,1.0,,
MCM4,1.0,,
MCM7,1.0,,
MCOLN1,,0.8763307698218942,
MCUB,1.0,,1.0
MDFIC,,,1.0
MDM2,0.8731699335147611,,
MDM4,1.0,,1.0
ME3,1.0,,
MEAF6,,1.0,
MED10,0.6894909012556071,0.7578039937590499,
MED19,0.7361592489143509,,
MED22,,1.0,
MED28,,,1.0
MEGF10,0.9191160745412945,,0.911137021618608
MEGF11,1.0,,1.0
MEI1,0.8759157509157508,,0.8353572103572103
MEIS2,1.0,,1.0
MESP1,,1.0,
MEST,,1.0,
METTL15,1.0,,
METTL17,,,1.0
METTL22,,,1.0
MEX3A,1.0,,
MFAP1,0.6894909012556071,,
MFAP3,,,0.843444095840262
MFGE8,0.982624662786606,,
MFHAS1,0.7698063061060719,,0.7720537219343903
MFSD14A,0.8754020173375011,,
MFSD4B,1.0,,
MFSD5,,0.8044847714269203,
MFSD6,0.6894909012556071,,
MGAT1,0.6115484515484515,,0.6831782675156168
MGAT4A,0.5761370981959217,0.6301198801198802,
MGAT4B,0.5761370981959217,,
MGAT4C,0.6894909012556071,,0.7301576311477301
MGLL,1.0,,1.0
MGP,,,0.7530039792609626
MIB1,,,0.614180462394748
MIB2,,,1.0
MICAL1,,,1.0
MICAL2,1.0,,1.0
MICALL1,1.0,,
MID1,0.5761370981959217,0.6301198801198802,
MIEF1,,1.0,
MIEN1,1.0,,
MITF,0.7030761880260208,0.7854367854367854,
MKI67,,1.0,
MKNK2,,,1.0
MKS1,,,0.769947224492679
MLC1,,,1.0
MLIP,1.0,,
MLKL,1.0,,1.0
MLPH,,,1.0
MLYCD,1.0,,
MMAB,1.0,,1.0
MMP14,,,0.614180462394748
MMP17,,,0.614180462394748
MMP2,,,0.8192824125027516
MMP25,0.5761370981959217,,0.614180462394748
MMP9,,,0.614180462394748
MOAP1,1.0,,
MOB3A,,,0.7720537219343903
MOB3B,1.0,,1.0
MOB3C,0.8540397331606123,,0.8192824125027516
MORN4,,,1.0
MPDZ,0.7361592489143509,,0.7301576311477301
MPP3,,,0.7720537219343903
MPPED1,1.0,,
MR1,1.0,,1.0
MRAP2,0.8723088757931965,,
MRC2,0.7361592489143509,,0.7393074761495814
MRFAP1L1,,1.0,
MRPL10,,1.0,
MRPL17,1.0,,1.0
MRPL40,1.0,,
MRPL42,,,1.0
MRPL54,1.0,,
MRPS18B,1.0,,
MRPS25,1.0,,
MRPS26,,,1.0
MRPS6,,,1.0
MSANTD2,1.0,,
MSI2,0.818516091938654,,
MSMO1,,0.9804757454527038,
MSN,1.0,,1.0
MSRB3,1.0,1.0,
MSTO1,0.5761370981959217,0.6301198801198802,
MSX1,,,1.0
MT-ATP6,,1.0,1.0
MT-CO3,1.0,,1.0
MT-ND2,1.0,1.0,1.0
MT-ND6,1.0,,1.0
MT1E,1.0,,0.9638177611861822
MT1F,0.859465945389163,,0.8353572103572103
MT2A,1.0,,1.0
MT3,1.0,1.0,
MTA1,1.0,,1.0
MTAP,1.0,,
MTERF3,,,1.0
MTIF3,,1.0,
MTMR10,,1.0,
MTMR7,,1.0,
MTO1,1.0,,1.0
MTOR,,1.0,
MTPAP,1.0,,1.0
MTR,,,1.0
MTUS2,1.0,,1.0
MUS81,1.0,,
MUTYH,1.0,,1.0
MVK,,,1.0
MVP,0.9144914344914344,,
MX1,1.0,,1.0
MX2,1.0,,1.0
MXD1,1.0,,
MXI1,1.0,,
MXRA5,,,0.8012197008012908
MXRA8,,1.0,0.9256918325068533
MYADM,1.0,,1.0
MYCL,1.0,,
MYD88,0.7030761880260208,,0.7301576311477301
MYH10,0.7120936388452312,0.7512487512487512,
MYH9,1.0,,1.0
MYL12B,1.0,,1.0
MYL6,0.9555444555444556,,0.9042306330685097
MYL9,0.5761370981959217,0.6301198801198802,0.644702072121427
MYLIP,0.6630308467043161,,0.6997889750698739
MYLK,,,0.7301576311477301
MYNN,,1.0,
MYO10,1.0,1.0,
MYO15A,,1.0,
MYO16,1.0,,1.0
MYO19,1.0,,1.0
MYO1E,,,1.0
MYO1F,1.0,,1.0
MYO1G,1.0,,1.0
MYO5C,1.0,1.0,
MYOF,,,0.8190367137735559
MYORG,0.5761370981959217,0.6083916083916084,
MYT1,,,1.0
MZF1,1.0,,1.0
N6AMT1,1.0,,
NAA40,0.8142900577683186,,0.8190367137735559
NAA60,0.6630308467043161,,
NAAA,0.7361592489143509,,
NACA,,,0.9638177611861822
NACC1,,1.0,
NAE1,1.0,,1.0
NAMPT,1.0,,1.0
NAP1L3,,1.0,1.0
NAPB,1.0,1.0,
NAPEPLD,,,1.0
NARF,,1.0,
NASP,0.6862546544364727,,
NAT1,1.0,,1.0
NAT9,1.0,,
NATD1,,,0.8353572103572103
NAV2,0.5761370981959217,,0.614180462394748
NAV3,1.0,,
NBL1,,,0.7301576311477301
NCALD,0.8723088757931965,,
NCAM2,1.0,,1.0
NCAPH2,1.0,,
NCBP3,1.0,,
NCKAP1,,,1.0
NCKAP1L,1.0,,1.0
NCOA2,0.9595203686743217,,0.9204185406717053
NCOA7,0.8754020173375011,,
NCOR1,,,1.0
NCOR2,0.6974777047769748,0.8044847714269203,
NCR3LG1,1.0,,
NDFIP1,0.7030761880260208,,
NDNF,1.0,1.0,
NDP,0.7671592065891354,,
NDRG1,0.666658922472876,,
NDRG2,0.6936544936544937,,0.7301576311477301
NDUFA1,1.0,,
NDUFA12,,1.0,
NDUFA13,,,1.0
NDUFA4,1.0,,
NECAB2,1.0,,1.0
NECAP2,,,1.0
NEDD4L,0.5761370981959217,,0.614180462394748
NEDD9,1.0,,1.0
NEFH,,1.0,1.0
NEGR1,0.8023985044301072,,0.7720537219343903
NEK11,,1.0,
NEK6,1.0,,1.0
NES,1.0,,
NETO2,0.5761370981959217,,
NEURL1,,0.9013209013209013,
NEUROD4,0.5761370981959217,,
NF1,,,1.0
NFATC1,1.0,,1.0
NFE2L1,,,1.0
NFE2L2,0.9859596636784965,,
