,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
CYTH2,1.0,,1.0
CYTH4,1.0,,1.0
CYYR1,0.44801324137117493,,0.44045286609941786
DAAM2,0.17546397825282287,,0.1461520935205146
DAB2,,,0.06183872945236582
DACH1,0.7935397935397936,0.8876033057851239,
DACH2,,0.7190004800394411,
DACT1,1.0,,1.0
DACT2,1.0,,1.0
DACT3,1.0,,
DAG1,,0.11802197802197803,
DAP,,,0.3551557665635336
DAPK1,0.890144637970725,,0.7898210643945819
DAPK2,,,1.0
DAPP1,1.0,,1.0
DARS2,,1.0,
DAXX,,,1.0
DAZAP2,0.5559067959067959,,0.49363866902328446
DBF4B,1.0,,1.0
DBI,1.0,,1.0
DBNL,,1.0,
DBP,0.23595519524723066,,0.2385041768708949
DCAF11,1.0,1.0,
DCAF16,1.0,,1.0
DCAF17,1.0,,1.0
DCAF8,1.0,,1.0
DCBLD1,,,0.02455412607696872
DCHS1,0.42188191555280163,0.5093694184603276,
DCN,,,0.13100649350649352
DCP2,,1.0,
DCUN1D3,0.7647241027129295,0.8428354861921296,
DCUN1D4,,,1.0
DDAH1,0.34390434250181795,,0.2986704570597188
DDB2,,,1.0
DDIT4,1.0,,1.0
DDIT4L,,0.5826280544381435,
DDOST,,,0.37077309482969856
DDR2,,0.2873911802483231,0.19148837393243587
DDRGK1,,,0.5979764720573545
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX51,1.0,,1.0
DDX52,1.0,1.0,
DDX55,0.9774331461988893,,0.8976370851370852
DDX56,1.0,,1.0
DDX58,0.04251106036820322,,0.06183872945236582
DEAF1,,1.0,
DEDD2,0.1693530047188584,,
DENND1C,0.19265127935648169,,0.17852446323448082
DENND4A,1.0,,1.0
DENND6B,0.7964332841269943,,0.7324730638489028
DEPP1,1.0,1.0,0.997150148149408
DEPTOR,0.7112128985327832,,
DERL1,1.0,,
DES,1.0,,1.0
DET1,0.8494627584725711,,0.7730716284537156
DEXI,1.0,,1.0
DFFA,0.08409796725014118,,
DGKA,0.24384816572316573,,0.24074700184960518
DGKB,1.0,,1.0
DGKE,,0.7796088803283048,0.7084316196186393
DGLUCY,1.0,,1.0
DHCR24,,,0.8988097484627939
DHFR,,1.0,
DHODH,0.08409796725014118,,
DHRS7,0.2091385250263755,,
DHTKD1,1.0,,1.0
DHX36,,1.0,1.0
DHX9,,1.0,
DIAPH1,1.0,,1.0
DIO3,,0.49223894385184713,
DIP2A,0.04251106036820322,,0.04169967963071411
DIP2B,1.0,,
DIRAS2,1.0,1.0,
DIS3L,,,1.0
DKK1,,1.0,
DLGAP2,0.7511879506261528,,0.7429365292470467
DLGAP4,0.03705244172170242,,0.030875507471252152
DLL1,0.31144945280283626,0.35444912230626513,0.3086873652663126
DMC1,1.0,,
DMPK,,,1.0
DMTN,1.0,1.0,
DNAAF1,,1.0,
DNAAF5,1.0,1.0,
DNAH7,,1.0,
DNAJA1,1.0,,
DNAJA3,,,0.6200363273090546
DNAJA4,1.0,,1.0
DNAJB1,0.7818270290595014,,0.7324730638489028
DNAJB2,0.6322380377538702,0.7012043075035201,
DNAJB9,1.0,,
DNAJC1,0.19951857666143383,,0.1761311512643662
DNAJC10,0.23848032459631757,,0.2385041768708949
DNAJC11,1.0,1.0,
DNAJC13,,1.0,
DNAJC15,1.0,,1.0
DNAJC19,1.0,,1.0
DNASE1L1,,0.04291708291708292,
DNASE2,1.0,,
DNER,0.35512001810344346,,0.34002061508173975
DNHD1,,1.0,1.0
DNM1,,,0.9011496586554324
DNMBP,1.0,1.0,
DNMT1,,1.0,
DOC2A,1.0,,1.0
DOCK1,0.4625041228140156,0.516987962532517,
DOCK10,1.0,,1.0
DOCK5,0.9952422159780019,,
DOCK6,0.4059261251568944,0.5516943624199145,
DOCK8,1.0,,1.0
DOCK9,0.5957780439455832,,0.5132525132525132
DOK5,0.3972871978087102,0.4937692065719747,0.3898281060596611
DONSON,,1.0,1.0
DPH7,1.0,,1.0
DPM3,1.0,,
DPP10,1.0,,1.0
DPP6,,1.0,
DPP7,0.4487336409001036,,0.41709018864673963
DPY19L1,0.3327378673199999,,0.31145989358867154
DPY19L2,,0.33720565149136583,
DPY19L3,0.766227261110982,,
DPY19L4,0.7248317809687933,,
DPYD,0.27174272672664956,,0.249077787883758
DPYSL2,,1.0,
DRAM1,,,0.33789005112534526
DRAP1,1.0,,1.0
DROSHA,,,1.0
DRP2,,,0.3450902755780804
DSC2,,0.37552447552447554,0.29950475622912376
DSCAM,0.05223929675340333,,
DSCC1,1.0,1.0,
DSEL,,0.3682503936741225,
DTNA,0.846726106779726,0.929561817492852,
DTNBP1,1.0,,
DTX3,,1.0,0.9583058450982979
DTX3L,0.47834875404968863,,0.49997151524646427
DUSP10,0.4432472582904149,,0.42338405576917615
DUSP12,,1.0,
DUSP4,,0.67457745506526,
DUSP5,,,1.0
DUSP8,1.0,,
DYNC1I2,,0.7748917748917749,
DYNC2H1,0.0879384467774969,,0.11311850732786144
DYRK4,,0.5516943624199145,
DYSF,0.41150270983817727,,0.38407852216828053
DZANK1,,,1.0
DZIP1,,,1.0
DZIP1L,0.3188329527615242,,
DZIP3,,1.0,
E2F1,1.0,,
EBP,,0.90174095567354,
ECE1,,,0.22436525738412533
ECH1,,,1.0
ECHDC2,1.0,,1.0
ECHDC3,1.0,,
ECI1,1.0,1.0,
EDA,0.03705244172170242,,
EDIL3,,,0.13999772682407413
EDNRA,,,0.2660089548656842
EEF2K,1.0,,1.0
EEFSEC,1.0,,1.0
EEPD1,1.0,,0.9378926417094358
EFCAB14,1.0,,1.0
EFCAB2,,0.7748917748917749,
EFCAB7,,0.5826280544381435,
EFEMP1,,1.0,1.0
EFEMP2,0.31267836640970975,,0.2801181868978479
EFHC1,1.0,,
EFHD1,1.0,,
EFNA1,0.2583309845413351,,0.2436766241277519
EFNA3,0.3342416895425491,,0.38407852216828053
EFR3B,0.846726106779726,,0.782423964242146
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFL6,,,0.5877558195993949
EGFL7,,0.06437562437562437,
EGFR,,0.5664521813590137,
EGLN1,1.0,,
EGR1,,0.28932864887921067,0.1850740563784042
EHD1,0.35096753038338574,,0.33131252309334497
EHD4,1.0,,1.0
EHMT1,,0.24860505348310225,
EID2,,,0.12892225045743172
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,0.2733725604539002,,0.23052104145854146
EIF2AK3,0.6701349831271091,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,0.5527834706367017,,0.5400945773129907
EIF4EBP2,1.0,1.0,
EIF4G1,,1.0,
EIF4G3,1.0,,
EIF4H,1.0,,1.0
ELAVL2,1.0,,1.0
ELF1,0.023339405692346868,,0.016232090057593414
ELK3,0.2733725604539002,,0.29316138407047504
ELL2,1.0,,1.0
ELMSAN1,1.0,,1.0
ELOF1,1.0,,1.0
ELOVL6,,,0.9861477807906378
ELOVL7,1.0,,
ELP1,,,0.7990822329234518
ELP6,,1.0,
EMB,0.17913571576937912,,0.16649654693132954
EMC7,1.0,,
EMCN,,,0.3174971746400318
EMID1,1.0,,1.0
EMILIN2,,,0.49069056587079246
EMILIN3,0.5748076709615171,0.621006500662661,0.5099418653635521
EML3,1.0,,1.0
EML4,,,1.0
EML5,,,1.0
EMP1,0.27174272672664956,,0.2953491555933889
EMP2,0.47834875404968863,0.5720123250243733,
EMP3,0.015977311279324703,,0.016232090057593414
EMX2,1.0,,1.0
EN2,,1.0,
ENAH,1.0,,1.0
ENC1,1.0,,
ENDOD1,1.0,,
ENG,0.3296776110187189,,0.24259327298840977
ENGASE,,,0.6205426486478163
ENKUR,0.7207796978570616,,
ENO1,0.3755522552313997,,0.33789005112534526
ENO2,1.0,1.0,
ENO3,1.0,,1.0
ENOSF1,,0.522346074977654,
ENPP2,,0.053646353646353645,0.030875507471252152
ENPP5,1.0,,1.0
ENTPD1,0.166545388767611,0.24072081764389455,
EP400,1.0,1.0,1.0
EPAS1,,1.0,1.0
EPB41L2,,1.0,1.0
EPB41L5,,,0.5945865594664116
EPDR1,,0.917634996582365,
EPHA10,,0.4107298951048951,
EPHA4,0.20661979529904057,,0.2195209249349377
EPHA7,0.07376567094876954,0.1237992776454315,0.10968623213521173
EPHA8,0.2645132645132645,,0.2608965378644679
EPHB1,,0.34093009793944373,0.25684050462811525
EPHB2,0.19951857666143383,,
EPHB4,,0.15457423932000205,
EPS8,0.13526246480791937,,
EPSTI1,0.3429705887333006,,0.3208322289954943
ERBB2,,0.04291708291708292,0.030875507471252152
ERBB3,,,0.13653282201669298
ERCC1,1.0,,
ERCC2,1.0,,1.0
ERF,,,1.0
ERFE,0.7086814919184862,,
ERLIN2,,1.0,
ERO1A,0.7232548403976975,,0.6682922340817078
ERO1B,,0.7012043075035201,
ERP27,0.7070692085156888,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ESYT2,1.0,,
ETFA,,1.0,
ETFB,,,1.0
ETS1,0.2614778663958992,,0.2801181868978479
ETV6,0.6268639147737509,,0.6425032927716291
ETV7,0.38102505959648814,,0.3326673326673327
EVI2A,0.03039088571003465,,0.04169967963071411
EVI2B,0.015977311279324703,,0.02455412607696872
EVX1,,,0.7084316196186393
EXD3,,,1.0
EXOC3,1.0,,1.0
EXOG,0.49045167795167793,,0.4282078577160544
EXOSC10,1.0,,1.0
EXOSC8,1.0,,1.0
EXT1,,0.17602709790209792,
EXTL3,,,0.32716588089533727
EYA4,1.0,1.0,
F12,0.023339405692346868,0.07529312792470687,
F3,0.023339405692346868,0.04291708291708292,0.016232090057593414
F5,,,0.08529002483662433
F8,0.14747199702951916,,0.15399207534038994
FABP3,1.0,,
FABP5,0.9715175212645701,1.0,0.9457626655804332
FABP6,1.0,,
FABP7,1.0,,1.0
FADS3,,0.3495509015871007,0.2385041768708949
FAF2,,0.3784182622356896,
FAM102A,0.16004163903323568,,0.17275581561295847
FAM107A,0.7426814467342271,,0.6954988017164183
FAM111A,1.0,,1.0
FAM114A1,,1.0,1.0
FAM117A,1.0,,1.0
FAM117B,,1.0,
FAM120A,,,1.0
FAM126B,,0.8433705829054666,0.7316716896548829
FAM129A,0.5236828267131297,,0.49267399267399264
FAM129B,,,1.0
FAM131C,,,0.5235856497028295
FAM133A,,1.0,1.0
FAM13C,1.0,,1.0
FAM153A,,1.0,
FAM155B,,,0.2636534976651256
FAM162A,1.0,1.0,
FAM168A,,,0.09836335912890937
FAM171B,0.15040950335067982,,0.10968623213521173
FAM174B,,,0.5318970969858544
FAM184A,1.0,1.0,
FAM193A,,1.0,
FAM193B,,,1.0
FAM210A,0.40036289712874445,,
FAM210B,0.5702235465930418,,
FAM219A,0.058780725447392115,,0.05257785692568301
FAM219B,1.0,,1.0
FAM221A,0.26709388172802806,,0.16389654301742212
FAM222A,1.0,,1.0
FAM234B,0.8862462733430475,0.9481681109588087,
FAM241B,,0.9356656137039931,0.8100511928263124
FAM43A,,,0.28533825724836964
FAM49A,1.0,1.0,
FAM57A,0.36020375772782925,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,1.0,,1.0
FAM84B,1.0,,
FAM92A,0.16400926839340202,,0.12892225045743172
FAN1,1.0,,1.0
FANCA,1.0,1.0,
FANCG,1.0,,
FANCI,1.0,1.0,
FARP1,1.0,,1.0
FARSB,,,1.0
FAS,0.015977311279324703,,0.016232090057593414
FASLG,0.023339405692346868,,0.030875507471252152
FAT1,0.2601339058292701,0.3369094673442499,
FBLIM1,,0.4937692065719747,
FBLN5,0.6013673174424741,,0.5458277131428882
FBLN7,1.0,,
FBN1,,,0.11311850732786144
FBRSL1,1.0,,1.0
FBXL2,,,1.0
FBXL20,,,1.0
FBXL3,0.9995421940330119,,0.9483915025171649
FBXL7,,1.0,
FBXO10,,1.0,
FBXO2,0.9306612976416226,,0.8655377512072893
FBXO22,,,0.9677957177957177
FBXO27,1.0,,
FBXO32,1.0,,1.0
FBXO33,0.34862626912836114,,
FBXO6,0.9294198951733198,1.0,0.8278622563207544
FBXO7,1.0,,
FBXW4,1.0,,1.0
FCGRT,,0.04291708291708292,0.02455412607696872
FCHO2,,,1.0
FDFT1,,1.0,
FDPS,,,1.0
FDX1,0.331216609477479,,
FEM1C,0.4199315912513882,,0.3898281060596611
FERMT2,0.956282700350497,,0.885121871135857
FEZ1,,1.0,
FGD3,1.0,,1.0
FGD5,,1.0,1.0
FGF11,0.6535969040979062,,0.6488351220971541
FGF12,0.745897629574928,0.8317069347514313,0.6889292525656161
FGF13,0.4838657277681668,,0.4573599477445631
FGF14,0.5976450327914763,,0.5364076551515217
FGF9,,,0.249077787883758
FGFBP3,,,0.33131252309334497
FGFR1,,0.10849824332970402,
FGFR1OP,,,0.7884536001895416
FGFR2,,0.4937692065719747,
FGFR3,0.1576905999982923,,0.15116133866133866
FGFRL1,,0.13908313908313907,0.05707566769513672
FGL2,0.015977311279324703,,0.016232090057593414
FGR,0.015977311279324703,,0.02455412607696872
FHIT,,,1.0
FHL1,1.0,,1.0
FHOD3,0.6304503267693452,,0.6568986568986569
FIBP,1.0,,
FILIP1L,0.6250651912190374,0.7491760110213975,0.6414875447133511
FJX1,1.0,,1.0
FKBP14,,0.40771228771228774,
FKBP5,0.9190869319846104,,0.8753680017330563
FKTN,0.40390971496369954,,0.36046165373088446
FLII,0.49263684292586024,,
FLNA,,0.07555824457232908,
FLNB,,0.929561817492852,
FLNC,,0.2481143856143856,0.15399207534038994
FLOT1,0.3772219790861602,,0.3326673326673327
FLOT2,,,0.04169967963071411
FLRT3,0.8250522041135759,,
FLT1,,0.07555824457232908,0.02455412607696872
FLVCR1,,,0.20154845154845155
FMNL1,1.0,,1.0
FMNL3,,1.0,
FMOD,,0.6364821619058908,
FN1,,0.04291708291708292,
FNBP1,1.0,,1.0
FNBP1L,,1.0,1.0
FNDC3B,0.166545388767611,,0.15734265734265737
FNDC5,,0.9076771442842871,
FOLH1,0.2733725604539002,,0.24259327298840977
FOLR1,,0.04291708291708292,
FOS,0.03705244172170242,,0.04169967963071411
FOSL2,0.32161084143463,,0.29316138407047504
FOXO1,1.0,,0.9968356328623191
FOXO3,1.0,,
FOXP2,,,0.4862225857044509
FOXP4,0.31267836640970975,,0.2608965378644679
FOXRED2,,1.0,
FRMD5,1.0,1.0,1.0
FRMD8,,1.0,1.0
FRRS1L,,0.8880235410847656,
FRY,,,1.0
FSD1L,,0.3276920124210765,0.2986704570597188
FST,0.1852622086085121,,
FSTL1,,0.22737527373288965,0.19332198413831067
FSTL3,,,0.2091106283602205
FSTL4,,0.5840786432502408,
FSTL5,0.4487336409001036,,0.47761901963582637
FTH1,,,0.09484633014044778
FUK,1.0,,1.0
FURIN,0.0879384467774969,,0.09836335912890937
FUS,1.0,1.0,
FUT3,,0.08470476891529524,
FUT7,0.023339405692346868,0.04291708291708292,
FUT9,0.03039088571003465,,0.016232090057593414
FUZ,0.2583309845413351,,
FXYD5,0.36099556181523396,,0.3344211344211344
FXYD7,,1.0,
FYB1,0.015977311279324703,,0.016232090057593414
FYN,,,0.08061938061938062
FYTTD1,1.0,,
FZD3,0.09251111582717801,,
FZD5,0.15040950335067982,0.20362119632192627,0.13999772682407413
FZD6,,0.16573670232206816,
FZR1,,,1.0
G0S2,,,0.28712209578131365
G3BP2,1.0,,
GAA,0.4395443466075437,,0.43639621248316895
GAB1,0.09251111582717801,,0.10195425183715583
GABARAPL1,1.0,,1.0
GABRA2,,1.0,
GABRA4,,1.0,
GABRA5,,0.4937692065719747,
GABRB2,1.0,,1.0
GABRG1,1.0,,
GABRG2,,1.0,1.0
GADD45B,0.06414842642387554,,0.036784508267398
GAK,1.0,,
GAL3ST1,,,0.5208510333136455
GAL3ST4,,,0.4693535520682922
GALM,1.0,,1.0
GALNS,,0.7748917748917749,
GALNT10,,0.9263014642624188,
GALNT13,1.0,1.0,
GALNT14,0.7721525686209701,,0.7407538068625935
GALNT16,1.0,,
GALNT5,0.7112128985327832,0.8204736440030558,
GALNT6,,0.6005889154577201,0.48169869754854117
GALNT7,,0.7459140355865795,
GALNT8,0.8846473421407689,,0.7984232634835043
GALNT9,0.775136737103342,,
GANAB,,,1.0
GAPDH,1.0,,
GAS1,,0.5852329488693124,
GAS7,1.0,,
GATA3,0.046678811384693736,,
GATAD2A,,1.0,
GATD1,0.046678811384693736,0.07529312792470687,
GBA2,1.0,,1.0
GBE1,0.05223929675340333,,0.05257785692568301
GBP1,0.015977311279324703,,0.02455412607696872
GBP2,0.1576905999982923,,0.11668594563331407
GCA,0.6901017270667077,0.7748917748917749,
GCDH,,1.0,
GCHFR,1.0,,1.0
GCN1,,1.0,
GDAP1L1,,0.4575718399247811,
GDF10,,,0.24074700184960518
GDF9,,0.7336724971686411,
GDPD3,,0.6962611856228876,
GEM,,1.0,1.0
GFAP,0.612929809634238,,0.5604597325751173
GFRA1,0.3296776110187189,,0.30352078568723223
GFRA2,0.015977311279324703,,
GHITM,0.42188191555280163,0.5093694184603276,
GIGYF1,1.0,,1.0
GIMAP1,1.0,,1.0
GIMAP4,0.0879384467774969,,0.08529002483662433
GIMAP7,1.0,,1.0
GIMAP8,0.0879384467774969,,0.08061938061938062
GINM1,,0.053646353646353645,
GINS1,1.0,,
GJA1,,,0.4615416566376055
GJC2,,,0.21099094766299936
GKAP1,,1.0,
GLB1,,0.7748917748917749,
GLB1L,,0.7021774037480843,
GLB1L2,0.36099556181523396,,0.36076691804615435
GLCE,0.5793430798744295,,0.5627278704201781
GLDC,0.3733679189443264,,0.3145099373968035
GLI2,,0.3158871585267524,
GLI3,,0.5826280544381435,
GLIPR1,0.6546703296703298,,0.588911088911089
GLIS3,,,0.9531625711655969
GLMP,,,1.0
GLRX,1.0,,1.0
GLS,,1.0,
GLYCTK,,,0.19148837393243587
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,0.7364830061140373,0.8454863109240989,
GNA12,,1.0,
GNA13,1.0,,
GNA15,0.31267836640970975,0.36222751607367,0.28533825724836964
GNAI1,0.5537527689701603,0.6767248923583156,
GNAL,1.0,,
GNB2,1.0,,
GNB3,,,0.5628864985534806
GNB4,1.0,,
GNG2,,0.6962611856228876,
GNG3,,1.0,
GNG5,1.0,,1.0
GNG7,0.5957780439455832,,
GNL1,1.0,1.0,
GNS,,,0.13653282201669298
GOLGA1,,,1.0
GOLGA7,1.0,,
GOLGA8A,,,1.0
GOLIM4,1.0,,1.0
GOLM1,1.0,,
GOLPH3,,,1.0
GOLT1B,0.11059112037107147,0.1869494142221415,
GON4L,,,1.0
GPC1,0.7022136470879218,,0.6394450872868138
GPC3,0.4295854521418431,,0.3526485665003284
GPD2,0.3873973795233638,,0.3627872127872128
GPER1,0.015977311279324703,,
GPI,1.0,,
GPM6A,0.9861143041059359,1.0,
GPM6B,0.984946376906176,,
GPR15,0.07376567094876954,,0.11311850732786144
GPR155,1.0,,1.0
GPR158,,1.0,
GPR173,,,0.3723080679602419
GPR22,0.12265486270170113,,
GPR68,0.11874823513778383,,0.12892225045743172
GPR85,,0.7842585985443129,
GPR88,1.0,,1.0
GPRC5B,0.4414003795956824,,0.42131848306048975
GPRC5C,0.4059261251568944,,
GPRIN1,0.8494627584725711,,
GPSM1,,,1.0
GPSM2,1.0,,
GPSM3,0.24384816572316573,,0.21099094766299936
GPX7,,0.1141411779709652,
GRAMD1C,1.0,,1.0
GRAMD2B,,1.0,1.0
GRAMD4,0.6433455208758853,,0.5579545936688793
GRB10,0.24181422780371992,,0.21386170099996465
GRB2,0.046678811384693736,,
GREM1,0.03705244172170242,,0.030875507471252152
GRIA2,,1.0,
GRIA3,1.0,,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN2B,,,0.3160112849634195
GRIN2D,0.8835720128596118,,0.7990822329234518
GRK2,0.15492100090798572,,0.12536923120076468
GRK3,,0.5720123250243733,
GRK4,,1.0,
GRK5,1.0,,1.0
GRM1,0.533449827764209,0.6705794205794205,
GRM4,,,1.0
GRM5,1.0,1.0,
GRM8,1.0,,
GRN,,0.10467581199288516,0.036784508267398
GRPEL2,1.0,,
GSAP,0.2466963088724747,,0.20421796746300058
GSE1,1.0,,1.0
GSTA4,,,0.02455412607696872
GSTK1,0.3457882899223682,,0.36076691804615435
GSTM2,0.06960875381928013,,
GSTM3,0.19265127935648169,0.28862365704470966,
GSTO1,1.0,,1.0
GTF2IRD1,0.03705244172170242,,0.06183872945236582
GTPBP1,0.2601339058292701,,
GTPBP6,1.0,,
GTSE1,1.0,1.0,
GTSF1,0.46242246961671424,,0.43639621248316895
GUCA1A,0.36451218158535226,,
GUCA1B,0.3457882899223682,,0.3174971746400318
GUCD1,,,1.0
GUCY1A1,0.07935397935397935,,0.05707566769513672
GUCY1A2,0.0976664361279746,,
GUCY1B1,0.07376567094876954,0.1237992776454315,
GUK1,0.11059112037107147,,0.06681164139727676
GXYLT2,,0.5750118145327726,0.42212343090498966
GYPC,1.0,,1.0
H1F0,1.0,,1.0
H2AFY2,1.0,,
H6PD,,1.0,
HACD4,0.12645322345091398,,0.09002164089012725
HACE1,,1.0,
HADH,1.0,,
HAP1,,,1.0
HAPLN2,,,0.15399207534038994
HAPLN3,0.06414842642387554,,0.06681164139727676
HAUS5,1.0,,1.0
HAVCR2,0.015977311279324703,,0.016232090057593414
HCFC1,,1.0,
HCK,,,0.016232090057593414
HCLS1,0.015977311279324703,,0.016232090057593414
HCN3,,1.0,1.0
HCRTR2,0.09251111582717801,,0.08061938061938062
HCST,0.17546397825282287,,0.17026114679544282
HDAC2,,,1.0
HDAC8,,,0.8593077510724569
HDAC9,,,0.7128016787301285
HDGFL3,,,1.0
HDLBP,,1.0,
HEATR5A,,1.0,
HECA,1.0,1.0,
HECTD1,1.0,,
HECTD2,,,1.0
HEG1,,0.621006500662661,
HENMT1,0.5236828267131297,,0.46570557102472
HERC2,1.0,1.0,
HERC3,0.7810719779296489,,
HERC5,0.06414842642387554,,0.04169967963071411
HERC6,0.05223929675340333,0.10467581199288516,
HES1,0.2614778663958992,,0.2675729442970822
HES4,,1.0,1.0
HES5,0.2984874452764361,,0.2888861138861139
HEXIM1,1.0,,1.0
HEXIM2,,1.0,
HEY2,0.32161084143463,,0.2543989343989344
HGSNAT,0.8165201314522582,,0.7208642331419639
HIBADH,,,1.0
HIF3A,0.9983884119222466,,0.8710672140359641
HIGD2A,1.0,,1.0
HILPDA,0.03705244172170242,,0.06681164139727676
HIP1R,0.6433455208758853,,0.561332650157865
HIPK2,1.0,1.0,
HIPK3,1.0,,1.0
HIST1H1C,,1.0,
HIST1H2AC,1.0,1.0,
HIST2H2BE,1.0,1.0,
HIST3H2A,,1.0,
HIVEP2,0.8862462733430475,0.9602246493002796,
HK1,1.0,1.0,1.0
HK2,0.6455510215590861,,0.561332650157865
HLA-A,0.0879384467774969,,0.0705686886058239
HLA-B,0.023339405692346868,,0.036784508267398
HLA-C,0.06414842642387554,,0.05257785692568301
HLA-DMA,0.023339405692346868,,0.036784508267398
HLA-DMB,0.015977311279324703,,0.016232090057593414
HLA-DOA,0.015977311279324703,,0.016232090057593414
HLA-DPA1,0.023339405692346868,,0.016232090057593414
HLA-DPB1,0.015977311279324703,,0.016232090057593414
HLA-DQB1,0.04251106036820322,,0.04169967963071411
HLA-DRA,0.015977311279324703,,0.016232090057593414
HLA-E,0.015977311279324703,,0.016232090057593414
HLA-F,0.015977311279324703,,0.016232090057593414
HMGA2,1.0,,0.9438366511537243
HMGCLL1,1.0,,1.0
HMGCR,,0.5599338161838162,0.42338405576917615
HMGCS1,,0.21156308480252142,0.13381495553626702
HMGN1,,,1.0
HMGN4,1.0,,1.0
HMGN5,0.9376352547708047,,0.8624251923624965
HMOX2,0.5513838521522385,,0.5543557023247545
HNRNPH1,1.0,,1.0
HNRNPM,,1.0,
HOMER1,,,1.0
HOMER3,1.0,,
HOOK3,,,0.836688134560475
HOPX,1.0,,1.0
HOXB3,,,0.7084316196186393
HOXB4,0.9037726725388502,,0.815165756342227
HOXB5,,0.3040916302948388,0.17275581561295847
HOXB9,,,0.7463512300876771
HOXC4,1.0,,1.0
HPCA,0.9683194442688113,1.0,
HPCAL4,,1.0,
HPS3,1.0,,1.0
HPS6,1.0,,1.0
HR,,1.0,
HRASLS5,1.0,,
HS3ST1,,0.7459140355865795,
HS3ST2,0.05223929675340333,,0.05257785692568301
HS3ST4,0.29248667351311214,0.36222751607367,0.2782742825356462
HS3ST5,,,0.16034793935346422
HSBP1L1,0.8756301170094275,,0.7703629703629704
HSD11B1,1.0,,
HSD11B1L,,,1.0
HSD17B11,1.0,,1.0
HSD17B7,,1.0,1.0
HSF2,,0.9111553634835231,0.7429365292470467
HSP90AA1,1.0,,
HSPA4L,0.07376567094876954,,0.0474231650702239
HSPA5,,,0.7084316196186393
HSPB1,1.0,,1.0
HTATIP2,1.0,,1.0
HTR2A,,0.07555824457232908,
HTR2C,0.023339405692346868,0.08470476891529524,
HTRA1,,,0.2936613182179349
HUNK,1.0,1.0,
IARS,1.0,1.0,
ICA1L,1.0,,
ICAM1,0.015977311279324703,,0.016232090057593414
ICAM2,0.03039088571003465,,0.04169967963071411
ICAM5,0.24951508972127528,0.3443347350324094,
ICMT,,1.0,
ID1,,0.9266188357097448,
ID2,1.0,,1.0
ID3,,1.0,
ID4,0.3457882899223682,,
IDI1,,0.36222751607367,0.249077787883758
IDS,0.38949924421128607,0.5093694184603276,
IER2,1.0,,1.0
IER3,,,0.09836335912890937
IFFO2,0.5433166612879954,,0.5003961555685693
IFI16,0.6602314186807229,0.7748917748917749,0.6525647104453872
IFI27,0.03705244172170242,,
IFI35,0.023339405692346868,,0.02455412607696872
IFI44,0.015977311279324703,,
IFI44L,0.015977311279324703,,
IFI6,0.023339405692346868,0.04291708291708292,0.016232090057593414
IFIT1,0.046678811384693736,,
IFIT2,0.058780725447392115,,0.0759763796413011
IFIT3,0.015977311279324703,,0.016232090057593414
IFIT5,0.023339405692346868,,
IFITM1,0.015977311279324703,,0.016232090057593414
IFITM2,0.03039088571003465,,0.030875507471252152
IFITM3,0.015977311279324703,,0.030875507471252152
IFNAR1,0.015977311279324703,,0.016232090057593414
IFNAR2,0.015977311279324703,,0.016232090057593414
IFRD1,,,0.48321293690700556
IFT172,1.0,,
IFT22,1.0,1.0,
IFT81,0.17278689052882604,,0.11311850732786144
IGDCC4,,0.1141411779709652,0.0474231650702239
IGF1R,,,0.2436766241277519
IGF2,,0.3682503936741225,0.2675729442970822
IGF2BP2,1.0,1.0,1.0
IGF2R,,0.3049371680950628,
IGFBP2,0.023339405692346868,,0.036784508267398
IGFBP3,,0.1141411779709652,
IGFBP4,,,0.016232090057593414
IGFBP5,0.05223929675340333,,0.05707566769513672
IGFBP6,,,0.44942490377506494
IGFBP7,,0.053646353646353645,
IGSF3,0.023339405692346868,,
IK,1.0,,
IKBKE,0.2466963088724747,,0.19332198413831067
IKZF1,0.04251106036820322,,0.05257785692568301
IL10RA,0.015977311279324703,,0.016232090057593414
IL13RA1,0.023339405692346868,0.06437562437562437,0.016232090057593414
IL16,0.04251106036820322,,0.0474231650702239
IL17RA,,,0.06183872945236582
IL17RC,0.17913571576937912,,0.11668594563331407
IL17RD,0.04251106036820322,,
IL18BP,0.015977311279324703,,0.02455412607696872
IL1R1,,,0.016232090057593414
IL27RA,0.015977311279324703,,0.016232090057593414
IL2RA,0.015977311279324703,,0.030875507471252152
IL2RB,0.015977311279324703,,0.016232090057593414
IL2RG,0.015977311279324703,,0.016232090057593414
IL34,0.015977311279324703,,0.016232090057593414
IL6R,0.015977311279324703,,0.016232090057593414
IL6ST,0.015977311279324703,0.04291708291708292,0.016232090057593414
