,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
CPNE2,0.5511791579207309,0.5605049712192569,
CPNE4,1.0,1.0,
CPNE6,1.0,,1.0
CPNE7,0.5432639649507119,,0.5411971994250475
CPNE8,0.37162837162837165,,0.4207339052699877
CPOX,,0.39288866473332495,
CPPED1,,,1.0
CPQ,0.5546692113856293,,0.6027626562385922
CPSF3,1.0,,
CPSF4,1.0,,1.0
CPSF6,1.0,,1.0
CPT1A,0.40101294054782427,,0.4207339052699877
CPT1C,0.408929360602223,0.39459132416878895,
CPXM2,,1.0,
CRABP2,,1.0,
CRAMP1,1.0,,
CREB3L2,,1.0,
CREBBP,1.0,1.0,
CREBRF,1.0,1.0,
CRELD1,0.5079203256879794,,
CRELD2,,0.37913368682599446,
CREM,1.0,,1.0
CRH,1.0,1.0,
CRHR2,,1.0,1.0
CRISPLD2,,1.0,1.0
CRLF1,,,1.0
CRLF3,1.0,,1.0
CROCC,1.0,1.0,1.0
CRTAM,1.0,,1.0
CRTAP,0.40101294054782427,0.37913368682599446,
CRTC3,,1.0,1.0
CRY1,1.0,1.0,1.0
CRYBG1,1.0,1.0,1.0
CRYZL1,,,0.5508821886774643
CSF1,1.0,,1.0
CSF2RB,1.0,,1.0
CSGALNACT1,1.0,,1.0
CSGALNACT2,0.408929360602223,,
CSMD1,1.0,1.0,
CSMD2,1.0,,1.0
CSMD3,1.0,,1.0
CSNK1A1,,,1.0
CSRNP1,1.0,,1.0
CSRNP3,,0.7351864725136614,0.81713592795731
CSRP1,1.0,,1.0
CSRP2,1.0,,
CST3,,0.6234373361445185,0.6694931862395977
CSTB,,,1.0
CTBP2,1.0,1.0,
CTBS,1.0,,1.0
CTDP1,1.0,,1.0
CTDSP1,,0.3891108891108891,0.4207339052699877
CTDSP2,0.7842709107850427,0.7351864725136614,0.7043727742417698
CTH,0.4201016374929418,,
CTHRC1,,,0.7140697918795901
CTIF,,1.0,1.0
CTNNA2,,1.0,
CTNNAL1,1.0,,
CTNNBIP1,1.0,1.0,1.0
CTNNBL1,1.0,,
CTPS1,1.0,1.0,
CTPS2,0.7504728281427311,,0.7685947931849572
CTSA,,0.39459132416878895,0.45645457745101875
CTSB,,,1.0
CTSC,1.0,,1.0
CTSD,,,0.689496132609905
CTSH,,,0.6661701345655965
CTSK,,,1.0
CTSO,0.5459450728911807,,0.5411971994250475
CTSS,1.0,,1.0
CTSZ,0.7196952903004777,,0.702173738670089
CTTN,1.0,,1.0
CUEDC1,1.0,,1.0
CUL9,1.0,,1.0
CUX1,1.0,1.0,
CWC27,,1.0,
CWF19L2,,1.0,
CXCL1,,,1.0
CXCL10,1.0,,1.0
CXCL14,,1.0,1.0
CXCL16,1.0,,1.0
CXCL2,1.0,,
CXCL8,1.0,,1.0
CXCL9,1.0,,1.0
CXorf21,,,0.6853787433940106
CYB561,,,1.0
CYB5R2,,0.6849873842538878,
CYB5R3,,0.41199976494094137,0.43977574149987947
CYBA,1.0,,1.0
CYBRD1,,1.0,1.0
CYFIP1,1.0,,
CYGB,1.0,,1.0
CYLD,1.0,1.0,1.0
CYP26B1,,,1.0
CYP27A1,,0.45619897344035276,0.4715578539107951
CYP2S1,,,1.0
CYR61,,,1.0
CYSTM1,0.37162837162837165,,0.4207339052699877
CYTH1,1.0,1.0,1.0
CYTH2,1.0,,1.0
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,1.0,1.0
DAB2,,1.0,1.0
DACH1,1.0,1.0,
DACH2,,0.45619897344035276,
DACT1,1.0,,1.0
DACT2,1.0,,1.0
DACT3,1.0,1.0,
DAG1,,1.0,
DAP,,,1.0
DAPK1,1.0,,1.0
DAPK2,,,1.0
DAPP1,1.0,,1.0
DARS2,,0.37913368682599446,
DAXX,1.0,,1.0
DAZAP2,1.0,1.0,1.0
DBF4B,1.0,,1.0
DBI,0.4377463027769776,,0.45370971441010355
DBNL,,1.0,
DBP,1.0,,1.0
DCAF10,0.4943105087683401,,
DCAF11,1.0,1.0,
DCAF16,1.0,,1.0
DCAF17,1.0,,1.0
DCAF8,1.0,,1.0
DCBLD1,,,1.0
DCHS1,1.0,1.0,
DCLRE1B,,0.47069865618252715,
DCN,,1.0,1.0
DCP1B,1.0,,1.0
DCP2,,0.6528305454136657,
DCUN1D3,1.0,1.0,
DCUN1D4,,,1.0
DDAH1,0.40101294054782427,,0.4207339052699877
DDB2,,,0.7193609833495056
DDIT4,1.0,,1.0
DDIT4L,,1.0,1.0
DDOST,,,0.46710559470203383
DDR2,,1.0,1.0
DDRGK1,,,0.4207339052699877
DDX11,1.0,,1.0
DDX25,,1.0,
DDX31,1.0,,
DDX3Y,0.9515040767888148,,0.9392278366025383
DDX46,,,1.0
DDX51,0.8457106802971466,,0.9259267302745563
DDX52,1.0,1.0,
DDX55,0.4943105087683401,,0.48711601714212677
DDX56,1.0,,1.0
DDX58,1.0,,1.0
DEAF1,,1.0,
DECR1,,0.3967405143875732,
DEDD2,1.0,,1.0
DENND1C,0.8034159052435814,,0.7869178693646779
DENND4A,1.0,,1.0
DENND6B,0.6377622377622377,,0.6413186813186813
DEPP1,1.0,1.0,1.0
DEPTOR,1.0,,1.0
DERA,0.4714262719377809,,
DERL1,1.0,,
DES,1.0,1.0,1.0
DET1,1.0,,1.0
DEXI,1.0,,1.0
DFFA,1.0,,
DGCR2,,1.0,
DGKA,1.0,,1.0
DGKB,1.0,,1.0
DGKE,,1.0,1.0
DGLUCY,0.37162837162837165,,0.4207339052699877
DHCR24,,,0.4207339052699877
DHCR7,,,1.0
DHFR,,0.524055069509615,
DHODH,0.4031223014273862,,
DHPS,,0.7970359311018652,
DHRS7,0.408929360602223,,
DHTKD1,0.37891520244461424,,0.4207339052699877
DHX33,,1.0,
DHX36,,1.0,1.0
DHX9,,1.0,
DIAPH1,1.0,,1.0
DIO3,,1.0,
DIP2A,1.0,,1.0
DIP2B,1.0,,1.0
DIRAS2,1.0,1.0,1.0
DIS3L,,,0.6181990423369733
DKK1,,0.6354472400984029,
DLG1,1.0,,
DLG2,,1.0,
DLG5,1.0,,
DLGAP2,1.0,,1.0
DLGAP4,1.0,,1.0
DLK2,1.0,,
DLL1,1.0,1.0,1.0
DMC1,1.0,,
DMPK,,1.0,1.0
DMTN,1.0,1.0,
DNAAF1,,0.6871128871128872,
DNAAF5,0.421978021978022,0.39459132416878895,
DNAH7,,1.0,
DNAJA1,0.4603900036970903,0.4306664209576831,
DNAJA3,,,0.6694931862395977
DNAJA4,1.0,,1.0
DNAJB1,1.0,,1.0
DNAJB2,1.0,1.0,
DNAJB9,0.7715328150110758,,0.7097598054119794
DNAJC1,0.5764576536569355,,0.5411971994250475
DNAJC10,1.0,,1.0
DNAJC11,0.37162837162837165,0.37913368682599446,
DNAJC13,,1.0,
DNAJC15,0.37891520244461424,,0.4207339052699877
DNAJC19,0.37162837162837165,,0.4207339052699877
DNAJC6,1.0,1.0,
DNAJC9,1.0,,1.0
DNASE1L1,,0.5375874125874126,
DNASE2,0.9316397887826459,,
DNER,1.0,,1.0
DNHD1,,0.9461943996597463,1.0
DNM1,,,1.0
DNM3,,1.0,
DNMBP,1.0,1.0,
DNMT1,1.0,1.0,
DNMT3B,1.0,,
DNPEP,1.0,,
DOC2A,1.0,,1.0
DOCK1,1.0,1.0,
DOCK10,1.0,,1.0
DOCK5,0.5464259061097007,0.46819846819846817,
DOCK6,1.0,1.0,
DOCK8,0.8972488589255058,,0.9233460714043238
DOCK9,1.0,,1.0
DOK4,,1.0,1.0
DOK5,1.0,1.0,1.0
DONSON,,0.9263044647660031,1.0
DPF1,1.0,,
DPH7,1.0,,1.0
DPM3,0.8763368178715316,,
DPP10,1.0,,1.0
DPP6,,0.740824392998306,
DPP7,0.421978021978022,,0.45866720691895513
DPY19L1,0.40101294054782427,,0.4207339052699877
DPY19L2,,0.37913368682599446,
DPY19L3,0.4031223014273862,,
DPY19L4,0.8599361083909909,,
DPYD,0.6714711736999999,,0.6605611137630841
DPYSL2,,1.0,
DRAM1,0.408929360602223,,0.46710559470203383
DRAP1,1.0,,1.0
DROSHA,,,1.0
DRP2,,1.0,1.0
DSC2,,1.0,1.0
DSCAM,1.0,,1.0
DSCC1,0.40101294054782427,0.3891108891108891,
DSEL,,1.0,
DTD2,,1.0,
DTNA,1.0,1.0,
DTNB,,,1.0
DTNBP1,1.0,,
DTX3,,0.870163591682579,0.9476601137378523
DTX3L,1.0,,1.0
DUSP10,1.0,,1.0
DUSP12,,0.4252578023069826,
DUSP4,,1.0,
DUSP5,,,0.7430608607079195
DUSP8,0.6162991237618104,,
DVL3,1.0,,1.0
DYNC1I1,1.0,,
DYNC1I2,,1.0,
DYNC1LI1,,1.0,
DYNC2H1,0.421978021978022,,0.4420415649923847
DYNC2LI1,0.37162837162837165,,
DYRK4,,1.0,
DYSF,1.0,,1.0
DZANK1,,,1.0
DZIP1,1.0,,1.0
DZIP1L,0.47538248553476986,,
DZIP3,,1.0,
E2F1,1.0,,
EARS2,0.37891520244461424,,
EBF4,1.0,,
EBP,0.4592480690041666,0.4252578023069826,
ECD,,,0.8494767996635992
ECE1,0.9899017183933386,0.8985653521735997,1.0
ECH1,,,0.4207339052699877
ECHDC2,0.3716283716283716,,0.3238983238983239
ECHDC3,0.44110192478145005,0.40809190809190815,
ECI1,0.40101294054782427,0.384738856648969,
ECI2,,,0.4207339052699877
EDA,0.4603900036970903,,
EDIL3,,,1.0
EDNRA,,,1.0
EEF2K,1.0,,1.0
EEFSEC,1.0,,1.0
EEPD1,0.37162837162837165,,0.4207339052699877
EFCAB14,1.0,,1.0
EFCAB2,,1.0,
EFCAB7,,1.0,
EFEMP1,,1.0,1.0
EFEMP2,1.0,,1.0
EFHC1,0.40101294054782427,,
EFHD1,1.0,1.0,
EFHD2,,,1.0
EFNA1,1.0,,1.0
EFNA3,1.0,,1.0
EFR3A,0.40101294054782427,,
EFR3B,0.37162837162837165,,0.4207339052699877
EFS,1.0,1.0,1.0
EFTUD2,1.0,,1.0
EGFL6,,,1.0
EGFL7,,1.0,
EGFR,,1.0,
EGLN1,1.0,,1.0
EGR1,,1.0,1.0
EHD1,1.0,,1.0
EHD3,,1.0,
EHD4,0.5227300172355117,,0.5454420839036223
EHMT1,1.0,1.0,
EID2,,,1.0
EIF1,,1.0,
EIF1AY,1.0,,1.0
EIF1B,,0.48851878048958347,
EIF2AK2,1.0,1.0,1.0
EIF2AK3,0.4592480690041666,,
EIF3M,,0.4824400691559363,
EIF4A3,1.0,,1.0
EIF4E2,0.8215948575845748,,0.8344708726388115
EIF4E3,1.0,,1.0
EIF4EBP2,1.0,1.0,
EIF4G1,,1.0,
EIF4G3,0.734905543894308,,
EIF4H,1.0,,1.0
EIF5A2,1.0,,
EIF5B,,0.5432869017774679,
ELAVL2,1.0,,1.0
ELAVL4,,,1.0
ELF1,1.0,,1.0
ELFN2,,0.6234373361445185,
ELK1,1.0,,
ELK3,1.0,,1.0
ELL2,1.0,,1.0
ELMSAN1,0.40101294054782427,,0.4207339052699877
ELOF1,0.4031223014273862,,0.43977574149987947
ELOVL2,0.37162837162837165,,
ELOVL6,,,0.7194146794717408
ELOVL7,1.0,1.0,
ELP1,,,1.0
ELP6,0.6471257449175429,0.6505135889751275,
EMB,1.0,,1.0
EMC7,0.40101294054782427,,0.4207339052699877
EMCN,,,1.0
EMID1,0.4542124542124542,,0.46710559470203383
EMILIN2,,1.0,1.0
EMILIN3,1.0,1.0,1.0
EML1,1.0,,
EML2,1.0,,
EML3,1.0,,1.0
EML4,,,1.0
EML5,1.0,,1.0
EMP1,1.0,,1.0
EMP2,0.37162837162837165,0.37913368682599446,
EMP3,1.0,,1.0
EMX2,1.0,,1.0
EN2,,1.0,1.0
ENAH,1.0,,1.0
ENC1,1.0,,
ENDOD1,0.408929360602223,,
ENG,1.0,,1.0
ENGASE,,,1.0
ENKUR,1.0,,
ENO1,0.8262600343818618,,0.780756255857198
ENO2,1.0,1.0,
ENO3,1.0,,1.0
ENOSF1,,1.0,
ENPP1,,1.0,
ENPP2,,0.47183525136281046,0.5244428468727534
ENPP5,0.5227992346636414,,0.5127739730149369
ENTPD1,1.0,1.0,1.0
EP300,,1.0,
EP400,1.0,1.0,1.0
EPAS1,,1.0,1.0
EPB41L2,,1.0,1.0
EPB41L3,1.0,,1.0
EPB41L5,,,1.0
EPDR1,1.0,1.0,
EPHA10,,1.0,
EPHA4,0.6220336500402398,,0.7108937238807369
EPHA7,1.0,1.0,1.0
EPHA8,1.0,,1.0
EPHB1,,1.0,1.0
EPHB2,1.0,,1.0
EPHB4,,1.0,
EPM2A,,,0.6762265947218925
EPS15,,1.0,
EPS8,1.0,,
EPSTI1,1.0,,1.0
ERBB2,,1.0,1.0
ERBB3,,,0.6369093091782166
ERCC1,1.0,,
ERCC2,0.5511791579207309,,0.5411971994250475
ERF,,,1.0
ERFE,1.0,,
ERG28,,1.0,
ERLIN2,,0.42725901549430956,
ERO1A,0.4031223014273862,,0.46710559470203383
ERO1B,,0.48851878048958347,
ERP27,1.0,,
ERP29,0.37162837162837165,,
ERRFI1,,0.41625816044420694,
ESPL1,1.0,1.0,
ESYT1,0.7813211047712396,,0.7541109794239141
ESYT2,0.5499240643749314,,0.5627577056148485
ETFA,0.37162837162837165,0.37913368682599446,
ETFB,,,0.4207339052699877
ETS1,1.0,,1.0
ETV5,,1.0,
ETV6,1.0,,1.0
ETV7,1.0,,1.0
EVA1A,,1.0,1.0
EVI2A,1.0,,1.0
EVI2B,1.0,1.0,1.0
EVI5,1.0,,
EVX1,1.0,,1.0
EXD3,,,1.0
EXOC3,1.0,,1.0
EXOG,0.40101294054782427,,0.4207339052699877
EXOSC10,0.6363832246185187,,0.6676484805517063
EXOSC4,,,0.5508821886774643
EXOSC8,1.0,,1.0
EXT1,,0.5223319053827529,
EXTL3,0.4339511420256762,,0.47658064006837847
EYA4,0.6377622377622377,0.5655681527774551,
EZH1,,1.0,
F12,1.0,1.0,
F3,1.0,1.0,1.0
F5,1.0,,1.0
F8,1.0,,1.0
FABP3,1.0,,
FABP5,0.8262600343818618,0.7799550115808468,0.780756255857198
FABP6,1.0,,
FABP7,1.0,,1.0
FADS3,,0.39908809139578366,0.45370971441010355
FAF2,,0.4980619380619381,0.5544377191436014
FAM102A,1.0,,1.0
FAM107A,1.0,,0.9970915448188175
FAM111A,1.0,,1.0
FAM114A1,,1.0,1.0
FAM117A,1.0,,1.0
FAM117B,,1.0,1.0
FAM118B,,0.37913368682599446,
FAM120A,,,1.0
FAM122B,,,1.0
FAM126B,,0.7606149506601995,0.8386872949610592
FAM129A,1.0,,1.0
FAM129B,,,1.0
FAM131C,,,1.0
FAM133A,,1.0,1.0
FAM135B,1.0,,
FAM13C,1.0,,1.0
FAM153A,,0.6704076779643531,
FAM155B,1.0,,1.0
FAM162A,0.40101294054782427,0.39288866473332495,
FAM168A,1.0,,1.0
FAM171B,1.0,,1.0
FAM172A,,0.4372865230008088,0.46710559470203383
FAM174B,,,1.0
FAM184A,0.37162837162837165,0.37913368682599446,
FAM193A,,1.0,
FAM193B,,1.0,1.0
FAM207A,1.0,,1.0
FAM210A,1.0,,1.0
FAM210B,0.40101294054782427,,0.4207339052699877
FAM219A,1.0,,1.0
FAM219B,0.408929360602223,,0.43977574149987947
FAM221A,1.0,,1.0
FAM222A,1.0,,1.0
FAM234B,0.6325589304312708,0.5643245643245643,
FAM241B,,0.5562065562065562,0.6036547523273187
FAM32A,,0.5643245643245643,
FAM3A,,,0.9476601137378523
FAM3C,0.40101294054782427,,
FAM43A,,,1.0
FAM49A,1.0,1.0,
FAM50A,,,1.0
FAM50B,0.408929360602223,,
FAM53C,1.0,,
FAM57A,1.0,,
FAM71E1,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83D,,,1.0
FAM83H,1.0,,1.0
FAM84B,1.0,,1.0
FAM92A,1.0,,1.0
FAN1,1.0,,1.0
FANCA,1.0,1.0,
FANCG,1.0,,
FANCI,0.6377622377622377,0.5326036090155691,
FAR1,,,0.7560622456600266
FARP1,1.0,,1.0
FARP2,1.0,,
FARSA,,0.45619897344035276,0.47658064006837847
FARSB,,,0.5366406320951775
FAS,1.0,,1.0
FASLG,1.0,,1.0
FASTKD5,,,1.0
FAT1,1.0,1.0,
FBL,,,0.9806198394028475
FBLIM1,,1.0,
FBLN1,,1.0,1.0
FBLN5,1.0,,1.0
FBLN7,1.0,,1.0
FBN1,,,1.0
FBRSL1,1.0,,1.0
FBXL17,1.0,,
FBXL2,,1.0,1.0
FBXL20,,,1.0
FBXL3,1.0,,1.0
FBXL7,,1.0,
FBXO10,,1.0,
FBXO2,1.0,,1.0
FBXO22,1.0,,1.0
FBXO27,1.0,,1.0
FBXO30,,,1.0
FBXO32,0.5546692113856293,,0.5454420839036223
FBXO33,1.0,,
FBXO42,1.0,,1.0
FBXO46,1.0,,
FBXO6,0.7938656803810341,0.7953632270812887,0.799917760339924
FBXO7,1.0,,
FBXO8,,1.0,
FBXW4,1.0,,1.0
FBXW9,,1.0,
FCGRT,,1.0,1.0
FCHO2,,,1.0
FDFT1,,0.4038872519885178,
FDPS,,,0.4207339052699877
FDX1,0.38539238539238535,,
FEM1B,,1.0,
FEM1C,1.0,,1.0
FERMT2,1.0,,1.0
FEZ1,1.0,1.0,
FGD3,1.0,,1.0
FGD4,,,1.0
FGD5,,1.0,1.0
FGF11,1.0,,1.0
FGF12,1.0,1.0,1.0
FGF13,1.0,,1.0
FGF14,1.0,,1.0
FGF9,,,1.0
FGFBP3,1.0,,1.0
FGFR1,1.0,1.0,
FGFR1OP,1.0,,1.0
FGFR2,,1.0,1.0
FGFR3,1.0,,1.0
FGFRL1,,1.0,1.0
FGL2,1.0,,1.0
FGR,1.0,,1.0
FHIT,,,0.47658064006837847
FHL1,1.0,,1.0
FHOD3,0.9329153605015673,,0.9476601137378523
FIBP,0.6910983753089017,,
FIGNL1,1.0,,
FILIP1L,1.0,1.0,1.0
FIZ1,0.8316948873910899,0.788552155808793,
FJX1,1.0,,1.0
FKBP14,,0.39908809139578366,
FKBP5,1.0,,1.0
FKTN,1.0,,1.0
FLII,1.0,,
FLNA,,1.0,
FLNB,,1.0,
FLNC,1.0,1.0,1.0
FLOT1,0.4203245030831238,,0.46710559470203383
FLOT2,0.3716283716283716,,0.3238983238983239
FLRT3,0.40101294054782427,0.37913368682599446,
FLT1,,1.0,1.0
FLT3,,,1.0
FLVCR1,,,1.0
FMNL1,0.6656030536627552,,0.689496132609905
FMNL3,,0.7175094409136963,
FMO5,1.0,,
FMOD,,1.0,
FN1,,1.0,
FNBP1,1.0,,1.0
FNBP1L,,1.0,1.0
FNDC10,,0.42725901549430956,
FNDC3B,1.0,,1.0
FNDC5,,0.6354472400984029,
FOLH1,1.0,,1.0
FOLR1,0.5227300172355117,0.5045023941575666,
FOS,1.0,,1.0
FOSL2,1.0,,1.0
FOXO1,1.0,,1.0
FOXO3,1.0,,
FOXP2,,,1.0
FOXP4,1.0,,1.0
FOXRED1,0.37162837162837165,,
FOXRED2,0.408929360602223,0.3967405143875732,
FPGT,,,0.45645457745101875
FRMD5,1.0,1.0,1.0
FRMD6,,,1.0
FRMD8,,1.0,1.0
FRMPD1,,,1.0
FRRS1L,,0.6354472400984029,
FRY,,,1.0
FSD1,,,1.0
FSD1L,,0.4734429069029829,0.5366406320951775
FST,1.0,,
FSTL1,,1.0,1.0
FSTL3,1.0,,1.0
FSTL4,1.0,1.0,
FSTL5,1.0,,1.0
FTH1,,,0.46710559470203383
FUBP3,,,1.0
FUK,0.40101294054782427,,0.4207339052699877
FUOM,,,1.0
FURIN,1.0,,1.0
FUS,0.4401157754632075,0.42725901549430956,
FUT3,,0.3967405143875732,
FUT7,1.0,1.0,
FUT9,1.0,,1.0
FUZ,0.6394632654664757,,
FXYD5,1.0,,1.0
FXYD7,,0.46757357868468985,
FYB1,1.0,,1.0
FYN,,,1.0
FYTTD1,1.0,,
FZD1,,,1.0
FZD3,1.0,,
FZD5,1.0,1.0,1.0
FZD6,,1.0,
FZR1,,,1.0
G0S2,,,0.685642127220276
G3BP2,1.0,,
G6PC3,1.0,,
G6PD,,0.41199976494094137,
GAA,0.40101294054782427,,0.4207339052699877
GAB1,1.0,,1.0
GAB2,,1.0,
GABARAPL1,0.7208630680653637,0.6354472400984029,0.6892595356450778
GABARAPL2,,0.6848351648351649,
GABRA2,,1.0,
GABRA4,,1.0,
GABRA5,,1.0,
GABRB2,1.0,,1.0
GABRB3,,1.0,
GABRG1,1.0,,
GABRG2,,1.0,1.0
GADD45A,,,1.0
GADD45B,1.0,,1.0
GAK,0.603816149427165,,
GAL,,,1.0
GAL3ST1,,,0.5476826204098931
GAL3ST4,0.6007671085391293,,0.6709322423608138
GALM,0.8958340578988838,,0.8647965137458339
GALNS,,0.6354472400984029,
GALNT10,,0.760772859427568,
GALNT13,1.0,1.0,
GALNT14,1.0,,1.0
GALNT16,0.6752893124574542,,
GALNT5,0.421978021978022,0.4252578023069826,
GALNT6,,0.39459132416878895,0.43977574149987947
GALNT7,,0.42725901549430956,
GALNT8,1.0,,1.0
GALNT9,0.8767543136475175,,
GALT,,,0.46710559470203383
GANAB,0.6752893124574542,,0.6930365325610496
GAPDH,1.0,,
GAREM1,1.0,,
GART,0.46861665466316627,,
GAS1,,1.0,1.0
GAS2L2,,1.0,
GAS7,1.0,,
GATA3,1.0,,
GATAD2A,,1.0,
GATD1,1.0,1.0,
GBA2,0.421978021978022,,0.45645457745101875
GBE1,0.408929360602223,0.39459132416878895,0.4207339052699877
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GCA,1.0,1.0,
GCC1,,,1.0
GCDH,,0.37962037962037964,
GCHFR,1.0,,1.0
GCN1,,0.6354472400984029,
GCNT1,,0.37913368682599446,
GDAP1L1,,1.0,1.0
GDAP2,,,0.4207339052699877
GDF10,,,1.0
GDF9,,1.0,
GDPD3,,0.39459132416878895,
GEM,,1.0,1.0
GFAP,1.0,,1.0
GFPT1,,0.6301904617122008,
GFPT2,,0.45619897344035276,
GFRA1,1.0,,1.0
GFRA2,1.0,,
GGPS1,,0.498505053665196,
GHITM,0.4031223014273862,0.39459132416878895,
GHRHR,1.0,,
GIGYF1,1.0,,1.0
GIMAP1,0.589343399962869,,0.571052082246112
GIMAP4,1.0,,1.0
GIMAP7,1.0,,1.0
GIMAP8,0.6465153893725322,,0.6907578263763062
GINM1,,1.0,
GINS1,1.0,,
GJA1,,1.0,1.0
GJC2,,,1.0
GK5,,,0.45645457745101875
GKAP1,,0.8465453176373947,
GLB1,,0.4446981589838732,
GLB1L,,0.37913368682599446,
GLB1L2,0.38539238539238535,,0.4207339052699877
GLCE,0.6377622377622377,,0.6296186806390888
GLDC,0.37891520244461424,,0.4207339052699877
GLG1,,,0.5411971994250475
GLI2,,1.0,
GLI3,,1.0,
GLIPR1,1.0,,1.0
GLIPR2,,,0.4207339052699877
GLIS3,,1.0,1.0
GLMP,,,0.3238983238983239
GLRX,0.6394632654664757,,0.6036547523273187
GLRX3,0.9109750107374809,,
GLS,,0.37962037962037964,
GLYCTK,,,0.44847460232075614
GMPR,0.408929360602223,,0.45645457745101875
GMPR2,0.4339511420256762,,0.45866720691895513
GNA11,1.0,1.0,
GNA12,,1.0,
GNA13,1.0,,
GNA15,1.0,1.0,1.0
GNAI1,1.0,1.0,1.0
GNAI3,1.0,1.0,
GNAL,1.0,,1.0
GNB1,1.0,,
GNB2,0.574212790819289,,
GNB3,,,1.0
GNB4,1.0,,
GNG2,1.0,1.0,
GNG3,,1.0,
GNG5,0.4592480690041666,,0.48329039381670963
GNG7,1.0,,
GNL1,0.5348960662768195,0.498505053665196,
GNPTG,0.5348960662768195,,
GNS,,1.0,1.0
GOLGA1,,,1.0
GOLGA7,0.37162837162837165,,
GOLGA8A,,,0.7620346458520731
GOLIM4,0.7993701662575834,,0.8296490055869098
GOLM1,0.7813211047712396,,
GOLPH3,,,0.5318515203041763
GOLT1B,0.446375154590452,0.4252578023069826,
GON4L,1.0,,1.0
GPAA1,,,0.43977574149987947
GPC1,1.0,,1.0
GPC3,1.0,1.0,1.0
GPD2,0.408929360602223,,0.4420415649923847
GPER1,1.0,,
GPI,0.4603900036970903,,0.47940388523942906
GPM6A,0.40101294054782427,0.37913368682599446,
GPM6B,1.0,,
GPNMB,,1.0,1.0
GPR108,1.0,,
GPR15,1.0,1.0,1.0
GPR155,1.0,,1.0
GPR156,,,1.0
GPR158,,1.0,
GPR173,1.0,1.0,1.0
GPR22,1.0,,
GPR68,1.0,,1.0
GPR85,,0.7275468717329183,
GPR88,1.0,,1.0
GPRC5B,1.0,,1.0
GPRC5C,0.40101294054782427,,
GPRIN1,0.40101294054782427,,
GPSM1,,,1.0
GPSM2,1.0,1.0,
GPSM3,1.0,,1.0
GPT2,,0.47069865618252715,
GPX7,,0.5562065562065562,0.6104889874523383
GRAMD1C,0.7869777281541988,,0.7694237735054061
GRAMD2B,0.6545268684803568,0.6354472400984029,0.6762265947218925
GRAMD4,0.6714711736999999,,0.6967138433414094
GRB10,1.0,,1.0
GRB2,0.5499240643749314,,
GRB7,,,1.0
GREM1,1.0,,1.0
GRHL1,,1.0,
GRIA2,,1.0,
GRIA3,1.0,,
GRIA4,,,1.0
GRID1,1.0,,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN1,,1.0,
GRIN2B,,1.0,1.0
GRIN2D,1.0,,1.0
GRK2,1.0,,1.0
GRK3,,1.0,
GRK4,,1.0,
GRK5,1.0,,1.0
GRM1,1.0,1.0,
GRM4,,,1.0
GRM5,1.0,1.0,
GRM8,1.0,,
GRN,,1.0,1.0
GRPEL2,0.37162837162837165,,0.3238983238983239
GRPR,,,0.4420415649923847
GSAP,1.0,,1.0
GSE1,1.0,,1.0
GSR,0.40101294054782427,,
GSTA4,,,1.0
GSTK1,0.4420535732489086,,0.45645457745101875
GSTM2,1.0,,
GSTM3,1.0,1.0,
GSTO1,0.4274319929272006,,0.44936091576407783
GTF2H3,,0.9639512361405852,
GTF2IRD1,1.0,,1.0
GTPBP1,1.0,,
GTPBP6,0.5511791579207309,,
GTSE1,1.0,1.0,
GTSF1,0.5227992346636414,,0.5127739730149369
GUCA1A,1.0,1.0,
GUCA1B,0.9212196254449775,,0.9816781392123858
GUCD1,,,0.4207339052699877
GUCY1A1,1.0,1.0,1.0
GUCY1A2,1.0,,
GUCY1B1,1.0,1.0,1.0
GUK1,0.37162837162837165,,0.4207339052699877
GXYLT2,,0.9307532467532467,0.9816781392123858
GYPC,0.7142148734044538,,0.7215146162514584
H1F0,0.7615836218575944,,0.7193609833495056
H1FX,,0.8917124542124543,
H2AFJ,,,1.0
H2AFY2,1.0,1.0,
H6PD,,0.39288866473332495,
HACD4,1.0,,1.0
HACE1,,1.0,1.0
HADH,0.4153493565258271,,
HAP1,,,1.0
HAPLN2,,,1.0
HAPLN3,1.0,,1.0
HARBI1,,0.6276666113178374,
HASPIN,,1.0,1.0
HAUS5,0.37162837162837165,,0.4207339052699877
HAVCR2,0.9071452980868953,,0.8798906614857535
HAX1,,0.5432869017774679,
HCFC1,,1.0,
HCFC2,,1.0,
HCK,,,1.0
HCLS1,1.0,,1.0
HCN1,,1.0,
HCN3,,1.0,1.0
HCRTR2,1.0,,1.0
HCST,1.0,,1.0
HDAC2,,,1.0
HDAC4,,,1.0
HDAC8,1.0,,1.0
HDAC9,,,1.0
HDGFL3,,,0.4207339052699877
HDLBP,,0.7902472803135056,
HEATR5A,,1.0,
HECA,1.0,1.0,
HECTD1,1.0,,
HECTD2,,,1.0
HECW2,1.0,,
HEG1,,1.0,
