,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
DIP2A,0.4005631772807346,,,
DIRAS1,,1.0,1.0,
DIRAS2,,1.0,1.0,
DIRAS3,0.801287320274662,,0.8136863136863138,
DIS3,,,1.0,
DIS3L,,,1.0,
DISP3,0.8178991604789109,,0.8295172164518898,
DIXDC1,1.0,,1.0,
DKK1,0.4432035854054203,,,
DKK3,,0.039697144960302855,,
DLAT,1.0,,1.0,
DLC1,0.036746341893400716,,,
DLD,1.0,,,
DLG1,0.051787590647694275,,0.03056023260626841,
DLG2,,0.14073751146254565,,
DLG4,,0.024135864135864132,,
DLGAP2,0.09411492462339921,0.09099610067352003,0.08140472666020111,0.050968262506724045
DLGAP3,0.5552780552780553,,0.5506096379548925,
DLK1,,0.20789882970857446,,
DLK2,0.8953436839999973,,0.8814873650939224,
DLL1,,,0.021884708697895508,
DLX1,0.3229857602881839,0.21337101474874148,0.28094494790923363,0.1641083374829505
DLX2,0.25805985921592856,0.26042674186894754,0.2708307105405927,0.16724379914563964
DLX4,0.6050373100333449,,,
DMAC1,1.0,,,
DMC1,,1.0,1.0,
DMD,0.06753381753381753,,0.08888182946760353,
DMPK,,,1.0,
DMTN,0.7951644672607845,0.7820258948971821,,
DMXL2,,1.0,1.0,
DNAAF1,,1.0,,
DNAH12,,,0.5493816528299287,
DNAJA3,1.0,,,
DNAJA4,,1.0,1.0,
DNAJB1,,1.0,1.0,1.0
DNAJB12,1.0,,1.0,
DNAJB2,,0.5744819816142254,0.6119872445096517,
DNAJB4,1.0,,,
DNAJB9,,0.45502445009834175,,
DNAJC10,,1.0,,
DNAJC11,,1.0,1.0,
DNAJC12,1.0,,1.0,
DNAJC15,,1.0,1.0,
DNAJC17,,,1.0,
DNAJC2,,,1.0,
DNAJC21,1.0,,,
DNAJC3,,1.0,,
DNAJC30,1.0,1.0,,
DNAJC5,,0.7567750827308171,,
DNAJC6,,1.0,1.0,
DNAJC9,,,1.0,
DNAL1,,,,1.0
DNAL4,,,0.7590055961737378,
DNASE1L1,0.20634849021945798,,,
DNASE1L2,,,0.794771071366816,
DNER,,0.024135864135864132,,
DNHD1,1.0,1.0,1.0,
DNM1,0.21193818903742567,0.1857169594395872,0.1883029611703815,
DNM2,,0.5781246181542697,,
DNM3,0.06286166663525154,,0.050509273335360295,
DNMBP,0.2142687073330201,,0.1883029611703815,
DNMT3A,1.0,,1.0,
DNMT3B,,,1.0,
DNTTIP1,,,1.0,
DOC2A,0.4378939075630252,,0.40110007088929805,
DOCK10,0.3058226870321903,0.31530657442365695,0.2519489812513068,0.17562557924003708
DOCK11,0.18833118429349924,0.17793428516620538,0.21253252676177575,
DOCK3,,0.27084279357006635,0.25423512657555214,
DOCK5,1.0,1.0,1.0,1.0
DOCK7,,,1.0,
DOCK8,,0.15536089398248046,0.14337069005235484,0.09255189255189254
DOCK9,1.0,1.0,,
DOK1,0.05758439091772425,,0.035642210138854435,
DOK3,0.10260572760572761,,,
DOK4,,0.057883976488627656,,
DOK5,0.2741959280854433,0.22474139855629696,0.24048404425762915,0.15193087167609462
DOK6,,0.20326434460710083,,0.10817753674896533
DOLK,,1.0,1.0,
DONSON,,1.0,1.0,
DPCD,,1.0,,
DPF1,,1.0,1.0,
DPF3,,,1.0,
DPH3,0.5218955472977488,,0.48623087438876916,
DPH7,,,1.0,
DPP10,,1.0,1.0,1.0
DPP3,1.0,1.0,1.0,
DPP6,1.0,,1.0,0.8420662840214774
DPY19L1,,0.39128557032487166,,0.2720389530041004
DPY19L2,0.4005631772807346,0.37698794943875447,0.3623839928187754,
DPY19L3,,,0.08888182946760353,
DPYD,,0.9924286240075714,1.0,0.8252400660563927
DPYSL2,,0.3460822231771952,,0.2668970373888407
DPYSL3,,0.12818940715936422,,
DRAM1,,0.4490624886664491,0.533663126824327,0.3405689787599335
DRD2,,,,0.02737022014130448
DRP2,0.2162880814566208,,0.14996963169720645,
DSC2,,0.01987234322563664,0.021884708697895508,0.01664269796137928
DSC3,0.028234477387019757,0.01987234322563664,,
DSCAM,0.030848780848780847,,0.026377595914019752,
DSCAML1,0.030848780848780847,0.01987234322563664,0.021884708697895508,
DSCC1,,1.0,,
DSE,0.06753381753381753,,,
DSEL,0.43296335001404124,,0.4235955322412859,
DSP,,0.2478236049664621,,
DSTN,0.11798488189719218,0.07098783569371804,0.09250176053454744,
DTD1,1.0,,1.0,
DTD2,1.0,,1.0,
DTNA,,0.3383875245428099,,
DTNB,,0.9772559171597632,,
DTX3,1.0,,,
DTX3L,1.0,1.0,1.0,1.0
DTX4,0.16073838442259494,,,
DUSP10,0.6988988455153868,0.5837739496276081,0.6934391204397314,
DUSP15,,,0.6429870380875407,
DUSP16,,1.0,1.0,
DUSP2,1.0,1.0,1.0,
DUSP22,1.0,1.0,1.0,
DUSP26,,,0.5876582433959483,
DUSP3,,0.8397688154254459,0.8500341122292342,0.6462675255778704
DUSP4,1.0,1.0,1.0,
DUSP8,1.0,,,
DUT,1.0,,1.0,
DVL1,0.15794575794575796,0.17488659395811218,,
DVL2,1.0,,,
DYM,,1.0,,
DYNC1I1,,1.0,,0.9246808967924506
DYNC1I2,1.0,,,
DYNC2H1,1.0,1.0,,
DYNC2LI1,0.9984292235096094,0.9075159408492742,,
DYNLL2,,,1.0,
DYNLT3,0.030848780848780847,,0.035642210138854435,
DYRK1A,,1.0,,
DZIP1,,1.0,1.0,1.0
DZIP1L,,0.5353530261787143,,
DZIP3,,1.0,,
E2F1,,1.0,1.0,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EAF1,1.0,,,
EARS2,,1.0,1.0,
EBF1,0.5873133276979431,,0.5795885177944979,
EBNA1BP2,1.0,,,
EBP,,,0.8724495097637641,
EBPL,0.665825402667508,,0.6813376690752534,
ECE1,,0.06685988004669324,0.06572635285506573,
ECHDC2,1.0,,1.0,
ECM2,0.036746341893400716,,0.021884708697895508,
EDA,0.34382542122480203,0.31530657442365695,,
EDEM1,,1.0,1.0,
EDIL3,0.028234477387019757,0.029368861227268304,0.021884708697895508,
EDN1,0.051787590647694275,,0.03056023260626841,
EDNRA,0.028234477387019757,,,
EDNRB,0.07134193429696642,0.0626166286543645,,
EDRF1,1.0,,1.0,
EEA1,0.32048817989621375,,,
EEF1A1,,1.0,,
EEF1A2,1.0,1.0,,
EEF1AKMT1,,,1.0,
EEF2,1.0,1.0,,
EEF2K,1.0,1.0,,
EEFSEC,1.0,,,
EEPD1,,0.09867753529725361,,
EFCAB11,,,1.0,
EFCAB7,,0.7036154453281526,,
EFHC1,,1.0,,
EFHD1,0.22483651318007145,0.2107707534959267,,0.12535437535437535
EFHD2,,,0.769473040171807,
EFNA1,,0.01987234322563664,,0.012413815692504217
EFNA5,,,0.03056023260626841,
EFNB3,,0.01987234322563664,0.021884708697895508,0.01664269796137928
EFR3B,,0.5493508758814881,,
EFS,0.1944209636517329,0.1886070398766892,0.1722612830207767,
EFTUD2,,1.0,,1.0
EGFL6,,0.057883976488627656,0.06572635285506573,
EGFL7,,,0.026377595914019752,
EGLN1,,0.895157049290051,0.969012030623405,
EGLN3,,1.0,1.0,
EGR1,,0.8620222544750847,,
EGR2,0.7384625683594755,,,
EGR3,,,1.0,
EHD1,,1.0,1.0,
EID1,1.0,,1.0,
EIF1,,1.0,,
EIF1AX,1.0,,1.0,
EIF1AY,,1.0,1.0,1.0
EIF1B,1.0,,,
EIF2AK1,1.0,1.0,,
EIF2AK2,,1.0,1.0,1.0
EIF2AK4,1.0,,1.0,
EIF2B1,1.0,,1.0,
EIF2B2,1.0,,,
EIF2S1,1.0,,1.0,
EIF2S3,1.0,,1.0,
EIF3B,,,1.0,
EIF3F,1.0,,1.0,
EIF3L,,1.0,1.0,
EIF4B,,1.0,,
EIF4E,1.0,,,
EIF4E3,,,0.7590055961737378,
EIF4EBP2,,,1.0,
EIF5,,1.0,1.0,
EIF5A2,,,1.0,
EIF5B,1.0,,,
ELAC2,1.0,,,1.0
ELAVL2,1.0,,,1.0
ELAVL3,,1.0,1.0,
ELAVL4,1.0,1.0,1.0,
ELF1,,0.17488659395811218,0.16274693048886596,
ELFN2,,1.0,1.0,
ELK3,0.1289678063871612,0.10258674864548126,0.09675344898016963,
ELK4,1.0,,,
ELL2,1.0,,1.0,1.0
ELL3,,1.0,1.0,
ELMO1,0.22864390511449334,,0.21803416524824148,
ELMOD2,,,0.1530248017624527,
ELMSAN1,1.0,,,
ELOB,,,1.0,
ELOVL1,,0.2966050830996213,,
ELOVL5,1.0,,1.0,
ELOVL6,,1.0,1.0,
ELP1,,1.0,,
EMB,0.028234477387019757,0.024135864135864132,0.026377595914019752,
EMC1,1.0,1.0,,
EMC10,,,0.2245043586151458,
EMC2,,,1.0,
EMC4,,1.0,,
EMC6,,1.0,,
EMC7,1.0,,,
EMD,,,1.0,
EME2,1.0,1.0,,
EMID1,,1.0,,
EMILIN2,0.07134193429696642,0.05385284087109645,,
EMILIN3,0.3927183927183927,,0.36991991195353885,0.2382336764359236
EML1,1.0,,,
EML3,,1.0,1.0,
EML4,1.0,1.0,,
EML5,,,1.0,
EML6,0.9939190963675499,0.9090033963568819,,
EMP2,0.4729592061128449,,0.4432274765355765,
EMP3,,0.01987234322563664,0.021884708697895508,
EMSY,,,1.0,
EMX2,0.2529888335963102,,0.237848407516654,
EN2,0.6714008425035041,,0.6501871959815886,
ENC1,1.0,1.0,1.0,
ENDOD1,0.7787387737351997,,0.6945993031358885,
ENDOV,,1.0,,
ENG,0.05758439091772425,0.029368861227268304,,
ENKUR,,,0.4528882262315997,
ENO1,,1.0,,
ENO2,,1.0,1.0,
ENO3,,1.0,,
ENOPH1,1.0,1.0,,
ENOX1,0.9209129740691203,,0.8814873650939224,
ENOX2,1.0,,1.0,
ENPP2,0.07134193429696642,0.07503105590062113,,
ENPP4,0.3889107001947469,0.4771609650446484,,
ENPP5,1.0,1.0,,
ENTPD1,,0.14351054351054351,0.13734541320748217,
ENTPD3,,0.19428361363845237,,
EOMES,0.030848780848780847,0.04405329184090246,,
EP300,1.0,,,
EPAS1,1.0,1.0,1.0,
EPB41L1,,0.43468873695573945,,0.3064559461426302
EPB41L2,0.9559678666704273,,0.9039623449326954,
EPB41L3,1.0,,1.0,
EPB41L4A,,,1.0,
EPC1,,,1.0,
EPHA10,0.04190777775683436,,0.050509273335360295,
EPHA4,0.030848780848780847,,0.026377595914019752,
EPHA5,0.051787590647694275,,0.035642210138854435,
EPHA7,,,,0.01909015354393506
EPHA8,0.046144990743328694,,0.026377595914019752,
EPHB1,,0.03395070402743037,,
EPHB3,0.028234477387019757,,0.03056023260626841,
EPHB4,0.028234477387019757,,0.03056023260626841,
EPHB6,0.04190777775683436,,0.026377595914019752,
EPHX4,,,0.5162125410000764,
EPN1,1.0,,1.0,
EPRS,,1.0,1.0,
EPS15,0.8073246585816417,,,
EPS15L1,,,0.8903977194807362,
EPS8,0.036746341893400716,,,
EPSTI1,,1.0,1.0,1.0
ERBB2,0.046144990743328694,,0.026377595914019752,
ERBB3,,0.029368861227268304,,
ERBB4,0.036746341893400716,,0.035642210138854435,
ERBIN,,0.09437008489141192,0.07387357619196877,
ERC1,1.0,0.9331897560747227,,
ERC2,,0.3694152562765701,,0.2382336764359236
ERF,,1.0,,
ERG28,1.0,,1.0,
ERI1,,1.0,,
ERI2,1.0,,,
ERI3,1.0,0.9896426926367045,,
ERICH1,1.0,,1.0,
ERLEC1,1.0,0.9979805397466496,,
ERMN,,0.04405329184090246,0.04578180440249406,
ERN1,,,0.81106244861208,
ERO1A,,1.0,,
ERO1B,0.9861220385831784,0.9241126070991432,,
ERP44,,1.0,1.0,
ERRFI1,0.6258239032985721,,0.6004288109551268,
ESAM,,,0.021884708697895508,
ESF1,1.0,,,
ESPL1,,1.0,1.0,
ESPNL,1.0,,1.0,
ESRRA,1.0,,,1.0
ESYT1,,1.0,1.0,
ESYT2,0.7508325008325009,,0.7475526249948985,
ESYT3,,0.29962579128428,,
ETF1,,1.0,,
ETFA,1.0,,1.0,
ETFB,1.0,1.0,1.0,
ETFDH,1.0,,,
ETHE1,,1.0,,
ETNK2,,0.9814696401379064,,
ETS1,,1.0,1.0,
ETV1,1.0,,1.0,
ETV3,,1.0,,
ETV5,1.0,1.0,1.0,
ETV6,1.0,1.0,,1.0
ETV7,,0.593229481141569,0.6813376690752534,0.4713272997025858
EVI2A,,0.039697144960302855,0.04080960023582974,0.012413815692504217
EVI2B,,0.01987234322563664,0.021884708697895508,0.01664269796137928
EWSR1,,1.0,,
EXD2,,1.0,,
EXOC3L2,,0.767210138296081,,
EXOC4,1.0,,,
EXOSC10,,1.0,,
EXOSC5,,1.0,,
EXOSC7,,1.0,,
EXOSC9,,1.0,,
EXPH5,,,0.7220114819154435,
EXT1,,,0.524524067481814,
EXT2,,1.0,,
EXTL3,,0.16846098064372178,,
EYA4,,1.0,1.0,
F13A1,0.051787590647694275,,0.050509273335360295,
F3,,0.01987234322563664,,0.012413815692504217
F5,0.028234477387019757,0.01987234322563664,0.021884708697895508,
FAAH2,,,0.5887258588370426,
FAAP24,1.0,,,
FABP5,,1.0,,1.0
FABP6,0.2162880814566208,,0.19141288159693068,
FABP7,0.32546759962726346,0.2765567765567765,0.34121397548086185,
FADD,0.3927183927183927,0.40478725426822315,0.46719872555061864,
FADS2,,0.26521533146138826,0.25423512657555214,
FAH,1.0,,,
FAIM2,0.3910105413500176,0.3249279237872394,,
FAM102A,,0.2164357381748686,0.2245043586151458,
FAM107A,0.05758439091772425,0.04921773142112125,,
FAM107B,,,1.0,
FAM110B,0.3850507964122068,,0.3571202626129928,
FAM110C,1.0,,,
FAM111A,1.0,1.0,1.0,
FAM114A1,,0.05385284087109645,,
FAM117B,,1.0,1.0,
FAM118A,,0.9302823928052447,,
FAM120A,,1.0,1.0,
FAM120B,,1.0,1.0,
FAM122B,1.0,,1.0,
FAM124A,1.0,,1.0,
FAM126B,,,1.0,
FAM129A,,0.609945770582529,0.7235336605840204,0.4713272997025858
FAM131A,,1.0,1.0,
FAM131C,1.0,,1.0,
FAM135A,,1.0,1.0,
FAM135B,1.0,,1.0,
FAM13A,1.0,1.0,,0.8989400941111203
FAM13C,,1.0,,
FAM153A,0.5534514827277985,,0.540492910012743,
FAM155B,,0.5514425151887388,0.5942090482807094,
FAM160A1,,1.0,,
FAM161A,1.0,,1.0,
FAM161B,,0.8302038797215646,0.8892015100597392,
FAM162A,,1.0,1.0,
FAM167A,0.5502342413985685,,,
FAM168A,,1.0,1.0,
FAM169A,,1.0,,
FAM171A1,0.1140982305365867,0.11443728685107996,,0.07226798098167393
FAM174B,1.0,,1.0,
FAM177A1,1.0,1.0,,
FAM184A,1.0,1.0,,
FAM189A1,0.3746054940084791,,,
FAM189A2,0.4973068346666276,,0.5862790674671863,
FAM193A,0.3800133003672827,,,
FAM193B,1.0,,1.0,
FAM199X,1.0,1.0,1.0,
FAM19A1,,,1.0,
FAM19A2,0.6002291359434216,,0.5873573431177118,
FAM19A4,0.06286166663525154,0.04921773142112125,,
FAM19A5,,0.490380226801952,,
FAM208A,1.0,1.0,,
FAM210B,0.4973068346666276,,0.5506096379548925,
FAM216A,,0.6392058545576669,,
FAM217B,,,0.13734541320748217,0.07602838928140132
FAM219A,1.0,1.0,,
FAM221A,1.0,1.0,1.0,
FAM222A,1.0,,1.0,
FAM234B,,0.3673928998723143,0.3904301232364474,
FAM241A,0.13968174682460396,,,
FAM241B,0.3889107001947469,,,
FAM3C,,1.0,,
FAM43A,0.2221112221112221,0.1973056669846206,,0.12830359009761003
FAM49A,1.0,1.0,,
FAM50A,,,1.0,
FAM50B,1.0,,1.0,
FAM53B,1.0,,,
FAM57A,,0.01987234322563664,,
FAM69A,,,1.0,
FAM71F1,,,1.0,
FAM78A,,0.13385501841690994,0.1113422790678191,
FAM78B,1.0,,,
FAM81A,1.0,,,
FAM83D,,,1.0,
FAM83H,1.0,,,
FAM84A,1.0,1.0,1.0,
FAM84B,,,,0.4893745710072241
FAM89B,0.35392595147447037,,,
FAM8A1,0.2610062748311597,0.26964285714285713,0.24378164208672684,
FAM98B,,,1.0,
FAN1,,0.3694152562765701,,
FANCG,1.0,,1.0,
FANCI,1.0,1.0,1.0,
FAR1,,,1.0,
FAR2,,,1.0,
FARP2,0.20309781010170116,0.23256609908445283,,
FARSB,,1.0,,
FAS,,0.10640046975924838,0.0697662210401064,
FASLG,,0.024135864135864132,0.026377595914019752,
FASN,1.0,1.0,1.0,
FASTKD5,0.8025867689733237,0.7239113987580245,,
FAT1,0.028234477387019757,,,
FAT3,0.028234477387019757,0.01987234322563664,0.021884708697895508,0.012413815692504217
FAT4,0.2816538300409268,,0.27838290741516547,
FBL,1.0,,,
FBLIM1,0.06753381753381753,,,
FBLN1,,,0.035642210138854435,
FBLN5,0.030848780848780847,0.03395070402743037,0.026377595914019752,0.01664269796137928
FBN1,,0.024135864135864132,0.03056023260626841,
FBRS,,1.0,,
FBXL15,,,1.0,
FBXL16,,,,1.0
FBXL19,1.0,,1.0,
FBXL2,1.0,1.0,,
FBXL6,,,1.0,
FBXL7,0.7114500083250084,,,
FBXO10,,,1.0,
FBXO15,1.0,,,
FBXO25,,1.0,1.0,
FBXO27,,,1.0,
FBXO32,,,1.0,
FBXO33,,,0.6986046839883625,
FBXO34,,,1.0,
FBXO41,,0.848130890088932,,
FBXO6,,1.0,,
FBXO7,,1.0,1.0,
FCGRT,,,0.021884708697895508,
FCHO2,1.0,,1.0,
FCHSD2,,1.0,1.0,
FDFT1,,,1.0,
FDPS,,1.0,1.0,
FDX1,1.0,,1.0,
FECH,1.0,,1.0,
FEM1A,,0.5732941667416723,,
FEM1C,,,1.0,
FEN1,,1.0,,
FER,,,0.035642210138854435,
FERMT2,,,0.03056023260626841,
FEZF2,0.04190777775683436,0.01987234322563664,,
FGD2,,,0.10023486447327506,
FGD3,0.036746341893400716,0.029368861227268304,0.03056023260626841,
FGF1,0.030848780848780847,0.024135864135864132,0.026377595914019752,
FGF11,0.1140982305365867,,0.07845336481700119,0.058514213059667614
FGF12,,0.10640046975924838,0.12507058159232073,0.07781941378779324
FGF13,0.14396097729431062,0.11045535402570199,0.12173034789171708,0.07602838928140132
FGF14,0.1289678063871612,,0.07845336481700119,
FGF9,0.046144990743328694,,0.04578180440249406,
FGFBP3,0.09799024504906859,0.08324451468264177,0.06572635285506573,0.045208522820463115
FGFR1,0.028234477387019757,,,
FGFR1OP,,0.542598086324322,,
FGFR1OP2,1.0,1.0,1.0,
FGFR2,0.028234477387019757,0.039697144960302855,,
FGFR3,0.046144990743328694,0.04921773142112125,0.050509273335360295,0.01909015354393506
FH,1.0,1.0,,
FHDC1,,,,0.0744828941550253
FHIT,1.0,,1.0,
FHL1,0.35972604590162616,0.29783037475345164,0.310055214246831,
FHL2,0.1289678063871612,,0.0853503639217925,
FHOD1,0.19076130261216814,,,
FIGN,1.0,,1.0,
FILIP1L,0.036746341893400716,0.04405329184090246,0.04080960023582974,
FITM1,,,0.6032530576219897,
FKBP15,1.0,,,
FKBP4,1.0,,1.0,1.0
FKBP5,1.0,1.0,1.0,
FKBP7,1.0,,,
FKBP9,,0.22250249750249748,0.14702411682277455,
FKRP,,,0.80025126562047,
FLAD1,,1.0,,
FLNC,,0.039697144960302855,,
FLOT1,,0.16846098064372178,,
FLOT2,,0.8118569784152088,0.7988859278257558,0.6153628506569683
FLRT1,,0.07503105590062113,,
FLRT3,0.11798488189719218,0.10258674864548126,0.1113422790678191,
FLT1,0.030848780848780847,,0.04578180440249406,
FLT3,,,0.03056023260626841,
FLVCR1,,0.32967032967032966,0.2842474207327017,
FLYWCH1,,,1.0,
FMN1,0.9821931315437809,,0.9631582778362081,
FMN2,,0.8205175745733825,,0.6225488177765836
FMNL1,0.7712416986320652,0.7190854258523431,0.7803934437655368,0.5792655238331513
FMNL2,0.3058226870321903,,,
FMNL3,0.4121327209145907,,,
FMO4,,,0.14015156239900847,
FMR1,1.0,,,
FN1,0.028234477387019757,,0.021884708697895508,
FNBP1,,0.6219560125139525,0.6412907846870111,
FNBP1L,,0.38439191224337116,0.3785774927947452,0.2852214098898449
FNBP4,,,1.0,
FNDC4,,0.2164357381748686,0.2096324727903675,
FNDC5,1.0,,1.0,
FNIP2,1.0,,1.0,
FOLH1,0.08559622195985833,,0.0697662210401064,0.06004568119105565
FOLR1,1.0,,1.0,
FOS,,1.0,,1.0
FOSL2,,1.0,,
FOXC1,0.051787590647694275,,0.08888182946760353,
FOXC2,,,0.10023486447327506,
FOXF1,,,0.6580851079613457,
FOXG1,1.0,,,
FOXJ3,,,1.0,
FOXK1,1.0,,1.0,
FOXN3,1.0,,1.0,
FOXO1,,,1.0,
FOXO3,,1.0,1.0,
FOXO4,1.0,,,
FOXP1,1.0,,1.0,1.0
FOXP2,0.4121327209145907,0.39128557032487166,0.41128979715936237,
FOXRED1,,,1.0,
FPGS,,1.0,,
FRA10AC1,1.0,,1.0,
FRAS1,0.1319995377047675,,0.09250176053454744,
FRMD4B,0.7915665894389299,0.8036073873770209,,
FRMD6,1.0,,1.0,
FRMD8,,0.42258251086774007,,
FRMPD1,0.2162880814566208,,,
FRMPD4,0.42228042228042234,0.39128557032487166,,
FRRS1L,0.8640171776627988,0.7836991504537679,0.815014185363678,
FRY,,1.0,,
FRYL,,1.0,,
FRZB,0.04190777775683436,,0.04578180440249406,
FSCN1,0.2741959280854433,0.24476174584634455,0.2567322180581849,
FSD1,,,0.1530248017624527,
FST,0.04190777775683436,0.01987234322563664,,
FSTL1,,0.01987234322563664,,
FSTL4,0.030848780848780847,0.04405329184090246,0.035642210138854435,
FSTL5,0.06753381753381753,,0.08140472666020111,
FTL,0.669376285814642,,,
FTO,,1.0,1.0,
FUCA1,,0.37953004442366145,,
FUNDC1,1.0,,1.0,
FUOM,1.0,,,
FURIN,,0.01987234322563664,0.026377595914019752,0.021791158481805965
FUS,1.0,1.0,,
FUT3,0.12459897825751484,,0.0853503639217925,
FUT7,,0.46829679292974563,,
FUT8,0.09799024504906859,,,
FUT9,,1.0,,
FXR1,1.0,1.0,,
FXYD5,0.08559622195985833,0.07098783569371804,0.07387357619196877,0.03985488196014512
FXYD6,,0.03395070402743037,,
FXYD7,0.5160541586073502,,,
FYB1,,0.029368861227268304,0.021884708697895508,0.01664269796137928
FYCO1,1.0,,1.0,
FYN,0.046144990743328694,0.03395070402743037,0.04080960023582974,
FYTTD1,1.0,,1.0,
FZD1,0.07635073260073261,,,
FZD5,0.07635073260073261,0.07503105590062113,0.06086104048752606,0.03985488196014512
FZD6,0.07635073260073261,,0.050509273335360295,
FZD7,,0.029368861227268304,,0.02507426348485951
FZD8,0.07134193429696642,,,
FZR1,,,1.0,
G0S2,,,0.22727079496905417,
G2E3,,,0.7988859278257558,
G3BP2,,1.0,1.0,
G6PD,1.0,1.0,1.0,1.0
GAB1,0.046144990743328694,,,
GAB2,,,0.04080960023582974,
GABARAPL1,1.0,1.0,,
GABARAPL2,,1.0,,
GABBR1,,0.47906770648706126,0.5678544723601886,
GABBR2,,1.0,1.0,1.0
GABPB1,,1.0,,
GABPB2,1.0,,,
GABRA1,1.0,0.9772559171597632,1.0,
GABRA2,1.0,1.0,1.0,1.0
GABRA4,1.0,,1.0,
GABRA5,0.23187435275347362,0.20620177009391544,0.2096324727903675,
GABRA6,,,1.0,
GABRB1,1.0,,1.0,
GABRB2,0.3179747082186106,0.2947730911802768,0.36470998880637434,
GABRB3,,1.0,,
GABRG1,1.0,1.0,1.0,
GABRG2,1.0,1.0,1.0,
GABRQ,,,1.0,
GAD1,1.0,,1.0,
GAD2,1.0,1.0,1.0,
GADD45A,,,,1.0
GADD45B,,1.0,1.0,1.0
GAK,,,1.0,
GAL,,0.10258674864548126,0.08140472666020111,
GAL3ST1,,0.27084279357006635,0.3042582417582418,
GAL3ST4,0.5758108451034496,,0.5678544723601886,
GALC,0.1543822395840333,,0.12507058159232073,
GALM,,1.0,1.0,
GALNT1,1.0,,1.0,
GALNT10,1.0,1.0,,1.0
GALNT11,0.6242001558160809,0.5472560722182508,,
GALNT13,1.0,1.0,1.0,
GALNT14,1.0,1.0,,
GALNT15,1.0,1.0,1.0,0.8239670165899675
GALNT17,1.0,1.0,1.0,
GALNT18,0.2529888335963102,0.20789882970857446,,0.16542841773611006
GALNT2,1.0,,1.0,
GALNT5,,,0.6829422873513505,
GALNT6,,0.4921438593127729,0.5557698115837651,
GALNT7,,0.42812667939143484,0.46719872555061864,
GALNT8,,1.0,,
GALNT9,,1.0,,
GALT,,,1.0,
GANC,,,0.3175603022931267,
GAP43,0.036746341893400716,,0.026377595914019752,
GAPDH,,1.0,,
GAREM1,,,0.5876582433959483,
GAREM2,0.68792548822692,0.6377537053693638,,0.44481392733140984
GARNL3,,1.0,,
GAS1,0.26362971890494824,0.24476174584634455,0.2890330908030023,
GAS2L2,0.20634849021945798,,0.21803416524824148,
GAS6,,0.04405329184090246,0.04080960023582974,
GAS7,0.08192627045086062,0.06685988004669324,0.06572635285506573,
GAS8,1.0,1.0,1.0,
GATA2,1.0,,,
GATA3,,0.6660733632564619,,
GATAD1,,1.0,1.0,
GATAD2A,1.0,1.0,1.0,
GATAD2B,,1.0,1.0,
GATM,1.0,,1.0,
GBE1,,0.2588287780595473,,
GBF1,,1.0,1.0,
GBP1,,0.03395070402743037,0.021884708697895508,0.021791158481805965
GBP2,0.25805985921592856,0.23757079924480803,0.23541187125553187,0.16542841773611006
GCAT,,1.0,,
GCC1,,1.0,,
GCDH,1.0,,,
GCFC2,1.0,,,
GCHFR,1.0,,,
GCLC,1.0,,,
GCLM,0.6840016044561499,,,
GCN1,,,1.0,
GCNT1,0.2877853043966001,,0.2519489812513068,
GDA,1.0,1.0,,
GDAP1,,1.0,,
GDE1,,0.6679253425396483,0.6018436816102185,0.44730153567362874
GDF10,0.05758439091772425,0.057883976488627656,0.06086104048752606,
GDF11,,0.04405329184090246,0.04578180440249406,
GDI1,,1.0,,
GDI2,1.0,,1.0,
GDNF,0.08559622195985833,0.0799682245465378,0.04578180440249406,
GDPD5,0.34144427001569855,,0.31958328833328836,
GEM,0.8055606168813716,,,
GEMIN2,,,1.0,
GEMIN7,,,1.0,
GEMIN8,1.0,,,
GFAP,0.046144990743328694,0.05385284087109645,0.04578180440249406,
GFOD1,,1.0,1.0,
GFPT1,,1.0,1.0,
GFRA1,0.06753381753381753,0.04921773142112125,0.04578180440249406,0.012413815692504217
GFRA2,0.1140982305365867,,,
GGA2,1.0,,1.0,
GGCT,1.0,,,1.0
GGCX,,,0.08140472666020111,
GGH,,0.13385501841690994,,
GGT1,1.0,,1.0,
GHDC,0.36090288848563673,,,
GHITM,1.0,,,
GHRH,,,0.4505675320154958,
GIGYF1,0.42228042228042234,0.43468873695573945,,
GIMAP1,,1.0,1.0,1.0
GIMAP4,,0.04921773142112125,0.050509273335360295,0.045208522820463115
GIMAP7,,1.0,1.0,1.0
GIMAP8,,1.0,1.0,1.0
GINS3,,1.0,,1.0
GIPC1,,0.01987234322563664,,
GIT1,0.20876182640888524,0.22474139855629696,,
GIT2,0.4856230342096067,,0.48367287430930445,
GJA1,,0.07098783569371804,0.09250176053454744,
GJB6,0.42571317571317574,,,
GJC1,0.35780835172932435,,,
GJD2,0.7915665894389299,,0.7723366264666792,
GK,0.3179747082186106,,0.3218599582235946,
GK5,,1.0,1.0,
GKAP1,1.0,,,
GLA,,0.9932254125802514,,
GLB1,1.0,,,
GLB1L2,0.4121327209145907,0.4424908424908425,,
GLCCI1,1.0,,1.0,
GLCE,,1.0,,
GLDC,,,1.0,
GLDN,,,0.13089727174234217,
