,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
KLHDC8B,1.0,,,
KLHL1,1.0,,1.0,
KLHL15,1.0,,,
KLHL28,1.0,,1.0,
KLHL32,,,1.0,
KLHL5,0.7792207792207793,,,
KPNA2,,,1.0,
KREMEN1,,1.0,,
KSR2,,1.0,,
L3MBTL1,,1.0,,
LAIR1,,1.0,1.0,
LAMA4,,1.0,,
LAMB1,1.0,,1.0,
LAMC1,,1.0,,
LAMC3,,,1.0,
LAMP5,1.0,,,
LAP3,,1.0,1.0,1.0
LAPTM4B,,1.0,,
LAPTM5,,1.0,1.0,1.0
LARGE1,1.0,,,
LAX1,,1.0,1.0,
LCP1,,1.0,1.0,1.0
LDHA,,1.0,,
LEF1,1.0,1.0,,
LEPROTL1,,,1.0,
LGALS1,,1.0,,
LGALS3,,1.0,,
LGALS3BP,,1.0,,1.0
LGALS8,0.6293706293706293,,0.7926191455603221,
LGI1,1.0,,1.0,
LGR6,0.8074943924000528,,,
LHFPL3,1.0,,1.0,
LHFPL6,1.0,1.0,,
LHX2,1.0,,,
LHX4,1.0,,,
LIMCH1,,1.0,,
LIMK2,,1.0,,
LINGO2,1.0,,1.0,
LIPG,,1.0,1.0,
LMAN1,,1.0,,
LMO2,,1.0,1.0,
LMO4,,,,1.0
LNPK,,1.0,,
LNX1,0.7961269499731037,,0.8020550877693735,
LONRF2,,1.0,,
LPAR1,1.0,,1.0,
LPAR6,,,1.0,
LPCAT2,,1.0,,
LPL,1.0,,1.0,
LPXN,,1.0,1.0,
LRCH3,,1.0,,
LRFN5,1.0,,1.0,
LRIG1,,1.0,,
LRMP,,1.0,1.0,
LRP1,1.0,1.0,1.0,
LRP2,1.0,1.0,1.0,
LRP2BP,,,1.0,
LRP4,1.0,,1.0,
LRP6,,,0.7926191455603221,
LRRC17,,,1.0,
LRRC3B,1.0,,1.0,
LRRC4C,1.0,,1.0,
LRRC7,,1.0,1.0,
LRRC8C,,1.0,,
LRRFIP1,,,1.0,
LRRK2,,1.0,,
LRRN1,1.0,,1.0,
LRRN2,,,,1.0
LRRTM1,1.0,,1.0,
LSM11,,,1.0,
LTB,,1.0,1.0,1.0
LTBP3,1.0,,,
LTBP4,1.0,,,
LY6E,,1.0,1.0,
LZTFL1,,1.0,,
LZTS1,,1.0,,
MAB21L1,1.0,,1.0,
MAB21L2,1.0,,1.0,
MAF,,1.0,1.0,
MAGED1,1.0,1.0,,
MAGEL2,0.9771050866941278,,1.0,
MAML3,1.0,,,
MAN1C1,,1.0,1.0,
MANSC1,1.0,,,
MAOA,1.0,1.0,,
MAOB,,1.0,1.0,
MAP1B,0.7792207792207793,,0.7926191455603221,
MAP3K21,,,1.0,
MAP4K1,,1.0,1.0,
MAP7,,1.0,,
MAP7D2,1.0,,,
MAP7D3,1.0,,1.0,
MAPT,,1.0,1.0,
MASP1,,,1.0,
MBIP,1.0,,,
MBNL1,,1.0,1.0,
MBP,,1.0,1.0,
MCCC2,1.0,,,
MCHR1,,1.0,1.0,
MCL1,,1.0,,1.0
MCM3,,1.0,,
MCTP1,1.0,,,
MCUB,,1.0,,
MDM2,,1.0,,
MED14,1.0,,,
MED26,,1.0,,
MEIS2,1.0,,,
MEST,1.0,1.0,,
MET,1.0,,1.0,
METAP1D,1.0,,,
MFNG,,1.0,1.0,
MFSD2A,,1.0,1.0,
MICAL2,,,1.0,
MID1IP1,1.0,,1.0,
MID2,1.0,,,
MIDN,,1.0,,
MINDY2,,1.0,,
MKI67,,,1.0,
MKNK2,1.0,,1.0,
MLKL,,1.0,1.0,
MLLT3,1.0,,,
MLPH,1.0,,,
MMGT1,1.0,,1.0,
MMP14,,1.0,,
MMP17,,,1.0,
MMP2,,1.0,,
MMP25,,1.0,,
MN1,1.0,,1.0,
MOB3A,,,1.0,
MORC4,1.0,,1.0,
MORF4L2,1.0,,1.0,
MOSPD1,1.0,,1.0,
MOXD1,,,1.0,
MR1,,1.0,1.0,
MRI1,1.0,,1.0,
MSMO1,1.0,,1.0,
MSN,,1.0,,
MSX1,1.0,,1.0,
MT-ATP6,,,1.0,
MT-CO1,,,1.0,
MT-CO3,1.0,,1.0,
MT-ND2,1.0,,1.0,
MT-ND6,1.0,,1.0,
MT2A,,1.0,1.0,1.0
MT3,,,1.0,
MTCH1,,1.0,,
MTMR1,1.0,,1.0,
MTSS1L,,1.0,,
MX1,,1.0,1.0,
MX2,,1.0,1.0,
MXRA7,,,1.0,
MYD88,,,1.0,
MYH9,,,1.0,
MYLK,1.0,,1.0,
MYO1F,,1.0,1.0,1.0
MYO1G,,1.0,1.0,1.0
MYO5B,,,1.0,1.0
MYO7A,,,1.0,
MYOF,,,1.0,
MYOM2,1.0,,1.0,
MYORG,1.0,,,
MYT1L,,1.0,1.0,
NAA25,,1.0,,
NAALAD2,,1.0,,
NALCN,1.0,,1.0,
NAMPT,,1.0,,
NANOS1,,1.0,,
NAP1L5,1.0,1.0,1.0,
NAPB,0.7792207792207793,0.5246182389039532,,
NBEA,,,1.0,
NCAM1,,1.0,,
NCAM2,1.0,,1.0,
NCAN,1.0,,1.0,
NCKAP1L,,1.0,1.0,
NDN,,1.0,,
NDNF,1.0,,1.0,1.0
NDP,,,1.0,
NDRG1,,1.0,,
NDRG2,,,1.0,
NDUFAF4,1.0,,,
NEBL,1.0,1.0,1.0,
NECAB2,1.0,1.0,,
NECTIN3,,1.0,,
NEFM,,,,1.0
NEGR1,,1.0,1.0,
NEK11,0.986013986013986,,1.0,
NEK6,,1.0,,
NEK7,1.0,,1.0,
NELL1,1.0,,,
NET1,,1.0,,
NEUROD1,1.0,,,
NEUROD2,1.0,,1.0,1.0
NEUROD6,1.0,,1.0,
NFATC4,,,1.0,
NFE2L1,,1.0,,
NFIB,,,1.0,
NFIX,,,1.0,
NFKB1,,1.0,1.0,
NINL,1.0,,1.0,
NKRF,1.0,,1.0,
NLGN4Y,1.0,,,
NLRC5,,1.0,,1.0
NME3,1.0,,1.0,
NME6,,,1.0,
NMI,,1.0,1.0,
NMRK1,1.0,,1.0,
NNAT,,1.0,,
NNMT,,1.0,1.0,1.0
NOG,,,1.0,
NOMO3,,,1.0,
NOS1,1.0,,1.0,
NOTCH1,1.0,1.0,1.0,
NOTCH2,1.0,,,
NOVA1,,1.0,,
NPAS2,1.0,,1.0,
NPIPA1,,,1.0,
NPNT,1.0,,1.0,
NPPA,1.0,,,
NPTX1,0.27972027972027974,,0.7926191455603221,0.2117882117882118
NPTX2,,,1.0,
NQO2,1.0,,,
NR3C2,1.0,,1.0,
NR4A2,1.0,,1.0,
NRCAM,1.0,,1.0,
NREP,1.0,,1.0,
NRG3,,,1.0,
NRGN,1.0,,1.0,
NRM,,,1.0,
NRN1,1.0,,1.0,
NRP1,1.0,,1.0,
NRP2,1.0,,1.0,
NRSN1,,1.0,,
NRXN1,,1.0,1.0,
NRXN2,,,1.0,
NRXN3,1.0,,1.0,
NSG2,,1.0,,
NSMF,,1.0,,
NTM,,1.0,,
NTN1,,1.0,,
NTNG1,1.0,,,1.0
NTRK2,,1.0,,
NTRK3,1.0,,1.0,
NTS,,,1.0,
NUP210,,1.0,1.0,
NXPH1,1.0,,1.0,
NXPH3,,,1.0,
NXPH4,1.0,1.0,1.0,
NXT2,1.0,,1.0,
OAS1,,1.0,1.0,1.0
OAS2,,1.0,1.0,1.0
OAS3,,1.0,1.0,1.0
OASL,,1.0,1.0,
OBSL1,,1.0,,
OCRL,1.0,,1.0,
OGFRL1,1.0,,1.0,
OGN,,1.0,1.0,
OLFM1,,1.0,,
OLFM2,,1.0,1.0,
OLFM3,1.0,,1.0,
OLFML2A,,1.0,,
OMG,1.0,,,
ONECUT2,1.0,1.0,,
OPCML,1.0,1.0,,
ORMDL3,,1.0,1.0,
OSTF1,,,1.0,
P4HA1,,1.0,1.0,
P4HA2,,1.0,,
P4HB,,1.0,0.941767909509845,
PACSIN2,1.0,,,
PADI2,,,1.0,
PAIP2B,,,1.0,
PALMD,1.0,,1.0,
PAM,,,1.0,
PAMR1,1.0,,,
PAPPA2,,,1.0,
PARD3B,1.0,,,
PARP10,,1.0,1.0,1.0
PARP12,,1.0,1.0,
PARP14,,1.0,1.0,1.0
PARP4,,1.0,,
PARP9,,1.0,1.0,1.0
PAX7,1.0,1.0,1.0,
PBX1,1.0,,,
PBX3,1.0,,1.0,
PC,0.8686050791313951,,1.0,
PCBD1,1.0,,,
PCDH10,1.0,1.0,1.0,
PCDH17,,1.0,,
PCDH18,,1.0,,
PCDH8,1.0,,,
PCDHGA3,1.0,,1.0,
PCDHGB5,,,1.0,
PCLO,,1.0,1.0,
PCNA,,1.0,,
PCP4,1.0,,1.0,
PCSK1,,1.0,,
PCSK1N,,1.0,1.0,
PCSK5,1.0,,,
PDE10A,,1.0,,
PDE1A,1.0,,,
PDE1C,,1.0,,
PDE3B,,1.0,1.0,
PDE4DIP,,1.0,,
PDE7A,,0.7768385460693153,,
PDGFRA,1.0,,1.0,
PDGFRB,,1.0,,
PDIA2,0.7961269499731037,,0.810966810966811,
PDK1,,1.0,,
PDK3,1.0,,1.0,
PDK4,,1.0,,
PDLIM1,1.0,,1.0,
PDLIM3,1.0,,,
PDP1,,,1.0,
PDPN,,1.0,1.0,
PDZD4,,1.0,1.0,
PDZRN3,,,1.0,
PDZRN4,1.0,,,
PEA15,1.0,1.0,,
PEAK1,1.0,,,
PECAM1,,1.0,1.0,1.0
PEG10,,1.0,1.0,
PEG3,1.0,,,
PENK,,,1.0,
PFKFB4,,1.0,,
PFKP,,1.0,,
PFN1,,1.0,,
PGAP1,1.0,,,
PGGHG,,1.0,1.0,1.0
PGK1,,1.0,,
PGM3,,1.0,1.0,
PGM5,1.0,1.0,,
PGPEP1,,,1.0,
PGRMC1,1.0,,1.0,
PHACTR1,,1.0,,
PHC2,,1.0,,
PHF11,,1.0,1.0,
PHF19,,1.0,1.0,
PHF24,,,1.0,
PHF6,1.0,,1.0,
PHIP,,,1.0,
PHKA1,1.0,,,
PHKA2,1.0,,1.0,
PHLDA1,,1.0,,
PHYHD1,1.0,,,
PHYHIP,,1.0,,
PHYKPL,,1.0,,
PIEZO1,,1.0,1.0,
PIGP,1.0,,,
PIK3AP1,,,1.0,
PIK3CD,,1.0,1.0,
PIK3CG,,1.0,1.0,1.0
PIK3IP1,,1.0,,
PIK3R1,,,1.0,
PIK3R5,,1.0,1.0,
PIM2,1.0,,1.0,
PIMREG,,,1.0,
PIN4,1.0,,1.0,
PIP4K2A,,1.0,1.0,
PIR,0.986013986013986,,,
PITPNM3,,1.0,,1.0
PJA1,1.0,1.0,1.0,
PKHD1,,,1.0,
PKIA,,1.0,,
PKIB,1.0,,,
PLA2G16,1.0,,,
PLAC8,,1.0,1.0,1.0
PLCB1,1.0,,,
PLCD4,,,0.8020550877693735,
PLCE1,1.0,,1.0,
PLCXD2,1.0,,,
PLEK,,1.0,,
PLEKHA2,,1.0,1.0,
PLEKHB1,1.0,,1.0,
PLEKHF1,,1.0,1.0,
PLEKHG2,,1.0,,
PLIN2,0.9771050866941278,,1.0,
PLOD1,,1.0,,
PLOD2,,1.0,,
PLP2,,1.0,1.0,
PLPPR4,1.0,,,
PLS3,,,1.0,
PLSCR1,,1.0,1.0,
PLXDC2,,1.0,,
PLXNA2,,,1.0,
PLXNB3,,,1.0,
PMCH,,1.0,,
PML,,1.0,,1.0
PMP22,,1.0,1.0,
PNPLA3,1.0,,,
POFUT2,,1.0,,
POLA1,1.0,,1.0,
PON2,1.0,1.0,,
POU2F1,,,1.0,
POU3F1,1.0,,1.0,
POU3F2,1.0,,,
POU3F3,1.0,,1.0,
POU4F1,1.0,,1.0,
POU4F2,1.0,,1.0,
PPARGC1A,1.0,,,
PPFIA3,,,1.0,
PPIL3,1.0,,1.0,
PPM1K,1.0,,1.0,
PPM1M,,1.0,,
PPP1CA,,1.0,,
PPP1CB,1.0,,1.0,
PPP1R15A,1.0,,,
PPP1R16B,,1.0,1.0,
PPP1R17,,,1.0,
PPP1R1A,,,1.0,
PPP1R1B,1.0,,1.0,
PPP1R3C,,,1.0,
PPP2R2C,1.0,1.0,,
PRDM1,,1.0,1.0,
PRDX2,1.0,,1.0,
PRELP,,1.0,,
PREPL,,1.0,,
PRF1,,1.0,1.0,1.0
PRIMA1,,,1.0,
PRKACB,1.0,,1.0,
PRKCH,1.0,1.0,1.0,1.0
PRKCQ,,1.0,1.0,
PRKD1,1.0,,,
PRKX,,,1.0,
PRNP,,,1.0,
PROX1,,,1.0,
PRPH,,1.0,,1.0
PRPS1,1.0,,1.0,
PRPS2,1.0,,1.0,
PRR36,,,1.0,
PRRG1,1.0,,1.0,
PRRX1,1.0,,1.0,
PRSS23,,1.0,1.0,
PSMB10,,1.0,1.0,
PSMB5,1.0,,,
PSMB9,,1.0,1.0,1.0
PSMD10,1.0,,,
PSME1,,1.0,,
PSME2,,1.0,,
PSRC1,,1.0,,1.0
PTCH1,,,,1.0
PTGER3,1.0,,,
PTH1R,,,1.0,
PTH2,1.0,,,
PTK2B,,1.0,,1.0
PTN,1.0,1.0,1.0,
PTP4A2,,,1.0,
PTP4A3,,1.0,,1.0
PTPN5,,1.0,1.0,
PTPN6,,1.0,1.0,1.0
PTPN7,,1.0,1.0,1.0
PTPRB,1.0,,1.0,
PTPRC,,1.0,1.0,1.0
PTPRD,1.0,,,
PTPRE,1.0,,1.0,
PTPRM,,1.0,1.0,
PTPRN,1.0,1.0,1.0,
PTPRR,,,1.0,
PTPRT,1.0,1.0,1.0,
PTPRU,,1.0,,
PUDP,0.89605309944293,,1.0,
RAB11FIP5,,,1.0,
RAB26,1.0,,,
RAB27A,1.0,1.0,1.0,
RAB29,1.0,,,
RAB30,,,1.0,
RAB31,1.0,,1.0,
RAB33A,0.27972027972027974,,0.7926191455603221,
RAB37,,1.0,1.0,
RAB3B,1.0,1.0,,
RAB7A,0.7961269499731037,,0.8020550877693735,
RAB9A,0.8241758241758241,,0.8421578421578422,
RAB9B,0.7961269499731037,,0.8349599118829888,
RAC2,,1.0,1.0,1.0
RAI14,1.0,,,
RALGPS1,,1.0,1.0,
RANBP9,1.0,,,
RAP1GAP,,1.0,,
RAP2C,1.0,,1.0,
RAPGEF5,,,1.0,
RAPGEF6,,,1.0,
RARRES3,,1.0,1.0,
RASAL3,,1.0,1.0,
RASD1,1.0,,,
RASGRF1,,1.0,,
RASGRF2,1.0,,,
RASGRP1,,1.0,1.0,
RASGRP2,1.0,1.0,,
RASSF2,0.9771050866941278,1.0,,
RASSF3,,0.6676959404232132,0.8020550877693735,
RASSF5,,0.6120546120546121,0.7926191455603221,
RASSF7,0.7961269499731037,,,
RBBP7,1.0,,1.0,
RBFOX1,1.0,,1.0,
RBM11,1.0,,,
RBM24,1.0,,,
RBM3,,1.0,,
RBM41,1.0,,,
RBMS3,1.0,,1.0,
RBMX2,1.0,,1.0,
RBP1,,,1.0,
RCAN1,1.0,,1.0,
RCN2,,1.0,,
RCOR2,1.0,,1.0,
RCSD1,,1.0,1.0,
REEP1,,,,1.0
RELN,1.0,,1.0,
REPS2,1.0,1.0,,
RERG,,1.0,,
RET,,1.0,,1.0
RFLNB,,,1.0,
RFTN1,0.9771050866941278,1.0,,
RFX4,,1.0,,
RGL1,,1.0,,1.0
RGMA,,1.0,,
RGMB,,,1.0,
RGR,1.0,,,
RGS1,,1.0,1.0,1.0
RGS10,,1.0,1.0,
RGS7,,,1.0,
RGS8,1.0,,1.0,
RHBDF2,,1.0,,
RHOBTB2,1.0,,,
RHOF,,1.0,,
RHOG,,1.0,1.0,
RHOT1,1.0,,,
RHOU,,1.0,,
RIMBP2,1.0,,1.0,
RIN3,,1.0,1.0,
RIPOR2,,,1.0,
RMDN1,1.0,,1.0,
RND1,1.0,,1.0,
RNF125,,1.0,1.0,
RNF128,1.0,1.0,1.0,1.0
RNF213,,1.0,1.0,
RNF24,1.0,,,
ROBO1,1.0,,1.0,
ROBO2,1.0,,,
ROBO3,1.0,,1.0,
RORA,1.0,,1.0,
RPGR,1.0,,,
RPL15,,1.0,,
RPL28,,1.0,,
RPL39,1.0,,,
RPL6,,1.0,,
RPL7L1,1.0,,,
RPRM,,,1.0,
RPS28,,1.0,,
RPS4X,1.0,,1.0,
RPS4Y1,,1.0,1.0,1.0
RPS6KA1,,,1.0,
RPS6KA2,1.0,,1.0,
RPS6KA3,1.0,,1.0,
RPS6KA6,1.0,,1.0,
RRAGD,1.0,,,
RRM2,,1.0,1.0,
RSAD2,,1.0,1.0,
RSPO2,1.0,,,
RTL8A,,,1.0,
RTN1,,1.0,,
RUNX1T1,1.0,,1.0,
RXRG,1.0,1.0,,
RYR3,1.0,,1.0,
S100A10,,1.0,,
S100A11,,1.0,,
S100A4,,1.0,1.0,
S100A6,,1.0,1.0,
S1PR1,,1.0,,
S1PR3,,1.0,,
S1PR4,,1.0,1.0,1.0
SAFB2,,,0.7926191455603221,
SALL1,1.0,,1.0,
SALL3,,,1.0,
SAMD10,1.0,,,
SAMD11,1.0,,1.0,
SAMD5,1.0,,,
SAMD9L,,1.0,1.0,1.0
SAMHD1,,1.0,1.0,
SARAF,,1.0,,
SASH3,,1.0,1.0,1.0
SAT1,1.0,,1.0,
SBK1,,,1.0,
SCAI,,1.0,1.0,
SCARB1,,1.0,,
SCG2,1.0,1.0,1.0,
SCGN,,,,1.0
SCML2,1.0,,1.0,
SCN2A,,1.0,,
SCOC,,0.5738011988011988,,
SCUBE3,1.0,,,
SDCBP,1.0,,,
SEL1L3,,1.0,,
SELL,,1.0,1.0,1.0
SELPLG,,1.0,1.0,
SEMA3B,,,1.0,
SEMA3F,1.0,,1.0,
SEMA3G,,1.0,,
SEMA4A,1.0,,1.0,
SEMA4D,,,1.0,
SEMA5A,,1.0,,
SEMA5B,,,0.8020550877693735,
SEMA6B,1.0,,,
SEPHS2,,1.0,,
SEPT3,,1.0,,
SEPT6,1.0,,,
SEPT9,,1.0,,
SERINC5,1.0,,,
SERPINB9,,1.0,1.0,
SERPINF1,,1.0,1.0,
SERPING1,,1.0,,1.0
SERPINI1,,1.0,1.0,
SERTAD4,1.0,,1.0,
SERTM1,,,0.8370538552356734,
SESN3,1.0,,,
SETD7,1.0,,,
SEZ6L,,1.0,,1.0
SFRP4,,,1.0,
SGCD,,,1.0,
SGK1,,1.0,,
SH2D2A,,1.0,1.0,
SH3BGRL3,,1.0,,
SH3BP4,,1.0,,
SH3BP5,1.0,,1.0,
SH3GL2,,1.0,1.0,
SH3GL3,,1.0,1.0,
SH3KBP1,1.0,,1.0,
SH3PXD2B,1.0,,,
SH3RF1,,,1.0,
SH3TC1,,,1.0,
SHC2,1.0,,1.0,
SHC3,1.0,,,
SHD,1.0,,1.0,
SHISA6,,1.0,,
SHISAL1,1.0,,,
SHROOM2,0.986013986013986,,1.0,
SHTN1,1.0,1.0,1.0,
SIGIRR,,1.0,1.0,
SIK1,,,1.0,
SIPA1L1,,1.0,,
SIPA1L2,,1.0,,
SIX2,1.0,,1.0,
SKA3,,,1.0,
SKAP1,,1.0,1.0,1.0
SLA,1.0,1.0,,
SLAMF1,,1.0,0.8020550877693735,1.0
SLAMF6,,1.0,1.0,1.0
SLC12A5,1.0,,,
SLC12A7,1.0,,1.0,
SLC13A4,1.0,,1.0,
SLC14A1,,1.0,1.0,
SLC15A2,,1.0,,1.0
SLC16A1,,1.0,,
SLC17A6,1.0,,1.0,
SLC17A7,1.0,,,
SLC1A2,,,1.0,
SLC1A3,1.0,1.0,1.0,
SLC1A4,,,1.0,
SLC22A15,1.0,,1.0,
SLC24A4,,,1.0,
SLC25A13,1.0,,1.0,
SLC25A14,1.0,,1.0,
SLC25A27,,,1.0,
SLC25A5,1.0,,1.0,
SLC26A6,1.0,,1.0,
SLC27A3,,,1.0,
SLC2A4RG,1.0,,,
SLC30A3,1.0,,,
SLC30A8,1.0,,1.0,
SLC32A1,1.0,,1.0,
SLC35A2,0.986013986013986,,1.0,
SLC35E1,,1.0,,
SLC35F5,1.0,,,
SLC38A2,,,0.941767909509845,
SLC39A8,1.0,1.0,,
SLC43A3,,1.0,,
SLC4A4,,1.0,,
SLC6A1,,1.0,,1.0
SLC6A11,,1.0,,
SLC6A15,1.0,,,
SLC6A3,1.0,,,
SLC6A6,1.0,1.0,,
SLC7A8,,1.0,,
SLC8A3,0.7961269499731037,,0.8370538552356734,
SLC9A3R1,,1.0,,
SLC9A5,,,1.0,
SLC9A6,1.0,,1.0,
SLCO1C1,1.0,,,
SLCO4A1,,,1.0,
SLFN5,,1.0,,
SLIT3,,1.0,1.0,
SLITRK1,,,1.0,
SLITRK2,1.0,,1.0,
SLITRK3,1.0,,1.0,
SLITRK4,1.0,,1.0,
SLITRK5,1.0,,1.0,
SLITRK6,1.0,,,1.0
SMAD9,,1.0,,
SMARCA1,1.0,,1.0,
SMC1A,0.7961269499731037,,0.8020550877693735,
SMC4,,1.0,1.0,
SMCR8,,1.0,,
SMIM12,,,1.0,
SMOC1,1.0,,,
SMPD1,0.8074943924000528,,,
SMS,1.0,,1.0,
SNCA,1.0,,,
SNCAIP,,1.0,,
SNCB,,,1.0,
SNN,,1.0,,
SNX20,,1.0,1.0,1.0
SNX7,,,1.0,
SOCS2,1.0,,,
SOCS3,,1.0,,1.0
SOD2,,,1.0,
SORCS1,,,1.0,
SORCS3,,1.0,,
SORL1,,,1.0,
SOX1,1.0,,,
SOX10,,1.0,,
SOX2,1.0,,,
SOX6,1.0,,1.0,
SOX8,,,1.0,
SOX9,1.0,1.0,,
SP110,,1.0,1.0,
SPATA13,,1.0,1.0,
SPATA20,1.0,,,
SPATS2L,1.0,,,
SPHKAP,1.0,,,
SPN,,1.0,1.0,1.0
SPOCK1,1.0,1.0,,
SPON1,,1.0,,
SPP1,,1.0,1.0,
SPRY2,1.0,,,
SPSB1,,,1.0,
SRGAP2,,,1.0,
SRGN,,1.0,1.0,1.0
SRSF3,,1.0,,
SST,0.9090909090909091,,1.0,
SSTR3,,,1.0,
ST18,,,1.0,
ST3GAL1,1.0,,,
ST3GAL6,,,1.0,
ST5,1.0,,,
ST6GAL1,,,1.0,
ST6GAL2,1.0,,1.0,
ST6GALNAC3,1.0,1.0,,
ST8SIA1,,,1.0,
ST8SIA3,1.0,,1.0,
STAG2,1.0,,1.0,
STAG3,,,1.0,
STARD4,,,1.0,
STARD8,1.0,,,
STAT1,,1.0,,1.0
STAT2,,1.0,,
STAT3,,1.0,,
STAT4,,1.0,1.0,
STAT5A,,1.0,1.0,
STAT6,,1.0,,
STC1,1.0,1.0,1.0,
STK10,,1.0,1.0,
STK17A,,1.0,1.0,
STK32C,1.0,,,
STK39,,1.0,,
STK4,,1.0,,
STOM,,1.0,,
STON1,1.0,,,
STON2,,,1.0,
STRA6,,,1.0,
STRADB,1.0,,,
STUM,,1.0,,1.0
STXBP1,,1.0,,
SULF1,1.0,,1.0,
SULF2,,1.0,1.0,
SULT1B1,,1.0,,
SUN2,,1.0,,
SV2B,1.0,,1.0,
SYAP1,1.0,,,
SYN3,,,1.0,
SYNE2,,1.0,,
SYT1,1.0,1.0,1.0,
SYT13,,1.0,,
SYT2,0.7961269499731037,,0.8020550877693735,
SYT6,1.0,,,
SYTL1,,1.0,1.0,
SYTL2,,1.0,1.0,
TAB3,0.986013986013986,,1.0,
TAC1,1.0,1.0,,
TACC1,,,1.0,
TAGAP,,1.0,1.0,
TAGLN,1.0,,,
TAGLN2,0.7792207792207793,,0.7926191455603221,
TAP1,,1.0,1.0,1.0
TAP2,,1.0,,1.0
TAPBP,,1.0,1.0,
TARBP1,,1.0,,
TBC1D30,0.802675585284281,,0.9292776189327914,
TBR1,1.0,,,
TBX15,1.0,,1.0,
TBX21,,1.0,,
TCEAL2,,1.0,1.0,
TCEAL3,0.8074943924000528,,,
TCEAL4,0.802675585284281,,0.8370538552356734,
TCEAL7,1.0,,1.0,
TCEAL8,1.0,,1.0,
TCEAL9,1.0,,1.0,
TCERG1L,1.0,,1.0,
TCF12,1.0,1.0,,
TCF19,1.0,,1.0,
TCF3,1.0,,,
TCF4,1.0,,1.0,
TCF7,,1.0,1.0,
TCF7L1,1.0,,,
TCF7L2,,,1.0,
TENM1,1.0,,1.0,
TES,1.0,1.0,,
TESPA1,,1.0,1.0,1.0
TET1,1.0,,1.0,
TF,1.0,,,
TFAP2A,1.0,,1.0,
TFAP2E,,,1.0,
TFE3,1.0,,1.0,
TFEB,1.0,,,
TGFB1,,1.0,1.0,
TGFB3,,,1.0,
TGFBI,,1.0,,
TGFBR1,,,1.0,
TGM2,,1.0,,1.0
THBS4,1.0,,1.0,
THEMIS2,,1.0,1.0,
THNSL2,1.0,,1.0,
THRA,,,1.0,
THRB,0.7961269499731037,,,
THSD4,,1.0,,
THSD7A,1.0,,1.0,
TIMP2,,,1.0,
TIMP3,,1.0,,
TIMP4,,1.0,,
TLE1,1.0,1.0,1.0,
TLE4,1.0,,1.0,
TLN1,,1.0,,
TLR4,,,1.0,
TMBIM1,,,1.0,
TMC6,,1.0,1.0,
TMC8,,1.0,1.0,1.0
TMCC2,,,1.0,
TMCC3,1.0,,1.0,
TMEFF2,1.0,,1.0,
TMEM100,1.0,,1.0,
TMEM109,,1.0,,
TMEM123,,,1.0,
TMEM132B,1.0,,1.0,
TMEM132C,1.0,,1.0,
TMEM132D,1.0,,1.0,
TMEM140,,1.0,1.0,
TMEM158,1.0,,1.0,
TMEM163,,1.0,1.0,
TMEM164,1.0,,1.0,
TMEM173,,0.6676959404232132,0.7926191455603221,
TMEM204,,1.0,,
TMEM268,1.0,,,
TMEM45A,,1.0,1.0,
TMEM47,1.0,,1.0,
TMEM59L,,1.0,1.0,
TMEM65,1.0,,1.0,
TMEM74B,,1.0,,
TMIGD2,,1.0,1.0,
TMOD1,1.0,,,
TMOD2,,1.0,,
TMSB4X,1.0,,1.0,
TMTC2,1.0,,,
TMX4,1.0,,1.0,
TNF,,1.0,,
TNFAIP3,,1.0,1.0,
TNFAIP6,1.0,,,
TNFAIP8L2,,1.0,,
TNFRSF12A,,1.0,1.0,
TNFRSF14,,1.0,1.0,1.0
TNFRSF18,,1.0,1.0,
TNFRSF1A,,1.0,,
TNFRSF1B,,1.0,1.0,1.0
TNFRSF9,,1.0,1.0,1.0
TNFSF10,,1.0,1.0,
TNNT3,,,1.0,
TNR,,1.0,,
TNRC18,0.7961269499731037,,,
TNS2,1.0,,1.0,
TNXB,,1.0,1.0,
TOX2,1.0,,1.0,
TP53,,1.0,,
TP53I3,,1.0,,
TPBG,1.0,,1.0,
TPM1,,,1.0,
TPM3,,1.0,,
TPP1,,,1.0,
TPPP,,1.0,1.0,
TPST2,,,1.0,
TRAF1,,1.0,1.0,
TRAF5,,1.0,0.8370538552356734,
TRANK1,,1.0,1.0,
TRAPPC9,0.7792207792207793,,,
TRIM14,,1.0,1.0,
TRIM21,,1.0,,1.0
TRIM22,,1.0,1.0,1.0
TRIM25,,1.0,1.0,
TRIM4,1.0,,1.0,
TRIM48,1.0,,1.0,
TRIM56,,1.0,,
TRIM61,1.0,,1.0,
TRIM69,,1.0,1.0,1.0
TRIM9,,,1.0,
TRIOBP,1.0,,,
TRIP6,,1.0,,
TRMT1,,,1.0,
TROAP,,,1.0,
TRPC3,,,1.0,
TRPS1,1.0,,,
TRPV2,,1.0,1.0,
TSC22D3,1.0,,1.0,
TSC22D4,,1.0,,
TSHZ2,1.0,1.0,,
TSPAN13,,1.0,,
TSPAN18,1.0,,1.0,
TSPAN2,,1.0,,
TSPAN3,,1.0,,
TSPAN6,1.0,,1.0,
TSPAN7,1.0,1.0,1.0,
TSPYL2,1.0,,,
