,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
DACT1,,,0.8983408138024377,
DACT2,,0.5165012607286142,,0.30514939605848695
DACT3,,1.0,,1.0
DAGLA,,,1.0,
DALRD3,,,1.0,
DAPK1,0.870678079091081,,,
DAPP1,,1.0,1.0,
DAZAP2,,1.0,,
DBNL,,1.0,,
DCAF4,1.0,,,
DCBLD2,,0.46210328133405054,0.5126509853782582,
DCC,0.451785783277496,,0.3208119314314004,
DCLK1,,1.0,1.0,
DCLK2,1.0,,,
DCN,,0.09045499954590863,,
DCUN1D3,,,1.0,
DCUN1D4,,1.0,,
DCX,,1.0,,
DDAH1,,0.8383040227099633,,
DDAH2,1.0,,0.987125024508202,
DDB2,1.0,0.8716745439434515,,
DDIT3,0.16586861414447623,,0.0959040959040959,
DDIT4,,0.1569987389659521,,
DDIT4L,1.0,1.0,1.0,
DDN,1.0,,,
DDR2,0.765979070434516,,,
DDRGK1,,,0.32734207940819515,
DDX11,0.54992528133024,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,1.0,,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX58,,0.07021204601849763,,
DEAF1,,0.8643204621465491,,
DENND1A,1.0,,,
DENND1B,,,1.0,
DENND1C,,0.6433352906635349,0.708274276059511,
DENND3,0.7496399704191912,,,
DENR,,,1.0,
DEPP1,0.8838089285016658,0.756967124396465,0.7402052492961584,0.47103839556669747
DEPTOR,,1.0,1.0,
DERL3,,,0.6385809312638581,
DES,,0.8005787316132144,,
DGKA,,1.0,1.0,
DGKB,1.0,1.0,,
DGKG,0.48020507411370356,0.32018107836747633,0.3563621365229944,
DGKI,,,1.0,
DHCR7,,1.0,1.0,
DHFR,1.0,0.9394698324930884,1.0,
DHPS,0.9815058465985953,,,
DHRS1,1.0,,0.9644140214964739,
DHRS7,0.463012922905971,,0.3121984398580143,
DIAPH1,,1.0,1.0,
DIAPH2,1.0,,1.0,
DIO3,1.0,,1.0,
DIRAS1,,,1.0,
DIRAS2,,1.0,1.0,
DIRAS3,,,1.0,
DIS3,,,0.5533306284159526,
DIXDC1,1.0,,1.0,
DKK1,0.9535243517544403,,,
DKK3,,0.3988786543852624,,
DLAT,1.0,,,
DLG1,1.0,,1.0,
DLGAP2,1.0,,,
DLGAP3,1.0,,1.0,
DLK1,,0.9969636662550048,,
DLK2,,,0.20834338075717387,
DLL1,,,1.0,
DLX1,1.0,,1.0,
DLX2,1.0,1.0,1.0,
DMD,0.3679926630746303,,0.2154882154882155,
DMTN,1.0,1.0,,
DNAH12,,,0.9644140214964739,
DNAJA4,,0.755017340383194,0.760508863829897,
DNAJB1,,0.9109075977403379,,
DNAJB2,,1.0,,
DNAJB9,,0.8643204621465491,,
DNAJC10,,1.0,,
DNAJC12,0.7564742949358334,,0.5905922742825543,
DNAJC3,,0.07516224782411833,,
DNAJC6,,0.34400477571209276,0.3910652454341775,
DNER,,1.0,,
DNHD1,1.0,1.0,1.0,
DNM1,1.0,1.0,1.0,
DNM3,1.0,,1.0,
DNMBP,1.0,,1.0,
DNMT3A,0.5659046835517424,,0.48211248211248214,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,,1.0,
DOCK8,,0.6041683357558971,0.6626101171555717,0.436670646426744
DOCK9,1.0,,,
DOK3,1.0,,,
DOK4,,1.0,,
DOK5,1.0,1.0,1.0,1.0
DOK6,,1.0,,
DONSON,,,0.8460151283955251,
DPCD,,0.7809556805645462,,
DPF1,,,0.6665403070538591,
DPH3,0.4933528010451087,,0.36905502874089263,
DPP10,,1.0,1.0,
DPP3,,0.41717657342657344,0.45903993337258225,
DPP6,1.0,,1.0,1.0
DPY19L1,,0.8643204621465491,,0.6182856444865178
DPY19L2,0.3435849864421293,,0.23649078194532738,
DPYD,,1.0,,
DPYSL2,,0.34488699706091014,,0.16336566659147303
DRAM1,,0.47220576034135364,0.47503373819163297,
DRP2,1.0,,1.0,
DSC2,,0.6463763509218055,0.6626101171555717,
DSCAM,1.0,,1.0,
DSCAML1,,,1.0,
DSEL,0.5866085134377818,,0.4727107212314313,
DSP,,0.7400948432585296,,
DSTN,1.0,1.0,1.0,
DTD1,1.0,,,
DTD2,,,1.0,
DTX3L,,0.23929579192737085,0.2626938279112192,0.09858434248678152
DUSP10,,,0.32734207940819515,
DUSP16,,0.6894579409030276,0.7371452077334432,
DUSP2,,0.5813885613551724,,
DUSP22,1.0,,1.0,
DUSP3,,0.5900132924926313,,
DUSP4,,,0.5152901152901153,
DUT,,,1.0,
DYM,,1.0,,
DYNC1I1,,1.0,,
DYNLT3,0.9535243517544403,,0.8051137406745998,
DZIP1,,0.6067595289637429,0.6533466533466534,0.3835260217169765
E2F1,,,0.3754029345968892,
E2F2,,0.9007226385057135,0.9500339575046084,
E2F3,1.0,,1.0,
EBF1,0.4416541542290045,,0.3163965943422137,
EBP,,,0.7558663558663558,
EBPL,1.0,,,
ECE1,,1.0,1.0,
ECHDC2,,,1.0,
ECM2,0.7488158279715008,,0.5854610505773297,
EDEM1,,0.21394305353349724,0.25855225855225855,
EDIL3,1.0,1.0,1.0,
EDN1,0.33651533651533655,,,
EDNRA,0.4416541542290045,,,
EDNRB,,0.056169636814798106,,
EEF1A2,,0.26217816274634453,,
EEF2,,1.0,,
EFHD1,,1.0,,1.0
EFHD2,,,0.6015802379438743,
EFNA1,,0.5165012607286142,,0.30514939605848695
EFNA5,,,1.0,
EFNB3,,1.0,,0.912951912951913
EFS,1.0,,1.0,
EFTUD2,,1.0,,1.0
EGR3,,,1.0,
EHD1,,1.0,,
EIF1AX,1.0,,1.0,
EIF1AY,,1.0,1.0,1.0
EIF2AK1,1.0,,,
EIF2AK2,,0.2062815233546941,,
EIF2AK4,0.605255671480837,,0.44897777381853815,
EIF2B1,,,1.0,
EIF2S3,1.0,,1.0,
EIF3F,1.0,,,
EIF3L,,1.0,,
EIF4B,,1.0,,
EIF4EBP2,,,0.7521213278037099,
ELAVL2,,,,1.0
ELAVL3,,,1.0,
ELAVL4,1.0,,1.0,
ELF1,,0.07516224782411833,0.10366104483751543,
ELFN2,,1.0,1.0,
ELK3,,0.6264116232420511,,
ELL2,0.5582676432878863,,,
ELL3,,0.39432092571106026,,
ELMO1,1.0,,,
ELMSAN1,0.9488906815110022,,,
ELOVL5,1.0,,,
ELOVL6,,0.32375162525916296,0.3859727496091132,
ELP1,,0.613905325443787,,
EMB,0.5746941230812199,0.41992934300626605,0.50443761845631,
EMID1,,1.0,,
EMILIN2,1.0,1.0,,
EMILIN3,0.8195138195138195,,,0.39922763803360817
EML3,,1.0,1.0,
EML4,,1.0,,
EML6,1.0,0.941330131585352,,
EMP2,0.8054271310085264,,0.631343578052042,
EMP3,,0.2009144701452394,0.2948826874060519,
EMX2,0.3926685559338621,,,
EN2,1.0,,1.0,
ENC1,,1.0,1.0,
ENDOD1,0.853674812417445,,0.7425433557386986,
ENDOV,,0.16019580419580418,,
ENKUR,,,0.9271433412402575,
ENO1,,0.944104450462832,,
ENO2,,1.0,1.0,
ENOPH1,1.0,1.0,,
ENOX1,1.0,,1.0,
ENOX2,0.8838089285016658,,0.7340449024659551,
ENPP2,,0.722045232623512,,
ENPP4,,0.7499714958954089,,
ENPP5,,1.0,,
ENTPD1,,0.06509378471995295,0.08391608391608392,
EOMES,0.3435849864421293,,,
EPAS1,0.7900794857316598,0.5842761889273517,,
EPB41L2,,,1.0,
EPB41L3,1.0,,,
EPHA10,1.0,,,
EPHA5,0.9815058465985953,,0.8664026098759356,
EPHA8,1.0,,0.9797202797202799,
EPHB3,0.5412309209777565,,,
EPHB4,,,0.5533306284159526,
EPHB6,1.0,,1.0,
EPN1,,,1.0,
EPSTI1,,0.39001044204664115,0.4397349375515315,0.2181818181818182
ERBB2,0.378755103164552,,0.21751048951048949,
ERBB3,,1.0,,
ERBB4,0.6960853517739746,,0.5533306284159526,
ERBIN,,0.8087572326151006,0.85849634236731,
ERC2,,,,1.0
ERG28,,,1.0,
ERMN,,,1.0,
ERN1,,,0.4397349375515315,
ERO1A,,0.18995549904640815,,
ERO1B,0.9225425309984134,0.780721239544769,,
ERRFI1,,,0.8664026098759356,
ESPL1,,1.0,1.0,
ESYT1,,1.0,1.0,
ESYT2,,,0.514442079659471,
ETFA,1.0,,,
ETFB,1.0,,1.0,
ETFDH,1.0,,,
ETNK2,,1.0,,
ETS1,,0.06509378471995295,0.14558935040862753,
ETV1,0.54992528133024,,0.33747873747873747,
ETV5,0.5367593779610946,,0.3754029345968892,
ETV6,,0.34825174825174826,,0.1749142577168055
ETV7,,0.6433352906635349,0.6605639258700483,0.4128629990698956
EVI2A,,0.1483583680893098,0.19780219780219782,0.09303739738522347
EVI2B,,0.06509378471995295,0.05443205443205443,0.023776223776223775
EWSR1,,1.0,,
EXTL3,,1.0,,
EYA4,,1.0,,
F13A1,0.42893412320163915,,0.23958197935893102,
F3,,0.07516224782411833,,0.022290209790209792
F5,0.9998563633458625,0.8003993445734803,0.8571635976480266,
FAAH2,,,0.9764141617544759,
FABP5,,0.4012465795074491,,0.24260042283298097
FABP6,0.853674812417445,,0.7040764113934845,
FABP7,1.0,1.0,,
FADD,,,0.05443205443205443,
FAIM2,1.0,1.0,,
FAM102A,,0.42994042994043,0.4653996310438028,
FAM107A,,1.0,,
FAM110B,1.0,,1.0,
FAM111A,,0.2870723870723871,,
FAM117B,,1.0,1.0,
FAM118A,,0.8535999452869868,,
FAM120A,,,1.0,
FAM120B,,,1.0,
FAM122B,1.0,,1.0,
FAM124A,1.0,,1.0,
FAM129A,,0.4728137031507818,0.5394605394605394,
FAM135B,0.6218300929839391,,0.4727107212314313,
FAM13A,,0.24730921252660384,,
FAM153A,0.3921977303272267,,0.20139860139860138,
FAM162A,,1.0,1.0,
FAM171A1,1.0,1.0,,
FAM177A1,1.0,1.0,,
FAM184A,,0.8820713336842368,,
FAM189A2,,,1.0,
FAM199X,1.0,1.0,1.0,
FAM19A2,0.7488158279715008,,0.566221657130748,
FAM210B,1.0,,,
FAM221A,1.0,,,
FAM222A,,,0.8664026098759356,
FAM234B,,1.0,,
FAM241A,0.7217568756030295,,,
FAM43A,0.817985626112037,0.5813885613551724,,0.41958041958041964
FAM49A,1.0,1.0,,
FAM50B,1.0,,1.0,
FAM57A,,0.3754089946750497,,
FAM78A,,1.0,1.0,
FAM78B,1.0,,,
FAM83D,,,1.0,
FAM84A,0.8162746344564528,,0.6989553656220323,
FAM89B,1.0,,,
FAM8A1,,0.8087572326151006,,
FANCG,,,0.5126509853782582,
FANCI,,0.7408091224780692,0.7502097902097903,
FAR2,,,1.0,
FAS,,,0.05443205443205443,
FASLG,,0.07021204601849763,0.06293706293706294,
FASN,,0.6238586254509821,0.6989553656220323,
FAT3,,1.0,,
FAT4,1.0,,1.0,
FBL,1.0,,,
FBLN1,,,0.19312194654660408,
FBLN5,0.9998563633458625,0.8246916400182732,,
FBN1,,0.4636685153926533,0.5768703658150894,
FBXL2,0.378755103164552,0.2318084392387798,,
FBXO25,,0.9240170207151339,,
FBXO32,,,1.0,
FCHO2,1.0,,,
FDFT1,,,1.0,
FDX1,1.0,,,
FEN1,,0.21909878201268929,,
FGD3,1.0,1.0,1.0,
FGF1,1.0,0.8716745439434515,,
FGF11,0.8624094352249693,,,
FGF12,,0.9422570477031659,0.9786417961600444,
FGF13,0.9488906815110022,0.705915705915706,0.7514873186514978,
FGF14,0.619494142221415,,0.4727107212314313,
FGF9,1.0,,1.0,
FGFBP3,1.0,0.9835069102261887,,
FGFR1,0.19088054802340515,,,
FGFR1OP2,1.0,,,
FGFR2,0.7496399704191912,0.5495567896940109,,
FGFR3,0.9009844129992003,0.7615104895104895,,0.5209951338983597
FH,1.0,,,
FHDC1,,,,1.0
FHIT,1.0,,1.0,
FHL1,0.3435849864421293,0.2318084392387798,0.23958197935893102,
FIGN,,,0.8943539681794715,
FILIP1L,,0.2318084392387798,0.37372936342008506,
FKBP4,1.0,,1.0,
FKBP5,0.3435849864421293,0.1569987389659521,0.18822299196130973,
FLNC,,0.7814209137166336,,
FLOT2,,1.0,,
FLRT3,1.0,,1.0,
FLT1,0.21584185045723506,,,
FMN1,1.0,,1.0,
FMN2,,0.45733449429947487,,
FMNL1,,1.0,1.0,1.0
FMNL2,1.0,,,
FMNL3,1.0,,,
FMR1,1.0,,,
FNBP1,,1.0,1.0,
FNBP1L,,1.0,,
FNDC4,,1.0,1.0,
FNDC5,1.0,,1.0,
FNIP2,1.0,,1.0,
FOLH1,1.0,,,
FOLR1,0.5713922441195168,,0.4084307301090518,
FOS,,0.10641025641025642,,0.03522403522403522
FOSL2,,0.07516224782411833,,
FOXG1,1.0,,,
FOXK1,,,0.4220654061200758,
FOXN3,1.0,,1.0,
FOXO1,,,0.2831162447775866,
FOXP1,1.0,,,0.8053237085495151
FOXP2,0.5659046835517424,,0.4335037160149268,
FRA10AC1,1.0,,1.0,
FRAS1,1.0,,1.0,
FRMD4B,0.7217568756030295,0.5422605076584315,,
FRMD6,1.0,,,
FRRS1L,,0.39432092571106026,0.4727107212314313,
FRY,,1.0,,
FRZB,0.19088054802340515,,,
FSCN1,,,0.9545566017404488,
FST,0.7038165323049044,,,
FSTL1,,0.10641025641025642,,
FSTL4,1.0,,1.0,
FSTL5,1.0,,1.0,
FTO,,0.40442138506654635,0.4084307301090518,
FUCA1,,0.8188979162430491,,
FUNDC1,1.0,,1.0,
FURIN,,0.17674430832325566,0.24996280315429253,0.12416472416472417
FUS,,1.0,,
FUT7,,0.43086361491269465,,
FUT9,,1.0,,
FXYD5,,0.5774881683972594,0.5969795676636068,0.3416267942583732
FYB1,,0.10641025641025642,0.13249907986750092,0.0727843584986442
FYCO1,,,1.0,
FZD1,0.1457633275815094,,,
FZD5,0.19088054802340515,0.08406076681938751,0.0959040959040959,0.022290209790209792
FZD6,,,0.06293706293706294,
FZD7,,0.07021204601849763,,0.023776223776223775
FZD8,0.1457633275815094,,,
GABARAPL1,1.0,,,
GABBR1,,0.6740356417775772,0.7479797492344543,
GABBR2,,1.0,,0.9831067808595898
GABRA1,1.0,,1.0,
GABRA2,1.0,1.0,1.0,
GABRA4,1.0,,,
GABRA5,1.0,,,
GABRB1,,,1.0,
GABRB2,1.0,,1.0,
GABRB3,,1.0,,
GABRG1,1.0,,1.0,
GABRG2,1.0,,1.0,
GAD2,,1.0,1.0,
GADD45B,,0.8502825587696436,,0.6373061720887807
GAL3ST1,,,0.07257607257607258,
GAL3ST4,0.8456046995600748,,0.72993672993673,
GALM,,,1.0,
GALNT1,1.0,,1.0,
GALNT10,1.0,1.0,,1.0
GALNT11,1.0,,,
GALNT13,1.0,,1.0,
GALNT15,,1.0,1.0,1.0
GALNT17,1.0,,,
GALNT18,,1.0,,
GALNT2,1.0,,1.0,
GALNT6,,1.0,1.0,
GALNT7,,,1.0,
GAPDH,,0.46854481396466136,,
GAS1,0.4593514593514593,0.290979577451726,0.3208119314314004,
GAS2L2,1.0,,,
GAS6,,,0.48211248211248214,
GAS7,1.0,1.0,1.0,
GAS8,0.7540521494009866,,0.595639654463184,
GATAD2A,,,1.0,
GATAD2B,,,0.736437874052553,
GATM,0.6012737262737263,,0.4727107212314313,
GBE1,,1.0,,
GBF1,,1.0,1.0,
GBP1,,0.07021204601849763,0.07257607257607258,0.022290209790209792
GBP2,,0.21394305353349724,0.2263782728899008,0.09646910466582598
GCFC2,1.0,,,
GCLM,1.0,,,
GCNT1,1.0,,1.0,
GDA,,1.0,,
GDE1,,0.6633366633366633,0.7040764113934845,
GDF11,,1.0,,
GEMIN8,1.0,,,
GFAP,,1.0,,
GFPT1,,1.0,,
GFRA2,0.9009844129992003,,,
GGA2,1.0,,,
GIMAP1,,1.0,1.0,1.0
GIMAP4,,0.11913875598086125,0.1687108702815509,0.07058566433566434
GIMAP7,,1.0,1.0,1.0
GIMAP8,,0.4636685153926533,0.5072261072261073,
GINS3,,1.0,,
GJA1,,0.7383514275779469,0.806554589629679,
GJD2,0.7038165323049044,,,
GK,0.3435849864421293,,0.21751048951048949,
GK5,,,0.04195804195804196,
GLB1L2,0.7450565738609216,0.5242169802028956,,
GLCCI1,1.0,,1.0,
GLG1,,1.0,,
GLI2,0.4191886544827721,0.19619816802915396,,
GLI3,0.5582676432878863,0.36764395697110314,0.44515141510849665,
GLIPR1,,0.5401825211183963,0.6182172258121625,
GLIPR2,1.0,,1.0,
GLIS2,1.0,,1.0,
GLIS3,1.0,0.9385364344619292,,
GLO1,1.0,,,
GLRX,,1.0,,
GLRX2,,,1.0,
GLRX3,,,1.0,
GLS,1.0,,,
GLUD2,1.0,,,
GLUL,0.8456046995600748,,0.7388121017363837,
GNA13,,,1.0,
GNA15,,0.8039995718567148,0.8270451442049075,0.5602069163712999
GNAI1,1.0,1.0,,
GNAI2,,0.534596981965403,,
GNAO1,,1.0,1.0,
GNAQ,,1.0,,
GNAS,1.0,1.0,1.0,
GNAZ,,1.0,,1.0
GNB3,1.0,,1.0,
GNB4,,1.0,,
GNG12,0.9751492119464863,,0.7954398542633837,
GNG3,,,1.0,
GNG4,,1.0,,
GNPDA1,0.6899464172191445,,,
GOLGA2,,1.0,,
GOLGA3,,,1.0,
GOLGA7B,,0.9149335871229363,,
GOLIM4,,1.0,,
GOLM1,1.0,,1.0,
GON4L,,0.7654138689995265,,
GOSR1,1.0,,,
GOT1,1.0,0.9288074176702547,,
GPATCH2L,,,1.0,
GPATCH4,,0.3125336202259279,0.3754029345968892,
GPC3,,,0.23958197935893102,
GPC4,0.8692744037571623,,0.7502097902097903,
GPD1,,1.0,1.0,
GPD1L,0.817985626112037,,,
GPD2,1.0,,,
GPI,,1.0,1.0,
GPM6A,,1.0,1.0,
GPM6B,1.0,,1.0,
GPNMB,0.4973498723498723,0.3145785512197726,0.3857634902411022,0.20224287907214739
GPR12,,0.44139692642686656,0.5072261072261073,
GPR15,,0.4661113265319767,0.5126509853782582,
GPR158,1.0,,,
GPR17,,0.7472704407309312,,
GPR173,,0.7486228057656629,,
GPR22,0.19088054802340515,,0.05443205443205443,
GPR26,0.35938199731303183,0.1680751680751681,,
GPR68,,0.4012465795074491,0.4727107212314313,
GPR83,0.8652759233030025,0.7029618028191494,,
GPR89B,0.9998563633458625,,,
GPRASP1,,,1.0,
GPRC5B,,1.0,,1.0
GPRC5C,,1.0,,
GPRIN1,,1.0,,
GPRIN2,0.9564609303739738,,,
GPSM3,,0.4361941089213816,0.45903993337258225,
GPT2,,1.0,1.0,
GPX3,,0.4757714404554553,0.5632333767926988,
GRAMD2B,1.0,,,
GRASP,1.0,,,
GRB10,,,,0.7222027972027971
GREB1,0.6012737262737263,,,
GREM1,0.9998563633458625,,,
GREM2,1.0,,1.0,
GRIA1,1.0,1.0,,
GRIA2,,1.0,1.0,
GRIA3,,1.0,1.0,
GRID1,,1.0,1.0,
GRID2,1.0,,1.0,
GRIK1,1.0,,1.0,
GRIK3,1.0,1.0,,
GRIN1,1.0,,1.0,
GRIN2A,,1.0,,0.9703390948673968
GRIN2B,,1.0,,
GRIN2D,1.0,1.0,1.0,
GRIN3A,1.0,1.0,1.0,
GRK2,,0.41249945023529927,,
GRK5,,1.0,1.0,
GRK6,,,0.6826591130388598,
GRM1,,,0.9646823764470823,
GRM2,1.0,,1.0,
GRM3,1.0,1.0,1.0,
GRM4,,1.0,1.0,
GRM5,,1.0,,
GRM8,1.0,,1.0,
GRSF1,,,1.0,
GSAP,0.49213163074549215,,0.2877122877122877,
GSDMB,0.8313908313908315,,,
GSE1,,1.0,,
GSN,,0.6256350962233315,,
GSPT2,1.0,,,
GSTK1,,0.2204840613931523,0.2463148362428938,
GSTM1,,0.10641025641025642,,
GSTM3,,0.19619816802915396,,
GSTO1,0.7588594611495375,,0.631343578052042,
GTF2IRD2,,,0.9290251732999825,
GTF3A,,1.0,1.0,
GTSE1,,,1.0,
GUCY1A1,0.35162206214837793,,,
GUCY1A2,,0.2161965551227296,0.2154882154882155,
GUCY1B1,0.5055755055755057,0.3145785512197726,,
GUK1,,,0.11267054623697981,
GULP1,0.8692744037571623,,0.7479797492344543,
GXYLT2,,,1.0,
GYG1,1.0,,,
GYG2,0.9653668131176781,,0.7860648442466625,
GYPC,,0.783117655540336,0.7998126275638237,
H2AFX,,,1.0,
H6PD,,1.0,,
HABP2,,0.06509378471995295,0.06293706293706294,
HACD4,,0.16019580419580418,,
HACE1,1.0,1.0,,
HAP1,1.0,1.0,1.0,1.0
HAPLN3,,0.16260782019536882,,0.13085475675403732
HASPIN,,,1.0,
HAVCR2,,0.2204840613931523,0.24344885883347425,
HBEGF,,,0.4397349375515315,
HCCS,,,1.0,
HCLS1,,0.05197787287339527,0.07257607257607258,0.019278019278019278
HCN1,1.0,,1.0,
HCN2,1.0,,1.0,
HCN3,,,1.0,
HCRT,1.0,,1.0,
HCST,,0.4105704821494295,0.4727107212314313,0.21355889619362675
HDAC1,,0.22467854725919242,0.2543982333456018,
HDAC11,1.0,,,
HDAC5,,0.8282391765537833,,
HDAC7,,0.657226983542773,,
HDAC8,0.4973498723498723,,0.3642315131676834,
HDLBP,,1.0,,
HECW1,,,1.0,
HEG1,,0.4961481349866104,0.5929333824070666,
HELZ,1.0,,,
HEMK1,1.0,,1.0,
HEPH,0.8838089285016658,,,
HERC3,1.0,,,
HERC5,0.3921977303272267,,0.25607382308413235,0.10309222027972027
HERC6,0.4933528010451087,,0.3676323676323676,
HES4,1.0,,1.0,
HES5,,,0.708274276059511,
HEY1,1.0,,,
HEY2,,0.766983016983017,,
HEYL,1.0,,1.0,1.0
HHIPL1,,,1.0,
HIF1A,,0.10641025641025642,0.16418364244451203,
HIF3A,1.0,,,
HINT3,1.0,,,
HIP1,0.7562411814989135,,,
HIP1R,,,1.0,
HIST1H1C,0.3435849864421293,,0.16418364244451203,
HIST1H2AC,1.0,0.806384455239417,,
HIST1H2BK,,0.8281330684334439,0.8601639462718682,
HK2,,0.6238586254509821,0.6584185045723507,
HLA-A,,0.23929579192737085,,0.13152804642166346
HLA-B,0.5615007560532852,0.34488699706091014,,0.19290143818445704
HLA-C,,0.056169636814798106,,0.019278019278019278
HLA-DMA,,0.1569987389659521,0.18822299196130973,0.04099348926935134
HLA-DMB,,0.03704805832465407,0.06293706293706294,0.022290209790209792
HLA-DOA,,0.09045499954590863,,0.019278019278019278
HLA-DPA1,,0.09045499954590863,0.06293706293706294,0.03328671328671329
HLA-DPB1,,0.07021204601849763,0.08391608391608392,
HLA-DQB1,,0.15428874922545807,0.18216958920476511,0.04985337243401759
HLA-DRA,,0.03704805832465407,,0.019278019278019278
HLA-E,,0.07516224782411833,0.05443205443205443,0.0270184361093452
HLA-F,,0.05197787287339527,0.10366104483751543,0.019278019278019278
HLCS,1.0,,1.0,
HLF,,,0.11267054623697981,
HLTF,1.0,,,
HMGB2,,1.0,,
HMGB3,1.0,,1.0,
HMGCR,,,1.0,
HMX1,,,1.0,
HNMT,,,0.60962175700686,
HNRNPDL,,,1.0,
HNRNPF,,1.0,,
HNRNPM,,1.0,,
HOMER1,1.0,,1.0,
HOOK1,,1.0,,
HOPX,,1.0,1.0,
HOXB3,,1.0,,
HOXB4,,1.0,,
HOXC10,,,,0.7222027972027971
HPCA,1.0,,1.0,
HPCAL1,,1.0,,
HPCAL4,,0.6633366633366633,,
HPRT1,0.4927511512877368,,0.32734207940819515,
HPS1,1.0,1.0,1.0,
HPS3,,1.0,,
HPS6,,,1.0,
HPX,0.16586861414447623,,,
HRH3,,1.0,,
HRK,,,0.23958197935893102,
HS3ST1,1.0,,1.0,
HS3ST4,1.0,1.0,,
HS6ST1,,,1.0,
HS6ST2,0.440934065934066,,0.26675311443523364,
HSBP1,1.0,1.0,,
HSD17B10,,1.0,1.0,
HSD17B11,,0.9747904465737421,,
HSD17B4,,,0.8794101825776034,
HSD17B8,,0.07021204601849763,,
HSP90AA1,0.3435849864421293,,,
HSP90AB1,,0.1483583680893098,,
HSP90B1,,0.09045499954590863,,
HSPA12A,1.0,,,
HSPA12B,,,0.7371452077334432,
HSPA4L,,0.7814209137166336,,
HSPA9,,0.2544532831065782,,
HSPB1,,0.09497774952320408,,
HSPB8,1.0,0.860011939280232,0.9030525523311316,
HTATIP2,1.0,1.0,1.0,
HTATSF1,1.0,,1.0,
HTR1E,0.7496399704191912,,,
HTR2A,0.941814941814942,,,
HTR2C,0.8035935695510164,0.6060263266145619,,
HTR3A,1.0,,1.0,
HTRA1,,0.3964473026973028,,
HYLS1,1.0,,,
HYOU1,,1.0,,
HYPK,,,1.0,
IAH1,1.0,,1.0,
ICAM1,,0.05197787287339527,0.05443205443205443,0.023776223776223775
ICAM2,,0.4105704821494295,0.44897777381853815,0.19392482517482518
ICAM5,,,0.9753265602322208,
ID1,0.8072527933959806,,0.6471366471366472,
ID2,0.8371418055628582,,,
ID3,0.8109132247063282,,0.6326985611589033,
ID4,1.0,,1.0,1.0
IDH1,,1.0,,0.9123434704830053
IDH3A,1.0,,,
IDI1,,0.09045499954590863,,
IDS,1.0,1.0,,
IER2,,1.0,1.0,
IER3,0.26723276723276723,0.15428874922545807,,0.07415356920307416
IER5,,1.0,,
IFI16,,0.7383514275779469,0.7395104895104896,0.4665097935240115
IFI27,,0.12501344809037115,0.14791987673343607,0.04407951598962835
IFI35,,0.08406076681938751,,0.022290209790209792
IFI44,,0.03704805832465407,0.04195804195804196,
IFI44L,0.1457633275815094,0.03704805832465407,0.04195804195804196,0.01486013986013986
IFI6,,0.05197787287339527,,0.01486013986013986
IFIT1,,0.03704805832465407,,
IFIT2,0.5659046835517424,0.3816457515087652,0.4335037160149268,0.21355889619362675
IFIT3,,0.03704805832465407,0.04195804195804196,0.01486013986013986
IFITM1,0.3679926630746303,0.21394305353349724,0.2831162447775866,0.08759661391240339
IFITM2,0.5783680605109177,0.40094773647405224,0.4727107212314313,0.21653346653346656
IFITM3,,0.2161965551227296,,
IFNAR1,0.21584185045723506,,,
IFRD1,0.4973498723498723,0.290979577451726,,
IGDCC3,1.0,,1.0,
IGDCC4,0.6026188576524147,,,
IGF1,0.4973498723498723,,,0.18057891475612994
IGF2R,0.5615007560532852,,0.3859727496091132,
IGFBP2,0.5225355002140717,0.2955138855922146,0.32520454050199094,
IGFBP3,,0.632938044794519,0.6636011470543844,
IGFBP5,,0.3699672152328041,,
IGFBP7,0.23322132413041505,,0.08391608391608392,
IGFLR1,,0.5165012607286142,,
IGLON5,,1.0,1.0,
IGSF1,0.8371418055628582,0.6067595289637429,0.6564102564102564,
IGSF21,0.8792820083142663,,0.7448633840386417,
IGSF3,0.5746941230812199,,0.4318931632701385,
IGSF8,,1.0,1.0,
IKBKB,,0.08406076681938751,,
IKBKE,,0.1483583680893098,0.14791987673343607,
IKZF1,,0.21909878201268929,0.2463148362428938,0.07415356920307416
IL10RA,,0.05197787287339527,0.04195804195804196,
IL11RA,0.33651533651533655,,,
IL13RA1,0.16033966033966035,0.03704805832465407,0.05443205443205443,0.022290209790209792
IL16,0.2632442184680991,0.09045499954590863,0.18216958920476511,0.0270184361093452
IL17RA,0.3435849864421293,0.1483583680893098,0.17648331050392907,
IL18BP,,0.05197787287339527,,
IL2RA,,0.09497774952320408,0.14558935040862753,0.03328671328671329
IL2RB,,0.09045499954590863,0.06293706293706294,0.022290209790209792
IL2RG,,0.05197787287339527,0.08391608391608392,0.03867217120229169
IL6R,,,0.04195804195804196,
IL6ST,0.19088054802340515,0.07516224782411833,0.12083916083916085,
IL7R,,0.056169636814798106,0.04195804195804196,0.022290209790209792
IL9R,,1.0,1.0,
IMPAD1,,0.5126865952718735,0.60962175700686,
