,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
CC2D1B,,,0.527869720640805,
CC2D2A,,,1.0,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC149,,,1.0,
CCDC152,1.0,,1.0,
CCDC157,,,0.6012101106440729,
CCDC181,,,1.0,
CCDC184,,1.0,,1.0
CCDC186,,1.0,,
CCDC191,,,,1.0
CCDC22,1.0,,,
CCDC32,1.0,,,
CCDC33,,,1.0,
CCDC40,0.9574395703963811,,1.0,
CCDC43,1.0,,,
CCDC51,1.0,1.0,,
CCDC57,1.0,,,
CCDC6,,,1.0,
CCDC71,,,,1.0
CCDC77,1.0,1.0,,
CCDC80,,1.0,,
CCDC82,,1.0,1.0,
CCDC85A,,1.0,,
CCDC85C,1.0,1.0,1.0,1.0
CCDC86,1.0,1.0,1.0,
CCDC88A,,1.0,1.0,
CCDC88B,,1.0,1.0,
CCDC9,,,1.0,
CCDC90B,0.7047759932375317,,,
CCDC93,,,0.5690024261452833,
CCHCR1,,0.34037757114680195,,
CCK,1.0,,1.0,
CCL2,1.0,1.0,1.0,1.0
CCL28,,1.0,1.0,
CCL4,,0.9071062271062271,0.9078101385793694,
CCL5,,1.0,1.0,1.0
CCM2,1.0,1.0,1.0,
CCNA1,1.0,,,1.0
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,1.0,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,1.0,
CCNDBP1,1.0,,1.0,
CCNE1,,,1.0,
CCNE2,1.0,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,1.0,1.0,,1.0
CCNJL,,1.0,1.0,
CCNL1,1.0,1.0,,
CCPG1,,1.0,,
CCR1,,,1.0,
CCR2,,1.0,1.0,
CCR5,,1.0,1.0,
CCSAP,0.963183735695584,,1.0,
CCSER2,,,0.9119992157375335,
CCT4,1.0,,,
CCT7,0.963183735695584,,,
CCZ1,,0.8915860259143842,0.8479971641261964,
CD109,,1.0,1.0,
CD151,,,1.0,
CD164,,1.0,,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD200R1,,1.0,1.0,
CD22,,,1.0,
CD248,1.0,,,
CD27,,1.0,1.0,1.0
CD274,,1.0,1.0,1.0
CD276,,1.0,1.0,
CD2BP2,,1.0,,
CD300A,,1.0,1.0,
CD300C,1.0,,1.0,
CD34,,1.0,1.0,
CD37,,1.0,1.0,1.0
CD3E,,1.0,1.0,1.0
CD4,,1.0,1.0,
CD40,,,1.0,
CD44,1.0,1.0,,1.0
CD47,1.0,1.0,1.0,1.0
CD48,,1.0,1.0,1.0
CD53,,1.0,1.0,1.0
CD59,1.0,,,
CD6,,0.8026578073089702,0.7446510011727404,0.9400254917496298
CD74,,1.0,1.0,1.0
CD80,,,1.0,
CD82,1.0,1.0,1.0,
CD83,1.0,,,
CD84,,1.0,1.0,1.0
CD86,,1.0,1.0,
CD8A,,1.0,1.0,1.0
CD9,0.9977652555777555,1.0,1.0,
CD93,1.0,1.0,,1.0
CD99,1.0,,1.0,
CD99L2,0.9574395703963811,1.0,1.0,
CDC123,,1.0,,
CDC25B,,1.0,,
CDC27,,,1.0,
CDC42BPA,,1.0,,
CDC42EP4,0.9940536302934123,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,1.0,1.0,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
CDCA7,,1.0,1.0,
CDH10,,,1.0,
CDH12,1.0,,1.0,
CDH13,,1.0,,1.0
CDH15,1.0,,,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH2,,,1.0,
CDH22,,1.0,,
CDH24,1.0,,1.0,
CDH4,1.0,1.0,1.0,
CDH6,1.0,,1.0,1.0
CDH8,1.0,,1.0,1.0
CDH9,1.0,,1.0,
CDHR2,1.0,,1.0,
CDHR3,1.0,,,
CDK14,1.0,1.0,1.0,
CDK16,0.8729611734419427,,0.950784699171796,
CDK18,0.9574395703963811,,,
CDK2,,1.0,,1.0
CDK20,,0.891754503999402,,
CDK2AP1,,,1.0,
CDK4,0.9596949695149369,1.0,1.0,
CDK5R1,,1.0,1.0,
CDK5RAP2,0.9366388328652481,1.0,1.0,
CDK5RAP3,1.0,,,
CDK6,1.0,1.0,,
CDK8,1.0,,,
CDKL2,0.9053446553446554,0.9493538246594481,,
CDKN1A,0.911166078180692,,,1.0
CDKN1B,1.0,,1.0,
CDKN1C,,1.0,,1.0
CDKN2A,,1.0,1.0,
CDKN2AIP,0.9951167253798834,,1.0,
CDKN2C,,1.0,1.0,
CDKN2D,,1.0,1.0,
CDKN3,,,1.0,
CDO1,,1.0,,
CDON,,1.0,1.0,
CDS1,1.0,1.0,,
CDS2,,,1.0,
CDV3,1.0,1.0,1.0,
CEACAM21,1.0,,1.0,
CEBPA,,1.0,1.0,
CEBPB,,1.0,1.0,
CEBPD,,1.0,,1.0
CEBPE,,,1.0,
CECR2,1.0,,1.0,
CELF1,,1.0,1.0,
CELF4,,1.0,1.0,
CELF5,,1.0,,
CELSR2,1.0,,,
CEMIP,1.0,1.0,,
CENPA,,1.0,1.0,
CENPO,1.0,,1.0,
CENPT,,1.0,,
CENPU,,1.0,1.0,
CENPV,1.0,,1.0,
CENPX,,,1.0,
CEP126,,1.0,,1.0
CEP162,,1.0,,
CEP170,,1.0,1.0,
CEP170B,1.0,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,0.6742662099804958,,,
CEP44,,0.3982417582417582,0.556765814830331,
CEP63,,1.0,,
CEP70,1.0,1.0,,
CEP78,,,0.9117749720159359,
CEP95,,1.0,1.0,
CEPT1,,,1.0,
CER1,1.0,,1.0,
CERCAM,,,1.0,
CERK,1.0,,1.0,
CERS2,,,0.9117749720159359,
CERS6,,,1.0,
CES4A,1.0,,1.0,
CETN2,,1.0,,
CFAP36,,1.0,,
CFAP47,0.867913599006036,0.9434655120440657,,
CFAP52,1.0,1.0,1.0,1.0
CFB,,,1.0,1.0
CFL2,1.0,,1.0,
CFLAR,0.7023517023517023,0.8026578073089702,0.742289528653165,
CGAS,,1.0,1.0,1.0
CGNL1,0.9053446553446554,,0.9574560055329286,1.0
CGREF1,,1.0,1.0,
CHAF1A,,,1.0,
CHCHD1,,1.0,,
CHCHD6,1.0,1.0,,
CHD1,,,1.0,
CHD1L,,,1.0,
CHD3,1.0,1.0,1.0,
CHD5,1.0,,1.0,
CHD6,1.0,,1.0,
CHD7,,,1.0,
CHDH,,,0.7375957375957376,
CHERP,1.0,,1.0,
CHGA,,1.0,,1.0
CHGB,,0.8026578073089702,0.7241849060030878,
CHI3L1,,,,1.0
CHI3L2,,1.0,1.0,
CHID1,,1.0,,
CHL1,,1.0,,
CHM,0.9940536302934123,,1.0,
CHMP1A,,0.35305120411503393,,
CHMP1B,0.23797630940488085,,0.20963247279036754,
CHMP2A,,,0.20963247279036754,
CHMP2B,0.4253193614895742,,0.30638592177053714,
CHN1,1.0,,1.0,
CHN2,,1.0,1.0,
CHORDC1,,1.0,1.0,
CHPF,,1.0,1.0,
CHPF2,,,1.0,
CHRD,1.0,,1.0,
CHRDL1,,,1.0,
CHRM1,,,1.0,
CHRM3,1.0,,,
CHRM5,1.0,,,
CHRNA3,,1.0,1.0,
CHRNA6,1.0,,1.0,
CHRNB1,1.0,,1.0,
CHRNB3,1.0,,,
CHST1,1.0,1.0,1.0,
CHST11,1.0,,1.0,
CHST15,1.0,,1.0,1.0
CHST2,1.0,1.0,1.0,
CHST3,1.0,,,
CHST8,0.9596949695149369,,1.0,
CHSY1,,1.0,,
CHTF8,1.0,1.0,,
CHURC1,1.0,1.0,,
CIART,0.9574395703963811,,,
CIB1,,,1.0,
CIB2,0.7300468455846942,,0.7241849060030878,
CIC,0.6581073247739915,0.8026578073089702,,
CIDEB,,0.8026578073089702,0.8479971641261964,
CIRBP,1.0,,1.0,
CISD1,1.0,,,
CISD3,,,1.0,
CISH,,1.0,,1.0
CITED1,1.0,,,
CITED2,1.0,,1.0,
CKAP5,1.0,,,
CKS1B,,1.0,1.0,
CLASP2,,1.0,,
CLCC1,,1.0,,
CLCN2,1.0,,1.0,
CLCN5,1.0,,1.0,
CLCN6,,1.0,,
CLDN1,1.0,,,
CLDN19,1.0,1.0,,
CLDN5,1.0,1.0,1.0,1.0
CLDND2,,,1.0,
CLEC2B,,1.0,1.0,1.0
CLIC1,1.0,1.0,1.0,
CLIP3,,1.0,1.0,
CLIP4,1.0,,,
CLK2,,1.0,,
CLK3,0.963183735695584,1.0,1.0,
CLK4,,,1.0,
CLMN,,1.0,1.0,
CLN8,,0.8026578073089702,0.7594079072678296,
CLOCK,0.655410163606885,,0.6813055365686945,
CLP1,,1.0,1.0,
CLPP,,,1.0,
CLPX,,,1.0,
CLSTN1,,1.0,1.0,
CLSTN2,,1.0,,
CLSTN3,,1.0,,
CLTA,,,1.0,
CLTB,1.0,,1.0,
CLTC,,1.0,,
CLTCL1,0.963183735695584,,1.0,
CLU,,1.0,,
CLUAP1,0.9099094183127795,,,
CLYBL,1.0,,,
CMAS,0.963183735695584,,,
CMBL,1.0,1.0,1.0,
CMC2,1.0,,,
CMIP,,1.0,,
CMPK2,1.0,1.0,1.0,
CMTM3,,0.8915860259143842,,
CMTM4,,1.0,,1.0
CMTM5,,,1.0,
CMTM6,,1.0,1.0,
CMTM7,0.5624894585933548,0.4685197155785391,0.527869720640805,
CMTR2,,1.0,1.0,
CNDP2,,1.0,,
CNEP1R1,,,0.9104038818324534,
CNGA1,,1.0,,1.0
CNIH1,0.9951167253798834,,,
CNIH2,,1.0,,
CNIH3,1.0,,,
CNKSR2,1.0,1.0,1.0,
CNKSR3,1.0,,,
CNMD,,1.0,1.0,
CNN2,1.0,1.0,1.0,
CNN3,,0.8026578073089702,,1.0
CNNM1,,1.0,1.0,
CNNM2,,1.0,,
CNNM3,,,1.0,
CNOT11,,1.0,1.0,
CNOT3,1.0,,,
CNOT4,,,1.0,
CNP,,1.0,,
CNR1,1.0,1.0,,
CNRIP1,1.0,1.0,,
CNTD2,,,1.0,
CNTF,1.0,,,
CNTFR,1.0,,1.0,
CNTN1,1.0,1.0,1.0,1.0
CNTN2,1.0,1.0,1.0,
CNTN3,,1.0,1.0,1.0
CNTN4,1.0,1.0,1.0,
CNTN6,1.0,,1.0,
CNTNAP1,,1.0,,
CNTNAP2,1.0,,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COA4,1.0,,,
COA5,0.9293268401427794,,,
COBL,,1.0,1.0,
COBLL1,1.0,,,
COCH,1.0,1.0,1.0,1.0
COG3,,0.8026578073089702,,
COG5,,,0.9503945078782389,
COG6,0.8729611734419427,0.934984520123839,,
COG7,,,0.9574560055329286,
COL11A1,1.0,1.0,1.0,
COL11A2,1.0,1.0,1.0,
COL12A1,1.0,1.0,1.0,
COL16A1,1.0,1.0,1.0,
COL1A1,1.0,1.0,1.0,
COL1A2,1.0,1.0,1.0,
COL21A1,1.0,1.0,1.0,
COL23A1,,1.0,,
COL26A1,,1.0,,
COL27A1,,0.891754503999402,0.8479971641261964,
COL4A2,,1.0,,
COL4A3,1.0,,,
COL4A3BP,1.0,1.0,1.0,
COL4A6,1.0,,,
COL5A1,,1.0,1.0,
COL5A2,,1.0,,
COL5A3,,1.0,1.0,
COL6A2,1.0,,1.0,
COL8A2,1.0,,,
COL9A3,,1.0,1.0,
COLEC11,,,1.0,
COLEC12,,1.0,1.0,
COLGALT2,1.0,,1.0,
COMMD4,,1.0,1.0,
COMMD6,,0.9365045912991119,,
COMMD7,,,1.0,
COMMD8,,,1.0,
COMMD9,0.9977652555777555,,1.0,
COPA,,,0.556765814830331,
COPG2,0.9940536302934123,,1.0,
COPS2,1.0,1.0,,
COPS7A,1.0,,,
COPS8,,1.0,,
COQ10A,,,1.0,
COQ3,,,1.0,
COQ8A,,1.0,1.0,
COQ8B,,1.0,,
COQ9,1.0,1.0,,
CORO1A,,1.0,1.0,1.0
CORO1B,,1.0,1.0,
CORO1C,0.9561472395696994,,1.0,
CORO2B,,,1.0,
CORO6,,,1.0,
COTL1,1.0,1.0,1.0,
COX10,,,1.0,
COX14,,,1.0,
COX17,0.9977652555777555,,,
COX19,,,1.0,
COX20,,1.0,,
COX4I1,1.0,,,
COX6B1,1.0,,,
COX6B2,,,,1.0
COX7A2L,1.0,,,
COX7B,1.0,,,
COX7C,1.0,,,
CPA2,1.0,,,
CPA4,1.0,,,
CPD,1.0,1.0,1.0,
CPE,0.6581073247739915,0.798479715772949,0.7909537271239399,1.0
CPEB1,1.0,,,
CPEB3,1.0,,1.0,
CPED1,,,1.0,
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE5,,1.0,,
CPNE7,0.6663336663336663,,,
CPNE8,,1.0,1.0,1.0
CPOX,,,1.0,
CPPED1,1.0,,,
CPQ,1.0,1.0,1.0,
CPS1,1.0,,1.0,
CPSF2,1.0,,1.0,
CPSF7,0.7300468455846942,,,
CPT1A,,1.0,1.0,
CPXM2,,1.0,,
CRB1,1.0,,1.0,1.0
CREB3L2,1.0,,1.0,
CREB3L4,,,1.0,
CREB5,1.0,1.0,,
CREBBP,1.0,,1.0,
CREBL2,1.0,,1.0,
CREBRF,0.9951167253798834,,1.0,
CREG1,0.9293268401427794,,0.997485992268601,
CREG2,,1.0,,
CRELD1,,1.0,,
CRELD2,1.0,,1.0,
CREM,1.0,1.0,1.0,
CRH,,1.0,1.0,1.0
CRHBP,0.7589514732371875,,0.7818514818514818,
CRHR2,1.0,,,
CRIM1,1.0,1.0,,1.0
CRISPLD1,0.6853717710860568,0.8026578073089702,0.7241849060030878,
CRISPLD2,1.0,,,
CRKL,1.0,,1.0,
CRLF1,,1.0,1.0,
CRLF3,,1.0,,
CRMP1,,1.0,,
CROCC,0.8987756429616894,,0.950784699171796,
CROT,,1.0,,
CRTAC1,0.568821422479959,,,
CRTAM,,1.0,1.0,
CRTC1,,1.0,1.0,
CRTC2,1.0,,1.0,
CRTC3,,1.0,1.0,
CRY1,1.0,,1.0,1.0
CRY2,,1.0,1.0,1.0
CRYAB,1.0,,,
CRYBG1,,1.0,1.0,1.0
CRYGD,1.0,,,
CRYM,1.0,1.0,1.0,
CRYZ,0.9940536302934123,1.0,1.0,
CSAD,0.6581073247739915,,0.6849774429392264,
CSDC2,1.0,1.0,,
CSDE1,1.0,,,
CSF1,1.0,1.0,1.0,1.0
CSGALNACT1,1.0,1.0,,
CSK,,1.0,1.0,
CSMD1,1.0,1.0,1.0,1.0
CSMD2,1.0,1.0,1.0,
CSMD3,1.0,1.0,1.0,
CSNK1D,0.9940536302934123,,1.0,
CSNK1G1,1.0,,,
CSNK1G2,,1.0,1.0,
CSNK2A2,1.0,,,
CSPG5,,1.0,1.0,1.0
CSPP1,,1.0,1.0,
CSRNP1,,1.0,,
CSRNP3,,1.0,,
CSRP1,,,1.0,
CSRP2,,,1.0,
CSTB,0.6886688730264149,,0.7446510011727404,
CSTF2T,,1.0,,
CTDSP1,1.0,1.0,1.0,
CTDSP2,,1.0,1.0,1.0
CTDSPL2,0.8000780581425743,,0.7446510011727404,
CTGF,1.0,1.0,1.0,1.0
CTH,,0.8740559851670961,0.842822706303935,
CTHRC1,1.0,,1.0,
CTIF,,1.0,1.0,
CTNNA2,0.9940536302934123,1.0,1.0,1.0
CTNNB1,1.0,1.0,,
CTNND2,,1.0,1.0,
CTNS,,0.2765567765567766,,
CTPS1,1.0,,1.0,
CTPS2,1.0,,1.0,
CTR9,,1.0,,
CTSA,,0.5470353822002174,0.5690024261452833,
CTSB,0.4400316664467608,,0.4902174748328595,
CTSC,0.33316683316683315,0.17466743782533256,,0.3786213786213786
CTSH,,,0.527869720640805,
CTSK,1.0,,1.0,
CTSL,,1.0,,
CTSO,,0.8026578073089702,,
CTSS,,1.0,1.0,1.0
CTSZ,,0.891754503999402,0.9104038818324534,
CTTNBP2,1.0,1.0,1.0,
CTXN3,,,1.0,
CUEDC2,1.0,,1.0,
CUL1,1.0,,,
CUL4A,,,0.9574560055329286,
CUL4B,,,1.0,
CUL7,1.0,1.0,1.0,
CUX2,1.0,,1.0,
CUZD1,1.0,,,
CWC25,1.0,,1.0,
CXADR,1.0,1.0,1.0,
CXCL10,,1.0,1.0,1.0
CXCL12,,1.0,1.0,
CXCL14,1.0,,1.0,
CXCL8,,1.0,1.0,
CXCL9,,1.0,1.0,1.0
CXCR4,1.0,1.0,1.0,
CXXC4,,1.0,,1.0
CXXC5,1.0,,1.0,
CXorf21,,,1.0,
CXorf56,1.0,,1.0,
CYB5A,,,1.0,
CYB5R1,1.0,1.0,,
CYB5R4,,,,1.0
CYBA,0.7023517023517023,0.798479715772949,0.6849774429392264,
CYBRD1,,1.0,1.0,
CYFIP2,,1.0,1.0,
CYLD,,,1.0,
CYP1B1,1.0,,,
CYP26B1,1.0,,1.0,1.0
CYP27A1,1.0,,1.0,
CYP2U1,,,1.0,
CYP46A1,1.0,1.0,,
CYP4V2,1.0,,1.0,
CYP4X1,,1.0,,
CYR61,1.0,1.0,,
CYSLTR2,,,1.0,
CYSTM1,1.0,,1.0,
CYTH1,,1.0,,
CYTH2,1.0,,,
CYTH4,,1.0,1.0,1.0
D2HGDH,1.0,,1.0,
DAAM2,1.0,,,
DAB1,,1.0,1.0,
DACH1,1.0,,1.0,
DACH2,1.0,,1.0,
DACT1,0.568821422479959,0.43287147634973727,0.4725613369681166,
DACT2,,1.0,,1.0
DACT3,,1.0,,1.0
DAG1,,1.0,,
DAGLA,1.0,,1.0,
DAGLB,,,1.0,
DALRD3,,,1.0,
DAPK1,0.5311355311355311,,0.4902174748328595,
DAPP1,,1.0,1.0,
DARS2,,1.0,1.0,
DAXX,,1.0,,
DAZAP1,0.9940536302934123,1.0,,
DAZAP2,,1.0,,
DBI,,0.9365045912991119,,
DBNL,,1.0,,
DCAF15,,0.9373374716886168,,
DCAF4,1.0,,1.0,
DCAF6,1.0,,,
DCAF7,,1.0,,
DCAF8,,1.0,,
DCAKD,1.0,,1.0,
DCBLD2,1.0,1.0,1.0,
DCC,1.0,,1.0,
DCHS1,,1.0,,
DCK,0.9053446553446554,,0.9574560055329286,
DCLK1,,1.0,1.0,
DCLK2,0.8729611734419427,,,
DCLRE1C,,1.0,,
DCN,,0.2765567765567766,,
DCP2,1.0,,,
DCT,,1.0,1.0,
DCTD,,,1.0,
DCTN1,,,1.0,
DCTN3,1.0,,1.0,
DCUN1D2,,,1.0,
DCUN1D3,,,1.0,
DCUN1D4,,1.0,,
DCX,1.0,1.0,1.0,
DCXR,1.0,,,
DDAH1,,1.0,,
DDAH2,0.9288287470105652,,0.9779091875866069,
DDB1,0.906719862416065,,,
DDB2,0.9574395703963811,1.0,,
DDHD2,,1.0,1.0,
DDIT3,1.0,,1.0,
DDIT4,,1.0,1.0,1.0
DDIT4L,0.9143039912270682,0.9373374716886168,0.9565837888819255,
DDN,1.0,1.0,,
DDR2,1.0,1.0,,
DDRGK1,,1.0,1.0,
DDX11,1.0,,,
DDX23,1.0,1.0,,
DDX24,1.0,,,
DDX25,,1.0,1.0,
DDX27,1.0,1.0,,
DDX39A,,1.0,,1.0
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX42,,1.0,1.0,
DDX47,1.0,,1.0,
DDX5,,1.0,,
DDX58,,0.17466743782533256,0.30638592177053714,0.42069042069042073
DDX6,1.0,,,
DEAF1,,1.0,1.0,
DECR1,,1.0,1.0,
DECR2,,,1.0,
DEDD2,0.9293268401427794,,,
DEGS1,,,1.0,
DEK,,1.0,,
DENND1A,1.0,1.0,1.0,
DENND1B,0.6819204187625241,,0.7909537271239399,
DENND1C,,1.0,1.0,
DENND2A,,1.0,,
DENND3,0.9940536302934123,,1.0,
DENND4A,,1.0,,1.0
DENND5A,1.0,1.0,,
DENND5B,,,,1.0
DENR,,,1.0,
DEPP1,1.0,1.0,1.0,1.0
DEPTOR,,1.0,1.0,
DERL3,,0.8026578073089702,0.7446510011727404,
DES,,1.0,,
DESI1,1.0,,1.0,
DET1,,,1.0,
DGAT2,0.6191596014604864,,,
DGKA,,1.0,1.0,1.0
DGKB,1.0,1.0,,
DGKE,,,1.0,
DGKG,1.0,1.0,1.0,
DGKH,1.0,1.0,,
DGKI,1.0,,1.0,
DGKZ,,1.0,,
DGLUCY,,1.0,,
DGUOK,,,1.0,
DHCR7,,1.0,1.0,
DHDDS,0.9569685633515419,,1.0,
DHFR,1.0,1.0,1.0,
DHPS,1.0,,1.0,
DHRS1,1.0,,1.0,
DHRS11,,,1.0,
DHRS12,,,0.9117749720159359,
DHRS3,,1.0,1.0,
DHRS7,1.0,,1.0,
DHX16,,1.0,,
DHX29,,,1.0,
DHX32,1.0,,1.0,
DHX33,1.0,,,
DHX37,,1.0,,1.0
DHX38,,,1.0,
DHX40,1.0,1.0,,
DHX9,,1.0,,
DIAPH1,1.0,1.0,1.0,
DIAPH2,1.0,,1.0,
DIO3,1.0,,1.0,
DIP2A,1.0,,,
DIRAS1,,1.0,1.0,
DIRAS2,,1.0,1.0,
DIRAS3,1.0,,1.0,
DIS3,,,1.0,
DIS3L,,,1.0,
DISP3,1.0,,1.0,
DIXDC1,0.6191596014604864,,0.6813055365686945,
DKK1,1.0,,,
DKK3,,1.0,,
DLAT,0.9940536302934123,,1.0,
DLC1,1.0,,,
DLD,0.9919854581508717,,,
DLG1,1.0,,1.0,
DLG2,,1.0,,
DLG4,,1.0,,
DLGAP2,0.8729611734419427,0.9365045912991119,0.9104038818324534,1.0
DLGAP3,0.5311355311355311,,0.6813055365686945,
DLK1,,1.0,,
DLK2,1.0,,1.0,
DLL1,,,1.0,
DLX1,1.0,1.0,1.0,1.0
DLX2,1.0,1.0,1.0,1.0
DLX4,0.6581073247739915,,,
DMAC1,1.0,,,
DMC1,,1.0,1.0,
DMD,1.0,,1.0,
DMPK,,,0.6731859689606168,
DMTN,1.0,1.0,,
DMXL2,,1.0,1.0,
DNAAF1,,1.0,,
DNAH12,,,0.7241849060030878,
DNAJA3,1.0,,,
DNAJA4,,1.0,1.0,
DNAJB1,,1.0,1.0,1.0
DNAJB12,1.0,,1.0,
DNAJB2,,1.0,1.0,
DNAJB4,1.0,,,
DNAJB9,,1.0,,
DNAJC10,,0.9373374716886168,,
DNAJC11,,0.9147647224570302,0.8953179385456042,
DNAJC12,0.8729611734419427,,0.9104038818324534,
DNAJC15,,0.32116270825948245,0.28450121307264165,
DNAJC17,,,1.0,
DNAJC2,,,1.0,
DNAJC21,0.9053446553446554,,,
DNAJC3,,1.0,,
DNAJC30,1.0,1.0,,
DNAJC5,,1.0,,
DNAJC6,,1.0,1.0,
DNAJC9,,,1.0,
DNAL1,,,,1.0
DNAL4,,,1.0,
DNASE1L1,0.6057578784851513,,,
DNASE1L2,,,1.0,
DNER,,1.0,,
DNHD1,1.0,1.0,1.0,
DNM1,1.0,1.0,1.0,
DNM2,,1.0,,
DNM3,1.0,,1.0,
DNMBP,1.0,,1.0,
DNMT3A,1.0,,1.0,
DNMT3B,,,1.0,
DNTTIP1,,,1.0,
DOC2A,1.0,,1.0,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,1.0,1.0,
DOCK3,,1.0,1.0,
DOCK5,1.0,1.0,1.0,1.0
DOCK7,,,0.9574560055329286,
DOCK8,,1.0,1.0,1.0
DOCK9,1.0,1.0,,
DOK1,1.0,,1.0,
DOK3,1.0,,,
DOK4,,1.0,,
DOK5,1.0,1.0,1.0,1.0
DOK6,,1.0,,1.0
DOLK,,0.8999813745576458,0.8479971641261964,
DONSON,,0.909077720958909,0.9117749720159359,
DPCD,,1.0,,
DPF1,,1.0,1.0,
DPF3,,,1.0,
DPH3,0.9940536302934123,,1.0,
DPH7,,,1.0,
DPP10,,1.0,1.0,1.0
DPP3,1.0,1.0,1.0,
DPP6,1.0,,1.0,1.0
DPY19L1,,1.0,,1.0
DPY19L2,1.0,1.0,1.0,
DPY19L3,,,1.0,
DPYD,,1.0,1.0,1.0
DPYSL2,,1.0,,1.0
DPYSL3,,1.0,,
DRAM1,,1.0,1.0,1.0
DRD2,,,,0.4417249417249417
DRP2,1.0,,1.0,
DSC2,,1.0,1.0,1.0
DSC3,1.0,1.0,,
DSCAM,1.0,,1.0,
DSCAML1,1.0,1.0,1.0,
DSCC1,,1.0,,
DSE,1.0,,,
DSEL,1.0,,1.0,
DSP,,1.0,,
DSTN,1.0,1.0,1.0,
DTD1,0.9574395703963811,,1.0,
DTD2,0.9186081408303629,,0.9574560055329286,
DTNA,,1.0,,
DTNB,,1.0,,
DTX3,1.0,,,
DTX3L,1.0,1.0,1.0,1.0
DTX4,1.0,,,
DUSP10,1.0,1.0,1.0,
DUSP15,,,0.7028853499441735,
DUSP16,,1.0,1.0,
DUSP2,1.0,1.0,1.0,
DUSP22,1.0,1.0,1.0,
DUSP26,,,0.28450121307264165,
DUSP3,,1.0,1.0,1.0
DUSP4,1.0,1.0,1.0,
DUSP8,1.0,,,
DUT,1.0,,1.0,
DVL1,1.0,1.0,,
DVL2,1.0,,,
DYM,,1.0,,
DYNC1I1,,1.0,,1.0
DYNC1I2,1.0,,,
DYNC2H1,1.0,1.0,,
DYNC2LI1,0.9951167253798834,1.0,,
DYNLL2,,,1.0,
DYNLT3,1.0,,1.0,
DYRK1A,,1.0,,
DZIP1,,1.0,1.0,1.0
DZIP1L,,0.8026578073089702,,
DZIP3,,0.4685197155785391,,
E2F1,,1.0,1.0,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EAF1,1.0,,,
EARS2,,0.9724508050089447,0.9565837888819255,
EBF1,1.0,,1.0,
EBNA1BP2,1.0,,,
EBP,,,1.0,
EBPL,0.8729611734419427,,0.9503945078782389,
ECE1,,1.0,1.0,
ECHDC2,1.0,,1.0,
ECM2,1.0,,1.0,
EDA,1.0,1.0,,
EDEM1,,0.9373374716886168,0.9574560055329286,
EDIL3,1.0,1.0,1.0,
EDN1,1.0,,1.0,
EDNRA,1.0,,,
EDNRB,1.0,1.0,,
EDRF1,0.9293268401427794,,1.0,
EEA1,0.6581073247739915,,,
EEF1A1,,0.9373374716886168,,
EEF1A2,1.0,1.0,,
EEF1AKMT1,,,1.0,
EEF2,0.6819204187625241,0.8026578073089702,,
EEF2K,0.7047759932375317,0.8026578073089702,,
EEFSEC,1.0,,,
EEPD1,,1.0,,
EFCAB11,,,1.0,
EFCAB7,,1.0,,
EFHC1,,1.0,,
EFHD1,0.6886688730264149,0.8026578073089702,,0.9867102594375321
EFHD2,,,1.0,
EFNA1,,1.0,,1.0
EFNA5,,,1.0,
EFNB3,,1.0,1.0,1.0
EFR3B,,1.0,,
EFS,1.0,1.0,1.0,
EFTUD2,,1.0,,1.0
EGFL6,,1.0,1.0,
EGFL7,,,1.0,
EGLN1,,1.0,1.0,
EGLN3,,1.0,1.0,
EGR1,,1.0,,
EGR2,1.0,,,
EGR3,,,1.0,
EHD1,,0.8915860259143842,0.8595568565173428,
EID1,1.0,,1.0,
EIF1,,1.0,,
EIF1AX,1.0,,1.0,
EIF1AY,,1.0,1.0,1.0
EIF1B,1.0,,,
EIF2AK1,1.0,1.0,,
EIF2AK2,,1.0,1.0,1.0
EIF2AK4,0.6581073247739915,,0.6884226884226884,
EIF2B1,1.0,,1.0,
EIF2B2,0.867913599006036,,,
EIF2S1,1.0,,1.0,
EIF2S3,1.0,,1.0,
EIF3B,,,1.0,
EIF3F,1.0,,1.0,
EIF3L,,1.0,1.0,
EIF4B,,1.0,,
EIF4E,1.0,,,
EIF4E3,,,1.0,
