,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
GAPDH,,0.39588982446125304,,
GAS1,1.0,1.0,1.0,
GAS2L2,1.0,,,
GAS6,,,1.0,
GAS7,1.0,1.0,1.0,
GAS8,1.0,,1.0,
GATAD2B,,,1.0,
GATM,1.0,,1.0,
GBE1,,1.0,,
GBF1,,1.0,,
GBP1,,1.0,1.0,1.0
GBP2,,1.0,1.0,1.0
GCFC2,1.0,,,
GCLM,1.0,,,
GCNT1,1.0,,1.0,
GDE1,,1.0,,
GDF11,,1.0,,
GEMIN8,1.0,,,
GFAP,,1.0,,
GFPT1,,1.0,,
GFRA2,1.0,,,
GGA2,1.0,,,
GIMAP1,,1.0,1.0,
GIMAP4,,1.0,1.0,1.0
GIMAP7,,1.0,1.0,1.0
GIMAP8,,1.0,1.0,
GJA1,,,0.973868827801412,
GJD2,1.0,,,
GK,1.0,,1.0,
GK5,,,1.0,
GLB1L2,1.0,1.0,,
GLCCI1,,,1.0,
GLG1,,1.0,,
GLI2,1.0,1.0,,
GLI3,1.0,1.0,,
GLIPR1,,1.0,1.0,
GLIPR2,0.7378621378621378,,0.8403957153957153,
GLIS2,1.0,,1.0,
GLIS3,0.8843291539920753,1.0,,
GLO1,1.0,,,
GLRX,,1.0,,
GLRX2,,,1.0,
GLRX3,,,1.0,
GLS,1.0,,,
GLUL,1.0,,,
GNA15,,1.0,1.0,1.0
GNAI1,,1.0,,
GNAI2,,1.0,,
GNAO1,,1.0,,
GNAS,0.8040805348497657,1.0,1.0,
GNAZ,,1.0,,
GNB3,1.0,,1.0,
GNB4,,1.0,,
GNG12,1.0,,1.0,
GNG3,,,1.0,
GNG4,,1.0,,
GOLGA3,,,1.0,
GOLGA7B,,1.0,,
GOLM1,1.0,,1.0,
GON4L,,1.0,,
GOSR1,0.47824397824397824,,,
GOT1,1.0,1.0,,
GPATCH4,,1.0,,
GPC3,,,1.0,
GPC4,0.9424407368332602,,1.0,
GPD1,,1.0,,
GPD1L,1.0,,,
GPD2,1.0,,,
GPI,,1.0,1.0,
GPM6A,,1.0,1.0,
GPM6B,1.0,,,
GPNMB,1.0,,1.0,1.0
GPR12,,1.0,1.0,
GPR15,,1.0,1.0,
GPR158,1.0,,,
GPR17,,1.0,,
GPR173,,1.0,,
GPR22,1.0,,1.0,
GPR26,1.0,1.0,,
GPR68,,1.0,1.0,
GPR83,1.0,1.0,,
GPR89B,1.0,,,
GPRASP1,,,1.0,
GPRC5B,,1.0,,1.0
GPRC5C,,1.0,,
GPSM3,,1.0,1.0,
GPT2,,1.0,1.0,
GPX3,,1.0,1.0,
GRAMD2B,1.0,,,
GRASP,1.0,,,
GRB10,,,,1.0
GREB1,0.730176073926074,,,
GREM1,1.0,,,
GREM2,1.0,,1.0,
GRIA1,1.0,1.0,,
GRIA2,,1.0,1.0,
GRIA3,,1.0,1.0,
GRID1,,1.0,1.0,
GRID2,1.0,,1.0,
GRIK1,1.0,,1.0,
GRIK3,1.0,1.0,,
GRIN1,1.0,,1.0,
GRIN2A,,1.0,,
GRIN2B,,1.0,,
GRIN2D,,1.0,1.0,
GRIN3A,0.6903973219762694,0.9897245611531326,0.8295327860545253,
GRK2,,1.0,,
GRK5,,1.0,1.0,
GRK6,,,1.0,
GRM1,,,1.0,
GRM2,1.0,,1.0,
GRM3,1.0,1.0,1.0,
GRM4,,1.0,1.0,
GRM5,,1.0,,
GRM8,1.0,,1.0,
GSAP,1.0,,,
GSE1,,1.0,,
GSPT2,0.730176073926074,,,
GSTK1,,1.0,,
GSTM1,,1.0,,
GSTM3,,1.0,,
GSTO1,,,1.0,
GTF2IRD2,,,1.0,
GTSE1,,,1.0,
GUCY1A2,,1.0,1.0,
GUCY1B1,1.0,,,
GUK1,,,1.0,
GULP1,1.0,,1.0,
GYG2,1.0,,1.0,
GYPC,,1.0,1.0,
H2AFX,,,1.0,
HABP2,,1.0,1.0,
HACD4,,1.0,,
HACE1,1.0,,,
HAP1,1.0,1.0,1.0,1.0
HAPLN3,,1.0,,1.0
HASPIN,,,1.0,
HAVCR2,,1.0,1.0,
HCCS,,,1.0,
HCLS1,,1.0,1.0,1.0
HCN1,1.0,,1.0,
HCN2,1.0,,1.0,
HCRT,1.0,,1.0,
HCST,,1.0,1.0,1.0
HDAC1,,1.0,1.0,
HDAC7,,1.0,,
HDAC8,1.0,,1.0,
HECW1,,,1.0,
HEG1,,1.0,1.0,
HELZ,1.0,,,
HEMK1,0.8932015353067985,,,
HERC3,0.6903973219762694,,,
HERC5,1.0,,1.0,
HERC6,1.0,,1.0,
HES4,1.0,,1.0,
HES5,,,1.0,
HEY1,1.0,,,
HEYL,,,1.0,1.0
HIP1R,,,1.0,
HIST1H1C,1.0,,1.0,
HIST1H2AC,,1.0,,
HIST1H2BK,,1.0,,
HK2,,1.0,1.0,
HLA-A,,1.0,,1.0
HLA-B,,1.0,,1.0
HLA-C,,1.0,,1.0
HLA-DMA,,1.0,1.0,1.0
HLA-DMB,,1.0,,1.0
HLA-DOA,,1.0,,1.0
HLA-DPA1,,1.0,1.0,1.0
HLA-DPB1,,1.0,1.0,
HLA-DQB1,,1.0,1.0,1.0
HLA-DRA,,1.0,,1.0
HLA-E,,1.0,1.0,1.0
HLA-F,,1.0,1.0,1.0
HLCS,1.0,,1.0,
HMGB2,,1.0,,
HMGB3,1.0,,1.0,
HMX1,,,1.0,
HNMT,,,1.0,
HNRNPF,,1.0,,
HNRNPM,,1.0,,
HOMER1,1.0,,1.0,
HOOK1,,0.9897245611531326,,
HOPX,,1.0,1.0,
HOXB3,,1.0,,
HOXC10,,,,1.0
HPCA,1.0,,1.0,
HPCAL1,,1.0,,
HPCAL4,,1.0,,
HPRT1,0.47824397824397824,,0.784975024975025,
HPS1,,,0.8295327860545253,
HPS6,,,1.0,
HPX,1.0,,,
HRH3,,1.0,,
HRK,,,0.8295327860545253,
HS3ST1,1.0,,1.0,
HS3ST4,1.0,1.0,,
HS6ST1,,,1.0,
HS6ST2,1.0,,1.0,
HSBP1,0.491908091908092,,,
HSD17B10,,1.0,1.0,
HSD17B11,,1.0,,
HSP90AA1,1.0,,,
HSP90AB1,,1.0,,
HSP90B1,,1.0,,
HSPA12B,,,1.0,
HSPA4L,,1.0,,
HSPA9,,1.0,,
HSPB1,,1.0,,
HSPB8,1.0,1.0,1.0,
HTATIP2,1.0,1.0,1.0,
HTATSF1,1.0,,1.0,
HTR1E,1.0,,,
HTR2C,1.0,1.0,,
HTR3A,1.0,,1.0,
HTRA1,,1.0,,
HYLS1,0.8932015353067985,,,
HYOU1,,1.0,,
IAH1,1.0,,1.0,
ICAM1,,1.0,1.0,1.0
ICAM2,,1.0,1.0,1.0
ICAM5,,,1.0,
ID1,1.0,,1.0,
ID2,1.0,,,
ID3,1.0,,1.0,
ID4,0.6903973219762694,,0.8295327860545253,1.0
IDH1,,1.0,,
IDH3A,1.0,,,
IDI1,,1.0,,
IDS,1.0,1.0,,
IER2,,1.0,,
IER3,1.0,1.0,,1.0
IER5,,1.0,,
IFI16,,1.0,1.0,1.0
IFI27,,1.0,1.0,1.0
IFI35,,1.0,,1.0
IFI44,,1.0,1.0,
IFI44L,1.0,1.0,1.0,1.0
IFI6,,1.0,,1.0
IFIT1,,1.0,,
IFIT2,,1.0,1.0,1.0
IFIT3,,1.0,1.0,1.0
IFITM1,1.0,1.0,1.0,1.0
IFITM2,1.0,1.0,1.0,1.0
IFITM3,,1.0,,
IFNAR1,1.0,,,
IFRD1,1.0,,,
IGDCC3,1.0,,1.0,
IGDCC4,0.6903973219762694,,,
IGF1,1.0,,,
IGF2R,0.6903973219762694,,0.8295327860545253,
IGFBP2,1.0,1.0,1.0,
IGFBP3,,1.0,1.0,
IGFBP5,,1.0,,
IGFBP7,1.0,,1.0,
IGFLR1,,1.0,,
IGLON5,,1.0,,
IGSF1,1.0,,1.0,
IGSF21,,,0.8295327860545253,
IGSF3,,,1.0,
IGSF8,,1.0,1.0,
IKBKE,,1.0,1.0,
IKZF1,,1.0,1.0,
IL10RA,,1.0,1.0,
IL11RA,1.0,,,
IL13RA1,1.0,1.0,1.0,1.0
IL16,1.0,1.0,1.0,1.0
IL17RA,1.0,1.0,1.0,
IL18BP,,1.0,,
IL2RA,,1.0,1.0,1.0
IL2RB,,1.0,1.0,1.0
IL2RG,,1.0,1.0,1.0
IL6R,,,1.0,
IL6ST,1.0,1.0,1.0,
IL7R,,1.0,1.0,1.0
IL9R,,1.0,1.0,
IMPAD1,,1.0,1.0,
IMPDH2,,0.42634288788134944,0.5840587983445127,
INAVA,,1.0,,
INPP5E,1.0,,,
INPP5F,,1.0,,
INSIG1,,,1.0,
INSIG2,,1.0,,
INSM1,,,1.0,
INSM2,1.0,,1.0,
INTS4,1.0,,,
INTS6L,1.0,,1.0,
IP6K3,1.0,,,
IPCEF1,,1.0,,
IQGAP1,,1.0,,
IQGAP3,,,1.0,
IQSEC2,1.0,,1.0,
IRAK4,,1.0,1.0,
IRF1,,1.0,1.0,1.0
IRF2,,1.0,1.0,
IRF4,,1.0,1.0,1.0
IRF7,1.0,1.0,1.0,1.0
IRF8,,1.0,,1.0
IRF9,,1.0,,1.0
IRS2,1.0,,,
IRX1,1.0,,1.0,
IRX2,1.0,,1.0,
IRX3,1.0,,1.0,
ISG15,,1.0,1.0,1.0
ISLR2,1.0,,1.0,
ISM2,1.0,,1.0,
ITGA10,1.0,,,
ITGA2,1.0,,1.0,
ITGA3,1.0,,1.0,
ITGA5,,1.0,,
ITGA6,1.0,1.0,1.0,
ITGA7,1.0,,,
ITGA8,,,1.0,
ITGB1,,,1.0,
ITGB2,,1.0,1.0,1.0
ITGB4,1.0,1.0,,
ITGB8,,1.0,,
ITIH5,,0.9555961280099212,,
ITK,,1.0,1.0,1.0
ITM2A,1.0,1.0,1.0,
ITM2C,,1.0,,
ITPKB,,1.0,,
ITPKC,,0.9897245611531326,,
ITPR1,,,1.0,
ITPRIPL1,,1.0,1.0,
ITSN2,,,1.0,
JADE1,1.0,,,
JAG2,1.0,,,
JAK3,,1.0,1.0,
JAM2,,1.0,,
JAM3,,1.0,,
JAZF1,1.0,,,
JMY,,1.0,1.0,
JOSD2,,1.0,,
JUN,,1.0,,
JUNB,,1.0,1.0,1.0
KANK4,,,1.0,
KAT6B,1.0,,,
KCNA2,1.0,,1.0,
KCNAB1,0.9719151815926009,1.0,,
KCNAB2,,1.0,1.0,
KCNAB3,,,1.0,
KCNC1,,,1.0,
KCND2,1.0,,1.0,
KCND3,,1.0,,
KCNH5,1.0,1.0,,
KCNH8,,,1.0,
KCNJ16,1.0,,,
KCNJ3,,1.0,1.0,
KCNJ6,1.0,1.0,1.0,
KCNK1,,,1.0,
KCNK12,1.0,,1.0,
KCNK3,1.0,,,
KCNK5,,,1.0,
KCNK9,1.0,,1.0,
KCNMA1,,1.0,,
KCNMB1,1.0,,,
KCNN3,1.0,,,
KCNQ3,1.0,,,
KCTD11,,,1.0,
KCTD12,,1.0,1.0,
KCTD2,1.0,,1.0,
KDELR2,,1.0,,
KDM3A,,1.0,,
KDM4B,,1.0,,
KDM5A,1.0,,1.0,
KDM5B,,,1.0,
KDM5C,1.0,,1.0,
KDM5D,,1.0,1.0,1.0
KDM6A,1.0,,1.0,
KHDRBS3,1.0,,1.0,
KHNYN,,1.0,,
KIAA0319,,1.0,,
KIAA0930,,,1.0,
KIAA1549L,,1.0,,
KIAA1551,,1.0,,
KIF13A,1.0,,1.0,
KIF17,1.0,,,
KIF21A,1.0,1.0,,
KIF2C,,,1.0,
KIF3B,1.0,,,
KIF5C,1.0,,1.0,
KIFC2,,1.0,1.0,
KIR2DL4,,1.0,,
KIRREL3,,,1.0,
KIT,1.0,,1.0,
KLF10,1.0,1.0,1.0,
KLF13,,1.0,1.0,
KLF15,1.0,,,
KLF2,,1.0,1.0,
KLHDC10,,1.0,,
KLHDC8A,1.0,1.0,,
KLHDC8B,1.0,,1.0,1.0
KLHL1,1.0,,1.0,
KLHL13,,1.0,,
KLHL15,1.0,,1.0,
KLHL28,1.0,,1.0,
KLHL32,,1.0,1.0,
KLHL5,0.6903973219762694,,0.8295327860545253,
KNDC1,1.0,1.0,,
KPNA2,,,1.0,
KREMEN1,,1.0,,
KRT8,,,1.0,
KSR2,,1.0,1.0,
L3MBTL1,,1.0,,
L3MBTL3,,,1.0,
LAIR1,,1.0,1.0,1.0
LAMA4,,1.0,1.0,
LAMA5,1.0,,,
LAMB1,1.0,,1.0,
LAMC1,,1.0,,
LAMC3,,,1.0,
LAMP1,,,0.5840587983445127,
LAMP5,1.0,,1.0,
LAMTOR5,1.0,,,
LAP3,,1.0,1.0,1.0
LAPTM4B,,1.0,,
LAPTM5,,1.0,1.0,1.0
LARGE1,1.0,,,
LAT2,,,1.0,
LAX1,,1.0,1.0,
LBH,,,1.0,
LCNL1,1.0,,,
LCP1,,1.0,1.0,1.0
LDB2,1.0,,,
LDHA,,1.0,,
LEF1,1.0,1.0,,
LEPROTL1,1.0,,1.0,
LGALS1,,1.0,,
LGALS3,,1.0,,1.0
LGALS3BP,,1.0,,1.0
LGALS8,0.6148851148851149,0.6466200466200467,0.784975024975025,
LGI1,1.0,,1.0,
LGI3,,1.0,,
LGR5,,,1.0,
LGR6,0.8046644713311379,,,
LHFPL2,1.0,,,
LHFPL3,1.0,,1.0,
LHFPL6,1.0,1.0,,
LHX2,1.0,,,
LHX4,1.0,,1.0,
LIFR,,1.0,,
LIMCH1,,1.0,1.0,
LIMK2,,1.0,1.0,
LIMS1,,,1.0,
LIN7A,1.0,1.0,,
LINGO2,1.0,,1.0,
LIPA,,,1.0,
LIPG,,1.0,1.0,
LMAN1,,1.0,,
LMO2,,1.0,1.0,
LMO4,,,,1.0
LNPK,,1.0,,
LNX1,0.6903973219762694,,0.8295327860545253,
LONRF2,,1.0,,
LPAR1,1.0,,1.0,
LPAR6,,1.0,1.0,
LPCAT1,,1.0,,1.0
LPCAT2,,1.0,,
LPL,1.0,,1.0,
LPXN,,1.0,1.0,
LRCH2,1.0,,,
LRCH3,,1.0,,
LRFN5,1.0,,1.0,
LRIG1,,1.0,,
LRMP,,1.0,1.0,
LRP1,1.0,1.0,1.0,
LRP1B,1.0,1.0,,
LRP2,1.0,1.0,1.0,
LRP2BP,1.0,1.0,1.0,
LRP4,1.0,,1.0,
LRP6,,,0.8295327860545253,
LRPAP1,,1.0,,
LRRC17,1.0,,1.0,
LRRC3B,1.0,,1.0,
LRRC4C,1.0,,1.0,
LRRC7,1.0,1.0,1.0,1.0
LRRC8C,,1.0,1.0,
LRRCC1,,1.0,1.0,
LRRFIP1,1.0,,1.0,
LRRK2,,1.0,,
LRRN1,1.0,,1.0,
LRRN2,,1.0,,1.0
LRRTM1,1.0,,1.0,
LRTM1,1.0,,,
LSM11,1.0,1.0,1.0,
LTB,,1.0,1.0,1.0
LTBP3,1.0,,,
LTBP4,1.0,,,
LY6E,,1.0,1.0,
LYN,,,1.0,
LYPD1,,1.0,,
LYPD6,,,1.0,
LZTFL1,,1.0,,
LZTS1,,1.0,1.0,
M6PR,0.6394805194805195,,,
MAB21L1,1.0,,1.0,
MAB21L2,1.0,,1.0,
MAF,,1.0,1.0,
MAGED1,1.0,1.0,,
MAGEH1,,1.0,,
MAGEL2,0.9991883116883118,1.0,1.0,
MAL2,,,,1.0
MAML3,1.0,1.0,,
MAN1C1,,1.0,1.0,
MAN2B2,,,1.0,
MANSC1,1.0,,1.0,
MAOA,1.0,1.0,,
MAOB,,1.0,1.0,
MAP1B,0.47824397824397824,,0.6733854380913203,
MAP3K21,,,1.0,
MAP3K9,,1.0,,
MAP4K1,,1.0,1.0,1.0
MAP4K4,,0.9059786367478676,,
MAP7,,1.0,,
MAP7D2,1.0,,1.0,
MAP7D3,1.0,,1.0,
MAP9,1.0,,,
MAPK10,,1.0,,
MAPT,,1.0,1.0,
MASP1,1.0,,1.0,
MATK,1.0,,1.0,
MBD6,1.0,1.0,,
MBIP,1.0,,1.0,
MBNL1,,1.0,1.0,
MBOAT7,,1.0,,
MBP,1.0,1.0,1.0,
MCAM,1.0,,,
MCCC2,1.0,,1.0,
MCHR1,,1.0,1.0,
MCL1,,1.0,,1.0
MCM2,,1.0,1.0,
MCM3,,1.0,1.0,
MCTP1,1.0,,1.0,
MCUB,,1.0,,
MCUR1,0.9719151815926009,,,
MDH1,1.0,,,
MDM2,,0.9897245611531326,,
ME2,1.0,,,
MED12L,,1.0,,
MED13L,1.0,,1.0,
MED14,1.0,,1.0,
MED26,,1.0,,
MEGF11,1.0,,,
MEI1,,1.0,1.0,
MEIS1,1.0,,,
MEIS2,1.0,,,
MEPCE,,1.0,,
MEST,1.0,1.0,,
MET,1.0,,1.0,
METAP1D,1.0,,,
METTL7A,1.0,,,
MEX3A,1.0,,1.0,
MFAP3,,,1.0,
MFHAS1,,1.0,,
MFNG,,1.0,1.0,
MFSD2A,,1.0,1.0,
MFSD4A,,1.0,,
MGAT1,,1.0,,
MGAT2,,1.0,,
MICAL2,,,1.0,
MID1IP1,1.0,,1.0,
MID2,1.0,,1.0,
MIDN,,1.0,,
MINDY2,,1.0,,
MITD1,,0.39588982446125304,,
MITF,,,1.0,
MKI67,,1.0,1.0,
MKNK2,1.0,,1.0,
MLEC,,0.96993006993007,,
MLKL,,1.0,1.0,
MLLT3,1.0,,,
MLLT6,1.0,,,
MLPH,1.0,,1.0,
MLYCD,1.0,,,
MMGT1,1.0,,1.0,
MMP14,,1.0,,
MMP17,,,1.0,
MMP2,,1.0,1.0,
MMP25,,1.0,,
MMP9,1.0,,,
MN1,1.0,,1.0,
MNT,,1.0,,
MOB3A,,1.0,1.0,
MOB3B,,,1.0,
MORC4,1.0,,1.0,
MORF4L2,1.0,,1.0,
MOSPD1,1.0,,1.0,
MOXD1,,,1.0,
MPI,,,1.0,
MR1,,1.0,1.0,
MRI1,1.0,,1.0,
MRPL17,,1.0,,
MRPS15,,,1.0,
MSL3,,1.0,,
MSMO1,1.0,,1.0,
MSN,,1.0,,
MSRB2,1.0,,,
MSX1,1.0,,1.0,
MT-ATP6,1.0,,1.0,
MT-CO1,1.0,,1.0,
MT-CO3,1.0,,1.0,
MT-ND2,1.0,1.0,1.0,
MT-ND6,1.0,,1.0,
MT1E,,,1.0,
MT1F,,,1.0,
MT2A,,1.0,1.0,1.0
MT3,1.0,,1.0,
MTCH1,,1.0,,
MTHFD2L,1.0,,,
MTMR1,1.0,,1.0,
MTR,,1.0,,
MTSS1L,,1.0,,
MTURN,,1.0,,
MTUS1,,,1.0,
MVK,,1.0,,
MX1,,1.0,1.0,1.0
MX2,,1.0,1.0,
MXRA7,1.0,,1.0,
MYD88,,1.0,1.0,
MYH9,,1.0,1.0,
MYLK,1.0,,1.0,
MYO16,1.0,,,
MYO1D,,1.0,,
MYO1F,,1.0,1.0,1.0
MYO1G,,1.0,1.0,1.0
MYO5B,,,1.0,1.0
MYO6,,,1.0,
MYO7A,,,1.0,
MYOF,,,1.0,
MYOM2,1.0,,1.0,
MYORG,1.0,,,
MYT1L,,1.0,1.0,
NAA25,,1.0,,
NAALAD2,,1.0,1.0,
NAB2,,,1.0,
NALCN,1.0,,1.0,
NAMPT,,1.0,,
NANOS1,,1.0,,
NAP1L5,1.0,1.0,1.0,
NAPB,0.47824397824397824,0.42634288788134944,,
NAT16,1.0,,1.0,
NAV1,,,1.0,
NAV2,,1.0,,1.0
NBEA,,1.0,1.0,
NCALD,1.0,1.0,,
NCAM1,,1.0,,
NCAM2,1.0,,1.0,
NCAN,1.0,,1.0,
NCAPD2,,1.0,1.0,
NCEH1,1.0,,,
NCK2,1.0,,,
NCKAP1L,,1.0,1.0,1.0
NCKIPSD,,,1.0,
NCOA3,1.0,,1.0,
NCOA7,0.47824397824397824,,,
NCSTN,,1.0,,
NDE1,,,1.0,
NDFIP2,1.0,,,
NDN,1.0,1.0,,
NDNF,1.0,,1.0,1.0
NDP,1.0,,1.0,
NDRG1,,1.0,,
NDRG2,,,1.0,
NDRG4,1.0,1.0,,
NDUFAF4,1.0,,,
NDUFS5,1.0,,,
NEBL,1.0,1.0,1.0,
NECAB2,1.0,1.0,,
NECAP2,,1.0,,
NECTIN3,,1.0,,
NEDD4L,,,1.0,
NEDD9,1.0,,,
NEFL,,,,1.0
NEFM,,,,1.0
NEGR1,,1.0,1.0,
NEK11,0.955267946339375,,1.0,
NEK6,,1.0,1.0,
NEK7,1.0,,1.0,
NEK9,0.47824397824397824,,,
NELL1,1.0,,,
NEO1,,1.0,,
NET1,,1.0,,
NEUROD1,1.0,,,
NEUROD2,1.0,,1.0,1.0
NEUROD6,1.0,,1.0,
NFATC1,,1.0,,
NFATC4,,,1.0,
NFE2L1,,1.0,,
NFE2L2,1.0,1.0,1.0,
NFIA,1.0,,1.0,
NFIB,1.0,,1.0,
NFIX,1.0,,1.0,
NFKB1,,1.0,1.0,
NFKB2,,1.0,,
NFKBIZ,,1.0,,
NGEF,,,1.0,
NGRN,,1.0,,
NHLH2,,,1.0,
NINL,1.0,,1.0,
NKRF,1.0,,1.0,
NKTR,,1.0,,
NLGN1,,1.0,,
NLGN4Y,1.0,,,
NLRC5,,1.0,,1.0
NME3,1.0,,1.0,
NME6,,,1.0,
NMI,,1.0,1.0,
NMRAL1,1.0,,,
NMRK1,1.0,,1.0,
NMRK2,1.0,,,
NNAT,,1.0,,
NNMT,,1.0,1.0,1.0
NOG,1.0,,1.0,
NOL3,,,1.0,
NOLC1,,1.0,,
NOMO3,1.0,,1.0,
NOS1,1.0,,1.0,
NOTCH1,1.0,1.0,1.0,
NOTCH2,1.0,,,
NOVA1,,1.0,,1.0
NPAS2,1.0,,1.0,
NPIPA1,,,1.0,
NPNT,1.0,,1.0,
NPPA,1.0,,1.0,
NPTX1,0.20496170496170496,,0.5451215451215451,0.2917082917082917
NPTX2,,,1.0,
NPTXR,,1.0,,
NPY,1.0,,,
NQO2,1.0,,1.0,
NR1D2,,,,1.0
NR3C1,,1.0,1.0,
NR3C2,1.0,,1.0,
NR4A2,1.0,,1.0,
NRCAM,1.0,,1.0,
NREP,1.0,1.0,1.0,
NRG1,,,1.0,
NRG2,,,1.0,
NRG3,,,1.0,
NRGN,1.0,,1.0,
NRIP3,,,1.0,
NRM,,,1.0,
NRN1,1.0,,1.0,
NRP1,1.0,,1.0,
NRP2,1.0,,1.0,
NRSN1,,1.0,,
NRXN1,,1.0,1.0,
NRXN2,,1.0,1.0,
NRXN3,1.0,,1.0,
NSG2,,1.0,,
NSMF,1.0,1.0,,
NSUN2,1.0,,,
NT5DC2,,1.0,,
NT5E,,1.0,,
NTM,,1.0,,
NTN1,,1.0,1.0,1.0
NTNG1,1.0,,1.0,1.0
NTRK2,,1.0,,
NTRK3,1.0,1.0,1.0,
NTS,,,1.0,
NUDT16,,1.0,,
NUDT7,,,0.973868827801412,
NUP210,,1.0,1.0,
NWD2,,1.0,1.0,
NXPH1,1.0,,1.0,
NXPH3,,,0.973868827801412,
NXPH4,1.0,1.0,1.0,
NXT2,0.9719151815926009,,1.0,
NYAP2,1.0,,,
OAS1,,1.0,1.0,1.0
OAS2,,1.0,1.0,1.0
OAS3,,1.0,1.0,1.0
OASL,,1.0,1.0,
OBSL1,,1.0,,
OCRL,1.0,,1.0,
OFD1,1.0,,,
OGDHL,1.0,,,
OGFR,1.0,,,
OGFRL1,1.0,,1.0,
OGN,,1.0,1.0,
OLFM1,,1.0,,
OLFM2,,1.0,1.0,
OLFM3,1.0,,1.0,
OLFML2A,,1.0,,
OMG,1.0,,,
ONECUT2,1.0,1.0,,
ONECUT3,,,,1.0
OPCML,1.0,1.0,,
OPHN1,,,1.0,
OPTN,0.9424407368332602,,,
ORAI1,,1.0,,
ORMDL3,,1.0,1.0,
OSBPL2,,1.0,,
OSTF1,,1.0,1.0,
OTP,,,1.0,
OTX1,,1.0,,
OXA1L,1.0,,,
P2RX5,,,1.0,
P2RY1,,,1.0,
P2RY14,,1.0,,
P3H1,,1.0,,
P4HA1,,1.0,1.0,
P4HA2,,1.0,,
P4HB,,1.0,1.0,
PACSIN2,1.0,,,
PADI2,1.0,,1.0,
PAICS,,1.0,,
PAIP2B,,1.0,1.0,
PAK3,0.888167388167388,1.0,,
PALMD,1.0,1.0,1.0,
PAM,,,1.0,
PAMR1,1.0,,,
PANX2,,1.0,,
PAPPA2,1.0,,1.0,
PARD3B,1.0,1.0,,
PARM1,,,1.0,
PARP10,,1.0,1.0,1.0
PARP12,,1.0,1.0,1.0
PARP14,,1.0,1.0,1.0
PARP4,,1.0,1.0,
PARP9,,1.0,1.0,1.0
PATJ,1.0,,,
PAX6,1.0,,,
PAX7,1.0,1.0,1.0,
PBX1,1.0,,1.0,
PBX3,1.0,,1.0,
PC,0.9424407368332602,,1.0,
PCBD1,1.0,,1.0,
PCDH10,1.0,1.0,1.0,
PCDH17,1.0,1.0,,
PCDH18,1.0,1.0,,
PCDH8,1.0,1.0,,
PCDH9,1.0,,1.0,
PCDHB14,1.0,,,
PCDHGA3,1.0,,1.0,
PCDHGB5,,,1.0,
PCLO,,1.0,1.0,
PCNA,,1.0,,
PCP4,1.0,,1.0,
PCP4L1,,,1.0,
PCSK1,,1.0,,
PCSK1N,,1.0,1.0,
PCSK2,,,1.0,
PCSK5,1.0,1.0,,
PCYOX1,,1.0,,
PDE10A,,1.0,,
PDE1A,1.0,1.0,,
PDE1C,,1.0,1.0,
PDE3B,,1.0,1.0,
PDE4D,,,1.0,
PDE4DIP,,1.0,,
PDE7A,,0.7831733483907398,0.8295327860545253,
PDGFC,,1.0,1.0,
PDGFRA,1.0,,1.0,
PDGFRB,,1.0,1.0,
PDIA2,0.6903973219762694,,0.8295327860545253,
PDIA4,,,1.0,
PDK1,,1.0,,
PDK3,1.0,,1.0,
PDK4,,1.0,,
PDLIM1,1.0,,1.0,
PDLIM3,1.0,,,
PDP1,,,1.0,
PDPN,,1.0,1.0,1.0
PDS5A,,,1.0,
PDXDC1,,1.0,,
PDZD4,,1.0,1.0,
PDZRN3,,,1.0,
PDZRN4,1.0,,,
PEA15,1.0,1.0,,
PEAK1,1.0,,,
PEAR1,1.0,,,
PECAM1,,1.0,1.0,1.0
PEG10,1.0,1.0,1.0,
PEG3,1.0,,,
PENK,,,1.0,
PER1,,1.0,1.0,
PFKFB3,1.0,,,
PFKFB4,,1.0,1.0,
PFKP,,1.0,1.0,
PFN1,,1.0,1.0,
PGAP1,1.0,,,
PGGHG,,1.0,1.0,1.0
PGK1,,0.9897245611531326,,
PGM3,,1.0,1.0,
PGM5,1.0,1.0,,
PGPEP1,1.0,,1.0,
PGRMC1,1.0,1.0,1.0,
PHACTR1,,1.0,,
PHACTR3,,1.0,,
PHC2,,1.0,,
PHF11,,1.0,1.0,
PHF19,,1.0,1.0,
PHF24,,,1.0,
PHF6,1.0,,1.0,
PHIP,,,1.0,
PHKA1,1.0,1.0,,
PHKA2,1.0,,1.0,
PHLDA1,,1.0,,
PHYHD1,1.0,,,
PHYHIP,,1.0,,
PHYKPL,,1.0,,
PIEZO1,,1.0,1.0,
PIGA,1.0,,,
PIGP,1.0,,,
PIK3AP1,,,1.0,
PIK3C2A,,0.4156843156843157,,
PIK3CD,1.0,1.0,1.0,
PIK3CG,,1.0,1.0,1.0
PIK3IP1,,1.0,1.0,
PIK3R1,,,1.0,
PIK3R5,,1.0,1.0,
PIM2,1.0,,1.0,
PIMREG,,,1.0,
PIN4,1.0,,1.0,
PIP4K2A,,1.0,1.0,
PIR,0.952794952794953,,,
PITPNM2,1.0,,,
PITPNM3,,1.0,,1.0
PJA1,1.0,1.0,1.0,
