,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
HACE1,1.0,,,
HAP1,1.0,,1.0,0.9444276653578979
HAPLN3,,0.16555575571969017,,
HAVCR2,,0.17097881875209808,0.25423632970802784,
HCLS1,,0.0425037925037925,0.07782316693207782,0.029415029415029416
HCN1,1.0,,1.0,
HCN2,1.0,,,
HCRT,1.0,,1.0,
HCST,,0.30506797277957154,0.3529042386185244,0.13887751592669625
HDAC1,,,0.19777949323403868,
HDAC8,0.516406670252824,,,
HECW1,,,1.0,
HEG1,,0.4233761226242429,0.5525737420474263,
HEMK1,1.0,,,
HERC3,1.0,,,
HERC5,0.4995004995004995,,0.2414185814185814,
HERC6,0.5133689839572193,,0.2694905094905095,
HES4,,,1.0,
HEY1,1.0,,,
HIST1H1C,0.30826316540602255,,0.15130968322457683,
HK2,,0.5162909652705571,,
HLA-A,,0.16380714720963685,,0.07127487896718666
HLA-B,,0.2693040293040293,,0.16215034965034966
HLA-C,,0.03785904816832652,,0.018024528662826535
HLA-DMA,,0.09067475734142401,,0.05103330404535224
HLA-DMB,,0.034003034003034,,0.010085152942295799
HLA-DOA,,0.034003034003034,,0.01366375559923947
HLA-DPA1,,0.03338479702116066,,0.010085152942295799
HLA-DPB1,,0.034003034003034,0.044034396975573445,
HLA-DQB1,,0.10260915555033201,0.1604110175538747,
HLA-DRA,,0.024813024813024814,,0.010085152942295799
HLA-E,,0.034003034003034,0.0534703391846249,0.018024528662826535
HLA-F,,0.03785904816832652,0.0606960606960607,0.01366375559923947
HLCS,1.0,,1.0,
HMGB3,1.0,,1.0,
HNRNPM,,1.0,,
HOMER1,,,1.0,
HOOK1,,1.0,,
HOPX,,0.9700199966422928,,
HPCA,1.0,,,
HPRT1,0.5400540054005399,,0.285559268317889,
HPS1,,,1.0,
HPX,0.11988011988011989,,,
HRK,,,0.1996225996225996,
HS3ST1,1.0,,,
HS3ST4,1.0,1.0,,
HS6ST2,0.42584281390251544,,0.24528869189063363,
HSD17B10,,1.0,,
HSP90B1,,0.0425037925037925,,
HSPA12B,,,0.6575406575406575,
HSPB8,0.9661555062148532,0.6850303542611234,0.8237241182832177,
HTATIP2,,1.0,1.0,
HTATSF1,1.0,,1.0,
HTR1E,0.7467422445396014,,,
HTR2C,0.7628734901462175,,,
HTR3A,1.0,,1.0,
HTRA1,,0.3209100929465671,,
HYOU1,,0.929048766932726,,
IAH1,1.0,,1.0,
ICAM1,,0.034003034003034,0.0606960606960607,0.01366375559923947
ICAM2,,0.2992482201342961,,
ICAM5,,,0.9704590941704342,
ID1,0.7733443027560675,,0.5946270478290183,
ID2,0.7812876778394019,,,
ID3,0.7717583621198079,,0.6314532526297232,
ID4,1.0,,1.0,
IDH1,,0.9744153027735118,,
IDS,1.0,0.9196675517919042,,
IER3,,,,0.03901361796098638
IFI16,,0.5398076311216623,0.6786619973433161,0.45264539382186436
IFI27,,0.08119091792561181,0.14035964035964035,0.044449377782711116
IFI35,,0.04668213142789414,,0.01961001961001961
IFI44,,0.024813024813024814,0.03119103119103119,
IFI44L,,0.024813024813024814,0.03119103119103119,0.010085152942295799
IFI6,,0.03785904816832652,,0.01366375559923947
IFIT2,,0.29719959527651835,0.3529042386185244,0.15508900548270627
IFIT3,,0.024813024813024814,0.03119103119103119,0.010085152942295799
IFITM1,0.4315684315684316,0.136012136012136,0.21475791967595248,0.07592407592407592
IFITM2,0.5986696230598669,0.32006525584507234,0.3882490390964967,0.1942718935200138
IFITM3,,0.12725887973412725,,
IFRD1,0.5416401780038144,,,
IGDCC3,1.0,,1.0,
IGDCC4,0.5986696230598669,,,
IGF1,0.5416401780038144,,,
IGF2R,0.5967365967365967,,0.3496137562071628,
IGFBP2,0.5416401780038144,0.24838517646736827,0.30411255411255406,
IGFBP3,,0.5158946558029127,0.6302942340678189,
IGFBP5,,0.27784058047215937,,
IGFBP7,0.15257469802924348,,0.0534703391846249,
IGSF1,0.7467422445396014,,0.5986838714111441,
IGSF3,,,0.3882490390964967,
IGSF8,,1.0,,
IKBKE,,,0.1604110175538747,
IKZF1,,0.11536107871186405,0.19777949323403868,
IL10RA,,0.034003034003034,0.044034396975573445,
IL13RA1,0.13986013986013987,0.024813024813024814,0.0606960606960607,0.018024528662826535
IL16,0.30826316540602255,0.06652767522332739,0.07782316693207782,0.027229912944198662
IL17RA,,,0.1267764493570945,
IL18BP,,0.03785904816832652,,
IL2RA,,0.0425037925037925,0.09357309357309358,0.027229912944198662
IL2RB,,0.03785904816832652,0.07782316693207782,0.029415029415029416
IL2RG,,0.03785904816832652,0.0534703391846249,0.022293495977706506
IL6ST,0.2208317997791682,0.08119091792561181,0.09357309357309358,
IL7R,,0.034003034003034,0.0534703391846249,0.010085152942295799
IL9R,,0.9100707320602608,1.0,
IMPDH2,,,0.7814174129963604,
INPP5F,,1.0,,
INSIG2,,0.9413834896068399,,
INSM2,1.0,,1.0,
INTS6L,0.5643913608515378,,,
IQGAP1,,1.0,,
IQGAP3,,,1.0,
IQSEC2,1.0,,1.0,
IRAK4,,0.03338479702116066,,
IRF1,,0.024813024813024814,0.03119103119103119,0.010085152942295799
IRF4,,0.024813024813024814,0.03119103119103119,0.010085152942295799
IRF7,0.11988011988011989,0.024813024813024814,,
IRF8,,0.024813024813024814,,0.01549669842352769
IRF9,,0.0425037925037925,,0.01549669842352769
IRS2,0.5902572004266919,,,
IRX1,1.0,,1.0,
IRX2,0.5986696230598669,,0.4142321093540606,
IRX3,0.74416149887848,,0.5354318705817344,
ISG15,,0.024813024813024814,0.03119103119103119,0.010085152942295799
ISLR2,1.0,,1.0,
ISM2,0.8842164546862532,,0.7017982017982018,
ITGA10,0.935064935064935,,,
ITGA2,0.17482517482517482,,0.07782316693207782,
ITGA3,0.5967365967365967,,0.3794550277308898,
ITGA5,,0.2077411639455435,,
ITGA6,0.7231066805534889,0.3958483075366192,0.4803242083695341,
ITGA8,,,0.9393488760799834,
ITGB2,,0.03785904816832652,0.0534703391846249,0.01366375559923947
ITGB4,0.74416149887848,,,
ITIH5,,0.5616032557464228,,
ITK,,0.20401820401820403,0.30582425704376925,0.11146747988853253
ITM2A,,0.5090987898412492,0.6757358972124072,
ITM2C,,0.39448832417582413,,
ITPKB,,0.08771483293776289,,
ITPRIPL1,,0.46774315731661703,,
JADE1,1.0,,,
JAK3,,0.08771483293776289,0.16468864468864472,
JAM2,,0.518104919910789,,
JUNB,,0.05783193184767988,0.08637516329824023,0.01961001961001961
KCNA2,1.0,,1.0,
KCNAB2,,1.0,1.0,
KCND2,1.0,,1.0,
KCNH5,,1.0,,
KCNH8,,,1.0,
KCNJ16,1.0,,,
KCNJ3,,1.0,,
KCNJ6,1.0,,1.0,
KCNK1,,,1.0,
KCNK12,1.0,,,
KCNK9,1.0,,1.0,
KCNMB1,0.5986696230598669,,,
KCNN3,1.0,,,
KCNQ3,1.0,,,
KCTD12,,1.0,1.0,
KCTD2,1.0,,,
KDM3A,,0.3235409169144109,,
KDM5A,1.0,,1.0,
KDM5C,1.0,,1.0,
KDM5D,,1.0,1.0,1.0
KDM6A,0.74416149887848,,,
KHDRBS3,1.0,,1.0,
KIAA0319,,1.0,,
KIAA0930,,,0.862648300604505,
KIAA1549L,,0.45682336986684813,,
KIF17,1.0,,,
KIF21A,1.0,,,
KIF2C,,,1.0,
KIF5C,1.0,,,
KIFC2,,,1.0,
KIT,0.7467422445396014,,0.5585445482352699,
KLF10,0.5986696230598669,,,
KLF13,,0.3917469964590384,0.49974201622553266,
KLF2,,0.2982304319883938,,
KLHDC10,,0.6859232721301687,,
KLHDC8A,1.0,1.0,,
KLHDC8B,1.0,,,
KLHL1,1.0,,1.0,
KLHL15,1.0,,,
KLHL28,0.5986696230598669,,0.4142321093540606,
KLHL32,,,1.0,
KLHL5,1.0,,,
KPNA2,,,0.2414185814185814,
KREMEN1,,0.3612125579338694,,
KSR2,,0.5456144732460522,,
L3MBTL1,,1.0,,
LAIR1,,0.034003034003034,0.06931340264673598,
LAMA4,,0.5439736474978766,,
LAMB1,0.9141851525957485,,0.7202060234847121,
LAMC1,,0.3367177235372078,,
LAMC3,,,0.5908405808655185,
LAMP5,1.0,,,
LAP3,,0.11097693515275933,0.17328350661683994,0.049072878341171015
LAPTM4B,,0.6568241377860616,,
LAPTM5,,0.03785904816832652,0.03119103119103119,0.018024528662826535
LARGE1,1.0,,,
LAX1,,0.34523971849877144,0.4405388122202281,
LCP1,,0.13834111094385068,0.29374844564717983,0.07463013177298891
LDHA,,1.0,,
LEF1,0.7093459027160683,0.3886061028918172,,
LEPROTL1,,,0.862648300604505,
LGALS1,,0.024813024813024814,,
LGALS3,,0.5951971757056502,,
LGALS3BP,,0.1165078576246089,,0.05598998702446978
LGALS8,1.0,,0.862648300604505,
LGI1,1.0,,1.0,
LGR6,1.0,,,
LHFPL3,1.0,,1.0,
LHFPL6,0.23976023976023975,0.08346199255290165,,
LHX2,1.0,,,
LHX4,1.0,,,
LIMCH1,,1.0,,
LIMK2,,0.8155123265013374,,
LINGO2,1.0,,1.0,
LIPG,,0.43297196630529966,0.5541848332546008,
LMAN1,,1.0,,
LMO2,,0.1165078576246089,0.17328350661683994,
LMO4,,,,0.5354645354645354
LNPK,,0.7542606092791966,,
LNX1,1.0,,1.0,
LONRF2,,1.0,,
LPAR1,0.74416149887848,,0.6107356058575572,
LPAR6,,,0.3226658399072192,
LPCAT2,,0.31077928282897227,,
LPL,0.935064935064935,,0.8177935272274895,
LPXN,,0.07650682650682651,0.14461296279478097,
LRCH3,,1.0,,
LRFN5,0.74416149887848,,0.5418709976350726,
LRIG1,,0.31077928282897227,,
LRMP,,0.18361638361638363,0.2694905094905095,
LRP1,0.5967365967365967,0.2811065156342029,0.3973818389402805,
LRP2,1.0,0.7506872826421699,0.8886077950826152,
LRP2BP,,,0.7067383961793899,
LRP4,1.0,,1.0,
LRP6,,,0.0606960606960607,
LRRC17,,,0.651577780018147,
LRRC3B,1.0,,1.0,
LRRC4C,1.0,,1.0,
LRRC7,,1.0,1.0,
LRRC8C,,0.34523971849877144,,
LRRFIP1,,,0.59332272665606,
LRRK2,,0.7542606092791966,,
LRRN1,0.7107646451908747,,0.4775454430626844,
LRRN2,,,,0.5131791285637439
LRRTM1,1.0,,1.0,
LSM11,,,1.0,
LTB,,0.03338479702116066,0.03119103119103119,0.010085152942295799
LTBP3,0.8361745016549288,,,
LTBP4,0.9505309505309505,,,
LY6E,,0.38437029637029635,0.48969918969918963,
LZTFL1,,0.03338479702116066,,
LZTS1,,0.8483541774681016,,
MAB21L1,1.0,,1.0,
MAB21L2,1.0,,1.0,
MAF,,0.2058933713345478,0.34518074518074515,
MAGED1,0.7224860700796529,0.40225238678846925,,
MAGEL2,1.0,,1.0,
MAML3,0.5199148677409547,,,
MAN1C1,,0.43177119909793177,0.5838961038961039,
MANSC1,0.7467422445396014,,,
MAOA,1.0,0.7469141028463062,,
MAOB,,0.7619570817352703,0.8861624861624862,
MAP1B,0.82085187539733,,0.649405893645525,
MAP3K21,,,1.0,
MAP4K1,,0.5162909652705571,0.6786619973433161,
MAP7,,1.0,,
MAP7D2,1.0,,,
MAP7D3,1.0,,1.0,
MAPT,,1.0,1.0,
MASP1,,,0.10740563784042045,
MBIP,0.8788508788508788,,,
MBNL1,,1.0,1.0,
MBP,,0.6332891598197721,0.7470755051400212,
MCCC2,1.0,,,
MCHR1,,0.15368772196966027,0.1687985217396982,
MCL1,,0.16269806143223867,,0.07127487896718666
MCM3,,1.0,,
MCTP1,0.7100591715976331,,,
MCUB,,1.0,,
MDM2,,0.03785904816832652,,
MED14,1.0,,,
MED26,,0.6762900465870764,,
MEIS2,1.0,,,
MEST,0.8362164151637835,0.5616032557464228,,
MET,0.9520754474882915,,0.7905749956040092,
METAP1D,1.0,,,
MFNG,,0.46232764848516633,0.6229294515008801,
MFSD2A,,0.3525231674402945,0.4121953995371717,
MICAL2,,,0.32448160204814197,
MID1IP1,1.0,,1.0,
MID2,1.0,,,
MIDN,,1.0,,
MINDY2,,0.5991692518008307,,
MKI67,,,1.0,
MKNK2,0.5416401780038144,,0.3351872008588426,
MLKL,,0.2736005716138166,0.35836503921610297,
MLLT3,0.5967365967365967,,,
MLPH,1.0,,,
MMGT1,1.0,,1.0,
MMP14,,0.11536107871186405,,
MMP17,,,0.3496137562071628,
MMP2,,0.136012136012136,,
MMP25,,0.11413991413991414,,
MN1,0.7078954564988085,,0.47802483231054665,
MOB3A,,,1.0,
MORC4,1.0,,0.87130355982815,
MORF4L2,0.5787316132143718,,0.3794550277308898,
MOSPD1,0.7508281192491719,,0.5685095760662511,
MOXD1,,,0.9390257629694249,
MR1,,0.1550008433125316,0.18603881325774818,
MRI1,1.0,,1.0,
MSMO1,0.8842164546862532,,0.7334004737655853,
MSN,,0.32922471114890944,,
MSX1,0.7114624505928854,,0.48969918969918963,
MT-ATP6,,,1.0,
MT-CO1,,,1.0,
MT-CO3,1.0,,1.0,
MT-ND2,0.5986696230598669,,0.3931960295596659,
MT-ND6,1.0,,1.0,
MT2A,,0.32866246179855646,0.4151242696697242,0.15508900548270627
MT3,,,1.0,
MTCH1,,1.0,,
MTMR1,1.0,,1.0,
MTSS1L,,1.0,,
MX1,,0.024813024813024814,0.03119103119103119,
MX2,,0.09067475734142401,0.12266724871766889,
MXRA7,,,0.07782316693207782,
MYD88,,,0.03119103119103119,
MYH9,,,0.18932230560137536,
MYLK,0.39335664335664333,,0.15595515595515594,
MYO1F,,0.13178209350458156,0.1947185762214664,0.06838994338994339
MYO1G,,1.0,1.0,1.0
MYO5B,,,1.0,1.0
MYO7A,,,1.0,
MYOF,,,0.26390199662089064,
MYOM2,1.0,,1.0,
MYORG,0.9336001618959818,,,
MYT1L,,0.8742864908942647,0.9844402173169297,
NAA25,,0.9133085285598284,,
NAALAD2,,1.0,,
NALCN,1.0,,1.0,
NAMPT,,0.13424782764405405,,
NANOS1,,1.0,,
NAP1L5,1.0,0.929048766932726,1.0,
NAPB,1.0,1.0,,
NBEA,,,1.0,
NCAM1,,0.9336955561445357,,
NCAM2,1.0,,1.0,
NCAN,1.0,,1.0,
NCKAP1L,,0.06652767522332739,0.06931340264673598,
NDN,,0.4246128871128871,,
NDNF,1.0,,1.0,0.763189473248645
NDP,,,0.3973818389402805,
NDRG1,,1.0,,
NDRG2,,,1.0,
NDUFAF4,1.0,,,
NEBL,1.0,1.0,1.0,
NECAB2,1.0,1.0,,
NECTIN3,,0.7542606092791966,,
NEFM,,,,1.0
NEGR1,,1.0,1.0,
NEK11,1.0,,1.0,
NEK6,,1.0,,
NEK7,1.0,,1.0,
NELL1,1.0,,,
NET1,,1.0,,
NEUROD1,0.9948312557008209,,,
NEUROD2,1.0,,1.0,1.0
NEUROD6,1.0,,1.0,
NFATC4,,,0.15595515595515594,
NFE2L1,,0.11536107871186405,,
NFIB,,,1.0,
NFIX,,,0.49802539058737405,
NFKB1,,0.03338479702116066,0.044034396975573445,
NINL,1.0,,1.0,
NKRF,0.937107056980874,,0.7295270920525503,
NLGN4Y,1.0,,,
NLRC5,,0.15761062971363402,,0.07127487896718666
NME3,1.0,,1.0,
NME6,,,0.6229294515008801,
NMI,,0.04668213142789414,0.0534703391846249,
NMRK1,1.0,,1.0,
NNAT,,1.0,,
NNMT,,0.20169981533617895,0.28193451570074946,0.10778507207078636
NOG,,,0.8844440495983145,
NOMO3,,,0.885735203424734,
NOS1,0.7609339812729643,,0.62231744159455,
NOTCH1,0.935064935064935,0.6688620760477048,0.8237241182832177,
NOTCH2,0.7024436237919385,,,
NOVA1,,1.0,,
NPAS2,0.7463504237697786,,0.5370281892021023,
NPIPA1,,,0.8145112463294282,
NPNT,1.0,,0.9237854344237322,
NPPA,1.0,,,
NPTX1,0.5400540054005399,,0.3226658399072192,0.12636103392405912
NPTX2,,,0.755996478768756,
NQO2,0.921701249570102,,,
NR3C2,0.5986696230598669,,0.3529042386185244,
NR4A2,0.74416149887848,,0.59332272665606,
NRCAM,1.0,,1.0,
NREP,0.5986696230598669,,0.3973818389402805,
NRG3,,,0.6874258638964521,
NRGN,1.0,,1.0,
NRM,,,0.5540706013146958,
NRN1,0.9236218327127419,,0.7625838728200933,
NRP1,0.516406670252824,,0.251310594167737,
NRP2,1.0,,1.0,
NRSN1,,1.0,,
NRXN1,,1.0,1.0,
NRXN2,,,1.0,
NRXN3,1.0,,1.0,
NSG2,,1.0,,
NSMF,,1.0,,
NTM,,1.0,,
NTN1,,1.0,,
NTNG1,1.0,,,0.6648866285229922
NTRK2,,0.45342921137542164,,
NTRK3,1.0,,0.885735203424734,
NTS,,,1.0,
NUP210,,1.0,1.0,
NXPH1,1.0,,1.0,
NXPH3,,,1.0,
NXPH4,0.5967365967365967,0.24838517646736827,0.3529042386185244,
NXT2,1.0,,1.0,
OAS1,,0.03785904816832652,0.07782316693207782,0.01961001961001961
OAS2,,0.06652767522332739,0.09357309357309358,0.034344034344034345
OAS3,,0.10737800211484422,0.18932230560137536,0.06308585031989287
OASL,,0.06212584408073131,0.10116010116010116,
OBSL1,,1.0,,
OCRL,1.0,,1.0,
OGFRL1,1.0,,1.0,
OGN,,0.5690918153121177,0.7017982017982018,
OLFM1,,0.8907005275426327,,
OLFM2,,1.0,1.0,
OLFM3,1.0,,1.0,
OLFML2A,,0.3367177235372078,,
OMG,1.0,,,
ONECUT2,1.0,1.0,,
OPCML,1.0,1.0,,
ORMDL3,,0.7320312263494081,0.8581841731013001,
OSTF1,,,1.0,
P4HA1,,1.0,1.0,
P4HA2,,1.0,,
P4HB,,1.0,1.0,
PACSIN2,0.9661555062148532,,,
PADI2,,,0.7202060234847121,
PAIP2B,,,1.0,
PALMD,1.0,,1.0,
PAM,,,1.0,
PAMR1,0.74416149887848,,,
PAPPA2,,,1.0,
PARD3B,1.0,,,
PARP10,,1.0,1.0,1.0
PARP12,,0.09955105135828028,0.17056361360158828,
PARP14,,0.5439736474978766,0.6786619973433161,0.3792153792153792
PARP4,,0.15030544676562374,,
PARP9,,0.35193140193140193,0.4351979381565181,0.2409474583387627
PAX7,1.0,0.8523873264481493,1.0,
PBX1,0.372960372960373,,,
PBX3,1.0,,1.0,
PC,0.82085187539733,,0.6472138972138972,
PCBD1,1.0,,,
PCDH10,1.0,1.0,1.0,
PCDH17,,1.0,,
PCDH18,,1.0,,
PCDH8,1.0,,,
PCDHGA3,1.0,,1.0,
PCDHGB5,,,1.0,
PCLO,,1.0,1.0,
PCNA,,0.25743513243513244,,
PCP4,1.0,,0.893472119278571,
PCSK1,,1.0,,
PCSK1N,,1.0,1.0,
PCSK5,0.7628734901462175,,,
PDE10A,,0.034003034003034,,
PDE1A,0.11988011988011989,,,
PDE1C,,0.07111902182324717,,
PDE3B,,0.1165078576246089,0.15130968322457683,
PDE4DIP,,0.9383108417006721,,
PDE7A,,0.024813024813024814,,
PDGFRA,0.5986696230598669,,0.3882490390964967,
PDGFRB,,0.16380714720963685,,
PDIA2,1.0,,1.0,
PDK1,,1.0,,
PDK3,1.0,,1.0,
PDK4,,1.0,,
PDLIM1,0.937107056980874,,0.7470755051400212,
PDLIM3,0.7552447552447551,,,
PDP1,,,1.0,
PDPN,,0.20880563479841463,0.29271583117736966,
PDZD4,,1.0,1.0,
PDZRN3,,,1.0,
PDZRN4,1.0,,,
PEA15,0.5986696230598669,0.2757275727572757,,
PEAK1,1.0,,,
PECAM1,,0.10954386522568342,0.17693821330184967,0.06283826064045844
PEG10,,1.0,1.0,
PEG3,0.9311978344236409,,,
PENK,,,0.7814174129963604,
PFKFB4,,0.3241891639517752,,
PFKP,,0.9444012985328332,,
PFN1,,0.32006525584507234,,
PGAP1,0.8361850915042405,,,
PGGHG,,1.0,1.0,1.0
PGK1,,0.32922471114890944,,
PGM3,,1.0,1.0,
PGM5,0.4536004536004536,0.17097881875209808,,
PGPEP1,,,1.0,
PGRMC1,0.947015367078063,,0.7500909553223436,
PHACTR1,,1.0,,
PHC2,,0.9336955561445357,,
PHF11,,0.2609931874145921,0.3529042386185244,
PHF19,,1.0,1.0,
PHF24,,,1.0,
PHF6,1.0,,1.0,
PHIP,,,1.0,
PHKA1,1.0,,,
PHKA2,1.0,,1.0,
PHLDA1,,1.0,,
PHYHD1,1.0,,,
PHYHIP,,1.0,,
PHYKPL,,1.0,,
PIEZO1,,1.0,1.0,
PIGP,1.0,,,
PIK3AP1,,,0.22927857482831304,
PIK3CD,,0.13424782764405405,0.2414185814185814,
PIK3CG,,0.13834111094385068,0.1996225996225996,0.08776808776808775
PIK3IP1,,0.910112456987457,,
PIK3R1,,,0.17328350661683994,
PIK3R5,,0.6693585299162987,0.7814174129963604,
PIM2,0.7622377622377623,,0.5685095760662511,
PIMREG,,,0.811204005120355,
PIN4,1.0,,1.0,
PIP4K2A,,1.0,1.0,
PIR,0.6653701328257541,,,
PITPNM3,,1.0,,1.0
PJA1,1.0,1.0,1.0,
PKHD1,,,1.0,
PKIA,,1.0,,
PKIB,1.0,,,
PLA2G16,1.0,,,
PLAC8,,0.12394105894105893,0.17056361360158828,0.07127487896718666
PLCB1,1.0,,,
PLCD4,,,1.0,
PLCE1,1.0,,1.0,
PLCXD2,1.0,,,
PLEK,,0.051827205053011506,,
PLEKHA2,,0.6845813146391182,0.8478868070704806,
PLEKHB1,1.0,,1.0,
PLEKHF1,,1.0,1.0,
PLEKHG2,,1.0,,
PLIN2,0.9539396773439327,,0.803902431541587,
PLOD1,,1.0,,
PLOD2,,1.0,,
PLP2,,0.31921002074848226,0.39652756484439655,
PLPPR4,1.0,,,
PLS3,,,1.0,
PLSCR1,,0.1165078576246089,0.1267764493570945,
PLXDC2,,0.8523873264481493,,
PLXNA2,,,1.0,
PLXNB3,,,0.29374844564717983,
PMCH,,0.6005064118271666,,
PML,,0.32922471114890944,,0.18451245723972998
PMP22,,0.29225115720292566,0.42277000108325413,
PNPLA3,1.0,,,
POFUT2,,1.0,,
POLA1,1.0,,1.0,
PON2,0.38961038961038963,0.11536107871186405,,
POU2F1,,,0.3214510979216862,
POU3F1,1.0,,1.0,
POU3F2,0.8679979814000433,,,
POU3F3,1.0,,1.0,
POU4F1,1.0,,1.0,
POU4F2,1.0,,1.0,
PPARGC1A,0.30826316540602255,,,
PPFIA3,,,1.0,
PPIL3,1.0,,1.0,
PPM1K,0.947015367078063,,0.7545377088120627,
PPM1M,,0.373666764502344,,
PPP1CA,,1.0,,
PPP1CB,1.0,,1.0,
PPP1R15A,0.39335664335664333,,,
PPP1R16B,,0.9799920474262579,1.0,
PPP1R17,,,1.0,
PPP1R1A,,,1.0,
PPP1R1B,1.0,,1.0,
PPP1R3C,,,1.0,
PPP2R2C,1.0,0.6785822872779393,,
PRDM1,,0.20984729556158127,0.31955396382273854,
PRDX2,0.7733443027560675,,0.649405893645525,
PRELP,,0.6805858234429664,,
PREPL,,1.0,,
PRF1,,0.08119091792561181,0.14461296279478097,0.04289381504571378
PRIMA1,,,0.5769168175183212,
PRKACB,0.8361745016549288,,0.7093071537515981,
PRKCH,0.5308976737548166,0.18648538961038963,0.29374844564717983,0.12636103392405912
PRKCQ,,0.929048766932726,1.0,
PRKD1,0.5967365967365967,,,
PRKX,,,1.0,
PRNP,,,0.9471224427746168,
PROX1,,,0.4142321093540606,
PRPH,,0.7774900376376391,,0.5943306693306694
PRPS1,1.0,,1.0,
PRPS2,1.0,,1.0,
PRR36,,,0.30582425704376925,
PRRG1,1.0,,1.0,
PRRX1,1.0,,1.0,
PRSS23,,0.2609931874145921,0.3275058275058275,
PSMB10,,0.6069328161378371,0.6636329962172659,
PSMB5,1.0,,,
PSMB9,,0.034003034003034,0.07782316693207782,0.027229912944198662
PSMD10,1.0,,,
PSME1,,0.16017599421854742,,
PSME2,,0.24838517646736827,,
PSRC1,,1.0,,1.0
PTCH1,,,,0.971304557511454
PTGER3,1.0,,,
PTH1R,,,1.0,
PTH2,0.2208317997791682,,,
PTK2B,,0.8484800398157799,,0.6648866285229922
PTN,0.8361745016549288,0.5171999945755602,0.6722156766999817,
PTP4A2,,,1.0,
PTP4A3,,1.0,,1.0
PTPN5,,1.0,1.0,
PTPN6,,0.1311545597259883,0.24952824952824953,0.07127487896718666
PTPN7,,0.5158946558029127,0.6412701517596623,0.3198732302180578
PTPRB,0.7622377622377623,,0.609483426109343,
PTPRC,,0.03338479702116066,0.03119103119103119,0.010085152942295799
PTPRD,0.7086247086247086,,,
PTPRE,0.74416149887848,,0.527690888346626,
PTPRM,,0.9610690313031451,1.0,
PTPRN,0.9505309505309505,0.6805858234429664,0.803902431541587,
PTPRR,,,0.862648300604505,
PTPRT,1.0,1.0,1.0,
PTPRU,,0.45681260487085734,,
PUDP,1.0,,1.0,
RAB11FIP5,,,1.0,
RAB26,1.0,,,
RAB27A,1.0,1.0,1.0,
RAB29,1.0,,,
RAB30,,,1.0,
RAB31,1.0,,1.0,
RAB33A,1.0,,1.0,
RAB37,,1.0,1.0,
RAB3B,1.0,1.0,,
RAB7A,1.0,,1.0,
RAB9A,1.0,,1.0,
RAB9B,1.0,,1.0,
RAC2,,0.8312814458269004,0.9471224427746168,0.6470584630093832
RAI14,1.0,,,
RALGPS1,,1.0,1.0,
RANBP9,0.7609339812729643,,,
RAP1GAP,,1.0,,
RAP2C,1.0,,1.0,
RAPGEF5,,,1.0,
RAPGEF6,,,1.0,
RARRES3,,0.11097693515275933,0.15595515595515594,
RASAL3,,1.0,1.0,
RASD1,1.0,,,
RASGRF1,,1.0,,
RASGRF2,1.0,,,
RASGRP1,,1.0,1.0,
RASGRP2,1.0,0.9671280305670955,,
RASSF2,1.0,1.0,,
RASSF3,,0.12725887973412725,0.22099177418326355,
RASSF5,,1.0,1.0,
RASSF7,1.0,,,
RBBP7,1.0,,1.0,
RBFOX1,1.0,,1.0,
RBM11,1.0,,,
RBM24,1.0,,,
RBM3,,1.0,,
RBM41,1.0,,,
RBMS3,1.0,,1.0,
RBMX2,1.0,,1.0,
RBP1,,,0.28193451570074946,
RCAN1,0.5416401780038144,,0.30582425704376925,
RCN2,,0.20880563479841463,,
RCOR2,0.5149396058486967,,0.31955396382273854,
RCSD1,,0.22059918879706866,0.3078856627243724,
REEP1,,,,1.0
RELN,1.0,,1.0,
REPS2,1.0,1.0,,
RERG,,1.0,,
RET,,0.4258434832000917,,0.2718699739976336
RFLNB,,,0.9023119737405452,
RFTN1,0.7706579135150563,0.51004551004551,,
RFX4,,1.0,,
RGL1,,1.0,,1.0
RGMA,,0.10954386522568342,,
RGMB,,,0.8364075403181549,
RGR,0.7293230329879544,,,
RGS1,,0.7410604518354991,0.8890283863353882,0.6170619503952837
RGS10,,1.0,1.0,
RGS7,,,1.0,
RGS8,1.0,,1.0,
RHBDF2,,0.3917469964590384,,
RHOBTB2,1.0,,,
RHOF,,1.0,,
RHOG,,1.0,1.0,
RHOT1,1.0,,,
RHOU,,1.0,,
RIMBP2,1.0,,1.0,
RIN3,,1.0,1.0,
RIPOR2,,,0.4142321093540606,
RMDN1,0.7024436237919385,,0.5541848332546008,
RND1,1.0,,1.0,
RNF125,,0.39720124435150345,0.5465066848045572,
RNF128,0.5967365967365967,0.20211504912997452,0.3226658399072192,0.1520092810415391
RNF213,,1.0,1.0,
RNF24,1.0,,,
ROBO1,0.2307692307692308,,0.07782316693207782,
ROBO2,0.9236218327127419,,,
ROBO3,0.5986696230598669,,0.3703524545629809,
RORA,0.5986696230598669,,0.39652756484439655,
RPGR,0.8203032922134046,,,
RPL15,,1.0,,
RPL28,,1.0,,
RPL39,1.0,,,
RPL6,,1.0,,
RPL7L1,1.0,,,
RPRM,,,0.7341888880350419,
RPS28,,1.0,,
