,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
DPY19L2,0.34170747285501385,,0.4825174825174825,
DPYD,,0.7264146896048738,,
DPYSL2,,1.0,,1.0
DRAM1,,0.5692576654115116,0.5715365715365716,
DRP2,1.0,,1.0,
DSC2,,1.0,1.0,
DSCAM,1.0,,1.0,
DSCAML1,,,1.0,
DSEL,1.0,,1.0,
DSP,,1.0,,
DSTN,1.0,1.0,1.0,
DTD1,1.0,,,
DTD2,,,1.0,
DTX3L,,1.0,1.0,1.0
DUSP10,,,1.0,
DUSP16,,1.0,1.0,
DUSP2,,1.0,,
DUSP22,0.5388463995021372,,0.6817773666022694,
DUSP3,,1.0,,
DUSP4,,,1.0,
DUT,,,0.6944779358572463,
DYM,,1.0,,
DYNC1I1,,1.0,,
DYNLT3,1.0,,1.0,
DZIP1,,1.0,1.0,1.0
E2F1,,,1.0,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EBF1,1.0,,1.0,
EBP,,,0.5715365715365716,
EBPL,1.0,,,
ECE1,,1.0,1.0,
ECHDC2,,,0.4825174825174825,
ECM2,1.0,,1.0,
EDEM1,,0.7866843899901751,0.9307454947141632,
EDIL3,1.0,1.0,1.0,
EDN1,1.0,,,
EDNRA,1.0,,,
EDNRB,,1.0,,
EEF1A2,,1.0,,
EEF2,,0.6952729249549037,,
EFHD1,,1.0,,1.0
EFHD2,,,1.0,
EFNA1,,1.0,,1.0
EFNA5,,,1.0,
EFNB3,,1.0,,1.0
EFS,1.0,,1.0,
EFTUD2,,1.0,,1.0
EGR3,,,1.0,
EHD1,,1.0,,
EIF1AX,0.5158754289189071,,0.6041958041958042,
EIF1AY,,1.0,1.0,1.0
EIF2AK1,1.0,,,
EIF2AK2,,1.0,,
EIF2AK4,1.0,,1.0,
EIF2B1,,,0.6041958041958042,
EIF2S3,0.9665334665334665,,1.0,
EIF3F,0.680687237291011,,,
EIF3L,,0.556484752361041,,
EIF4B,,0.7893068469991548,,
EIF4EBP2,,,1.0,
ELAVL2,,,,1.0
ELAVL3,,,1.0,
ELAVL4,1.0,,1.0,
ELF1,,1.0,1.0,
ELFN2,,0.6827237510690749,0.7760901518863302,
ELK3,,1.0,,
ELL2,1.0,,,
ELL3,,1.0,,
ELMO1,0.3870267663371112,,,
ELMSAN1,0.3765552629188993,,,
ELOVL5,0.3765552629188993,,,
ELOVL6,,0.8076079416561991,0.8233648704236939,
ELP1,,1.0,,
EMB,1.0,1.0,1.0,
EMID1,,0.5835069186133016,,
EMILIN2,1.0,1.0,,
EMILIN3,1.0,,,1.0
EML3,,1.0,1.0,
EML4,,1.0,,
EML6,0.6226247978825298,0.7125943363567127,,
EMP2,0.34170747285501385,,0.4825174825174825,
EMP3,,1.0,1.0,
EMX2,1.0,,,
EN2,1.0,,1.0,
ENC1,,1.0,1.0,
ENDOD1,0.3765552629188993,,0.49362402303578773,
ENDOV,,1.0,,
ENKUR,,,1.0,
ENO1,,0.9186496956281129,,
ENO2,,1.0,1.0,
ENOPH1,1.0,1.0,,
ENOX1,0.7283866575901974,,0.8859337383927548,
ENOX2,1.0,,1.0,
ENPP2,,0.6106784211049613,,
ENPP4,,0.5835069186133016,,
ENPP5,,0.6106784211049613,,
ENTPD1,,1.0,1.0,
EOMES,1.0,,,
EPAS1,1.0,1.0,,
EPB41L2,,,1.0,
EPB41L3,1.0,,,
EPHA10,1.0,,,
EPHA5,1.0,,1.0,
EPHA8,1.0,,1.0,
EPHB3,1.0,,,
EPHB4,,,1.0,
EPHB6,1.0,,1.0,
EPN1,,,0.5771789186423333,
EPSTI1,,1.0,1.0,1.0
ERBB2,1.0,,1.0,
ERBB3,,0.7125943363567127,,
ERBB4,1.0,,1.0,
ERBIN,,1.0,1.0,
ERC2,,,,1.0
ERG28,,,1.0,
ERMN,,,1.0,
ERN1,,,1.0,
ERO1A,,0.5835069186133016,,
ERO1B,0.6304881559118848,0.6298169915191192,,
ERRFI1,,,0.5839367732858858,
ESPL1,,1.0,1.0,
ESYT1,,0.8507922457289546,0.9597513597513597,
ESYT2,,,0.6884170375079467,
ETFA,0.34170747285501385,,,
ETFB,0.34170747285501385,,0.4825174825174825,
ETFDH,0.34170747285501385,,,
ETNK2,,1.0,,
ETS1,,1.0,1.0,
ETV1,1.0,,1.0,
ETV5,1.0,,1.0,
ETV6,,1.0,,1.0
ETV7,,1.0,1.0,1.0
EVI2A,,1.0,1.0,1.0
EVI2B,,1.0,1.0,1.0
EWSR1,,1.0,,
EXTL3,,0.5835069186133016,,
EYA4,,0.673200405542413,,
F13A1,1.0,,1.0,
F3,,1.0,,1.0
F5,1.0,1.0,1.0,
FAAH2,,,0.6013323169721274,
FABP5,,0.9186496956281129,,1.0
FABP6,1.0,,1.0,
FABP7,1.0,1.0,,
FADD,,,1.0,
FAIM2,1.0,1.0,,
FAM102A,,1.0,1.0,
FAM107A,,1.0,,
FAM110B,1.0,,1.0,
FAM111A,,1.0,,
FAM117B,,1.0,1.0,
FAM118A,,0.7120611347415472,,
FAM120A,,,1.0,
FAM120B,,,0.6086713286713287,
FAM122B,1.0,,1.0,
FAM124A,0.6476259896455336,,0.7299884581437979,
FAM129A,,1.0,1.0,
FAM135B,1.0,,1.0,
FAM13A,,1.0,,
FAM153A,0.7190990827354463,,0.9279097865485301,
FAM162A,,0.556484752361041,0.4825174825174825,
FAM171A1,1.0,1.0,,
FAM177A1,0.783882783882784,0.7677596179037101,,
FAM184A,,0.556484752361041,,
FAM189A2,,,1.0,
FAM199X,0.4905368603998741,0.5835069186133016,0.6431215842980549,
FAM19A2,0.4214642500356786,,0.5955334987593052,
FAM210B,0.3765552629188993,,,
FAM221A,1.0,,,
FAM222A,,,1.0,
FAM234B,,0.7364840597468997,,
FAM241A,0.3765552629188993,,,
FAM43A,1.0,1.0,,1.0
FAM49A,1.0,1.0,,
FAM50B,0.3765552629188993,,0.5650752125572269,
FAM57A,,1.0,,
FAM78A,,1.0,1.0,
FAM78B,1.0,,,
FAM83D,,,1.0,
FAM84A,1.0,,1.0,
FAM89B,1.0,,,
FAM8A1,,0.8147601062039563,,
FANCG,,,1.0,
FANCI,,0.706244804146902,0.7008127008127008,
FAR2,,,0.4825174825174825,
FAS,,,1.0,
FASLG,,1.0,1.0,
FASN,,1.0,1.0,
FAT3,,1.0,,
FAT4,1.0,,1.0,
FBL,1.0,,,
FBLN1,,,1.0,
FBLN5,1.0,1.0,,
FBN1,,1.0,1.0,
FBXL2,1.0,1.0,,
FBXO25,,1.0,,
FBXO32,,,0.6884170375079467,
FCHO2,1.0,,,
FDFT1,,,0.5771789186423333,
FDX1,0.34170747285501385,,,
FEN1,,1.0,,
FGD3,1.0,1.0,1.0,
FGF1,1.0,1.0,,
FGF11,1.0,,,
FGF12,,1.0,1.0,
FGF13,1.0,1.0,1.0,
FGF14,1.0,,1.0,
FGF9,1.0,,1.0,
FGFBP3,1.0,1.0,,
FGFR1,1.0,,,
FGFR1OP2,1.0,,,
FGFR2,1.0,1.0,,
FGFR3,1.0,1.0,,1.0
FH,0.4103931782503211,,,
FHDC1,,,,1.0
FHIT,0.4771082575960625,,0.5839367732858858,
FHL1,1.0,1.0,1.0,
FIGN,,,1.0,
FILIP1L,,1.0,1.0,
FKBP4,1.0,,1.0,
FKBP5,1.0,1.0,1.0,
FLNC,,1.0,,
FLOT2,,0.556484752361041,,
FLRT3,0.37481998520959564,,0.4825174825174825,
FLT1,1.0,,,
FMN1,1.0,,1.0,
FMN2,,1.0,,
FMNL1,,0.7840474442684388,0.9154481881754608,1.0
FMNL2,0.6026951771632623,,,
FMNL3,0.8101818816104531,,,
FMR1,1.0,,,
FNBP1,,1.0,1.0,
FNBP1L,,1.0,,
FNDC4,,0.5835069186133016,0.5982136675205982,
FNDC5,0.7126207126207127,,0.8279067870904605,
FNIP2,1.0,,1.0,
FOLH1,1.0,,,
FOLR1,0.5158754289189071,,0.6869409660107335,
FOS,,1.0,,1.0
FOSL2,,1.0,,
FOXG1,1.0,,,
FOXK1,,,0.6932198236546062,
FOXN3,1.0,,1.0,
FOXO1,,,1.0,
FOXP1,0.8101818816104531,,,1.0
FOXP2,1.0,,1.0,
FRA10AC1,1.0,,1.0,
FRAS1,1.0,,1.0,
FRMD4B,1.0,1.0,,
FRMD6,1.0,,,
FRRS1L,,0.7840474442684388,0.8828431842130473,
FRY,,1.0,,
FRZB,1.0,,,
FSCN1,,,1.0,
FST,1.0,,,
FSTL1,,1.0,,
FSTL4,1.0,,1.0,
FSTL5,1.0,,1.0,
FTO,,1.0,1.0,
FUCA1,,1.0,,
FUNDC1,0.3765552629188993,,0.545139071454861,
FURIN,,1.0,1.0,1.0
FUS,,0.5835069186133016,,
FUT7,,1.0,,
FUT9,,1.0,,
FXYD5,,1.0,1.0,1.0
FYB1,,1.0,1.0,1.0
FYCO1,,,0.6884170375079467,
FZD1,1.0,,,
FZD5,1.0,1.0,1.0,1.0
FZD6,,,1.0,
FZD7,,1.0,,1.0
FZD8,1.0,,,
GABARAPL1,0.7973174366616991,,,
GABBR1,,1.0,1.0,
GABBR2,,1.0,,1.0
GABRA1,1.0,,1.0,
GABRA2,1.0,1.0,1.0,
GABRA4,1.0,,,
GABRA5,1.0,,,
GABRB1,,,1.0,
GABRB2,1.0,,1.0,
GABRB3,,1.0,,
GABRG1,1.0,,1.0,
GABRG2,1.0,,1.0,
GAD2,,0.628367284889024,0.6434727098627514,
GADD45B,,1.0,,1.0
GAL3ST1,,,0.6944779358572463,
GAL3ST4,0.6646992248258071,,0.8347826086956521,
GALM,,,1.0,
GALNT1,1.0,,1.0,
GALNT10,0.8763662807780456,0.9850783019797105,,1.0
GALNT11,0.7158896149721838,,,
GALNT13,1.0,,1.0,
GALNT15,,1.0,1.0,1.0
GALNT17,1.0,,,
GALNT18,,0.5923869944488501,,
GALNT2,0.8745799654890565,,0.9732659684812794,
GALNT6,,0.5633484162895928,0.4825174825174825,
GALNT7,,,0.5715365715365716,
GAPDH,,1.0,,
GAS1,1.0,1.0,1.0,
GAS2L2,1.0,,,
GAS6,,,1.0,
GAS7,1.0,1.0,1.0,
GAS8,0.3870267663371112,,0.5735191960357524,
GATAD2A,,,1.0,
GATAD2B,,,1.0,
GATM,1.0,,1.0,
GBE1,,0.556484752361041,,
GBF1,,1.0,1.0,
GBP1,,1.0,1.0,1.0
GBP2,,1.0,1.0,1.0
GCFC2,1.0,,,
GCLM,0.38663464195379094,,,
GCNT1,0.34170747285501385,,0.4825174825174825,
GDA,,0.5923869944488501,,
GDE1,,0.8618793267034474,0.9542577123624506,
GDF11,,1.0,,
GEMIN8,1.0,,,
GFAP,,1.0,,
GFPT1,,0.7125943363567127,,
GFRA2,1.0,,,
GGA2,1.0,,,
GIMAP1,,0.706244804146902,0.6884170375079467,1.0
GIMAP4,,1.0,1.0,1.0
GIMAP7,,1.0,1.0,1.0
GIMAP8,,0.768349129380648,0.9149560117302052,
GINS3,,0.6799806033382676,,
GJA1,,1.0,1.0,
GJD2,1.0,,,
GK,0.34170747285501385,,0.4825174825174825,
GK5,,,0.5955334987593052,
GLB1L2,0.3765552629188993,0.556484752361041,,
GLCCI1,1.0,,1.0,
GLG1,,0.628367284889024,,
GLI2,1.0,1.0,,
GLI3,1.0,1.0,1.0,
GLIPR1,,1.0,1.0,
GLIPR2,0.3765552629188993,,0.4825174825174825,
GLIS2,1.0,,1.0,
GLIS3,1.0,1.0,,
GLO1,0.5085663235442972,,,
GLRX,,0.7173109908958966,,
GLRX2,,,0.4943420216147489,
GLRX3,,,1.0,
GLS,0.3765552629188993,,,
GLUD2,0.34170747285501385,,,
GLUL,0.5033083508419831,,0.5982136675205982,
GNA13,,,1.0,
GNA15,,1.0,1.0,1.0
GNAI1,1.0,1.0,,
GNAI2,,1.0,,
GNAO1,,1.0,1.0,
GNAQ,,1.0,,
GNAS,1.0,1.0,1.0,
GNAZ,,0.6298169915191192,,1.0
GNB3,1.0,,1.0,
GNB4,,1.0,,
GNG12,0.5669805479691411,,0.6884170375079467,
GNG3,,,1.0,
GNG4,,1.0,,
GNPDA1,1.0,,,
GOLGA2,,1.0,,
GOLGA3,,,1.0,
GOLGA7B,,1.0,,
GOLIM4,,0.8640832851359167,,
GOLM1,0.808111888111888,,1.0,
GON4L,,1.0,,
GOSR1,1.0,,,
GOT1,0.4557021925442978,0.5835069186133016,,
GPATCH2L,,,1.0,
GPATCH4,,1.0,1.0,
GPC3,,,1.0,
GPC4,0.8286287356054798,,0.9928100068945139,
GPD1,,0.5835069186133016,0.5074610428941138,
GPD1L,0.34170747285501385,,,
GPD2,0.41499676793794443,,,
GPI,,0.6117936117936118,0.622347609472073,
GPM6A,,0.556484752361041,0.4825174825174825,
GPM6B,1.0,,1.0,
GPNMB,1.0,1.0,1.0,1.0
GPR12,,1.0,1.0,
GPR15,,1.0,1.0,
GPR158,1.0,,,
GPR17,,0.5865292602134707,,
GPR173,,1.0,,
GPR22,1.0,,1.0,
GPR26,1.0,1.0,,
GPR68,,1.0,1.0,
GPR83,1.0,1.0,,
GPR89B,0.4103931782503211,,,
GPRASP1,,,1.0,
GPRC5B,,1.0,,1.0
GPRC5C,,0.556484752361041,,
GPRIN1,,0.556484752361041,,
GPRIN2,1.0,,,
GPSM3,,1.0,1.0,
GPT2,,0.6117936117936118,0.6817773666022694,
GPX3,,1.0,1.0,
GRAMD2B,0.6914647852147852,,,
GRASP,1.0,,,
GRB10,,,,1.0
GREB1,1.0,,,
GREM1,1.0,,,
GREM2,1.0,,1.0,
GRIA1,1.0,1.0,,
GRIA2,,1.0,1.0,
GRIA3,,1.0,1.0,
GRID1,,1.0,1.0,
GRID2,1.0,,1.0,
GRIK1,1.0,,1.0,
GRIK3,1.0,1.0,,
GRIN1,1.0,,1.0,
GRIN2A,,1.0,,1.0
GRIN2B,,1.0,,
GRIN2D,1.0,1.0,1.0,
GRIN3A,1.0,1.0,1.0,
GRK2,,1.0,,
GRK5,,1.0,1.0,
GRK6,,,1.0,
GRM1,,,1.0,
GRM2,1.0,,1.0,
GRM3,1.0,1.0,1.0,
GRM4,,1.0,1.0,
GRM5,,1.0,,
GRM8,1.0,,1.0,
GRSF1,,,0.7907675146938951,
GSAP,1.0,,1.0,
GSDMB,1.0,,,
GSE1,,1.0,,
GSN,,1.0,,
GSPT2,1.0,,,
GSTK1,,0.5835069186133016,0.5955334987593052,
GSTM1,,1.0,,
GSTM3,,1.0,,
GSTO1,0.3765552629188993,,0.5771789186423333,
GTF2IRD2,,,1.0,
GTF3A,,1.0,1.0,
GTSE1,,,1.0,
GUCY1A1,1.0,,,
GUCY1A2,,1.0,1.0,
GUCY1B1,1.0,1.0,,
GUK1,,,0.4825174825174825,
GULP1,1.0,,1.0,
GXYLT2,,,1.0,
GYG1,0.4557021925442978,,,
GYG2,0.5133682107366317,,0.5992836431860822,
GYPC,,0.7840474442684388,0.8944951506259409,
H2AFX,,,1.0,
H6PD,,0.556484752361041,,
HABP2,,1.0,1.0,
HACD4,,1.0,,
HACE1,1.0,1.0,,
HAP1,1.0,1.0,1.0,1.0
HAPLN3,,1.0,,1.0
HASPIN,,,1.0,
HAVCR2,,1.0,1.0,
HBEGF,,,1.0,
HCCS,,,0.4825174825174825,
HCLS1,,1.0,1.0,1.0
HCN1,1.0,,1.0,
HCN2,1.0,,1.0,
HCN3,,,1.0,
HCRT,1.0,,1.0,
HCST,,1.0,1.0,1.0
HDAC1,,1.0,1.0,
HDAC11,0.3765552629188993,,,
HDAC5,,1.0,,
HDAC7,,1.0,,
HDAC8,1.0,,1.0,
HDLBP,,0.9046051509466144,,
HECW1,,,1.0,
HEG1,,1.0,1.0,
HELZ,0.5955473098330242,,,
HEMK1,0.36343656343656344,,0.4825174825174825,
HEPH,0.9491805364446875,,,
HERC3,1.0,,,
HERC5,1.0,,1.0,1.0
HERC6,1.0,,1.0,
HES4,1.0,,1.0,
HES5,,,1.0,
HEY1,1.0,,,
HEY2,,1.0,,
HEYL,1.0,,1.0,1.0
HHIPL1,,,1.0,
HIF1A,,1.0,1.0,
HIF3A,1.0,,,
HINT3,0.34170747285501385,,,
HIP1,1.0,,,
HIP1R,,,1.0,
HIST1H1C,1.0,,1.0,
HIST1H2AC,1.0,1.0,,
HIST1H2BK,,1.0,1.0,
HK2,,0.5835069186133016,0.562731386260798,
HLA-A,,1.0,,1.0
HLA-B,1.0,1.0,,1.0
HLA-C,,0.8792069998966551,,1.0
HLA-DMA,,1.0,1.0,1.0
HLA-DMB,,1.0,1.0,1.0
HLA-DOA,,1.0,,1.0
HLA-DPA1,,1.0,1.0,1.0
HLA-DPB1,,1.0,1.0,
HLA-DQB1,,1.0,1.0,1.0
HLA-DRA,,0.5835069186133016,,1.0
HLA-E,,1.0,1.0,1.0
HLA-F,,1.0,1.0,1.0
HLCS,0.43237661215189305,,0.6094957673905042,
HLF,,,1.0,
HLTF,0.8460132831992129,,,
HMGB2,,1.0,,
HMGB3,1.0,,1.0,
HMGCR,,,0.7174002468120116,
HMX1,,,1.0,
HNMT,,,1.0,
HNRNPDL,,,0.7174002468120116,
HNRNPF,,1.0,,
HNRNPM,,0.6370458809483199,,
HOMER1,1.0,,1.0,
HOOK1,,1.0,,
HOPX,,1.0,1.0,
HOXB3,,1.0,,
HOXB4,,1.0,,
HOXC10,,,,1.0
HPCA,1.0,,1.0,
HPCAL1,,0.556484752361041,,
HPCAL4,,1.0,,
HPRT1,0.5726416440702156,,0.6041958041958042,
HPS1,0.3765552629188993,0.556484752361041,0.5715365715365716,
HPS3,,0.5633484162895928,,
HPS6,,,0.4825174825174825,
HPX,1.0,,,
HRH3,,1.0,,
HRK,,,1.0,
HS3ST1,1.0,,1.0,
HS3ST4,1.0,1.0,,
HS6ST1,,,1.0,
HS6ST2,0.8162746344564527,,0.9531842203597929,
HSBP1,1.0,1.0,,
HSD17B10,,0.7295181882337846,0.8068076501811442,
HSD17B11,,0.556484752361041,,
HSD17B4,,,0.6023135742761911,
HSD17B8,,0.556484752361041,,
HSP90AA1,1.0,,,
HSP90AB1,,1.0,,
HSP90B1,,0.7255244755244756,,
HSPA12A,0.3765552629188993,,,
HSPA12B,,,0.9625668449197862,
HSPA4L,,1.0,,
HSPA9,,0.556484752361041,,
HSPB1,,0.556484752361041,,
HSPB8,1.0,1.0,1.0,
HTATIP2,0.7656669173523105,0.760843262309538,0.9542577123624506,
HTATSF1,1.0,,1.0,
HTR1E,1.0,,,
HTR2A,1.0,,,
HTR2C,0.9491805364446875,1.0,,
HTR3A,0.5085663235442972,,0.6817773666022694,
HTRA1,,1.0,,
HYLS1,0.9918685965197593,,,
HYOU1,,0.859664265205827,,
HYPK,,,0.9571418680329571,
IAH1,0.46392693600815427,,0.6013323169721274,
ICAM1,,1.0,1.0,1.0
ICAM2,,1.0,1.0,1.0
ICAM5,,,1.0,
ID1,1.0,,1.0,
ID2,1.0,,,
ID3,1.0,,1.0,
ID4,1.0,,1.0,1.0
IDH1,,0.6117936117936118,,1.0
IDH3A,0.434068693737202,,,
IDI1,,0.5835069186133016,,
IDS,0.3765552629188993,0.556484752361041,,
IER2,,1.0,1.0,
IER3,1.0,1.0,,1.0
IER5,,1.0,,
IFI16,,1.0,1.0,1.0
IFI27,,1.0,1.0,1.0
IFI35,,1.0,,1.0
IFI44,,1.0,1.0,
IFI44L,1.0,1.0,1.0,1.0
IFI6,,1.0,,1.0
IFIT1,,0.9350434768095865,,
IFIT2,1.0,1.0,1.0,1.0
IFIT3,,1.0,1.0,1.0
IFITM1,1.0,1.0,1.0,1.0
IFITM2,1.0,1.0,1.0,1.0
IFITM3,,1.0,,
IFNAR1,1.0,,,
IFRD1,1.0,1.0,,
IGDCC3,1.0,,1.0,
IGDCC4,1.0,,,
IGF1,1.0,,,1.0
IGF2R,1.0,,1.0,
IGFBP2,1.0,1.0,1.0,
IGFBP3,,1.0,1.0,
IGFBP5,,1.0,,
IGFBP7,1.0,,1.0,
IGFLR1,,1.0,,
IGLON5,,1.0,1.0,
IGSF1,1.0,1.0,1.0,
IGSF21,1.0,,1.0,
IGSF3,0.5940642091721228,,0.7804195804195805,
IGSF8,,0.8289503050141348,0.8766109923134717,
IKBKB,,1.0,,
IKBKE,,0.556484752361041,0.5074610428941138,
IKZF1,,1.0,1.0,1.0
IL10RA,,1.0,1.0,
IL11RA,1.0,,,
IL13RA1,1.0,1.0,1.0,1.0
IL16,1.0,1.0,1.0,1.0
IL17RA,1.0,1.0,1.0,
IL18BP,,1.0,,
IL2RA,,1.0,1.0,1.0
IL2RB,,1.0,1.0,1.0
IL2RG,,1.0,1.0,1.0
IL6R,,,1.0,
IL6ST,1.0,1.0,1.0,
IL7R,,1.0,1.0,1.0
IL9R,,0.6106784211049613,0.6431215842980549,
IMPAD1,,0.556484752361041,0.4825174825174825,
IMPDH2,,0.673200405542413,0.6944779358572463,
INAVA,,0.556484752361041,,
INO80D,,,1.0,
INPP5A,1.0,,,
INPP5D,,1.0,,
INPP5E,1.0,,,
INPP5F,,1.0,,
INSIG1,,,0.9542577123624506,
INSIG2,,1.0,,
INSM1,,,1.0,
INSM2,1.0,,1.0,
INTS4,1.0,,,
INTS5,,0.556484752361041,,
INTS6L,0.8406555081746898,,0.9707702369572874,
IP6K3,1.0,,,
IPCEF1,,1.0,,
IQCE,1.0,1.0,,
IQGAP1,,1.0,,
IQGAP3,,,1.0,
IQSEC2,1.0,1.0,1.0,
IQSEC3,1.0,,,
IRAK4,,1.0,1.0,
IRF1,,1.0,1.0,1.0
IRF2,,1.0,1.0,
IRF4,,1.0,1.0,1.0
IRF7,1.0,1.0,1.0,1.0
IRF8,,1.0,,1.0
IRF9,,1.0,,1.0
IRS2,1.0,,,
IRX1,1.0,,1.0,
IRX2,0.6629428264043649,,0.8222783134025737,
IRX3,0.5574308503996004,,0.6944779358572463,
ISG15,,1.0,1.0,1.0
ISLR2,1.0,,1.0,
ISM2,1.0,,1.0,
ISYNA1,,,0.5955334987593052,
ITGA10,1.0,,,
ITGA2,1.0,,1.0,
ITGA3,1.0,,1.0,
ITGA5,,1.0,,
ITGA6,1.0,1.0,1.0,
ITGA7,1.0,,,
ITGA8,,,1.0,
ITGAE,,,1.0,
ITGB1,,,1.0,
ITGB2,,1.0,1.0,1.0
ITGB4,1.0,1.0,,
ITGB8,,1.0,,
ITIH5,,1.0,,
ITK,,1.0,1.0,1.0
ITM2A,1.0,1.0,1.0,
ITM2C,,1.0,,
ITPKB,,1.0,,
ITPKC,,1.0,,
ITPR1,,,1.0,
ITPRIPL1,,1.0,1.0,
ITSN2,,,1.0,
JADE1,1.0,,,
JAG2,1.0,,,
JAGN1,,,0.5034965034965035,
JAK3,,1.0,1.0,
JAM2,,1.0,,
JAM3,1.0,1.0,,
JAZF1,0.9019105894105893,,,
JCAD,1.0,,,
JMY,,1.0,1.0,
JOSD2,,1.0,,
JPT2,,,0.6817773666022694,
JUN,,1.0,,
JUNB,,1.0,1.0,1.0
KANK4,,,1.0,
KAT6B,1.0,,,
KATNAL1,0.7951090005884527,,,
KCNA2,1.0,,1.0,
KCNAB1,1.0,1.0,,
KCNAB2,,1.0,1.0,
KCNAB3,,,1.0,
KCNC1,,,1.0,
KCNC4,,,1.0,
KCND2,1.0,,1.0,
KCND3,,1.0,,
KCNH2,,1.0,,
KCNH3,,,1.0,
KCNH5,1.0,1.0,,
KCNH8,1.0,,1.0,
KCNIP1,1.0,,,
KCNIP2,1.0,,,
KCNJ16,1.0,,,
KCNJ2,1.0,,,
KCNJ3,,1.0,1.0,
KCNJ4,,1.0,,
KCNJ5,1.0,,,
KCNJ6,1.0,1.0,1.0,
KCNK1,,,1.0,
KCNK12,1.0,,1.0,
KCNK3,1.0,,,
KCNK5,,,1.0,
KCNK9,1.0,,1.0,
KCNMA1,,1.0,,
KCNMB1,1.0,,,
KCNN2,,,1.0,
KCNN3,1.0,1.0,,
KCNQ2,,1.0,,
KCNQ3,1.0,,1.0,
KCTD10,1.0,,,
KCTD11,,,1.0,
KCTD12,,1.0,1.0,
KCTD16,,,,1.0
KCTD2,1.0,,1.0,
KDELR2,,0.5835069186133016,,
KDM3A,,1.0,,
KDM4B,,1.0,1.0,
KDM5A,1.0,1.0,1.0,
KDM5B,,,1.0,
KDM5C,1.0,,1.0,
KDM5D,,1.0,1.0,1.0
KDM6A,0.5940642091721228,,0.6944779358572463,
KHDRBS3,1.0,,1.0,
KHNYN,,1.0,,
KIAA0319,,1.0,,
KIAA0355,1.0,,,
KIAA0930,,,1.0,
KIAA1109,,1.0,,
KIAA1549L,,0.628367284889024,,
KIAA1551,,1.0,1.0,
KIAA1671,,,1.0,
KIF13A,1.0,,1.0,
KIF17,1.0,,,
KIF1A,,1.0,,
KIF1B,,,1.0,
KIF20B,,1.0,,
KIF21A,1.0,1.0,,
KIF2C,,1.0,1.0,
KIF3B,1.0,,,
KIF3C,,1.0,,
KIF5C,1.0,1.0,1.0,
KIFC2,1.0,1.0,1.0,
KIR2DL4,,1.0,,
KIRREL1,0.6886060647816133,,,
KIRREL3,,,1.0,
KIT,1.0,,1.0,
KLF10,1.0,1.0,1.0,
KLF11,1.0,,,
KLF13,,1.0,1.0,
KLF15,1.0,,,
KLF2,,1.0,1.0,
KLHDC10,1.0,1.0,,
KLHDC8A,1.0,1.0,,
KLHDC8B,0.3765552629188993,0.556484752361041,0.4825174825174825,0.8321678321678322
KLHL1,1.0,1.0,1.0,
KLHL13,0.5803338452592183,0.6712485987295148,,
KLHL15,1.0,,1.0,
KLHL28,1.0,,1.0,
KLHL32,,1.0,1.0,
KLHL35,0.5429829135008417,,,
KLHL5,1.0,,1.0,
KNDC1,1.0,1.0,,
KPNA2,1.0,,1.0,
KREMEN1,,1.0,,
KRT18,,,1.0,
KRT8,,,1.0,
KSR1,,,1.0,
KSR2,,1.0,1.0,
L3MBTL1,,1.0,,
L3MBTL3,0.34170747285501385,,0.4825174825174825,
LAIR1,,1.0,1.0,1.0
LAMA2,,,1.0,
LAMA4,,1.0,1.0,
LAMA5,1.0,,,
LAMB1,1.0,,1.0,
LAMC1,,1.0,,
LAMC3,,,1.0,
LAMP1,,,0.9416038506947598,
LAMP5,0.4787392702084646,,0.6431215842980549,
LAMTOR2,0.3765552629188993,,,
LAMTOR5,0.5940642091721228,,,
LANCL2,1.0,,,
LAP3,,0.9046051509466144,0.9928762825959088,1.0
LAPTM4B,,1.0,,
LAPTM5,,1.0,1.0,1.0
LARGE1,0.4840442576291633,,,
LAT2,,,1.0,
LAX1,,1.0,1.0,
LAYN,,1.0,,
LBH,,1.0,1.0,
LCNL1,1.0,,,
LCP1,,1.0,1.0,1.0
LDB2,1.0,1.0,,
LDHA,,0.6915637553935425,,
LDLRAP1,,1.0,,
LEF1,1.0,1.0,,
LEMD1,0.5940642091721228,,,
LEPROTL1,1.0,,1.0,
LGALS1,,1.0,,
LGALS3,,1.0,,1.0
LGALS3BP,,1.0,,1.0
LGALS8,0.47158723629311866,0.5835069186133016,0.5982136675205982,
LGI1,1.0,,1.0,
LGI3,,1.0,,
LGR5,,,1.0,
LGR6,1.0,,,
LHFPL2,1.0,,,
LHFPL3,1.0,,1.0,
LHFPL6,1.0,1.0,,
LHX2,1.0,,,
LHX4,1.0,,1.0,
LIFR,,1.0,,
LIMCH1,,1.0,1.0,
LIMK2,,1.0,1.0,
LIMS1,,,1.0,
LIN7A,1.0,1.0,,
LINGO1,,1.0,,
LINGO2,1.0,,1.0,
LIPA,,,0.5955334987593052,
LIPG,,1.0,1.0,
LIX1,,1.0,,
LMAN1,,0.5835069186133016,,
LMNA,,,1.0,
LMO2,,1.0,1.0,
