,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
HS3ST4,0.5594405594405595,0.5757462876106944,,
HS6ST2,0.6560712015257469,,0.7038931218035696,
HSD17B10,,1.0,,
HSP90B1,,0.5757462876106944,,
HSPA12B,,,0.6500867553499132,
HSPB8,0.7781309599491417,0.6926845609480341,0.7782904925762069,
HTATIP2,,1.0,1.0,
HTATSF1,1.0,,1.0,
HTR1E,1.0,,,
HTR2C,1.0,,,
HTR3A,0.6560712015257469,,0.6500867553499132,
HTRA1,,0.6926845609480341,,
HYOU1,,0.5757462876106944,,
IAH1,1.0,,1.0,
ICAM1,,1.0,1.0,1.0
ICAM2,,0.8077823236833838,,
ICAM5,,,1.0,
ID1,1.0,,1.0,
ID2,1.0,,,
ID3,1.0,,1.0,
ID4,1.0,,1.0,
IDH1,,1.0,,
IDS,0.9899253289083798,0.8835304480465771,,
IER3,,,,1.0
IFI16,,1.0,1.0,1.0
IFI27,,1.0,1.0,1.0
IFI35,,1.0,,1.0
IFI44,,1.0,1.0,
IFI44L,,1.0,1.0,1.0
IFI6,,1.0,,1.0
IFIT2,,0.8331250838713524,0.9714458569420401,0.9726569726569726
IFIT3,,1.0,1.0,1.0
IFITM1,0.906026244671663,0.8293247537960529,0.9568603439571182,0.9726569726569726
IFITM2,0.7009461127108185,0.6926845609480341,0.7133572310042897,0.7177267177267177
IFITM3,,0.7078668994556845,,
IFRD1,1.0,,,
IGDCC3,1.0,,1.0,
IGDCC4,1.0,,,
IGF1,1.0,,,
IGF2R,0.9875838447267019,,0.9682992332342982,
IGFBP2,0.7841338988879972,0.7078668994556845,0.817747469921383,
IGFBP3,,0.7337281192702879,0.817747469921383,
IGFBP5,,0.8293247537960529,,
IGFBP7,0.7841338988879972,,0.8082779289675842,
IGSF1,1.0,,1.0,
IGSF3,,,1.0,
IGSF8,,1.0,,
IKBKE,,,0.8286058768817389,
IKZF1,,1.0,1.0,
IL10RA,,1.0,1.0,
IL13RA1,0.7781309599491417,0.7078668994556845,0.7949572551342463,0.8519662156025792
IL16,0.9875838447267019,0.8698952980720936,0.9759327092660427,0.9726569726569726
IL17RA,,,1.0,
IL18BP,,0.6926845609480341,,
IL2RA,,0.7078668994556845,0.7949572551342463,0.8417223801839188
IL2RB,,1.0,1.0,1.0
IL2RG,,1.0,1.0,1.0
IL6ST,0.9384508621149843,0.8382487078139252,0.895628181342467,
IL7R,,1.0,1.0,1.0
IL9R,,0.7078668994556845,0.7949572551342463,
IMPDH2,,,1.0,
INPP5F,,1.0,,
INSIG2,,0.691395024728358,,
INSM2,1.0,,1.0,
INTS6L,1.0,,,
IQGAP1,,1.0,,
IQGAP3,,,1.0,
IQSEC2,1.0,,1.0,
IRAK4,,0.7337281192702879,,
IRF1,,0.8560144081270842,0.9714458569420401,0.9726569726569726
IRF4,,0.9227900304823381,0.9682992332342982,0.9726569726569726
IRF7,1.0,1.0,,
IRF8,,1.0,,1.0
IRF9,,1.0,,1.0
IRS2,1.0,,,
IRX1,1.0,,1.0,
IRX2,1.0,,1.0,
IRX3,0.7850214301827205,,0.8082779289675842,
ISG15,,0.7250088966827165,0.817747469921383,0.8519662156025792
ISLR2,0.8913907669094392,,0.8852129465626398,
ISM2,1.0,,1.0,
ITGA10,1.0,,,
ITGA2,0.9121313469139557,,0.8797062809801663,
ITGA3,1.0,,1.0,
ITGA5,,0.8464396874801497,,
ITGA6,1.0,1.0,1.0,
ITGA8,,,0.7133572310042897,
ITGB2,,1.0,1.0,1.0
ITGB4,1.0,,,
ITIH5,,0.6071186877638491,,
ITK,,1.0,1.0,1.0
ITM2A,,0.5757462876106944,0.6416440702154989,
ITM2C,,0.6926845609480341,,
ITPKB,,1.0,,
ITPRIPL1,,0.5757462876106944,,
JADE1,1.0,,,
JAK3,,0.9227900304823381,1.0,
JAM2,,1.0,,
JUNB,,1.0,1.0,1.0
KCNA2,1.0,,1.0,
KCNAB2,,0.8730533771405706,0.9714458569420401,
KCND2,0.7729112992270888,,0.7397778691896338,
KCNH5,,1.0,,
KCNH8,,,1.0,
KCNJ16,1.0,,,
KCNJ3,,0.9273554728100183,,
KCNJ6,1.0,,1.0,
KCNK1,,,1.0,
KCNK12,0.7781309599491417,,,
KCNK9,0.974996226794788,,0.9714458569420401,
KCNMB1,1.0,,,
KCNN3,0.9875838447267019,,,
KCNQ3,1.0,,,
KCTD12,,0.7081169951125108,0.817747469921383,
KCTD2,1.0,,,
KDM3A,,1.0,,
KDM5A,1.0,,1.0,
KDM5C,1.0,,1.0,
KDM5D,,1.0,1.0,1.0
KDM6A,1.0,,,
KHDRBS3,1.0,,1.0,
KIAA0319,,0.6926845609480341,,
KIAA0930,,,1.0,
KIAA1549L,,0.9227900304823381,,
KIF17,1.0,,,
KIF21A,1.0,,,
KIF2C,,,1.0,
KIF5C,1.0,,,
KIFC2,,,1.0,
KIT,1.0,,1.0,
KLF10,0.7939119703825586,,,
KLF13,,1.0,1.0,
KLF2,,0.5757462876106944,,
KLHDC10,,1.0,,
KLHDC8A,1.0,1.0,,
KLHDC8B,1.0,,,
KLHL1,1.0,,1.0,
KLHL15,1.0,,,
KLHL28,1.0,,1.0,
KLHL32,,,0.8868368868368868,
KLHL5,0.8849973555855909,,,
KPNA2,,,1.0,
KREMEN1,,0.7250088966827165,,
KSR2,,0.699236809701926,,
L3MBTL1,,1.0,,
LAIR1,,1.0,1.0,
LAMA4,,1.0,,
LAMB1,0.9665889665889666,,0.9568603439571182,
LAMC1,,1.0,,
LAMC3,,,0.7133572310042897,
LAMP5,0.906026244671663,,,
LAP3,,1.0,1.0,1.0
LAPTM4B,,1.0,,
LAPTM5,,1.0,1.0,1.0
LARGE1,0.7781309599491417,,,
LAX1,,1.0,1.0,
LCP1,,1.0,1.0,1.0
LDHA,,1.0,,
LEF1,0.7936890695511385,0.7250088966827165,,
LEPROTL1,,,0.7038931218035696,
LGALS1,,1.0,,
LGALS3,,0.6926845609480341,,
LGALS3BP,,1.0,,1.0
LGALS8,0.9508362360073388,,0.9135271508152866,
LGI1,1.0,,1.0,
LGR6,0.6885422270037654,,,
LHFPL3,0.7009461127108185,,0.7333075088177129,
LHFPL6,0.7825881983185353,0.7078668994556845,,
LHX2,1.0,,,
LHX4,1.0,,,
LIMCH1,,1.0,,
LIMK2,,0.8728066454093851,,
LINGO2,0.7781309599491417,,0.7653128993911117,
LIPG,,0.8293247537960529,0.9682992332342982,
LMAN1,,0.6926845609480341,,
LMO2,,1.0,1.0,
LMO4,,,,1.0
LNPK,,0.6259649441467622,,
LNX1,0.6885422270037654,,0.7038931218035696,
LONRF2,,0.5757462876106944,,
LPAR1,1.0,,1.0,
LPAR6,,,1.0,
LPCAT2,,0.765068265068265,,
LPL,0.8849973555855909,,0.8450126145041399,
LPXN,,0.6926845609480341,0.7397778691896338,
LRCH3,,0.8275228173187356,,
LRFN5,1.0,,1.0,
LRIG1,,1.0,,
LRMP,,1.0,1.0,
LRP1,0.7717282717282717,0.6940262118833548,0.7397778691896338,
LRP2,0.6560712015257469,0.5757462876106944,0.7133572310042897,
LRP2BP,,,1.0,
LRP4,1.0,,1.0,
LRP6,,,1.0,
LRRC17,,,0.7399305896415723,
LRRC3B,0.7867132867132867,,0.7949572551342463,
LRRC4C,1.0,,1.0,
LRRC7,,1.0,1.0,
LRRC8C,,0.6926845609480341,,
LRRFIP1,,,1.0,
LRRK2,,1.0,,
LRRN1,1.0,,1.0,
LRRN2,,,,0.2117882117882118
LRRTM1,0.7009461127108185,,0.7210053104789946,
LSM11,,,1.0,
LTB,,0.6926845609480341,0.7399305896415723,0.7765567765567766
LTBP3,0.7781309599491417,,,
LTBP4,0.9665889665889666,,,
LY6E,,1.0,1.0,
LZTFL1,,1.0,,
LZTS1,,0.6926845609480341,,
MAB21L1,1.0,,1.0,
MAB21L2,1.0,,1.0,
MAF,,1.0,1.0,
MAGED1,0.9875838447267019,0.8498815470244041,,
MAGEL2,1.0,,1.0,
MAML3,1.0,,,
MAN1C1,,0.5757462876106944,0.6500867553499132,
MANSC1,0.7781309599491417,,,
MAOA,0.9875838447267019,0.8936648457925054,,
MAOB,,0.9227900304823381,1.0,
MAP1B,1.0,,1.0,
MAP3K21,,,0.7397778691896338,
MAP4K1,,1.0,1.0,
MAP7,,0.9227900304823381,,
MAP7D2,0.6885422270037654,,,
MAP7D3,0.5962458594037542,,0.6500867553499132,
MAPT,,0.6440276141768679,0.7133572310042897,
MASP1,,,0.6416440702154989,
MBIP,1.0,,,
MBNL1,,1.0,1.0,
MBP,,1.0,1.0,
MCCC2,1.0,,,
MCHR1,,0.6926845609480341,0.7397778691896338,
MCL1,,0.8265892183417957,,0.9601065601065601
MCM3,,1.0,,
MCTP1,0.9875838447267019,,,
MCUB,,1.0,,
MDM2,,0.8293247537960529,,
MED14,1.0,,,
MED26,,1.0,,
MEIS2,1.0,,,
MEST,1.0,0.9227900304823381,,
MET,0.7762237762237764,,0.7397778691896338,
METAP1D,1.0,,,
MFNG,,1.0,1.0,
MFSD2A,,1.0,1.0,
MICAL2,,,1.0,
MID1IP1,1.0,,1.0,
MID2,0.7867132867132867,,,
MIDN,,1.0,,
MINDY2,,0.9273554728100183,,
MKI67,,,1.0,
MKNK2,1.0,,1.0,
MLKL,,1.0,1.0,
MLLT3,1.0,,,
MLPH,1.0,,,
MMGT1,1.0,,1.0,
MMP14,,0.5757462876106944,,
MMP17,,,0.7038931218035696,
MMP2,,0.7958911592005117,,
MMP25,,0.5757462876106944,,
MN1,1.0,,1.0,
MOB3A,,,0.8076835445256497,
MORC4,1.0,,1.0,
MORF4L2,1.0,,1.0,
MOSPD1,1.0,,0.9818260557176812,
MOXD1,,,1.0,
MR1,,1.0,1.0,
MRI1,1.0,,0.9947819171120141,
MSMO1,0.9795187019386309,,0.9758000186211773,
MSN,,1.0,,
MSX1,1.0,,1.0,
MT-ATP6,,,1.0,
MT-CO1,,,1.0,
MT-CO3,1.0,,1.0,
MT-ND2,1.0,,1.0,
MT-ND6,1.0,,1.0,
MT2A,,1.0,1.0,1.0
MT3,,,1.0,
MTCH1,,0.9132243417957704,,
MTMR1,0.8913907669094392,,0.876568592697625,
MTSS1L,,1.0,,
MX1,,1.0,1.0,
MX2,,1.0,1.0,
MXRA7,,,0.9568603439571182,
MYD88,,,0.7397778691896338,
MYH9,,,1.0,
MYLK,0.7781309599491417,,0.7397778691896338,
MYO1F,,1.0,1.0,1.0
MYO1G,,1.0,1.0,1.0
MYO5B,,,1.0,1.0
MYO7A,,,1.0,
MYOF,,,0.817747469921383,
MYOM2,0.9875838447267019,,0.9941570624497453,
MYORG,0.5594405594405595,,,
MYT1L,,0.5757462876106944,0.6500867553499132,
NAA25,,1.0,,
NAALAD2,,1.0,,
NALCN,1.0,,1.0,
NAMPT,,1.0,,
NANOS1,,1.0,,
NAP1L5,0.9207912709858235,0.8293247537960529,0.9300284203331295,
NAPB,1.0,1.0,,
NBEA,,,1.0,
NCAM1,,1.0,,
NCAM2,1.0,,1.0,
NCAN,0.9324009324009325,,0.8830055393522886,
NCKAP1L,,1.0,1.0,
NDN,,1.0,,
NDNF,1.0,,1.0,1.0
NDP,,,0.7949572551342463,
NDRG1,,0.6926845609480341,,
NDRG2,,,0.7689267254484646,
NDUFAF4,0.6885422270037654,,,
NEBL,1.0,1.0,1.0,
NECAB2,1.0,1.0,,
NECTIN3,,1.0,,
NEFM,,,,0.69765528589058
NEGR1,,0.7081169951125108,0.817747469921383,
NEK11,1.0,,1.0,
NEK6,,1.0,,
NEK7,1.0,,1.0,
NELL1,0.8849973555855909,,,
NET1,,1.0,,
NEUROD1,1.0,,,
NEUROD2,1.0,,1.0,1.0
NEUROD6,0.7313787130300892,,0.7397778691896338,
NFATC4,,,1.0,
NFE2L1,,1.0,,
NFIB,,,1.0,
NFIX,,,1.0,
NFKB1,,0.7579513509746068,0.8741616689499426,
NINL,1.0,,1.0,
NKRF,1.0,,1.0,
NLGN4Y,1.0,,,
NLRC5,,0.7321412764450739,,0.8612720612720612
NME3,0.7762237762237764,,0.7397778691896338,
NME6,,,0.9947819171120141,
NMI,,0.7250088966827165,0.817747469921383,
NMRK1,1.0,,0.9759327092660427,
NNAT,,0.6926845609480341,,
NNMT,,0.6926845609480341,0.7397778691896338,0.7743506493506493
NOG,,,1.0,
NOMO3,,,1.0,
NOS1,0.7825881983185353,,0.817747469921383,
NOTCH1,1.0,1.0,1.0,
NOTCH2,1.0,,,
NOVA1,,1.0,,
NPAS2,0.7781309599491417,,0.7831348139040447,
NPIPA1,,,1.0,
NPNT,0.7781309599491417,,0.7422408100374203,
NPPA,1.0,,,
NPTX1,1.0,,1.0,1.0
NPTX2,,,1.0,
NQO2,0.9875838447267019,,,
NR3C2,0.6885422270037654,,0.7397778691896338,
NR4A2,0.8661063706935266,,0.817747469921383,
NRCAM,1.0,,1.0,
NREP,0.9665889665889666,,0.9009515558188125,
NRG3,,,0.8996344901389413,
NRGN,1.0,,1.0,
NRM,,,0.7397778691896338,
NRN1,0.6684840583145668,,0.7038931218035696,
NRP1,0.9875838447267019,,0.9568603439571182,
NRP2,1.0,,1.0,
NRSN1,,1.0,,
NRXN1,,1.0,1.0,
NRXN2,,,1.0,
NRXN3,1.0,,1.0,
NSG2,,1.0,,
NSMF,,0.6926845609480341,,
NTM,,1.0,,
NTN1,,1.0,,
NTNG1,1.0,,,1.0
NTRK2,,1.0,,
NTRK3,1.0,,1.0,
NTS,,,1.0,
NUP210,,1.0,1.0,
NXPH1,1.0,,1.0,
NXPH3,,,1.0,
NXPH4,1.0,0.975034890667645,1.0,
NXT2,1.0,,1.0,
OAS1,,1.0,1.0,1.0
OAS2,,1.0,1.0,1.0
OAS3,,1.0,1.0,1.0
OASL,,1.0,1.0,
OBSL1,,1.0,,
OCRL,1.0,,1.0,
OGFRL1,1.0,,1.0,
OGN,,1.0,1.0,
OLFM1,,0.6926845609480341,,
OLFM2,,0.7078668994556845,0.7397778691896338,
OLFM3,0.5594405594405595,,0.6500867553499132,
OLFML2A,,0.6926845609480341,,
OMG,1.0,,,
ONECUT2,1.0,1.0,,
OPCML,1.0,1.0,,
ORMDL3,,0.6926845609480341,0.7397778691896338,
OSTF1,,,1.0,
P4HA1,,0.7695686666274902,0.8741616689499426,
P4HA2,,0.6926845609480341,,
P4HB,,0.8567059681265808,0.9568603439571182,
PACSIN2,1.0,,,
PADI2,,,1.0,
PAIP2B,,,1.0,
PALMD,1.0,,1.0,
PAM,,,0.9759327092660427,
PAMR1,0.5594405594405595,,,
PAPPA2,,,0.6500867553499132,
PARD3B,0.7781309599491417,,,
PARP10,,1.0,1.0,1.0
PARP12,,0.8249896956190664,0.9022531720478935,
PARP14,,0.75918312456774,0.817747469921383,0.8692141192141192
PARP4,,0.6926845609480341,,
PARP9,,0.7337281192702879,0.8306214333611593,0.8937462537462537
PAX7,1.0,1.0,1.0,
PBX1,1.0,,,
PBX3,1.0,,1.0,
PC,0.8849973555855909,,0.8773605815406458,
PCBD1,1.0,,,
PCDH10,1.0,1.0,1.0,
PCDH17,,1.0,,
PCDH18,,1.0,,
PCDH8,1.0,,,
PCDHGA3,1.0,,1.0,
PCDHGB5,,,1.0,
PCLO,,1.0,1.0,
PCNA,,1.0,,
PCP4,1.0,,1.0,
PCSK1,,1.0,,
PCSK1N,,0.7078668994556845,0.8136101186948644,
PCSK5,0.807039850102051,,,
PDE10A,,1.0,,
PDE1A,1.0,,,
PDE1C,,1.0,,
PDE3B,,0.6926845609480341,0.7333075088177129,
PDE4DIP,,0.6926845609480341,,
PDE7A,,1.0,,
PDGFRA,0.7781309599491417,,0.786013986013986,
PDGFRB,,1.0,,
PDIA2,1.0,,1.0,
PDK1,,1.0,,
PDK3,0.966859227728793,,0.9568603439571182,
PDK4,,1.0,,
PDLIM1,1.0,,1.0,
PDLIM3,1.0,,,
PDP1,,,1.0,
PDPN,,0.6926845609480341,0.7397778691896338,
PDZD4,,0.7081169951125108,0.7831348139040447,
PDZRN3,,,1.0,
PDZRN4,0.9631277813095995,,,
PEA15,1.0,1.0,,
PEAK1,1.0,,,
PECAM1,,0.8560144081270842,0.9686996940882951,0.9726569726569726
PEG10,,0.8298578298578297,0.9041772181307065,
PEG3,0.9819967266775778,,,
PENK,,,0.9714458569420401,
PFKFB4,,1.0,,
PFKP,,0.691395024728358,,
PFN1,,0.8293247537960529,,
PGAP1,1.0,,,
PGGHG,,0.6926845609480341,0.7422408100374203,0.7743506493506493
PGK1,,0.7337281192702879,,
PGM3,,1.0,1.0,
PGM5,1.0,1.0,,
PGPEP1,,,1.0,
PGRMC1,0.7781309599491417,,0.7949572551342463,
PHACTR1,,1.0,,
PHC2,,1.0,,
PHF11,,0.6926845609480341,0.7397778691896338,
PHF19,,1.0,1.0,
PHF24,,,1.0,
PHF6,1.0,,1.0,
PHIP,,,1.0,
PHKA1,0.7781309599491417,,,
PHKA2,1.0,,1.0,
PHLDA1,,1.0,,
PHYHD1,0.7781309599491417,,,
PHYHIP,,1.0,,
PHYKPL,,1.0,,
PIEZO1,,0.6519712171886085,0.7133572310042897,
PIGP,0.9665889665889666,,,
PIK3AP1,,,1.0,
PIK3CD,,1.0,1.0,
PIK3CG,,1.0,1.0,1.0
PIK3IP1,,0.5757462876106944,,
PIK3R1,,,1.0,
PIK3R5,,1.0,1.0,
PIM2,1.0,,1.0,
PIMREG,,,1.0,
PIN4,1.0,,1.0,
PIP4K2A,,1.0,1.0,
PIR,1.0,,,
PITPNM3,,1.0,,1.0
PJA1,0.5594405594405595,0.5757462876106944,0.6124784306602489,
PKHD1,,,1.0,
PKIA,,1.0,,
PKIB,1.0,,,
PLA2G16,1.0,,,
PLAC8,,1.0,1.0,1.0
PLCB1,0.7890616845840726,,,
PLCD4,,,0.7949572551342463,
PLCE1,1.0,,1.0,
PLCXD2,1.0,,,
PLEK,,0.6732600732600732,,
PLEKHA2,,1.0,1.0,
PLEKHB1,1.0,,1.0,
PLEKHF1,,1.0,1.0,
PLEKHG2,,1.0,,
PLIN2,1.0,,1.0,
PLOD1,,1.0,,
PLOD2,,1.0,,
PLP2,,1.0,1.0,
PLPPR4,1.0,,,
PLS3,,,1.0,
PLSCR1,,1.0,1.0,
PLXDC2,,0.7258339950647642,,
PLXNA2,,,0.7831348139040447,
PLXNB3,,,0.7038931218035696,
PMCH,,0.7078668994556845,,
PML,,0.8563621252696882,,0.9726569726569726
PMP22,,0.7058086422248271,0.7782904925762069,
PNPLA3,1.0,,,
POFUT2,,0.7432091717806004,,
POLA1,1.0,,1.0,
PON2,0.7825881983185353,0.7078668994556845,,
POU2F1,,,1.0,
POU3F1,1.0,,1.0,
POU3F2,0.8849973555855909,,,
POU3F3,1.0,,1.0,
POU4F1,1.0,,1.0,
POU4F2,1.0,,1.0,
PPARGC1A,1.0,,,
PPFIA3,,,1.0,
PPIL3,1.0,,1.0,
PPM1K,1.0,,1.0,
PPM1M,,1.0,,
PPP1CA,,0.8725571948712445,,
PPP1CB,1.0,,1.0,
PPP1R15A,1.0,,,
PPP1R16B,,1.0,1.0,
PPP1R17,,,1.0,
PPP1R1A,,,1.0,
PPP1R1B,1.0,,1.0,
PPP1R3C,,,0.820257756427969,
PPP2R2C,1.0,1.0,,
PRDM1,,0.8293247537960529,0.9125399096580654,
PRDX2,1.0,,1.0,
PRELP,,0.8293247537960529,,
PREPL,,0.7597919322057253,,
PRF1,,0.6926845609480341,0.7397778691896338,0.7743506493506493
PRIMA1,,,0.7210053104789946,
PRKACB,1.0,,1.0,
PRKCH,1.0,1.0,1.0,1.0
PRKCQ,,1.0,1.0,
PRKD1,0.9037116729424421,,,
PRKX,,,1.0,
PRNP,,,0.7133572310042897,
PROX1,,,0.7133572310042897,
PRPH,,1.0,,1.0
PRPS1,0.6293706293706295,,0.6500867553499132,
PRPS2,0.8661063706935266,,0.829617118276912,
PRR36,,,0.9135271508152866,
PRRG1,0.7313787130300892,,0.7421314317866041,
PRRX1,1.0,,1.0,
PRSS23,,0.7321412764450739,0.817747469921383,
PSMB10,,1.0,1.0,
PSMB5,1.0,,,
PSMB9,,0.8732974342730441,1.0,0.9726569726569726
PSMD10,0.8728771228771229,,,
PSME1,,0.8328707220922791,,
PSME2,,0.873175737306172,,
PSRC1,,1.0,,1.0
PTCH1,,,,0.8969853675736028
PTGER3,1.0,,,
PTH1R,,,0.817747469921383,
PTH2,1.0,,,
PTK2B,,1.0,,1.0
PTN,0.8849973555855909,0.7958911592005117,0.8815110123521339,
PTP4A2,,,1.0,
PTP4A3,,0.7078668994556845,,0.8519662156025792
PTPN5,,1.0,1.0,
PTPN6,,1.0,1.0,1.0
PTPN7,,1.0,1.0,1.0
PTPRB,1.0,,1.0,
PTPRC,,1.0,1.0,1.0
PTPRD,1.0,,,
PTPRE,1.0,,1.0,
PTPRM,,1.0,1.0,
PTPRN,0.9148498560263266,0.8293247537960529,0.8852129465626398,
PTPRR,,,1.0,
PTPRT,1.0,1.0,1.0,
PTPRU,,0.8293247537960529,,
PUDP,1.0,,1.0,
RAB11FIP5,,,1.0,
RAB26,1.0,,,
RAB27A,1.0,1.0,1.0,
RAB29,1.0,,,
RAB30,,,1.0,
RAB31,1.0,,1.0,
RAB33A,1.0,,1.0,
RAB37,,1.0,1.0,
RAB3B,1.0,1.0,,
RAB7A,1.0,,1.0,
RAB9A,1.0,,1.0,
RAB9B,1.0,,1.0,
RAC2,,1.0,1.0,1.0
RAI14,1.0,,,
RALGPS1,,1.0,1.0,
RANBP9,0.7825881983185353,,,
RAP1GAP,,1.0,,
RAP2C,1.0,,1.0,
RAPGEF5,,,1.0,
RAPGEF6,,,1.0,
RARRES3,,0.7078668994556845,0.7949572551342463,
RASAL3,,1.0,1.0,
RASD1,1.0,,,
RASGRF1,,1.0,,
RASGRF2,1.0,,,
RASGRP1,,1.0,1.0,
RASGRP2,1.0,1.0,,
RASSF2,0.6560712015257469,0.5757462876106944,,
RASSF3,,0.6966621613680437,0.7831348139040447,
RASSF5,,1.0,1.0,
RASSF7,0.5594405594405595,,,
RBBP7,1.0,,1.0,
RBFOX1,1.0,,1.0,
RBM11,1.0,,,
RBM24,1.0,,,
RBM3,,1.0,,
RBM41,1.0,,,
RBMS3,1.0,,1.0,
RBMX2,1.0,,1.0,
RBP1,,,1.0,
RCAN1,1.0,,1.0,
RCN2,,0.7078668994556845,,
RCOR2,1.0,,1.0,
RCSD1,,1.0,1.0,
REEP1,,,,1.0
RELN,1.0,,1.0,
REPS2,0.8849973555855909,0.8004628823134162,,
RERG,,1.0,,
RET,,1.0,,1.0
RFLNB,,,1.0,
RFTN1,0.7313787130300892,0.6926845609480341,,
RFX4,,1.0,,
RGL1,,1.0,,1.0
RGMA,,1.0,,
RGMB,,,0.8188490210150859,
RGR,1.0,,,
RGS1,,1.0,1.0,1.0
RGS10,,1.0,1.0,
RGS7,,,1.0,
RGS8,1.0,,1.0,
RHBDF2,,0.5757462876106944,,
RHOBTB2,0.6560712015257469,,,
RHOF,,1.0,,
RHOG,,1.0,1.0,
RHOT1,1.0,,,
RHOU,,1.0,,
RIMBP2,1.0,,1.0,
RIN3,,1.0,1.0,
RIPOR2,,,0.6416440702154989,
RMDN1,0.7762237762237764,,0.7397778691896338,
RND1,1.0,,1.0,
RNF125,,0.5757462876106944,0.6124784306602489,
RNF128,0.7025532606927957,0.6926845609480341,0.7397778691896338,0.69765528589058
RNF213,,0.5757462876106944,0.6416440702154989,
RNF24,0.6885422270037654,,,
ROBO1,0.8728771228771229,,0.8749691866574983,
ROBO2,0.7009461127108185,,,
ROBO3,0.8971516288589458,,0.8741616689499426,
RORA,0.9148498560263266,,0.925275841476959,
RPGR,1.0,,,
RPL15,,1.0,,
RPL28,,1.0,,
RPL39,1.0,,,
RPL6,,0.8293247537960529,,
RPL7L1,1.0,,,
RPRM,,,0.8076835445256497,
RPS28,,1.0,,
RPS4X,1.0,,1.0,
RPS4Y1,,0.8560144081270842,0.9718302002565963,0.9726569726569726
RPS6KA1,,,1.0,
RPS6KA2,1.0,,1.0,
RPS6KA3,1.0,,1.0,
RPS6KA6,1.0,,1.0,
RRAGD,1.0,,,
RRM2,,1.0,1.0,
RSAD2,,1.0,1.0,
RSPO2,1.0,,,
RTL8A,,,0.7397778691896338,
RTN1,,0.9996891996891998,,
RUNX1T1,1.0,,1.0,
RXRG,0.7890616845840726,0.7250088966827165,,
RYR3,1.0,,1.0,
S100A10,,1.0,,
S100A11,,1.0,,
S100A4,,1.0,1.0,
S100A6,,0.6926845609480341,0.7397778691896338,
S1PR1,,1.0,,
S1PR3,,1.0,,
S1PR4,,1.0,1.0,1.0
SAFB2,,,1.0,
SALL1,1.0,,1.0,
SALL3,,,1.0,
SAMD10,1.0,,,
SAMD11,1.0,,1.0,
SAMD5,1.0,,,
SAMD9L,,1.0,1.0,1.0
SAMHD1,,1.0,1.0,
SARAF,,0.6926845609480341,,
SASH3,,1.0,1.0,1.0
SAT1,1.0,,1.0,
SBK1,,,1.0,
SCAI,,1.0,1.0,
SCARB1,,1.0,,
SCG2,0.7313787130300892,0.6926845609480341,0.7397778691896338,
SCGN,,,,1.0
SCML2,1.0,,1.0,
SCN2A,,0.7078668994556845,,
SCOC,,1.0,,
SCUBE3,0.6684840583145668,,,
SDCBP,1.0,,,
SEL1L3,,0.7081169951125108,,
SELL,,0.7078668994556845,0.7949572551342463,0.8417223801839188
SELPLG,,1.0,1.0,
SEMA3B,,,1.0,
SEMA3F,1.0,,1.0,
SEMA3G,,1.0,,
SEMA4A,1.0,,1.0,
SEMA4D,,,1.0,
SEMA5A,,1.0,,
SEMA5B,,,1.0,
SEMA6B,1.0,,,
SEPHS2,,1.0,,
SEPT3,,1.0,,
SEPT6,1.0,,,
SEPT9,,1.0,,
SERINC5,1.0,,,
SERPINB9,,0.6926845609480341,0.7397778691896338,
SERPINF1,,0.5757462876106944,0.6124784306602489,
SERPING1,,0.5757462876106944,,0.42357642357642356
SERPINI1,,0.691395024728358,0.719146022516809,
SERTAD4,1.0,,1.0,
SERTM1,,,0.6500867553499132,
SESN3,1.0,,,
SETD7,1.0,,,
SEZ6L,,0.6926845609480341,,0.7245386192754614
SFRP4,,,1.0,
SGCD,,,0.9722125975290531,
SGK1,,0.8293247537960529,,
SH2D2A,,1.0,1.0,
SH3BGRL3,,1.0,,
SH3BP4,,1.0,,
SH3BP5,0.6560712015257469,,0.6500867553499132,
SH3GL2,,1.0,1.0,
SH3GL3,,1.0,1.0,
SH3KBP1,1.0,,1.0,
SH3PXD2B,1.0,,,
SH3RF1,,,1.0,
SH3TC1,,,0.7397778691896338,
SHC2,0.7781309599491417,,0.7397778691896338,
SHC3,0.974996226794788,,,
SHD,1.0,,1.0,
SHISA6,,1.0,,
SHISAL1,1.0,,,
SHROOM2,1.0,,1.0,
SHTN1,1.0,1.0,1.0,
SIGIRR,,0.5757462876106944,0.7133572310042897,
SIK1,,,1.0,
SIPA1L1,,1.0,,
SIPA1L2,,0.8293247537960529,,
SIX2,1.0,,1.0,
SKA3,,,1.0,
SKAP1,,1.0,1.0,1.0
SLA,1.0,1.0,,
SLAMF1,,1.0,1.0,1.0
SLAMF6,,1.0,1.0,1.0
SLC12A5,1.0,,,
SLC12A7,0.5594405594405595,,0.6124784306602489,
SLC13A4,1.0,,1.0,
SLC14A1,,1.0,1.0,
SLC15A2,,1.0,,1.0
SLC16A1,,1.0,,
SLC17A6,1.0,,1.0,
SLC17A7,1.0,,,
SLC1A2,,,1.0,
SLC1A3,0.7313787130300892,0.6926845609480341,0.7397778691896338,
SLC1A4,,,0.8868368868368868,
