,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
IRX2,0.7183725365543547,,0.7837531595920859,
IRX3,0.6312271798997463,,0.7485847485847487,
ISG15,,1.0,1.0,1.0
ISLR2,1.0,,1.0,
ISM2,1.0,,1.0,
ITGA10,1.0,,,
ITGA2,1.0,,1.0,
ITGA3,1.0,,1.0,
ITGA5,,1.0,,
ITGA6,1.0,1.0,1.0,
ITGA8,,,1.0,
ITGB2,,1.0,1.0,1.0
ITGB4,1.0,,,
ITIH5,,1.0,,
ITK,,1.0,1.0,1.0
ITM2A,,1.0,1.0,
ITM2C,,1.0,,
ITPKB,,1.0,,
ITPRIPL1,,1.0,,
JADE1,1.0,,,
JAK3,,1.0,1.0,
JAM2,,1.0,,
JUNB,,1.0,1.0,1.0
KCNA2,1.0,,1.0,
KCNAB2,,1.0,1.0,
KCND2,1.0,,1.0,
KCNH5,,1.0,,
KCNH8,,,1.0,
KCNJ16,1.0,,,
KCNJ3,,1.0,,
KCNJ6,1.0,,1.0,
KCNK1,,,1.0,
KCNK12,1.0,,,
KCNK9,1.0,,1.0,
KCNMB1,1.0,,,
KCNN3,1.0,,,
KCNQ3,1.0,,,
KCTD12,,1.0,1.0,
KCTD2,1.0,,,
KDM3A,,1.0,,
KDM5A,1.0,,1.0,
KDM5C,1.0,,1.0,
KDM5D,,1.0,1.0,1.0
KDM6A,0.6481323554494286,,,
KHDRBS3,1.0,,1.0,
KIAA0319,,1.0,,
KIAA0930,,,1.0,
KIAA1549L,,0.8151934272623927,,
KIF17,1.0,,,
KIF21A,1.0,,,
KIF2C,,,1.0,
KIF5C,1.0,,,
KIFC2,,,1.0,
KIT,1.0,,1.0,
KLF10,1.0,,,
KLF13,,1.0,1.0,
KLF2,,1.0,,
KLHDC10,,1.0,,
KLHDC8A,1.0,1.0,,
KLHDC8B,0.4518558364712211,,,
KLHL1,1.0,,1.0,
KLHL15,1.0,,,
KLHL28,1.0,,1.0,
KLHL32,,,1.0,
KLHL5,1.0,,,
KPNA2,,,1.0,
KREMEN1,,1.0,,
KSR2,,1.0,,
L3MBTL1,,1.0,,
LAIR1,,1.0,1.0,
LAMA4,,1.0,,
LAMB1,1.0,,1.0,
LAMC1,,1.0,,
LAMC3,,,1.0,
LAMP5,0.5802707930367504,,,
LAP3,,0.932426948051948,0.9901734629007355,1.0
LAPTM4B,,1.0,,
LAPTM5,,1.0,1.0,1.0
LARGE1,0.5449096358187268,,,
LAX1,,1.0,1.0,
LCP1,,1.0,1.0,1.0
LDHA,,0.8255620348643604,,
LEF1,1.0,1.0,,
LEPROTL1,,,1.0,
LGALS1,,1.0,,
LGALS3,,1.0,,
LGALS3BP,,1.0,,1.0
LGALS8,0.5687645687645688,,0.5695753521840479,
LGI1,1.0,,1.0,
LGR6,1.0,,,
LHFPL3,1.0,,1.0,
LHFPL6,1.0,1.0,,
LHX2,1.0,,,
LHX4,1.0,,,
LIMCH1,,1.0,,
LIMK2,,1.0,,
LINGO2,1.0,,1.0,
LIPG,,1.0,1.0,
LMAN1,,0.7789785971604153,,
LMO2,,1.0,1.0,
LMO4,,,,1.0
LNPK,,0.7789785971604153,,
LNX1,1.0,,1.0,
LONRF2,,1.0,,
LPAR1,0.39960039960039956,,0.524009324009324,
LPAR6,,,0.6519931681222004,
LPCAT2,,1.0,,
LPL,1.0,,1.0,
LPXN,,1.0,1.0,
LRCH3,,1.0,,
LRFN5,0.39960039960039956,,0.524009324009324,
LRIG1,,1.0,,
LRMP,,1.0,1.0,
LRP1,0.8331668331668332,0.8374395874395875,0.8454604219310101,
LRP2,1.0,1.0,1.0,
LRP2BP,,,1.0,
LRP4,1.0,,1.0,
LRP6,,,1.0,
LRRC17,,,1.0,
LRRC3B,1.0,,1.0,
LRRC4C,1.0,,1.0,
LRRC7,,1.0,1.0,
LRRC8C,,0.8021136757978863,,
LRRFIP1,,,1.0,
LRRK2,,0.8715967576727071,,
LRRN1,1.0,,1.0,
LRRN2,,,,1.0
LRRTM1,0.9288824383164007,,0.9593513282833672,
LSM11,,,1.0,
LTB,,1.0,1.0,1.0
LTBP3,1.0,,,
LTBP4,1.0,,,
LY6E,,1.0,1.0,
LZTFL1,,0.8374395874395875,,
LZTS1,,1.0,,
MAB21L1,1.0,,1.0,
MAB21L2,0.6477732793522268,,0.7538196069664601,
MAF,,1.0,1.0,
MAGED1,1.0,1.0,,
MAGEL2,1.0,,1.0,
MAML3,1.0,,,
MAN1C1,,1.0,1.0,
MANSC1,0.6752622377622377,,,
MAOA,0.48725468080306794,0.7789785971604153,,
MAOB,,0.8715967576727071,0.9387015101300815,
MAP1B,1.0,,1.0,
MAP3K21,,,1.0,
MAP4K1,,1.0,1.0,
MAP7,,1.0,,
MAP7D2,1.0,,,
MAP7D3,1.0,,1.0,
MAPT,,1.0,1.0,
MASP1,,,1.0,
MBIP,1.0,,,
MBNL1,,1.0,1.0,
MBP,,1.0,1.0,
MCCC2,0.48725468080306794,,,
MCHR1,,1.0,1.0,
MCL1,,0.9083150891661531,,1.0
MCM3,,1.0,,
MCTP1,1.0,,,
MCUB,,0.8715967576727071,,
MDM2,,1.0,,
MED14,1.0,,,
MED26,,1.0,,
MEIS2,1.0,,,
MEST,0.5085823267641449,0.7789785971604153,,
MET,1.0,,1.0,
METAP1D,0.5560704355885079,,,
MFNG,,1.0,1.0,
MFSD2A,,1.0,1.0,
MICAL2,,,1.0,
MID1IP1,1.0,,1.0,
MID2,1.0,,,
MIDN,,1.0,,
MINDY2,,0.7789785971604153,,
MKI67,,,1.0,
MKNK2,1.0,,1.0,
MLKL,,1.0,1.0,
MLLT3,1.0,,,
MLPH,1.0,,,
MMGT1,0.5454545454545455,,0.5695753521840479,
MMP14,,0.8151934272623927,,
MMP17,,,0.524009324009324,
MMP2,,0.8151934272623927,,
MMP25,,0.7789785971604153,,
MN1,0.9855261018051715,,0.9901734629007355,
MOB3A,,,1.0,
MORC4,1.0,,1.0,
MORF4L2,0.5746427485557921,,0.6834904226208575,
MOSPD1,1.0,,1.0,
MOXD1,,,0.5812540400775695,
MR1,,1.0,1.0,
MRI1,0.6481323554494286,,0.7538196069664601,
MSMO1,0.5216405216405215,,0.6519931681222004,
MSN,,1.0,,
MSX1,1.0,,1.0,
MT-ATP6,,,0.524009324009324,
MT-CO1,,,0.524009324009324,
MT-CO3,0.39960039960039956,,0.524009324009324,
MT-ND2,0.4518558364712211,,0.524009324009324,
MT-ND6,0.39960039960039956,,0.5284127637068814,
MT2A,,1.0,1.0,1.0
MT3,,,1.0,
MTCH1,,0.7789785971604153,,
MTMR1,0.5982905982905984,,0.6757136668641094,
MTSS1L,,1.0,,
MX1,,0.7789785971604153,0.524009324009324,
MX2,,1.0,1.0,
MXRA7,,,1.0,
MYD88,,,1.0,
MYH9,,,1.0,
MYLK,1.0,,1.0,
MYO1F,,1.0,1.0,1.0
MYO1G,,1.0,1.0,1.0
MYO5B,,,1.0,1.0
MYO7A,,,1.0,
MYOF,,,1.0,
MYOM2,1.0,,1.0,
MYORG,1.0,,,
MYT1L,,1.0,1.0,
NAA25,,1.0,,
NAALAD2,,1.0,,
NALCN,1.0,,1.0,
NAMPT,,0.8151934272623927,,
NANOS1,,0.7789785971604153,,
NAP1L5,1.0,1.0,1.0,
NAPB,1.0,1.0,,
NBEA,,,1.0,
NCAM1,,1.0,,
NCAM2,1.0,,1.0,
NCAN,1.0,,1.0,
NCKAP1L,,1.0,1.0,
NDN,,1.0,,
NDNF,1.0,,1.0,1.0
NDP,,,1.0,
NDRG1,,1.0,,
NDRG2,,,1.0,
NDUFAF4,0.39960039960039956,,,
NEBL,1.0,1.0,1.0,
NECAB2,0.9288824383164007,0.892720539129379,,
NECTIN3,,1.0,,
NEFM,,,,1.0
NEGR1,,1.0,1.0,
NEK11,1.0,,1.0,
NEK6,,1.0,,
NEK7,1.0,,1.0,
NELL1,1.0,,,
NET1,,1.0,,
NEUROD1,1.0,,,
NEUROD2,1.0,,1.0,1.0
NEUROD6,1.0,,1.0,
NFATC4,,,1.0,
NFE2L1,,0.9031131911566694,,
NFIB,,,1.0,
NFIX,,,1.0,
NFKB1,,1.0,1.0,
NINL,1.0,,1.0,
NKRF,1.0,,1.0,
NLGN4Y,1.0,,,
NLRC5,,1.0,,1.0
NME3,0.47716988893459483,,0.5812540400775695,
NME6,,,0.524009324009324,
NMI,,1.0,1.0,
NMRK1,1.0,,1.0,
NNAT,,0.9989492372912062,,
NNMT,,1.0,1.0,1.0
NOG,,,1.0,
NOMO3,,,1.0,
NOS1,1.0,,1.0,
NOTCH1,1.0,1.0,1.0,
NOTCH2,1.0,,,
NOVA1,,1.0,,
NPAS2,1.0,,1.0,
NPIPA1,,,0.9593513282833672,
NPNT,1.0,,1.0,
NPPA,0.4518558364712211,,,
NPTX1,1.0,,1.0,1.0
NPTX2,,,0.8871349644830306,
NQO2,0.9123762143896371,,,
NR3C2,1.0,,1.0,
NR4A2,1.0,,1.0,
NRCAM,1.0,,1.0,
NREP,1.0,,1.0,
NRG3,,,1.0,
NRGN,1.0,,1.0,
NRM,,,1.0,
NRN1,0.6481323554494286,,0.7485847485847487,
NRP1,0.5717359563513409,,0.6757136668641094,
NRP2,1.0,,1.0,
NRSN1,,0.8021136757978863,,
NRXN1,,1.0,1.0,
NRXN2,,,1.0,
NRXN3,1.0,,1.0,
NSG2,,1.0,,
NSMF,,0.8151934272623927,,
NTM,,1.0,,
NTN1,,1.0,,
NTNG1,1.0,,,1.0
NTRK2,,1.0,,
NTRK3,1.0,,1.0,
NTS,,,1.0,
NUP210,,0.8255620348643604,0.8421578421578423,
NXPH1,1.0,,1.0,
NXPH3,,,1.0,
NXPH4,0.6481323554494286,0.8151934272623927,0.7999582117229176,
NXT2,1.0,,1.0,
OAS1,,1.0,1.0,1.0
OAS2,,1.0,1.0,1.0
OAS3,,1.0,1.0,1.0
OASL,,1.0,1.0,
OBSL1,,1.0,,
OCRL,1.0,,1.0,
OGFRL1,0.5216405216405215,,0.5812540400775695,
OGN,,1.0,1.0,
OLFM1,,1.0,,
OLFM2,,1.0,1.0,
OLFM3,1.0,,1.0,
OLFML2A,,1.0,,
OMG,1.0,,,
ONECUT2,1.0,1.0,,
OPCML,1.0,1.0,,
ORMDL3,,0.7789785971604153,0.5812540400775695,
OSTF1,,,1.0,
P4HA1,,0.8255620348643604,0.8320113621318441,
P4HA2,,1.0,,
P4HB,,0.8255620348643604,0.7538196069664601,
PACSIN2,1.0,,,
PADI2,,,1.0,
PAIP2B,,,1.0,
PALMD,0.5822748679891537,,0.6757136668641094,
PAM,,,0.8421578421578423,
PAMR1,1.0,,,
PAPPA2,,,1.0,
PARD3B,1.0,,,
PARP10,,1.0,1.0,1.0
PARP12,,1.0,1.0,
PARP14,,1.0,1.0,1.0
PARP4,,1.0,,
PARP9,,1.0,1.0,1.0
PAX7,1.0,1.0,1.0,
PBX1,1.0,,,
PBX3,1.0,,1.0,
PC,0.5982905982905984,,0.7485847485847487,
PCBD1,1.0,,,
PCDH10,1.0,1.0,1.0,
PCDH17,,1.0,,
PCDH18,,1.0,,
PCDH8,1.0,,,
PCDHGA3,1.0,,1.0,
PCDHGB5,,,1.0,
PCLO,,1.0,1.0,
PCNA,,1.0,,
PCP4,1.0,,1.0,
PCSK1,,1.0,,
PCSK1N,,0.8854872937713175,0.9593513282833672,
PCSK5,1.0,,,
PDE10A,,1.0,,
PDE1A,1.0,,,
PDE1C,,1.0,,
PDE3B,,1.0,1.0,
PDE4DIP,,1.0,,
PDE7A,,1.0,,
PDGFRA,1.0,,1.0,
PDGFRB,,1.0,,
PDIA2,1.0,,1.0,
PDK1,,0.7789785971604153,,
PDK3,0.4518558364712211,,0.5470427008888548,
PDK4,,0.7789785971604153,,
PDLIM1,1.0,,1.0,
PDLIM3,1.0,,,
PDP1,,,0.5512305875942239,
PDPN,,1.0,1.0,
PDZD4,,1.0,1.0,
PDZRN3,,,1.0,
PDZRN4,1.0,,,
PEA15,1.0,1.0,,
PEAK1,1.0,,,
PECAM1,,1.0,1.0,1.0
PEG10,,1.0,1.0,
PEG3,1.0,,,
PENK,,,1.0,
PFKFB4,,1.0,,
PFKP,,0.8021136757978863,,
PFN1,,1.0,,
PGAP1,0.47716988893459483,,,
PGGHG,,0.892720539129379,0.9877159877159878,1.0
PGK1,,1.0,,
PGM3,,0.8269745521653918,0.8320113621318441,
PGM5,1.0,1.0,,
PGPEP1,,,0.7860139860139861,
PGRMC1,0.48725468080306794,,0.5695753521840479,
PHACTR1,,1.0,,
PHC2,,1.0,,
PHF11,,1.0,1.0,
PHF19,,1.0,1.0,
PHF24,,,1.0,
PHF6,1.0,,1.0,
PHIP,,,1.0,
PHKA1,0.6312271798997463,,,
PHKA2,0.9855261018051715,,1.0,
PHLDA1,,1.0,,
PHYHD1,0.9288824383164007,,,
PHYHIP,,1.0,,
PHYKPL,,1.0,,
PIEZO1,,0.7789785971604153,0.6570025718961889,
PIGP,0.39960039960039956,,,
PIK3AP1,,,1.0,
PIK3CD,,1.0,1.0,
PIK3CG,,1.0,1.0,1.0
PIK3IP1,,1.0,,
PIK3R1,,,1.0,
PIK3R5,,1.0,1.0,
PIM2,1.0,,1.0,
PIMREG,,,0.524009324009324,
PIN4,0.5216405216405215,,0.5812540400775695,
PIP4K2A,,1.0,1.0,
PIR,1.0,,,
PITPNM3,,1.0,,1.0
PJA1,0.4518558364712211,0.7789785971604153,0.5284127637068814,
PKHD1,,,1.0,
PKIA,,1.0,,
PKIB,1.0,,,
PLA2G16,1.0,,,
PLAC8,,1.0,1.0,1.0
PLCB1,1.0,,,
PLCD4,,,1.0,
PLCE1,1.0,,1.0,
PLCXD2,1.0,,,
PLEK,,1.0,,
PLEKHA2,,1.0,1.0,
PLEKHB1,1.0,,1.0,
PLEKHF1,,0.8374395874395875,0.8871349644830306,
PLEKHG2,,1.0,,
PLIN2,0.9479409479409479,,0.9901734629007355,
PLOD1,,0.788774605676014,,
PLOD2,,0.892720539129379,,
PLP2,,0.8633618037591547,0.8567617353744521,
PLPPR4,1.0,,,
PLS3,,,1.0,
PLSCR1,,1.0,1.0,
PLXDC2,,0.7789785971604153,,
PLXNA2,,,1.0,
PLXNB3,,,1.0,
PMCH,,1.0,,
PML,,1.0,,1.0
PMP22,,1.0,1.0,
PNPLA3,1.0,,,
POFUT2,,0.7830698713051655,,
POLA1,1.0,,1.0,
PON2,0.48725468080306794,0.7789785971604153,,
POU2F1,,,1.0,
POU3F1,1.0,,1.0,
POU3F2,1.0,,,
POU3F3,1.0,,1.0,
POU4F1,1.0,,1.0,
POU4F2,1.0,,1.0,
PPARGC1A,1.0,,,
PPFIA3,,,1.0,
PPIL3,0.585829265074548,,0.7066381893968101,
PPM1K,0.4340487099107789,,0.5318891634681109,
PPM1M,,0.9031941031941033,,
PPP1CA,,1.0,,
PPP1CB,1.0,,1.0,
PPP1R15A,1.0,,,
PPP1R16B,,1.0,1.0,
PPP1R17,,,1.0,
PPP1R1A,,,1.0,
PPP1R1B,1.0,,1.0,
PPP1R3C,,,0.8281218781218781,
PPP2R2C,1.0,1.0,,
PRDM1,,1.0,1.0,
PRDX2,1.0,,1.0,
PRELP,,1.0,,
PREPL,,0.7789785971604153,,
PRF1,,1.0,1.0,1.0
PRIMA1,,,0.9593513282833672,
PRKACB,1.0,,1.0,
PRKCH,1.0,1.0,1.0,1.0
PRKCQ,,1.0,1.0,
PRKD1,1.0,,,
PRKX,,,1.0,
PRNP,,,1.0,
PROX1,,,1.0,
PRPH,,0.8374395874395875,,1.0
PRPS1,0.6646153846153846,,0.7814617814617815,
PRPS2,1.0,,1.0,
PRR36,,,1.0,
PRRG1,1.0,,1.0,
PRRX1,1.0,,1.0,
PRSS23,,1.0,1.0,
PSMB10,,1.0,1.0,
PSMB5,0.7583527583527583,,,
PSMB9,,1.0,1.0,1.0
PSMD10,1.0,,,
PSME1,,1.0,,
PSME2,,1.0,,
PSRC1,,1.0,,1.0
PTCH1,,,,1.0
PTGER3,1.0,,,
PTH1R,,,0.7244368534691115,
PTH2,1.0,,,
PTK2B,,1.0,,1.0
PTN,1.0,1.0,1.0,
PTP4A2,,,1.0,
PTP4A3,,0.7869273583559298,,1.0
PTPN5,,0.8021136757978863,0.6519931681222004,
PTPN6,,1.0,1.0,1.0
PTPN7,,1.0,1.0,1.0
PTPRB,1.0,,1.0,
PTPRC,,1.0,1.0,1.0
PTPRD,1.0,,,
PTPRE,1.0,,1.0,
PTPRM,,1.0,1.0,
PTPRN,0.9479409479409479,0.8779158341658341,0.9593513282833672,
PTPRR,,,1.0,
PTPRT,1.0,1.0,1.0,
PTPRU,,1.0,,
PUDP,0.856286570572285,,0.9307270269837116,
RAB11FIP5,,,1.0,
RAB26,1.0,,,
RAB27A,1.0,1.0,1.0,
RAB29,1.0,,,
RAB30,,,1.0,
RAB31,1.0,,1.0,
RAB33A,1.0,,1.0,
RAB37,,1.0,1.0,
RAB3B,1.0,1.0,,
RAB7A,1.0,,1.0,
RAB9A,1.0,,1.0,
RAB9B,1.0,,1.0,
RAC2,,1.0,1.0,1.0
RAI14,1.0,,,
RALGPS1,,1.0,1.0,
RANBP9,1.0,,,
RAP1GAP,,1.0,,
RAP2C,1.0,,1.0,
RAPGEF5,,,1.0,
RAPGEF6,,,1.0,
RARRES3,,1.0,1.0,
RASAL3,,1.0,1.0,
RASD1,1.0,,,
RASGRF1,,1.0,,
RASGRF2,1.0,,,
RASGRP1,,1.0,1.0,
RASGRP2,1.0,1.0,,
RASSF2,1.0,1.0,,
RASSF3,,0.892720539129379,0.9655658351310525,
RASSF5,,1.0,1.0,
RASSF7,1.0,,,
RBBP7,1.0,,1.0,
RBFOX1,1.0,,1.0,
RBM11,1.0,,,
RBM24,1.0,,,
RBM3,,0.8021136757978863,,
RBM41,1.0,,,
RBMS3,1.0,,1.0,
RBMX2,1.0,,1.0,
RBP1,,,1.0,
RCAN1,1.0,,1.0,
RCN2,,1.0,,
RCOR2,1.0,,1.0,
RCSD1,,1.0,1.0,
REEP1,,,,1.0
RELN,1.0,,1.0,
REPS2,1.0,1.0,,
RERG,,1.0,,
RET,,1.0,,1.0
RFLNB,,,1.0,
RFTN1,1.0,1.0,,
RFX4,,1.0,,
RGL1,,1.0,,1.0
RGMA,,0.8151934272623927,,
RGMB,,,1.0,
RGR,1.0,,,
RGS1,,1.0,1.0,1.0
RGS10,,1.0,1.0,
RGS7,,,1.0,
RGS8,1.0,,1.0,
RHBDF2,,1.0,,
RHOBTB2,1.0,,,
RHOF,,1.0,,
RHOG,,1.0,1.0,
RHOT1,1.0,,,
RHOU,,1.0,,
RIMBP2,1.0,,1.0,
RIN3,,1.0,1.0,
RIPOR2,,,1.0,
RMDN1,0.844948155292983,,0.8647444509513474,
RND1,1.0,,1.0,
RNF125,,1.0,1.0,
RNF128,1.0,1.0,1.0,1.0
RNF213,,1.0,1.0,
RNF24,0.47716988893459483,,,
ROBO1,1.0,,1.0,
ROBO2,1.0,,,
ROBO3,1.0,,1.0,
RORA,1.0,,1.0,
RPGR,1.0,,,
RPL15,,0.7830698713051655,,
RPL28,,0.8715967576727071,,
RPL39,0.5594405594405594,,,
RPL6,,0.8151934272623927,,
RPL7L1,1.0,,,
RPRM,,,1.0,
RPS28,,0.8374395874395875,,
RPS4X,0.9288824383164007,,0.9593513282833672,
RPS4Y1,,1.0,1.0,1.0
RPS6KA1,,,1.0,
RPS6KA2,1.0,,1.0,
RPS6KA3,1.0,,1.0,
RPS6KA6,1.0,,1.0,
RRAGD,0.5802707930367504,,,
RRM2,,1.0,1.0,
RSAD2,,1.0,1.0,
RSPO2,1.0,,,
RTL8A,,,0.5695753521840479,
RTN1,,1.0,,
RUNX1T1,1.0,,1.0,
RXRG,1.0,1.0,,
RYR3,1.0,,1.0,
S100A10,,0.7789785971604153,,
S100A11,,1.0,,
S100A4,,0.7789785971604153,0.5812540400775695,
S100A6,,1.0,1.0,
S1PR1,,1.0,,
S1PR3,,1.0,,
S1PR4,,1.0,1.0,1.0
SAFB2,,,1.0,
SALL1,1.0,,1.0,
SALL3,,,1.0,
SAMD10,1.0,,,
SAMD11,1.0,,1.0,
SAMD5,1.0,,,
SAMD9L,,1.0,1.0,1.0
SAMHD1,,1.0,1.0,
SARAF,,1.0,,
SASH3,,1.0,1.0,1.0
SAT1,1.0,,1.0,
SBK1,,,1.0,
SCAI,,1.0,1.0,
SCARB1,,1.0,,
SCG2,1.0,1.0,1.0,
SCGN,,,,1.0
SCML2,1.0,,1.0,
SCN2A,,1.0,,
SCOC,,1.0,,
SCUBE3,1.0,,,
SDCBP,1.0,,,
SEL1L3,,0.7789785971604153,,
SELL,,1.0,1.0,1.0
SELPLG,,0.8021136757978863,0.6757136668641094,
SEMA3B,,,1.0,
SEMA3F,1.0,,1.0,
SEMA3G,,1.0,,
SEMA4A,1.0,,1.0,
SEMA4D,,,1.0,
SEMA5A,,1.0,,
SEMA5B,,,0.5812540400775695,
SEMA6B,1.0,,,
SEPHS2,,0.7789785971604153,,
SEPT3,,1.0,,
SEPT6,1.0,,,
SEPT9,,0.7905705405705405,,
SERINC5,1.0,,,
SERPINB9,,1.0,1.0,
SERPINF1,,1.0,1.0,
SERPING1,,1.0,,1.0
SERPINI1,,1.0,1.0,
SERTAD4,1.0,,1.0,
SERTM1,,,0.6757136668641094,
SESN3,1.0,,,
SETD7,1.0,,,
SEZ6L,,1.0,,1.0
SFRP4,,,1.0,
SGCD,,,1.0,
SGK1,,1.0,,
SH2D2A,,1.0,1.0,
SH3BGRL3,,1.0,,
SH3BP4,,1.0,,
SH3BP5,1.0,,1.0,
SH3GL2,,1.0,1.0,
SH3GL3,,1.0,1.0,
SH3KBP1,1.0,,1.0,
SH3PXD2B,1.0,,,
SH3RF1,,,1.0,
SH3TC1,,,1.0,
SHC2,1.0,,1.0,
SHC3,1.0,,,
SHD,1.0,,1.0,
SHISA6,,1.0,,
SHISAL1,1.0,,,
SHROOM2,1.0,,1.0,
SHTN1,1.0,1.0,1.0,
SIGIRR,,1.0,1.0,
SIK1,,,1.0,
SIPA1L1,,1.0,,
SIPA1L2,,1.0,,
SIX2,1.0,,1.0,
SKA3,,,1.0,
SKAP1,,1.0,1.0,1.0
SLA,1.0,1.0,,
SLAMF1,,1.0,1.0,1.0
SLAMF6,,1.0,1.0,1.0
SLC12A5,1.0,,,
SLC12A7,1.0,,1.0,
SLC13A4,0.9619648644038887,,0.9593513282833672,
SLC14A1,,1.0,1.0,
SLC15A2,,1.0,,1.0
SLC16A1,,0.7789785971604153,,
SLC17A6,1.0,,1.0,
SLC17A7,1.0,,,
SLC1A2,,,1.0,
SLC1A3,0.5687645687645688,0.7789785971604153,0.6757136668641094,
SLC1A4,,,1.0,
SLC22A15,1.0,,1.0,
SLC24A4,,,1.0,
SLC25A13,0.48725468080306794,,0.5812540400775695,
SLC25A14,0.39960039960039956,,0.524009324009324,
SLC25A27,,,0.5318891634681109,
SLC25A5,0.9288824383164007,,0.9377218526154696,
SLC26A6,0.4013377926421405,,0.524009324009324,
SLC27A3,,,0.7538196069664601,
SLC2A4RG,1.0,,,
SLC30A3,1.0,,,
SLC30A8,0.9855261018051715,,1.0,
SLC32A1,1.0,,1.0,
SLC35A2,1.0,,1.0,
SLC35E1,,0.879599442473694,,
SLC35F5,0.6646153846153846,,,
SLC38A2,,,0.5499806316132847,
SLC39A8,0.5034965034965034,0.7789785971604153,,
SLC43A3,,1.0,,
SLC4A4,,1.0,,
SLC6A1,,1.0,,1.0
SLC6A11,,1.0,,
SLC6A15,0.6481323554494286,,,
SLC6A3,1.0,,,
SLC6A6,1.0,1.0,,
SLC7A8,,1.0,,
SLC8A3,1.0,,1.0,
SLC9A3R1,,1.0,,
SLC9A5,,,1.0,
SLC9A6,1.0,,1.0,
SLCO1C1,1.0,,,
SLCO4A1,,,1.0,
SLFN5,,1.0,,
SLIT3,,1.0,1.0,
SLITRK1,,,1.0,
SLITRK2,1.0,,1.0,
SLITRK3,1.0,,1.0,
SLITRK4,1.0,,1.0,
SLITRK5,1.0,,1.0,
SLITRK6,1.0,,,1.0
SMAD9,,1.0,,
SMARCA1,1.0,,1.0,
SMC1A,1.0,,1.0,
SMC4,,1.0,1.0,
SMCR8,,0.8374395874395875,,
SMIM12,,,1.0,
SMOC1,1.0,,,
SMPD1,1.0,,,
SMS,0.585829265074548,,0.6757136668641094,
SNCA,1.0,,,
SNCAIP,,1.0,,
SNCB,,,1.0,
SNN,,1.0,,
SNX20,,0.8374395874395875,0.9296939619520266,1.0
SNX7,,,1.0,
SOCS2,1.0,,,
SOCS3,,1.0,,1.0
SOD2,,,0.8243907990743434,
SORCS1,,,1.0,
SORCS3,,1.0,,
SORL1,,,1.0,
SOX1,1.0,,,
SOX10,,1.0,,
SOX2,1.0,,,
SOX6,1.0,,1.0,
SOX8,,,1.0,
SOX9,1.0,1.0,,
SP110,,1.0,1.0,
SPATA13,,1.0,1.0,
SPATA20,0.39960039960039956,,,
SPATS2L,0.6481323554494286,,,
SPHKAP,1.0,,,
SPN,,1.0,1.0,1.0
SPOCK1,1.0,1.0,,
SPON1,,1.0,,
SPP1,,1.0,1.0,
SPRY2,1.0,,,
SPSB1,,,1.0,
SRGAP2,,,1.0,
SRGN,,1.0,1.0,1.0
SRSF3,,1.0,,
SST,1.0,,1.0,
SSTR3,,,1.0,
ST18,,,1.0,
ST3GAL1,0.5216405216405215,,,
ST3GAL6,,,0.7538196069664601,
ST5,1.0,,,
ST6GAL1,,,0.6195184126218609,
ST6GAL2,0.47716988893459483,,0.5695753521840479,
ST6GALNAC3,0.6312271798997463,0.8151934272623927,,
ST8SIA1,,,1.0,
ST8SIA3,0.7036040882194728,,0.7538196069664601,
STAG2,1.0,,1.0,
STAG3,,,1.0,
STARD4,,,0.7485847485847487,
STARD8,1.0,,,
STAT1,,1.0,,1.0
STAT2,,1.0,,
STAT3,,1.0,,
STAT4,,1.0,1.0,
STAT5A,,1.0,1.0,
STAT6,,1.0,,
STC1,1.0,1.0,1.0,
STK10,,1.0,1.0,
STK17A,,1.0,1.0,
STK32C,1.0,,,
STK39,,1.0,,
STK4,,1.0,,
STOM,,0.8021136757978863,,
STON1,1.0,,,
STON2,,,1.0,
STRA6,,,0.9745725972141066,
STRADB,1.0,,,
STUM,,1.0,,1.0
STXBP1,,1.0,,
SULF1,1.0,,1.0,
SULF2,,0.892720539129379,0.9670712063056559,
SULT1B1,,1.0,,
SUN2,,1.0,,
SV2B,1.0,,1.0,
SYAP1,1.0,,,
SYN3,,,1.0,
SYNE2,,1.0,,
SYT1,1.0,1.0,1.0,
SYT13,,1.0,,
SYT2,1.0,,1.0,
SYT6,1.0,,,
SYTL1,,1.0,1.0,
SYTL2,,1.0,1.0,
TAB3,1.0,,1.0,
TAC1,1.0,1.0,,
TACC1,,,1.0,
TAGAP,,1.0,1.0,
TAGLN,1.0,,,
TAGLN2,1.0,,1.0,
TAP1,,1.0,1.0,1.0
TAP2,,1.0,,1.0
TAPBP,,1.0,1.0,
TARBP1,,0.8255620348643604,,
TBC1D30,0.4013377926421405,,0.524009324009324,
TBR1,1.0,,,
TBX15,1.0,,1.0,
TBX21,,1.0,,
TCEAL2,,1.0,1.0,
TCEAL3,1.0,,,
TCEAL4,1.0,,1.0,
TCEAL7,1.0,,1.0,
TCEAL8,0.9663064208518755,,0.9593513282833672,
TCEAL9,1.0,,1.0,
TCERG1L,1.0,,1.0,
TCF12,1.0,1.0,,
TCF19,1.0,,1.0,
TCF3,1.0,,,
TCF4,1.0,,1.0,
TCF7,,1.0,1.0,
