,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
CEP170,,1.0,1.0,
CEP170B,,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,0.6907481008200433,,,
CEP44,,0.5421975284988984,0.6295603131046169,
CEP63,,1.0,,
CEP70,1.0,1.0,,
CEP78,,,0.9589979251517713,
CEP95,,1.0,1.0,
CEPT1,,,1.0,
CER1,1.0,,1.0,
CERCAM,,,1.0,
CERK,1.0,,1.0,
CERS2,,,0.9507338539596604,
CES4A,1.0,,1.0,
CETN2,,1.0,,
CFAP47,,0.9154654868940584,,
CFAP52,1.0,1.0,1.0,1.0
CFB,,,1.0,1.0
CFL2,1.0,,1.0,
CFLAR,0.7017633529261437,0.8295297516854403,0.8038022583477129,
CGAS,,1.0,1.0,1.0
CGNL1,0.9144189144189144,,1.0,1.0
CGREF1,,1.0,1.0,
CHAF1A,,,1.0,
CHCHD1,,1.0,,
CHCHD6,1.0,1.0,,
CHD1,,,1.0,
CHD1L,,,1.0,
CHD3,1.0,1.0,1.0,
CHD5,1.0,,1.0,
CHD6,,,1.0,
CHD7,,,1.0,
CHERP,1.0,,1.0,
CHGA,,1.0,,1.0
CHGB,,0.8077636649065221,0.769385310821775,
CHI3L1,,,,1.0
CHI3L2,,1.0,1.0,
CHID1,,1.0,,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHMP1A,,0.1766983016983017,,
CHMP1B,0.34290709290709287,,0.3490194016509806,
CHMP2A,,,0.2550526396680243,
CHMP2B,,,0.4362742520637257,
CHN1,1.0,,1.0,
CHN2,,,1.0,
CHORDC1,,1.0,1.0,
CHPF,,1.0,1.0,
CHPF2,,,1.0,
CHRD,1.0,,1.0,
CHRDL1,,,1.0,
CHRM3,1.0,,,
CHRNA6,1.0,,1.0,
CHRNB1,1.0,,1.0,
CHRNB3,1.0,,,
CHST1,1.0,1.0,1.0,
CHST11,1.0,,1.0,
CHST15,1.0,,,1.0
CHST2,1.0,1.0,1.0,
CHST3,1.0,,,
CHST8,0.9701104396585731,,1.0,
CHSY1,,1.0,,
CHTF8,,1.0,,
CHURC1,1.0,1.0,,
CIB2,0.7995421663763373,,0.769385310821775,
CIC,0.6477133977133978,0.6895543480909335,,
CIDEB,,0.8295297516854403,0.8530644113168385,
CIRBP,1.0,,1.0,
CISD1,1.0,,,
CISD3,,,1.0,
CISH,,1.0,,1.0
CITED2,1.0,,1.0,
CKS1B,,1.0,1.0,
CLASP2,,1.0,,
CLCC1,,1.0,,
CLCN2,1.0,,1.0,
CLCN5,1.0,,1.0,
CLCN6,,1.0,,
CLDN1,1.0,,,
CLDN19,1.0,1.0,,
CLDN5,1.0,1.0,1.0,1.0
CLDND2,,,1.0,
CLEC2B,,1.0,1.0,1.0
CLIC1,1.0,1.0,1.0,
CLIP3,,1.0,1.0,
CLIP4,1.0,,,
CLK2,,1.0,,
CLK3,1.0,,1.0,
CLK4,,,1.0,
CLMN,,,1.0,
CLN8,,0.8295297516854403,0.864277902192594,
CLOCK,0.6907481008200433,,0.7229687605627455,
CLP1,,1.0,1.0,
CLPP,,,1.0,
CLSTN1,,1.0,1.0,
CLSTN2,,1.0,,
CLSTN3,,1.0,,
CLTB,1.0,,,
CLTC,,1.0,,
CLTCL1,,,1.0,
CLU,,1.0,,
CLYBL,1.0,,,
CMAS,0.9701104396585731,,,
CMBL,1.0,1.0,1.0,
CMC2,1.0,,,
CMIP,,1.0,,
CMPK2,,,1.0,
CMTM3,,0.9056744121679186,,
CMTM4,,1.0,,1.0
CMTM5,,,1.0,
CMTM6,,1.0,1.0,
CMTM7,,0.5799328876251953,0.5425665243847062,
CMTR2,,1.0,1.0,
CNEP1R1,,,0.8841824841824842,
CNGA1,,,,1.0
CNIH1,1.0,,,
CNIH2,,1.0,,
CNKSR2,1.0,1.0,1.0,
CNKSR3,1.0,,,
CNMD,,1.0,1.0,
CNN2,1.0,1.0,1.0,
CNN3,,0.8364416648440317,,
CNNM1,,1.0,,
CNNM2,,1.0,,
CNNM3,,,1.0,
CNOT11,,1.0,1.0,
CNOT3,1.0,,,
CNOT4,,,1.0,
CNP,,1.0,,
CNR1,1.0,1.0,,
CNRIP1,1.0,1.0,,
CNTD2,,,1.0,
CNTFR,1.0,,1.0,
CNTN1,1.0,1.0,1.0,1.0
CNTN2,1.0,1.0,1.0,
CNTN3,,1.0,1.0,1.0
CNTN4,1.0,1.0,1.0,
CNTN6,1.0,,1.0,
CNTNAP1,,1.0,,
CNTNAP2,1.0,,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COA5,0.9701104396585731,,,
COBLL1,1.0,,,
COCH,1.0,1.0,1.0,1.0
COG3,,0.8077636649065221,,
COG5,,,1.0,
COG6,0.8686979686979688,0.930574128066291,,
COL11A1,1.0,1.0,1.0,
COL11A2,1.0,1.0,1.0,
COL12A1,1.0,1.0,1.0,
COL16A1,1.0,1.0,1.0,
COL1A1,1.0,1.0,1.0,
COL1A2,1.0,1.0,1.0,
COL21A1,1.0,1.0,1.0,
COL23A1,,1.0,,
COL26A1,,1.0,,
COL27A1,,0.8961128157556729,,
COL4A2,,1.0,,
COL4A3,1.0,,,
COL4A3BP,1.0,1.0,1.0,
COL4A6,1.0,,,
COL5A1,,1.0,,
COL5A2,,1.0,,
COL5A3,,1.0,1.0,
COL6A2,1.0,,1.0,
COL9A3,,,1.0,
COLEC11,,,1.0,
COLEC12,,1.0,1.0,
COLGALT2,1.0,,1.0,
COMMD4,,1.0,,
COMMD6,,0.9335835504059802,,
COMMD9,1.0,,1.0,
COPG2,1.0,,1.0,
COPS2,,1.0,,
COPS8,,1.0,,
COQ10A,,,1.0,
COQ3,,,1.0,
COQ8A,,1.0,1.0,
COQ8B,,1.0,,
COQ9,1.0,1.0,,
CORO1A,,1.0,1.0,1.0
CORO1B,,1.0,1.0,
CORO1C,0.9144189144189144,,1.0,
CORO2B,,,1.0,
CORO6,,,1.0,
COTL1,1.0,1.0,1.0,
COX10,,,1.0,
COX14,,,1.0,
COX17,1.0,,,
COX4I1,1.0,,,
COX6B1,1.0,,,
COX6B2,,,,1.0
COX7A2L,1.0,,,
COX7B,1.0,,,
COX7C,1.0,,,
CPA4,1.0,,,
CPD,1.0,1.0,,
CPE,0.7017633529261437,0.8279577565291851,,1.0
CPEB3,1.0,,1.0,
CPED1,,,1.0,
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE5,,1.0,,
CPNE7,0.6907481008200433,,,
CPNE8,,1.0,1.0,1.0
CPOX,,,1.0,
CPPED1,1.0,,,
CPQ,1.0,1.0,,
CPS1,1.0,,1.0,
CPSF2,,,1.0,
CPT1A,,1.0,1.0,
CPXM2,,1.0,,
CRB1,1.0,,1.0,
CREB3L2,1.0,,,
CREB3L4,,,1.0,
CREB5,1.0,,,
CREBBP,1.0,,,
CREBL2,,,1.0,
CREBRF,1.0,,1.0,
CREG1,,,1.0,
CREG2,,1.0,,
CRELD1,,1.0,,
CRELD2,1.0,,1.0,
CREM,,,1.0,
CRH,,1.0,1.0,1.0
CRHBP,0.8155628155628156,,,
CRIM1,1.0,1.0,,1.0
CRISPLD1,0.7315351315351315,0.8295297516854403,0.7651579190040729,
CRISPLD2,1.0,,,
CRKL,1.0,,,
CRLF1,,1.0,1.0,
CRLF3,,1.0,,
CRMP1,,1.0,,
CROCC,0.9061809061809062,,0.9852319109461968,
CRTAM,,1.0,1.0,
CRTC1,,1.0,1.0,
CRTC2,1.0,,,
CRTC3,,1.0,1.0,
CRY1,,,1.0,1.0
CRY2,,1.0,1.0,
CRYAB,1.0,,,
CRYBG1,,1.0,1.0,1.0
CRYGD,1.0,,,
CRYM,1.0,,1.0,
CRYZ,1.0,1.0,1.0,
CSAD,0.7017633529261437,,0.7229687605627455,
CSDC2,1.0,1.0,,
CSF1,1.0,1.0,1.0,1.0
CSGALNACT1,1.0,1.0,,
CSK,,1.0,1.0,
CSMD1,1.0,1.0,1.0,1.0
CSMD2,1.0,1.0,1.0,
CSMD3,1.0,1.0,1.0,
CSNK1D,1.0,,,
CSNK1G1,1.0,,,
CSNK1G2,,1.0,,
CSPG5,,1.0,1.0,1.0
CSPP1,,1.0,1.0,
CSRNP1,,1.0,,
CSRP1,,,1.0,
CSRP2,,,1.0,
CSTB,0.7017633529261437,,,
CSTF2T,,1.0,,
CTDSP1,1.0,1.0,1.0,
CTDSP2,,1.0,1.0,1.0
CTDSPL2,0.8155628155628156,,0.8717292097573788,
CTGF,1.0,1.0,1.0,1.0
CTH,,,0.9118131868131869,
CTHRC1,1.0,,1.0,
CTIF,,1.0,1.0,
CTNNA2,1.0,1.0,1.0,1.0
CTNNB1,1.0,1.0,,
CTNND2,,1.0,1.0,
CTPS2,1.0,,1.0,
CTR9,,1.0,,
CTSA,,0.38995487271349344,0.4641958041958042,
CTSB,0.557224025974026,,0.6295603131046169,
CTSC,0.391893820465249,0.1766983016983017,,0.25854145854145855
CTSH,,,0.6295603131046169,
CTSK,1.0,,1.0,
CTSL,,1.0,,
CTSO,,0.8852763398217943,,
CTSS,,1.0,1.0,1.0
CTSZ,,0.9154654868940584,0.9562475142412447,
CTTNBP2,1.0,1.0,1.0,
CTXN3,,,1.0,
CUEDC2,,,1.0,
CUL4A,,,1.0,
CUL4B,,,1.0,
CUL7,,1.0,1.0,
CUX2,1.0,,1.0,
CUZD1,1.0,,,
CWC25,1.0,,1.0,
CXADR,1.0,1.0,1.0,
CXCL10,,1.0,1.0,1.0
CXCL12,,1.0,1.0,
CXCL14,1.0,,1.0,
CXCL8,,1.0,1.0,
CXCL9,,1.0,1.0,1.0
CXCR4,1.0,1.0,1.0,
CXXC4,,1.0,,1.0
CXXC5,1.0,,,
CXorf56,1.0,,1.0,
CYB5A,,,1.0,
CYB5R1,1.0,1.0,,
CYB5R4,,,,1.0
CYBA,0.7017633529261437,0.8077636649065221,0.7771135114885114,
CYBRD1,,1.0,1.0,
CYFIP2,,1.0,1.0,
CYP1B1,1.0,,,
CYP26B1,1.0,,1.0,
CYP27A1,1.0,,1.0,
CYP2U1,,,1.0,
CYP46A1,1.0,1.0,,
CYP4V2,1.0,,1.0,
CYP4X1,,1.0,,
CYR61,1.0,1.0,,
CYSLTR2,,,1.0,
CYSTM1,1.0,,1.0,
CYTH1,,1.0,,
CYTH2,1.0,,,
CYTH4,,1.0,1.0,1.0
D2HGDH,1.0,,1.0,
DAAM2,1.0,,,
DAB1,,,1.0,
DACH1,1.0,,1.0,
DACH2,1.0,,1.0,
DACT1,,,0.5425665243847062,
DACT2,,1.0,,1.0
DACT3,,1.0,,1.0
DAG1,,1.0,,
DAGLA,1.0,,1.0,
DAGLB,,,1.0,
DALRD3,,,1.0,
DAPK1,0.51037334758265,,0.5425665243847062,
DAPP1,,1.0,1.0,
DAZAP1,0.9984647705235941,,,
DAZAP2,,1.0,,
DBI,,0.8961128157556729,,
DBNL,,1.0,,
DCAF15,,0.9154654868940584,,
DCAF4,1.0,,1.0,
DCAF7,,1.0,,
DCAF8,,1.0,,
DCAKD,1.0,,1.0,
DCBLD2,1.0,1.0,1.0,
DCC,1.0,,1.0,
DCHS1,,1.0,,
DCK,,,1.0,
DCLK1,,1.0,1.0,
DCLK2,0.9117055051773153,,,
DCLRE1C,,1.0,,
DCN,,0.3212696394514576,,
DCP2,1.0,,,
DCT,,,1.0,
DCTD,,,1.0,
DCTN1,,,1.0,
DCTN3,1.0,,,
DCUN1D3,,,1.0,
DCUN1D4,,1.0,,
DCX,,1.0,,
DDAH1,,1.0,,
DDAH2,0.9144189144189144,,1.0,
DDB1,0.9061809061809062,,,
DDB2,0.9273893954745018,1.0,,
DDHD2,,1.0,1.0,
DDIT3,1.0,,1.0,
DDIT4,,1.0,1.0,
DDIT4L,0.9118430864909738,0.9423909423909425,1.0,
DDN,1.0,1.0,,
DDR2,1.0,1.0,,
DDRGK1,,1.0,1.0,
DDX11,1.0,,,
DDX23,1.0,1.0,,
DDX24,1.0,,,
DDX25,,1.0,1.0,
DDX27,1.0,,,
DDX39A,,1.0,,1.0
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX47,1.0,,1.0,
DDX5,,1.0,,
DDX58,,0.29246615453512004,0.4362742520637257,0.25854145854145855
DDX6,1.0,,,
DEAF1,,1.0,,
DECR1,,1.0,1.0,
DEK,,1.0,,
DENND1A,1.0,1.0,1.0,
DENND1B,,,0.8038022583477129,
DENND1C,,1.0,1.0,
DENND2A,,1.0,,
DENND3,1.0,,,
DENND4A,,1.0,,
DENND5A,1.0,1.0,,
DENND5B,,,,1.0
DENR,,,1.0,
DEPP1,1.0,1.0,1.0,1.0
DEPTOR,,1.0,1.0,
DERL3,,,0.769385310821775,
DES,,1.0,,
DESI1,1.0,,,
DET1,,,1.0,
DGAT2,0.6907481008200433,,,
DGKA,,1.0,1.0,
DGKB,1.0,1.0,,
DGKG,1.0,1.0,1.0,
DGKH,1.0,1.0,,
DGKI,,,1.0,
DGLUCY,,1.0,,
DGUOK,,,1.0,
DHCR7,,1.0,1.0,
DHDDS,0.9144189144189144,,,
DHFR,1.0,1.0,1.0,
DHPS,1.0,,1.0,
DHRS1,1.0,,1.0,
DHRS11,,,1.0,
DHRS12,,,1.0,
DHRS3,,1.0,1.0,
DHRS7,1.0,,1.0,
DHX16,,1.0,,
DHX29,,,1.0,
DHX32,1.0,,1.0,
DHX40,1.0,,,
DHX9,,1.0,,
DIAPH1,1.0,1.0,1.0,
DIAPH2,1.0,,1.0,
DIO3,1.0,,1.0,
DIP2A,1.0,,,
DIRAS1,,,1.0,
DIRAS2,,1.0,1.0,
DIRAS3,1.0,,1.0,
DIS3,,,1.0,
DIS3L,,,1.0,
DISP3,,,1.0,
DIXDC1,0.6621654207861105,,0.6295603131046169,
DKK1,1.0,,,
DKK3,,1.0,,
DLAT,1.0,,1.0,
DLC1,1.0,,,
DLG1,1.0,,1.0,
DLG4,,1.0,,
DLGAP2,0.8566303584890946,,0.9562475142412447,1.0
DLGAP3,0.6705738705738706,,0.6295603131046169,
DLK1,,1.0,,
DLK2,,,1.0,
DLL1,,,1.0,
DLX1,1.0,1.0,1.0,1.0
DLX2,1.0,1.0,1.0,1.0
DLX4,0.7004059770017218,,,
DMAC1,1.0,,,
DMC1,,,1.0,
DMD,1.0,,1.0,
DMTN,1.0,1.0,,
DMXL2,,1.0,1.0,
DNAAF1,,1.0,,
DNAH12,,,0.769385310821775,
DNAJA4,,1.0,1.0,
DNAJB1,,1.0,1.0,1.0
DNAJB12,1.0,,1.0,
DNAJB2,,1.0,1.0,
DNAJB9,,1.0,,
DNAJC10,,0.9686413864686845,,
DNAJC12,0.9116811332380196,,0.9706785967655532,
DNAJC15,,0.2570157115611661,0.4362742520637257,
DNAJC17,,,1.0,
DNAJC2,,,1.0,
DNAJC21,0.9144189144189144,,,
DNAJC3,,1.0,,
DNAJC30,1.0,1.0,,
DNAJC5,,1.0,,
DNAJC6,,1.0,1.0,
DNER,,1.0,,
DNHD1,1.0,1.0,1.0,
DNM1,1.0,1.0,1.0,
DNM3,1.0,,1.0,
DNMBP,1.0,,1.0,
DNMT3A,1.0,,1.0,
DNMT3B,,,1.0,
DOC2A,1.0,,,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,1.0,1.0,
DOCK3,,1.0,1.0,
DOCK5,1.0,1.0,1.0,1.0
DOCK8,,1.0,1.0,1.0
DOCK9,1.0,1.0,,
DOK1,1.0,,1.0,
DOK3,1.0,,,
DOK4,,1.0,,
DOK5,1.0,1.0,1.0,1.0
DOK6,,1.0,,1.0
DOLK,,0.8920690959525911,,
DONSON,,0.9119912345718797,0.9562475142412447,
DPCD,,1.0,,
DPF1,,1.0,1.0,
DPH3,1.0,,1.0,
DPP10,,1.0,1.0,1.0
DPP3,,1.0,1.0,
DPP6,1.0,,1.0,1.0
DPY19L1,,1.0,,1.0
DPY19L2,1.0,,1.0,
DPYD,,1.0,1.0,
DPYSL2,,1.0,,1.0
DRAM1,,1.0,1.0,1.0
DRD2,,,,0.9048951048951049
DRP2,1.0,,1.0,
DSC2,,1.0,1.0,1.0
DSC3,1.0,,,
DSCAM,1.0,,1.0,
DSCAML1,1.0,1.0,1.0,
DSCC1,,1.0,,
DSEL,1.0,,1.0,
DSP,,1.0,,
DSTN,1.0,1.0,1.0,
DTD1,0.9701104396585731,,,
DTD2,,,1.0,
DTNA,,1.0,,
DTX3L,,1.0,1.0,1.0
DTX4,1.0,,,
DUSP10,1.0,1.0,1.0,
DUSP16,,1.0,1.0,
DUSP2,,1.0,1.0,
DUSP22,1.0,,1.0,
DUSP3,,1.0,,1.0
DUSP4,1.0,1.0,1.0,
DUSP8,1.0,,,
DUT,1.0,,1.0,
DVL1,1.0,1.0,,
DVL2,1.0,,,
DYM,,1.0,,
DYNC1I1,,1.0,,1.0
DYNC1I2,1.0,,,
DYNC2H1,1.0,1.0,,
DYNC2LI1,,1.0,,
DYNLT3,1.0,,1.0,
DZIP1,,1.0,1.0,1.0
DZIP1L,,0.8295297516854403,,
DZIP3,,0.6361138861138862,,
E2F1,,1.0,1.0,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EARS2,,0.9667631219355357,0.977456069941619,
EBF1,1.0,,1.0,
EBP,,,1.0,
EBPL,0.859098197176489,,1.0,
ECE1,,1.0,1.0,
ECHDC2,1.0,,1.0,
ECM2,1.0,,1.0,
EDA,1.0,1.0,,
EDEM1,,0.9955904310743021,1.0,
EDIL3,1.0,1.0,1.0,
EDN1,1.0,,1.0,
EDNRA,1.0,,,
EDNRB,1.0,1.0,,
EDRF1,0.9461695711695712,,1.0,
EEA1,0.6907481008200433,,,
EEF1A1,,0.9154654868940584,,
EEF1A2,1.0,1.0,,
EEF1AKMT1,,,1.0,
EEF2,,0.8295297516854403,,
EEF2K,,0.8077636649065221,,
EEFSEC,1.0,,,
EEPD1,,1.0,,
EFCAB11,,,1.0,
EFHC1,,1.0,,
EFHD1,0.7017633529261437,0.8295297516854403,,1.0
EFHD2,,,1.0,
EFNA1,,1.0,,1.0
EFNA5,,,1.0,
EFNB3,,1.0,1.0,1.0
EFR3B,,1.0,,
EFS,1.0,1.0,1.0,
EFTUD2,,1.0,,1.0
EGFL7,,,1.0,
EGLN1,,1.0,1.0,
EGLN3,,1.0,1.0,
EGR1,,1.0,,
EGR3,,,1.0,
EHD1,,0.9119912345718797,0.9491462735737545,
EID1,1.0,,,
EIF1,,1.0,,
EIF1AX,1.0,,1.0,
EIF1AY,,1.0,1.0,1.0
EIF1B,1.0,,,
EIF2AK1,1.0,,,
EIF2AK2,,1.0,1.0,
EIF2AK4,0.6787439364758953,,0.7229687605627455,
EIF2B1,1.0,,1.0,
EIF2B2,0.8760723147819922,,,
EIF2S1,,,1.0,
EIF2S3,1.0,,1.0,
EIF3F,1.0,,1.0,
EIF3L,,1.0,,
EIF4B,,1.0,,
EIF4E,1.0,,,
EIF4EBP2,,,1.0,
EIF5,,1.0,1.0,
EIF5B,1.0,,,
ELAC2,1.0,,,1.0
ELAVL2,1.0,,,1.0
ELAVL3,,1.0,1.0,
ELAVL4,1.0,,1.0,
ELF1,,1.0,1.0,
ELFN2,,1.0,1.0,
ELK3,,0.8852763398217943,0.769385310821775,
ELL2,1.0,,1.0,
ELL3,,1.0,,
ELMO1,1.0,,1.0,
ELMOD2,,,1.0,
ELMSAN1,1.0,,,
ELOVL5,1.0,,,
ELOVL6,,1.0,1.0,
ELP1,,1.0,,
EMB,1.0,1.0,1.0,
EMC1,1.0,,,
EMC2,,,0.769385310821775,
EMC4,,1.0,,
EMC7,1.0,,,
EMD,,,1.0,
EMID1,,1.0,,
EMILIN2,1.0,1.0,,
EMILIN3,0.6621654207861105,,0.7229687605627455,0.9372127872127872
EML3,,1.0,1.0,
EML4,1.0,1.0,,
EML5,,,1.0,
EML6,1.0,1.0,,
EMP2,1.0,,1.0,
EMP3,,1.0,1.0,
EMSY,,,1.0,
EMX2,1.0,,1.0,
EN2,1.0,,1.0,
ENC1,1.0,1.0,1.0,
ENDOD1,1.0,,1.0,
ENDOV,,1.0,,
ENG,1.0,1.0,,
ENKUR,,,1.0,
ENO1,,1.0,,
ENO2,,1.0,1.0,
ENO3,,1.0,,
ENOPH1,0.391893820465249,0.29246615453512004,,
ENOX1,1.0,,1.0,
ENOX2,1.0,,1.0,
ENPP2,0.8205276865991151,0.8295297516854403,,
ENPP4,0.7995421663763373,0.8852763398217943,,
ENPP5,0.9144189144189144,1.0,,
ENTPD1,,1.0,1.0,
EOMES,1.0,1.0,,
EP300,1.0,,,
EPAS1,1.0,1.0,,
EPB41L1,,1.0,,1.0
EPB41L2,1.0,,1.0,
EPB41L3,1.0,,1.0,
EPB41L4A,,,1.0,
EPC1,,,1.0,
EPHA10,1.0,,1.0,
EPHA4,1.0,,1.0,
EPHA5,1.0,,1.0,
EPHA7,,,,1.0
EPHA8,1.0,,1.0,
EPHB3,1.0,,1.0,
EPHB4,1.0,,1.0,
EPHB6,1.0,,1.0,
EPHX4,,,1.0,
EPN1,1.0,,1.0,
EPRS,,1.0,1.0,
EPS15,0.9441906930279023,,,
EPS8,1.0,,,
EPSTI1,,0.7306176969098317,0.7190640684616589,0.9233623519337806
ERBB2,1.0,,1.0,
ERBB3,,1.0,,
ERBB4,1.0,,1.0,
ERBIN,,1.0,1.0,
ERC1,0.7169875578966487,0.8295297516854403,,
ERC2,,1.0,,1.0
ERG28,0.7017633529261437,,0.7771135114885114,
ERI1,,1.0,,
ERI2,0.9826591319128632,,,
ERI3,,1.0,,
ERICH1,0.9826591319128632,,,
ERLEC1,,1.0,,
ERMN,,1.0,1.0,
ERN1,,,1.0,
ERO1A,,1.0,,
ERO1B,1.0,1.0,,
ERP44,,1.0,1.0,
ERRFI1,0.9826591319128632,,1.0,
ESF1,1.0,,,
ESPL1,,1.0,1.0,
ESPNL,,,1.0,
ESRRA,,,,1.0
ESYT1,,1.0,1.0,
ESYT2,,,1.0,
ETFA,0.7017633529261437,,0.769385310821775,
ETFB,1.0,1.0,1.0,
ETFDH,1.0,,,
ETHE1,,1.0,,
ETNK2,,1.0,,
ETS1,,1.0,1.0,
ETV1,1.0,,1.0,
ETV5,1.0,1.0,1.0,
ETV6,,1.0,,1.0
ETV7,,1.0,1.0,1.0
EVI2A,,1.0,1.0,1.0
EVI2B,,1.0,1.0,1.0
EWSR1,,1.0,,
EXD2,,1.0,,
EXOC3L2,,0.8077636649065221,,
EXOC4,0.5908552985476062,,,
EXOSC9,,0.9154654868940584,,
EXT1,,,1.0,
EXTL3,,1.0,,
EYA4,,1.0,1.0,
F13A1,0.8566303584890946,,0.9562475142412447,
F3,,1.0,,1.0
F5,1.0,1.0,1.0,
FAAH2,,,0.769385310821775,
FABP5,,0.9154654868940584,,1.0
FABP6,1.0,,1.0,
FABP7,1.0,1.0,,
FADD,0.8253018168272405,,0.9562475142412447,
FADS2,,1.0,1.0,
FAH,1.0,,,
FAIM2,1.0,1.0,,
FAM102A,,1.0,1.0,
FAM107A,1.0,1.0,,
FAM107B,,,1.0,
FAM110B,1.0,,1.0,
FAM110C,1.0,,,
FAM111A,0.6907481008200433,0.7306176969098317,0.7229687605627455,
FAM114A1,,1.0,,
FAM117B,,1.0,1.0,
FAM118A,,1.0,,
FAM120A,,0.8961128157556729,0.9562475142412447,
FAM120B,,,1.0,
FAM122B,1.0,,1.0,
FAM124A,1.0,,1.0,
FAM126B,,,1.0,
FAM129A,,1.0,1.0,
FAM131A,,1.0,,
FAM131C,0.8585012110191966,,0.9589979251517713,
FAM135A,,1.0,,
FAM135B,1.0,,1.0,
FAM13A,1.0,1.0,,
FAM13C,,1.0,,
FAM153A,0.5175956119352346,,0.45213877032058847,
FAM155B,,0.8077636649065221,,
FAM160A1,,1.0,,
FAM161A,1.0,,,
FAM161B,,1.0,1.0,
FAM162A,,1.0,1.0,
FAM167A,1.0,,,
FAM168A,,1.0,,
FAM171A1,1.0,1.0,,
FAM174B,0.8217685398302139,,0.8530644113168385,
FAM177A1,1.0,1.0,,
FAM184A,0.9273893954745018,1.0,,
FAM189A1,1.0,,,
FAM189A2,1.0,,1.0,
FAM193B,,,1.0,
FAM199X,1.0,1.0,1.0,
FAM19A2,1.0,,1.0,
FAM19A4,1.0,,,
FAM19A5,,1.0,,
FAM208A,1.0,1.0,,
FAM210B,1.0,,1.0,
FAM217B,,,1.0,
FAM219A,1.0,1.0,,
FAM221A,0.7017633529261437,0.810733384262796,0.769385310821775,
FAM222A,1.0,,1.0,
FAM234B,,1.0,1.0,
FAM241A,1.0,,,
FAM3C,,1.0,,
FAM43A,1.0,1.0,,1.0
FAM49A,1.0,1.0,,
FAM50A,,,1.0,
FAM50B,1.0,,1.0,
FAM53B,1.0,,,
FAM57A,,1.0,,
FAM69A,,,1.0,
FAM71F1,,,1.0,
FAM78A,,1.0,1.0,
FAM78B,0.9701104396585731,,,
FAM81A,1.0,,,
FAM83D,,,1.0,
FAM83H,1.0,,,
FAM84A,0.8686979686979688,0.9154654868940584,0.9562475142412447,
FAM89B,1.0,,,
FAM8A1,1.0,1.0,,
FAM98B,,,1.0,
FANCG,,,1.0,
FANCI,,1.0,1.0,
FAR2,,,1.0,
FARP2,1.0,1.0,,
FAS,,0.8961128157556729,0.9246928370434347,
FASLG,,1.0,1.0,
FASN,,1.0,1.0,
FASTKD5,1.0,1.0,,
FAT3,,1.0,1.0,1.0
FAT4,1.0,,1.0,
FBL,1.0,,,
FBLIM1,1.0,,,
FBLN1,,,1.0,
FBLN5,1.0,1.0,1.0,1.0
FBN1,,1.0,1.0,
FBRS,,1.0,,
FBXL19,,,1.0,
FBXL2,1.0,1.0,,
FBXL7,0.9144189144189144,,,
FBXO10,,,1.0,
FBXO25,,1.0,1.0,
FBXO27,,,1.0,
FBXO32,,,1.0,
FBXO34,,,0.769385310821775,
FBXO41,,1.0,,
FBXO7,,1.0,1.0,
FCGRT,,,1.0,
FCHO2,1.0,,1.0,
FCHSD2,,1.0,,
FDFT1,,,1.0,
FDPS,,0.9592193520764949,,
FDX1,1.0,,1.0,
FECH,,,1.0,
FEM1A,,1.0,,
FEM1C,,,1.0,
FEN1,,1.0,,
FER,,,1.0,
FERMT2,,,1.0,
FEZF2,1.0,1.0,,
FGD2,,,1.0,
FGD3,1.0,1.0,1.0,
FGF1,1.0,1.0,,
FGF11,1.0,,1.0,
FGF12,,1.0,1.0,
FGF13,1.0,1.0,1.0,
FGF14,1.0,,1.0,
FGF9,1.0,,1.0,
FGFBP3,1.0,1.0,1.0,1.0
FGFR1,1.0,,,
FGFR1OP,,1.0,,
FGFR1OP2,1.0,,1.0,
FGFR2,1.0,1.0,,
FGFR3,1.0,1.0,,1.0
FH,1.0,1.0,,
FHDC1,,,,1.0
FHIT,0.8423277966846431,,0.8741349559531377,
FHL1,1.0,1.0,1.0,
FHL2,1.0,,1.0,
FIGN,1.0,,1.0,
FILIP1L,1.0,1.0,1.0,
FKBP15,0.9701104396585731,,,
FKBP4,1.0,,1.0,
FKBP5,0.8602547278505467,0.9423909423909425,0.9562475142412447,
FKBP9,,1.0,1.0,
FKRP,,,1.0,
FLAD1,,0.8961128157556729,,
FLNC,,1.0,,
FLOT1,,0.810733384262796,,
FLOT2,,0.7306176969098317,0.7229687605627455,0.9233623519337806
FLRT1,,1.0,,
FLRT3,1.0,1.0,1.0,
FLT1,1.0,,1.0,
FLT3,,,1.0,
FLVCR1,,1.0,1.0,
FLYWCH1,,,1.0,
FMN1,1.0,,1.0,
FMN2,,1.0,,1.0
FMNL1,1.0,1.0,1.0,1.0
FMNL2,1.0,,,
